object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201931019349300333,141338498,"SCHEDULE K, PART IV, LINE 2A","THE REBATE CALCULATION FOR THE DASNY SERIES 2017 WAS PERFORMED ON MAY 31, 2018."
201931019349300218,910236600,"SCHEDULE K, PART II, LINE 3","THE DIFFERENCE BETWEEN THE LISTED ISSUE PRICES ON PART I, COLUMN (E) AND THE TOTAL PROCEEDS OF ISSUE LISTED ON PART II, LINE 3 ARE DUE TO INVESTMENT EARNINGS."
201900999349300535,370661494,SCHEDULE K SUPPLENTAL INFORMATION,"SCHEDULE K LINE 7 COLUMN A - ISSUANCE COST $ 586,715 QUALIFIED GUARANTEE FEES $ 476,940 TOTAL $1,063,655 SCHEDULE K LINE 7 COLUMN B - ISSUANCE COST $564,514"
201900999349300535,370661494,"SCHEDULE K, PART III LINE 3B AND 3D - COLUMN A",A REVIEW WAS DONE INITIALLY BY BOND COUNSEL AND THE RELATIONSHIP WAS NOT CHANGED.
201940569349300119,470376524,"PART II, LINE 3 -","THE TOTAL PROCEEDS DO NOT AGREE TO THE ISSUE PRICE IN PART I, COLUMN (E) DUE TO INVESTEMENT EARNINGS / MARKET VALUE FLUCTUATIONS."
201930509349300228,750851900,"PART I, LINE A","NEW HIGHER EDUCATION FINANCE CORPORATION - ISSUED ON 9/1/16 - FACE AMOUNT $62,230,000. THE BOND WAS ISSUED AT A PREMIUM OF $6,781,979. $11,515,000 IS TO BE USED FOR STADIUM CONSTRUCTION, SCIENCE FACILITIES, AND CHRISTIAN VILLAGE RENOVATION. $56,703,292 WAS USED TO FUND THE SERIES 2001, 2003, 2005, 2006, 2009, 2010, 2011, 2013, 2014, AND 2015 BONDS."
201930509349300228,750851900,"PART I, LINE B","NEWARD HIGHER EDUCATION FINANCE CORPORATION - ISSUED 9/22/16 - FACE AMOUNT $33,270,000. PROCEEDS DRAWN DOWN AS OF 5/31/18 - $32,054,918. $18,485,000 IS TO BE USED FOR STADIUM CONSTRUCTION AND SCIENCE FACILITIES. $14,625,206 WAS USED TO REFUND THE SERIES 2015 BONDS."
201930509349300228,750851900,"PART I, LINE C","NEWARD HIGHER EDUCATION FINANCE CORPORATION - ISSUED 12/1/17 - FACE AMOUNT $11,570,000. THE BOND WAS ISSUED AT A PREMIUM OF $1,700,211. PROCEEDS WILL BE USED FOR INTERIOR COMPLETION OF THE SCIENCE BUILDING."
201930509349300228,750851900,"PART IV, LINE 2C","AS OF MAY 31, 2018, AN EXCEPTION APPLIES TO THE BOND REBATES."
201900159349300855,362167773,DATE REBATE COMPUTATION PERFORMED,"ISSUER NAME: VILLAGE OF ROMEOVILLE, WILL COUNTY, ILLINOIS DATE THE REBATE COMPUTATION WAS PERFORMED: 04/26/2016 ISSUER NAME: VILLAGE OF ROMEOVILLE, WILL COUNTY, ILLINOIS DATE THE REBATE COMPUTATION WAS PERFORMED: 05/18/2015"
201930659349300838,520591694,"SCHEDULE K, PART I, COLUMN (E) AND PART II, LINE 3:","THE PROCEEDS AS LISTED ON PART II, LINE 3, VARIES FROM THE FACE VALUE OF THE BOND ISSUE AS REPORTED ON PART I, COLUMN (E) DUE TO BOND PREMIUM."
201900219349300015,592961536,(F) DESCRIPTION OF PURPOSE:,TO REFINANCE PRIOR YEAR TAXABLE MORTGAGE DEBT & FUND THE CONSTRUCTION OF A RESIDENCE HALL.
201940359349301054,231352664,"Schedule K, Part IV, Line 6-02/14/2017 22,217,720 Lehigh County General Purpose Authority","Gross proceeds are invested in a yield restricted defeasence escrow until February 1, 2019."
201930869349300133,930386858,DATE REBATE COMPUTATION PERFORMED,ISSUER NAME: STATE OF OREGON - OREGON FACILITIES AUTHORITY DATE THE REBATE COMPUTATION WAS PERFORMED: 05/31/2016
201930869349300133,930386858,"SCHEDULE K, BOND (A), PART I, LINE (E) AND PART II, LINE 3:","THE DIFFERENCE BETWEEN THE ISSUE PRICE AND THE PROCEEDS OF THE ISSUE IS THE BOND DISCOUNT AT THE TIME OF ISSUE OF $505,030."
201910919349300316,231352621,R000010,"Schedule K, Part IV, Line 2c-07/09/2014 57,487,399 PA Higher Education Facilities Authority","Arbitrage rebate calculated 8/9/17; negative arbitrage as of 6/30/17, therefore no rebate deposit necessary."
201910889349300616,042111203,"Schedule K, Part IV, Line 2c-04/07/2008 50,255,000 Massachusetts Development Finance Agency",MDFA08 Rebate calculation performed 4/07/2018.
201910889349300616,042111203,"Schedule K, Part IV, Line 2c-12/01/2011 20,098,799 Massachusetts Development Finance Agency",MDFA11 Rebate calculation performed 12/01/2017.
201910889349300616,042111203,"Schedule K, Part IV, Line 2c-10/01/2015 17,895,000 Massachusetts Development Finance Agency",MDFA15 Rebate calculation performed 08/31/2017.
201920119349300102,131916574,"SCHEDULE K, PART IV, LINE 2C","06/02/2016 $13,915,181 SENECA COUNTY FUNDING CORPORATION - 100% OF BOND PROCEEDS SPENT AT DATE OF ISSUE, THEREFORE NO REBATE DUE."
201920919349300307,340714687,"PART IV, LINE 2c","JULY 29, 2015"
201930659349300333,350868096,"PART I, LINE A, COLUMN (A)",ISSUER NAME: THE FULL NAME IS INDIANA HEALTH AND EDUCATIONAL FACILITY FINANCING AUTHORITY.
201930659349300333,350868096,"PART I, LINE B, COLUMN (F)","DESCRIPTION OF PURPOSE: RENOVATION/UPDATED SYSTEMS FOR UNIVERSITY PURPOSES, REFUND BONDS ISSUED ON 4/15/2014."
201930949349301228,580633971,"Part I, Line A","On September 24, 2009, the Development Authorities of Fulton and Dekalb Counties issued three series of bonds for the benefit of the Robert W. Woodruff Arts Center, Inc. Under treasury regulation section 1.150-1(c), the three series of bonds were considered a single issue for federal income tax purposes and are shown collectively on Line A. The relevant information regarding the separate series of bonds is as follows: (A) Issuer Name: Development Authority of Dekalb County (B) Issuer EIN: 58-1500666 (C) CUSIP #: 240463JG5 (D) Date Issued: 9/24/09 (E) Issue Price: $5,343,160 (F) Description of Purpose: Refund 2/1/02 The principal $5,235,000 of Development Authority of Dekalb County bonds, CUSIP 240463JG5, was repaid on 3/15/2015. (A) Issuer Name: Development Authority of Fulton County (B) Issuer EIN: 58-1639487 (C) CUSIP #: 359900ZQ3 (D) Date Issued: 9/24/09 (E) Issue Price: $125,692,191 (F) Description of Purpose: Refund 2/1/02, 4/28/04, 1/16/08 (A) Issuer Name: Development Authority of Fulton County (B) Issuer EIN: 58-1639487 (C) CUSIP #: 359900ZL4 (D) Date Issued: 9/24/09 (E) Issue Price: $65,000,000 (F) Description of Purpose: Refund 2/1/02 (A) Issuer Name: Development Authority of Fulton County (B) Issuer EIN: 58-1639487 (C) CUSIP #: 3599007B7 (D) Date Issued: 12/30/2015 (E) Issue Price: $43,710,329 (F) Description of Purpose: Refund 9/24/09 A portion of the Development Authority of Fulton County bonds, CUSIP 359900ZL4, has been redeemed, but no other portion has been defeased. None of the bonds was applied as an on behalf of issuer, and no portion of the bonds was a pooled financing."
201930949349301228,580633971,"Part II, Line 1","Development Authority of Dekalb County bonds, CUSIP 240463JG5, in the amount of $5,235,000 matured and was redeemed on March 15, 2016. A portion of the Development Authority of Fulton County bonds, CUSIP 359900ZL4, in the amount of $15,420,000 was redeemed on June 24, 2015. A portion of the Development Authority of Fulton County bonds, CUSIP 359900ZQ3, in the amount of $57,600,000 was redeemed on March 15, 2016."
201930949349301228,580633971,"Part IV, Line 2","A rebate computation showing no amount due was performed as of September 24, 2014."
201940459349300519,340868798,"SCHEDULE K, PART I, (F):","REFUNDED BONDS WERE ISSUED ON 01/10/1999, 04/13/2000, 05/09/2002, 06/05/2003, 07/22/2004, 09/20/2005, 06/29/2006, AND 10/11/2007."
201930959349300628,042103585,RetDoc1053100001,DATE REBATE COMPUTATION PERFORMED,ISSUER NAME: MASSACHUSETTS DEVELOPMENT FINANCE AGENCY DATE THE REBATE COMPUTATION WAS PERFORMED: 09/01/2017 ISSUER NAME: MASSACHUSETTS DEVELOPMENT FINANCE AGENCY DATE THE REBATE COMPUTATION WAS PERFORMED: 09/01/2017 ISSUER NAME: MASSACHUSETTS DEVELOPMENT FINANCE AGENCY DATE THE REBATE COMPUTATION WAS PERFORMED: 09/01/2017 ISSUER NAME: MASSACHUSETTS DEVELOPMENT FINANCE AGENCY DATE THE REBATE COMPUTATION WAS PERFORMED: 06/30/2017 ISSUER NAME: MASSACHUSETTS DEVELOPMENT FINANCE AGENCY DATE THE REBATE COMPUTATION WAS PERFORMED: 08/31/2017
201930959349300628,042103585,RetDoc1053100001,"FORM 990, SCHEDULE K-PART II, LINE 3-TOTAL PROCEEDS OF ISSUE.","THE DIFFERENCES CONSIST OF INTEREST EARNED: COLUMN A AMOUNT $67,917. COLUMN C AMOUNT $222,016. COLUMN D AMOUNT $413. COLUMN E AMOUNT $81,935."
201930979349300603,620485733,SCHEDULE K SUPPLENTAL INFORMATION,SERIES 2013 BONDS AND SERIES 2016 B BONDS HAVE BEEN REPORTED AS ONE BOND ISSUANCE FOR FORM 8038.
