object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201503079349301720,381359083,"SCHEDULE F, PAGE 1, PART I, LINE 3","EUROPE 237,297 0 EAST ASIA AND PACIFIC 27,061 0 SOUTH AMERICA 9,780 0"
201523209349309137,591092732,"PART I, LINE 3:",ACCURAL
201512879349301636,410694721,"PART I, LINE 2:","THE MAJORITY OF EXPENDITURES RELATE TO WIRE TRANSFERS MADE TO FOREIGN OFFICES TO COVER PAYMENTS MADE DIRECTLY OUT OF THESE OFFICES FOR EXPENDITURES INCURRED FOR INSTRUCTION OF STUDENTS WHILE ATTENDING COURSES AT THESE LOCATIONS. REMAINING EXPENDITURES RELATE TO PAYMENTS MADE DIRECTLY TO VENDORS FOR SERVICES PROVIDED TO THE COLLEGE BY FOREIGN VENDORS. ALL REQUESTS FOR PAYMENTS/WIRES ARE REVIEWED AND APPROVED BY APPROPRIATE SUPERVISORS OF THE RELATED DEPARTMENT. AUGSBURG COLLEGE OFFERS SCHOLARSHIPS AND GRANTS TO QUALIFIED STUDENTS TO HELP REDUCE THEIR OUT-OF-POCKET TUITION COSTS. STUDENTS RECEIVING FINANCIAL ASSISTANCE OF THIS FORM MUST MEET SPECIFIC CRITERIA SUCH AS ACADEMIC ACHIEVEMENT, FINANCIAL NEED AND OTHER SIMILAR STANDARDS WHETHER PUT IN PLACE BY THE COLLEGE OR BY DONORS."
201512879349301636,410694721,"PART I, LINE 3:",THE COLLEGE USES THE ACCRUAL METHOD TO REPORT EXPENDITURES ON SCHEDULE F.
201522879349301422,344429091,"SCHEDULE F, PART I, LINE 2",GRANT FUNDS ARE USED TO SUPPORT STUDY ABROAD ACTIVITIES FOR OHIO NORTHERN UNIVERSITY STUDENTS. SUCCESSFUL COMPLETION OF ACCREDITED COURSEWORK IS REQUIRED IN ORDER FOR STUDENTS TO RECEIVE THESE FUNDS.
201542789349300519,620535755,"PART I, LINE 2:","THE COLLEGE DOES NOT GIVE ANY NON-CASH SCHOLARSHIPS. SCHOLARSHIPS TO U.S. STUDENTS STUDYING ABROAD ARE CREDITED DIRECTLY TO THE STUDENT'S ACCOUNT. THE COLLEGE'S PROCEDURES FOR MONITORING GRANT FUNDS FOR U. S. STUDENTS STUDYING ABROAD ARE AS FOLLOWS: THE COLLEGE HAS APPOINTED DIRECTORS, WHO REPORT TO THE APPROPRIATE VICE-PRESIDENTS, OVER ALL FOREIGN SCHOLARSHIPS. THESE DIRECTORS ARE CHARGED WITH PERFORMING ALL GRANT-RELATED ACTIVITIES INCLUDING APPLICATIONS, MONITORING OF EXPENDITURES AND REPORTING. DOCUMENTATION IS MADE OF ALL DIRECT AND INDIRECT PROGRAM EXPENSES. A SINGLE AUDIT IS PERFORMED ANNUALLY BY THE COLLEGE'S INDEPENDENT AUDITORS."
201503419349300410,204984268,"SCHEDULE F, PAGE 1, PART I, LINE 3","EUROPE 114,498 0"
201523179349302927,581581103,PART 1 - ADDITIONAL SUPPLEMENTAL INFORMATION,PLEASE SEE FORM 5471 FILING FOR DETAILS RELATED TO OFFSHORE CAPTIVE INSURANCE
201523179349301747,540506331,"PART I, LINE 3:",INVESTMENTS ARE RECORDED AT FAIR MARKET VALUE.
201523179349300947,042104258,"Schedule F, Part I, Line 2","Grants and scholarships to international students are treated as tuition discounts and are applied as accounting credits on each student's bill. They are not paid directly to the student. Merit scholarships are awarded based on academic criteria and are renewed annually based on satisfactory GPA requirements that are verified by the Registrar's Office. Donated scholarship funds are awarded based on criteria provided by donors. Specific eligibility is verified annually by the Registrar's Office, Admissions and the Financial Aid Office. Need based grants are awarded based on the student's determined financial need. The College uses information provided by the CSS Profile of the College Board. The grant amount is carried forward from year to year unless there is a significant change in determined financial need."
201513159349303306,953797687,"PART I, LINE 2:","AFTER GIA RECEIVES THE SIGNED ACCEPTANCE FORM AND THE STUDENT ENROLLS, AN AWARD LINE IS SET UP IN PEOPLESOFT TO READY THE AWARD FOR DISBURSEMENT. THE AWARD IS DISBURSED THROUGH THE PEOPLESOFT SYSTEM AS A CREDIT TO THE STUDENT'S TUITION ACCOUNT. THE FUNDS ARE NOT DISBURSED DIRECTLY TO THE STUDENT UNLESS THE PROVISIONS OF THE SCHOLARSHIP INCLUDE LIVING EXPENSES; ANY SUCH AWARD IS DISBURSED THROUGH PEOPLESOFT IN THE SAME MANNER AS OTHER FINANCIAL AID DESIGNATED FOR LIVING EXPENSES. THE INTERNATIONAL SCHOOL MUST INITIATE THE PROCESS OF TRANSFERRING FUNDS FROM GIA CARLSBAD BY SUBMITTING A WRITTEN INVOICE TO THE SCHOLARSHIP COORDINATOR AT GIA CARLSBAD; EMAIL IS ACCEPTABLE. THE INVOICE MUST INCLUDE THE SCHOLARSHIP RECIPIENT'S NAME, STUDENT NUMBER, SCHOLARSHIP AWARD AMOUNT IN LOCAL CURRENCY, NAME OF THE SCHOLARSHIP, AND COURSE ENROLLMENT INFORMATION (START DATE, COURSE NAME AND NUMBER). GIA CARLSBAD TRANSFERS THE FUNDS TO THE SCHOOL WHEN THE SCHOLARSHIP RECIPIENTS BEGIN THEIR QUALIFIED COURSE OF STUDY AT GIA INDIA, GIA ENGLAND, GIA (INTERNATIONAL) COMPANY, LTD (AKA GIA THAILAND SCHOOL), GIA HONG KONG LIMITED, GIA INSTRUMENT (TAIWAN) CO. (AKA GIA TAIWAN SCHOOL), OR GIA MIDDLE EAST (L.C.C.)."
201513159349303306,953797687,"PART I, LINE 3, COLUMN (E) AND PART II, LINE 1, COLUMN (H):","IN 2014, GIA OFFERED A ONE-WEEK GEMOLOGY TRAINING SEMINAR FREE OF CHARGE FOR INTERNATIONAL LAW ENFORCEMENT OFFICERS IN HONG KONG. THE PURPOSE OF THE TRAINING SEMINAR WAS TO ASSIST THE LAW ENFORCEMENT OFFICERS IN THE INVESTIGATION AND PROSECUTION OF JEWELRY RELATED CRIMES. GIA DIRECTLY PAID THE SEMINAR-RELATED EXPENSES AND PROVIDED EXPERT INSTRUCTORS FOR THE PROGRAM."
201513159349303306,953797687,"SCHEDULE F, PART V:",THE AMOUNTS REPORTED IN SCHEDULE F WERE DETERMINED USING THE ACCRUAL METHOD OF ACCOUNTING.
201503159349302510,410698301,"PART I, LINE 3:",ACCRUAL
201503159349300445,251065148,"FORM 990, PART IV, LINE 16","THE COLLEGE PROVIDES SCHOLARSHIPS TO STUDENTS AS A CREDIT TO THEIR STUDENT CHARGES OF TUITION, ROOM AND BOARD, AND OTHER FEES RELATED TO THE COST OF ATTENDANCE."
201523159349300987,260069167,"SCHEDULE F, PAGE 5, PART V",EMPLOYEES OF OF THE SCHOOL TRAVEL OUTSIDE THE UNITED STATES ON SHORT MEDIC AL MISSION TRIPS.
201533179349305328,470377991,"Part I, Line 3",Doane College students participate in international study opportunities for credit as part of their educational experience. Students may be involved in short-term international study experiences led by Doane College faculty. Students may also sign up for summer or semester length study abroad classes taught by international instructors. Various scholarships and grants may be awarded to help with the cost of their international study experiences.
201543179349303559,111631796,PART I - ADDITIONAL SUPPLEMENTAL INFORMATION,"PART I, LINE 3, COLUMN F (ACCOUNTING METHOD) - THE HOSPITAL IS A PARTIAL OWNER OF CAPTIVE FOREIGN INSURANCE COMPANIES. THE HOSPITAL'S INVESTMENTS IN THE FOREIGN INSURANCE COMPANIES ARE REPORTED AT FAIR MARKET VALUE."
201533169349300648,340714585,"PART I, LINE 2:","A MAJORITY OF THE RESEARCH GRANTS PROVIDED TO FOREIGN ORGANIZATIONS ARE PART OF A NATIONAL INSTITUTES OF HEALTH OR FEDERALLY FUNDED PROGRAM. AS SUCH, THE FOREIGN ORGANIZATION IS REQUIRED TO MEET AND ADHERE TO FEDERAL GRANT REPORTING REQUIREMENTS WITH RESPECT TO THE USE OF THE FUNDS ON AN ON-GOING BASIS IN ORDER TO BE ELIGIBLE TO PARTICIPATE OR CONTINUE TO PARTICIPATE IN THE RESEARCH STUDY. FOR THOSE GRANTS THAT ARE NOT FEDERALLY FUNDED, A CONTRACT EXISTS WITH THE FOREIGN GRANTEE ORGANIZATION THAT ESTABLISHES HOW THE FUNDS ARE TO BE USED AND REQUIRES CERTAIN REPRESENTATIONS AND ACCOUNTING REGARDING THEIR USE. CLEVELAND CLINIC MAINTAINS OVERSIGHT OF THESE GRANTS AND REGULARLY MONITORS THEIR COMPLIANCE WITH EITHER THE FEDERAL REGULATIONS OR THE CONTRACT PROVISIONS."
201533169349300648,340714585,"PART I, LINE 3:",THE ACCRUAL METHOD IS USED TO ACCOUNT FOR EXPENDITURES.
201543209349304484,208091013,"SCHEDULE F, PART II, LINE 1","THE ORGANIZATION REPORTS GRANTS ON THE ACCRUAL METHOD OF ACCOUNTING, WHICH IS THE METHOD USED BY THE ORGANIZATION FOR FINANCIAL REPORTING."
