object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201723259349300002,041843040,"PART I, LINE 3",THE TRUSTEES OF SMITH COLLEGE IS ORGANIZED AND OPERATES IN MASSACHUSETTS AND MAKES ALL APPROPRIATE FILINGS IN MASSACHUSETTS. IT MAINTAINS CONTACT WITH ALUMNAE AND FRIENDS IN EVERY STATE.
201713189349305446,416011702,"SCHEDULE G, PART I, LINE 2B, COLUMN (V)",PAYMENTS MADE TO FUNDRAISERS WERE FOR SERVICES PROVIDED TO MAYO CLINIC IN RELATION TO FUNDRAISING CONDUCTED EXCLUSIVELY BY MAYO CLINIC.
201830309349300513,620476666,"Schedule G, Part I, Line 2b, Column (v)",Payments for CONSULTING AND PROFESSIONAL FUNDRAISING SERVICES.
201713129349301526,340714585,"SCHEDULE G, PART I, LINE 2B, COLUMN (V)","THE CLEVELAND CLINIC FOUNDATION'S PHILANTHROPY INSTITUTE CONDUCTS FUNDRAISING ACTIVITIES ON BEHALF OF THE ENTIRE CLEVELAND CLINIC HEALTH SYSTEM. THE AMOUNTS RECEIVED FROM RR DONNELLY AND HARRIS CONNECT, LLC IN PART I REPRESENT ONLY THE PARENT'S GROSS RECEIPTS FROM FUNDRAISING ACTIVITIES. TOTAL GROSS RECEIPTS RECEIVED AT THE HEALTH SYSTEM LEVEL EXCEED AMOUNTS PAID TO PROFESSIONAL FUNDRAISERS."
201810459349301626,610444650,"Schedule G, Part I, Line 2b(ii) Describe the custody or control arrangement.",AMERGENT-NA;ADVISORY BOARD CO.-NA;
201810459349301626,610444650,"Schedule G, Part I, Line 2b(v) payment of fees or payment of expenses","AMERGENT-DONOR ACQUISITION AND RETENTION;ADVISORY BOARD CO.-RESEARCH, PERFORMANCE TECHNOLOGIES AND CONSULTING AND MANAGEMENT SERVICES;ALEXANDER HAAS MARTIN AND PARTNERS, INC.-CONSULTING SERVICES;"
201810459349300801,231585611,"Schedule G, Part I, Line 2b, Column (v)","GRENZEBACH GLIER AND ASSOCIATES performs advisory services in relation to our ongoing fundraising campaign, with respect to global prospect development and constituent asset profiles. Karma Agency provides a creation of deliverables in relation to campaign-related engagements and fundraising materials."
201743549349300414,750827421,"Fundraiser agreements (Part I, line 2b(v))","For fiscal year 2016/2017, the Seminary paid Todd Dexter & Associates $120,000 for consultation and analysis; and Next After, LLC $90,000 for consultation. The remaining costs were related to the printing, mailing, and other costs of our direct mail and new donor acquisition, website design, etc."
201820439349300202,042104258,"Schedule G, Part I, Line 2b","The Paul Veerman contract specifically states that he will invoice on a time and materials basis with an itemized listing of expenses and original receipts. The College paid $16,828 in expenses to Paul Veerman. The contract states that he will raise funds in the Southeastern Territory of the U.S. for charitable purposes to be received at Gordon College. At no time will he receive or control funds, assets or property solicited for charitable purposes or employ, procure, or engage any compensated person to solicit, receive, or control funds, assets, or property for charitable purposes."
201830169349300628,560532303,"Schedule G, Part II, Line 9(a) Night of the Phoenix -Other Direct Expenses","Printing $4,210 and Miscellaneous $2,515 = $6,725"
201830169349300628,560532303,"Schedule G, Part III, Line 5(c) Other Gaming","Direct Expenses include - Entertainment $2,500 Food and beverages $10,160 , Participant & Miscellaneous items $1,735 = 14,395"
201830169349300628,560532303,"Schedule G, Part III, Line 16 Description of services provided","OVERSIGHT OF THE GAME INCLUDED SUPERVISION OF WORKERS, ASSISTING WITH BUDGETING, DEPOSITS, CHECK REQUESTS, ORDERING SUPPLIES, MONITORING DONATIONS AND OTHER FINANCIAL INFORMATION RELATED TO THE EVENT."
201830169349300628,560532303,"Schedule G, Part I, Line 2b(v) payment of fees or payment of expenses",RUFFALO NOEL LEVITZ-ANNUAL FEES AND PHONATON CALL SUPPORT.;
201830169349300628,560532303,"Schedule G, Part III, Line 17 Distributions required under state law","STATE=NORTH CAROLINA,MANDATORY DISTRIBUTION AMOUNT=8191;"
201830449349301708,951744369,"Schedule G, Part I, Line 2b, colun (iv)","The professional fundraising services were consulting in nature, no gross receipts were directly generated from the services provided."
201820439349300532,131624158,"Form 990, Schedule G, Part II, Fundraising Events","The Women & Science program is an important outreach and fundraising initiative of The Rockefeller University. Comprised of a wide circle of friends and benefactors, Women & Science provides support for education and career advancement of scientists in biomedical research and related fields. One component of this initiative is the annual Women & Science Lecture and Luncheon."
201820439349300532,131624158,"Form 990, Schedule G, Part II, Fundraising Events","The Parents & Science program is an important outreach and fundraising initiative of The Rockefeller University. Parents & Science sponsors events that feature distinguished Rockefeller University scientists and eminent guest speakers from such fields as psychology, medicine, education, and the social sciences. A major focus is emerging discoveries and biomedical breakthroughs that are improving the health and well-being of children. Two components of this initiative are the annual Celebrating Science Benefit and Science Saturday, a community building event which enables parents to bring their children to the University. The ""Other Events"" listed in Column C in Part II is the Parents and Science Saturday program."
201820859349301112,640428676,"Part I, Line 3, Exempt State Registration List:","AL, AR, CA, CT, FL, GA, HI, IL, KS, ME, MN, MS, NM, NC, ND, PA, RI, TN, UT, VA, WV"
201800659349300040,344427516,"PART 1, LINE 2B",THE UNIVERSITY CONTRACTED THE REGISTRY FOR COLLEGE AND UNIVERSITY PRESIDENTS TO FILL A POSITION FOR INTERIM VP OF ADVANCEMENT SERVICES.
201800869349300500,580566143,"Schedule G, Part I, Line 2b, Column (v)",The University is exempt for registration in the State of Georgia. .LIST 88 _ 1 gj - 01/18/16 12:25PM Interview Form 990G-1
201800459349301225,250965576,"Schedule G, Part III, Line 16","Oversees sale of raffle tickets, makes certain that all tickets and funds are accounted for. Makes certain that all funds are deposited into College account, tracks expenditures. Destroys all unsold tickets."
201810859349300711,362170136,"Schedule G, Part I, Line 2b(v) Amounts paid to fundraiser","Washburn & McGoldrick LLC was engaged to increase private philanthropic support for IIT's operating budget, endowment and facilities. All of these resources are intended to enhance the educational purposes of the institution. Washburn & McGoldrick LLC do not at any time have custody or control of contributions. IIT exercises control and approval over the content and volume of any solicitation as Washburn & McGoldrick LLC never conducts solicitations on IIT's behalf. Payments for services are based on a monthly retainer and a per diem rate. Expenses are billed separately as expended and at cost, for travel, overnight accommodations, meals, and out-of-pocket expenses. Ruffalo Noel Levitz LLC conducted telephone fundraising campaigns for IIT and provided services to secure pledges and donations to support the educational mission of IIT. Their services related to the concept, design and strategies of the campaign and telephone solicitations to individuals identified on lists supplied by IIT. All funds raised were controlled by IIT. Ruffalo Noel Levitz LLC was paid fees for services provided in conducting the telephone fundraising campaigns."
