object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201542269349301474,650000627,EXPLANATION OF NONQUALIFIED RETIREMENT PLAN -,"THE PRESIDENT, R. ESTER FIKE, AND THE CHIEF OPERATING OFFICER, JAMES L HOWARD, PARTICIPATE IN A DEFERRED COMPENSATION PLAN. THE TOTAL PLAN IS $2,750,000 AND WILL BE FULLY VESTED BY JANUARY 2016. AS OF THE 9/30/2014, THERE IS $1,654,819 IN THE PLAN."
201542269349301474,650000627,"SCHEDULE J, PART I, LINE 6A: COMPENSATION ARRANGEMENT -","THE CHIEF OPERATING OFFICER, JAMES L HOWARD, RECEIVES A BONUS THAT IS BASED ON THE OPERATING RESULTS OF THE ORGANIZATION."
201530129349300863,410695509,"PART I, LINE 1A","THE UNIVERSITY PROVIDES UNIVERSITY-OWNED HOUSING FOR ANDREA J. LEE, THE PRESIDENT OF THE UNIVERSITY."
201510159349300611,042105776,"Schedule J, Part I, Line 1a","The President lives in an on campus house. The President, Treasurer and Vice President of IA have memberships to the Worcester Country Club."
201510159349301406,350867954,"Schedule J, Part I, Line 1a, Travel for companions",COMPANION TRAVEL IS ALLOWED BUT REPORTED AS TAXABLE COMPENSATION ON THE EMPLOYEE W2.
201510159349301406,350867954,"Schedule J, Part I, Line 1a, Discretionary spending account","DISCRETIONARY FUND IS AVAILABLE UP TO $7,500 FOR CONTRIBUTIONS TO BE MADE TO CHARITABLE ORGANIZATIONS ON BEHALF ON ANDERSON UNIVERSITY."
201510159349301406,350867954,"Schedule J, Part I, Line 1a, Housing allowance or residence for personal use",CAMPUS RESIDENCE IS PROVIDED TO THE PRESIDENT IN OFFICE FOR THE CONVENIENCE OF THE UNIVERSITY AND IS NOT CONSIDERED TAXABLE INCOME PER THE MINISTER'S HOUSING ALLOWANCE REGULATIONS - CONSIDERING OUR PRESIDENT IS AN ORDAINED MINISTER AND HIS DUTIES QUALIFY HIM FOR THESE BENEFITS.
201510159349301406,350867954,"Schedule J, Part I, Line 1a, Health or social club dues or initiation fees",LOCAL COUNTRY CLUB MEMBERSHIP PROVIDED FOR THE PRESIDENT'S BUSINESS USE. USE FOR BUSINESS PURPOSES IS NOT CONSIDERED TAXABLE INCOME.
201500129349300710,131916574,"PART I, LINE 1A","DR. FRANK NICCHI RECEIVES (COLLEGE OWNED) HOUSING AS A CONDITION OF HIS EMPLOYMENT. THE LEASE VALUE OF THE HOUSING WAS $21,000. THE COST OF CLEANING SERVICES FOR THE HOUSING ($2,693) WAS TAXED TO HIM AS A FRINGE BENEFIT AND INCLUDED IN HIS W-2. INCLUDED IN HIS EMPLOYMENT CONTRACT IS A PROVISION FOR TRAVEL FOR HIS SPOUSE. THE COST OF SPOUSAL TRAVEL ($3,669) WAS TAXED TO HIM AS A FRINGE BENEFIT AND INCLUDED IN HIS W-2 EARNINGS. DR. FRANK NICCHI WAS TAXED AS A FRINGE BENEFIT ($978) FOR MEDICARE TAXES PAID ON HIS BEHALF AS A RESULT OF AMENDED IRS FORM 941X RETURNS."
201500129349300710,131916574,"PART I, LINE 4B","CONTRIBUTIONS WERE MADE ON DR. FRANK NICCHI'S BEHALF INTO TWO SEPARATE 457(F) SUPPLEMENTAL RETIREMENT PLANS IN 2013 TOTALING $165,400 IN ACCORDANCE WITH HIS EMPLOYMENT CONTRACT. THE 457(F) CONTRIBUTIONS ALONG WITH THE COLLEGE'S 403(B) RETIREMENT CONTRIBUTION ARE REPORTED ON PART II COLUMN (C)."
201500129349300710,131916574,"PART I, LINE 7","TWO OFFICERS EACH RECEIVED A NON-FIXED BONUS PAYMENT OF $9,000 IN 2013. THE AMOUNT WAS INCLUDED IN THEIR W-2 AND SHOWN IN PART II (B)(II)."
201500129349300710,131916574,PART II - COLUMN E,"THE $590,359 FIGURE FOR THE PRESIDENT INCLUDES PAYMENTS AND BENEFITS PROVIDED TO THE PRESIDENT IN THE 2013 CALENDAR YEAR, AS WELL AS PAYMENTS THAT WILL BE MADE IN FUTURE CALENDAR YEARS AS LONG AS HE CONTINUES TO PERFORM SUBSTANTIAL SERVICES FOR THE COLLEGE THROUGH SPECIFIED DATES IN THOSE FUTURE YEARS. BEFORE APPROVING THE PRESIDENT'S TOTAL COMPENSATION AND BENEFITS PACKAGE, THE EXECUTIVE COMMITTEE OF THE BOARD OF TRUSTEES OF THE COLLEGE REVIEWED COMPENSATION AND BENEFIT DATA FOR THE COMPARABLE INSTITUTIONS AND VERIFIED THAT THE TOTAL COMPENSATION AND BENEFITS PACKAGE FOR THE PRESIDENT WAS REASONABLE IN LIGHT OF SUCH DATA."
201540149349301429,943116985,"PART I, LINE 1A","GORO MURAHATA, EXECUTIVE VICE PRESIDENT, USES THE RESIDENCE HALLS FOR PERSONAL USE AND PAYS RENT ACCORDINGLY."
201540149349301429,943116985,"PART I, LINE 1B","THE RENTAL AGREEMENT FOR USE OF THE RESIDENCE HALL IS VERBAL, AND THE ORGANIZATION DOES NOT REIMBURSE GORO MARAHATA FOR AMOUNTS PAID FOR RENT."
201520139349301112,370661231,"Part I, Line 1a: Relevant information in regards to selections on 1a.",TRAVEL EXPENSES ARE PROVIDED TO THE PRESIDENT'S SPOUSE WHEN SHE TRAVELS WITH HIM. THE UNIVERSITY PROVIDES A HOUSE FOR ITS PRESIDENT AND FAMILY TO RESIDE. THIS HOUSE INCLUDES CLEANING AND LAWN SERVICE. THE UNIVERSITY PROVIDES FOR THE PRESIDENT'S LOCAL COUNTRY CLUB DUES. AN AUTOMOBILE IS ALSO PROVIDED TO THE PRESIDENT. THE UNIVERSITY ALSO PAYS AN ADDITIONAL LIFE INSURANCE PREMIUM FOR THE PRESIDENT.
201500129349301310,390806297,"PART I, LINE 4B",THE PRESIDENT OF THE UNIVERSITY IS A PARTICIPANT IN A 457(B)PLAN. AN ANNUAL UNIVERSITY CONTRIBUTION IS DETERMINED AND APPROVED BY THE BOARD OF TRUSTEES.
201510159349300311,420707124,"Schedule J, Part I, Line 1a",Country Club dues. These are included on the President's W-2 as taxable income.
