object_id,ein,LcnsdSttsCd
201533179349305948,620497990,TN
201542549349300204,350715530,AZ
201542549349300204,350715530,IN
201512879349301636,410694721,AZ
201512879349301636,410694721,MA
201512879349301636,410694721,MN
201503019349301075,150532053,NY
201503019349301075,150532053,IL
201503019349301075,150532053,AL
201503019349301075,150532053,AK
201503019349301075,150532053,AZ
201503019349301075,150532053,AR
201503019349301075,150532053,CA
201503019349301075,150532053,CO
201503019349301075,150532053,CT
201503019349301075,150532053,DE
201503019349301075,150532053,FL
201503019349301075,150532053,GA
201503019349301075,150532053,ID
201503019349301075,150532053,IN
201503019349301075,150532053,IA
201503019349301075,150532053,KS
201503019349301075,150532053,KY
201503019349301075,150532053,LA
201503019349301075,150532053,ME
201503019349301075,150532053,MD
201503019349301075,150532053,MA
201503019349301075,150532053,MI
201503019349301075,150532053,MN
201503019349301075,150532053,MS
201503019349301075,150532053,MO
201503019349301075,150532053,MT
201503019349301075,150532053,NE
201503019349301075,150532053,NV
201503019349301075,150532053,NH
201503019349301075,150532053,NJ
201503019349301075,150532053,NM
201503019349301075,150532053,ND
201503019349301075,150532053,OH
201503019349301075,150532053,OK
201503019349301075,150532053,OR
201503019349301075,150532053,PA
201503019349301075,150532053,RI
201503019349301075,150532053,SC
201503019349301075,150532053,SD
201503019349301075,150532053,TN
201503019349301075,150532053,TX
201503019349301075,150532053,UT
201503019349301075,150532053,VT
201503019349301075,150532053,VA
201503019349301075,150532053,WA
201503019349301075,150532053,WV
201503019349301075,150532053,WI
201503019349301075,150532053,WY
201503019349301075,150532053,HI
201503019349301075,150532053,NC
201502819349300415,592961536,FL
201502819349301100,161476258,NY
201503159349302510,410698301,MN
201503159349300445,251065148,AL
201503159349300445,251065148,AK
201503159349300445,251065148,AR
201503159349300445,251065148,CA
201503159349300445,251065148,CO
201503159349300445,251065148,CT
201503159349300445,251065148,FL
201503159349300445,251065148,GA
201503159349300445,251065148,HI
201503159349300445,251065148,IL
201503159349300445,251065148,KS
201503159349300445,251065148,KY
201503159349300445,251065148,LA
201503159349300445,251065148,ME
201503159349300445,251065148,MD
201503159349300445,251065148,MA
201503159349300445,251065148,MI
201503159349300445,251065148,MN
201503159349300445,251065148,MO
201503159349300445,251065148,MS
201503159349300445,251065148,NH
201503159349300445,251065148,NJ
201503159349300445,251065148,NM
201503159349300445,251065148,NY
201503159349300445,251065148,NC
201503159349300445,251065148,ND
201503159349300445,251065148,OH
201503159349300445,251065148,OK
201503159349300445,251065148,OR
201503159349300445,251065148,PA
201503159349300445,251065148,RI
201503159349300445,251065148,SC
201503159349300445,251065148,TN
201503159349300445,251065148,UT
201503159349300445,251065148,VA
201503159349300445,251065148,WA
201503159349300445,251065148,WV
201503159349300445,251065148,WI
201543159349301319,550357056,WV
201533179349305328,470377991,CO
201533179349305328,470377991,DE
201533179349305328,470377991,IA
201533179349305328,470377991,ID
201533179349305328,470377991,IN
201533179349305328,470377991,MT
201533179349305328,470377991,NE
201533179349305328,470377991,NV
201533179349305328,470377991,SD
201533179349305328,470377991,TX
201533179349305328,470377991,VT
201533179349305328,470377991,WY
201543179349306324,362167773,IL
201513379349300701,150543658,NY
201543519349300144,530196583,DC
201543519349300144,530196583,FL
201543519349300144,530196583,MD
201533529349300538,750851900,AK
201533529349300538,750851900,AZ
201533529349300538,750851900,CO
201533529349300538,750851900,MA
201533529349300538,750851900,NH
201533529349300538,750851900,OR
201533529349300538,750851900,WA
201533529349300538,750851900,AL
201533529349300538,750851900,AR
201533529349300538,750851900,CA
201533529349300538,750851900,CT
201533529349300538,750851900,FL
201533529349300538,750851900,GA
201533529349300538,750851900,HI
201533529349300538,750851900,IL
201533529349300538,750851900,KS
201533529349300538,750851900,KY
201533529349300538,750851900,LA
201533529349300538,750851900,MD
201533529349300538,750851900,ME
201533529349300538,750851900,MI
201533529349300538,750851900,MN
201533529349300538,750851900,MO
201533529349300538,750851900,MS
201533529349300538,750851900,NJ
201533529349300538,750851900,NM
201533529349300538,750851900,NY
201533529349300538,750851900,NC
201533529349300538,750851900,ND
201533529349300538,750851900,OH
201533529349300538,750851900,OK
201533529349300538,750851900,PA
201533529349300538,750851900,RI
201533529349300538,750851900,SC
201533529349300538,750851900,TN
201533529349300538,750851900,UT
201533529349300538,750851900,VA
201533529349300538,750851900,WV
201533529349300538,750851900,WI
201543349349300469,350868181,AL
201543349349300469,350868181,AK
201543349349300469,350868181,AZ
201543349349300469,350868181,AR
201543349349300469,350868181,CO
201543349349300469,350868181,CT
201543349349300469,350868181,DE
201543349349300469,350868181,DC
201543349349300469,350868181,FL
201543349349300469,350868181,GA
201543349349300469,350868181,HI
201543349349300469,350868181,ID
201543349349300469,350868181,IL
201543349349300469,350868181,IN
201543349349300469,350868181,IA
201543349349300469,350868181,KS
201543349349300469,350868181,KY
201543349349300469,350868181,LA
201543349349300469,350868181,ME
201543349349300469,350868181,MD
201543349349300469,350868181,MA
201543349349300469,350868181,MI
201543349349300469,350868181,MN
201543349349300469,350868181,MS
201543349349300469,350868181,MO
201543349349300469,350868181,MT
201543349349300469,350868181,NE
201543349349300469,350868181,NV
201543349349300469,350868181,NH
201543349349300469,350868181,NM
201543349349300469,350868181,NC
201543349349300469,350868181,ND
201543349349300469,350868181,OH
201543349349300469,350868181,OK
201543349349300469,350868181,OR
201543349349300469,350868181,PA
201543349349300469,350868181,RI
201543349349300469,350868181,SC
201543349349300469,350868181,SD
