object_id,ein,FrgnCntryCd
201931019349300333,141338498,UK
201931019349300218,910236600,IT
201900609349300805,980042539,CA
201930509349300228,750851900,UK
201940359349301054,231352664,BD
201940359349301054,231352664,CJ
201940359349301054,231352664,EI
201940359349301054,231352664,VI
201900799349300340,540505922,ST
201910429349300411,135596846,LE
201930869349300133,930386858,GM
201910919349300316,231352621,FR
201940459349300519,340868798,IT
201930979349300603,620485733,UK
201910919349300006,540505977,SN
201900919349300850,160755807,CA
201930679349301138,390833608,CJ
201900929349300835,250965430,CJ
201900929349300835,250965430,EI
201900929349300910,390808497,IT
201910959349301001,560530242,IT
201920999349300147,314379515,UK
201900459349301750,981358092,CA
201910529349300116,231352692,CJ
201910529349300116,231352692,BD
201910529349300116,231352692,VI
201930869349300018,581216007,CH
201930869349300018,581216007,CS
201930869349300018,581216007,SP
201930369349300113,131628149,UK
201920379349300432,420680460,CA
201920379349300432,420680460,CJ
201920379349300432,420680460,GK
201910729349300631,530196549,BE
201910729349300631,530196549,SP
201911019349300236,941156628,RP
201911019349300236,941156628,TH
201911019349300236,941156628,CH
201930739349300018,530196583,IT
201931009349300243,750926755,IT
201910919349300611,340714818,AU
201900649349300920,420680372,HK
201900649349300920,420680372,MY
201900649349300920,420680372,VM
201940469349300739,131632522,CJ
201900929349300215,420680389,CJ
201910579349300546,237213309,CA
201911009349300211,111630830,FR
201911009349300211,111630830,IT
201911009349300211,111630830,SP
201940939349300234,590859121,UK
201910519349301206,231352620,AS
201910519349301206,231352620,EI
201910519349301206,231352620,GR
201910519349301206,231352620,IT
201910519349301206,231352620,NZ
201910519349301206,231352620,SF
201910519349301206,231352620,SP
201910519349301206,231352620,TU
201910519349301206,231352620,UK
201803189349302700,370706154,CJ
201940949349300609,741159753,SP
201940949349300609,741159753,UK
201940949349300609,741159753,CJ
201930439349300448,381369604,CA
201900379349300975,237099472,CA
201900959349301150,350868158,EI
201900959349301150,350868158,IT
201900959349301150,350868158,CJ
201910579349300426,202394341,CA
201940609349300904,430653369,CJ
201803139349303445,980150041,CA
201912279349301576,136192275,IS
201942249349300934,951643307,CI
201833589349300408,370706154,CJ
201912279349300316,980391928,IS
201912269349300301,237285905,IS
201823179349303002,430471057,CJ
201941339349300534,520591421,CJ
201911359349311616,042103547,AS
201911359349311616,042103547,BE
201911359349311616,042103547,EI
201911359349311616,042103547,FR
201911359349311616,042103547,GM
201911359349311616,042103547,IT
201911359349311616,042103547,NZ
201911359349311616,042103547,SP
201911359349311616,042103547,SZ
201911359349311616,042103547,UK
201931209349301243,160743140,HR
201900189349301135,237069575,CA
201900369349300745,610444671,FR
201900369349300745,610444671,UK
201931349349309638,042103558,GK
201901149349300335,941156617,ES
201910249349300826,660177776,PM
201910249349300111,431658069,KS
201940309349301409,990255042,JA
201910289349300681,420680466,GM
201910289349300681,420680466,IT
201910289349300681,420680466,MT
201910289349300681,420680466,UK
201813189349307481,390806297,UK
201833179349307968,136171197,MX
201931349349301278,591083502,CJ
201931349349308368,231352630,EK
201931029349300523,237223216,FR
201931029349300523,237223216,IT
201931029349300523,237223216,UK
201931349349310653,951664123,CJ
201931349349310653,951664123,VI
201931349349310653,951664123,SW
201901309349304340,570314408,CJ
201901309349304340,570314408,EI
201901309349304305,581357177,FR
201901309349304305,581357177,HK
201940439349300309,930401259,AU
201901359349304795,060646973,HK
201901359349304795,060646973,IC
201901359349304795,060646973,IN
201901359349304795,060646973,EI
201901359349304795,060646973,JE
201901359349304795,060646973,LU
201901359349304795,060646973,IM
201901359349304795,060646973,MP
201901359349304795,060646973,NL
201901359349304795,060646973,PL
201901359349304795,060646973,SN
201901359349304795,060646973,SZ
201901359349304795,060646973,UK
201901359349304795,060646973,CA
201901359349304795,060646973,CJ
201901359349304795,060646973,CH
201901359349304795,060646973,UC
201901359349304795,060646973,ET
201931339349300343,251024358,FR
201940639349300909,986001141,CA
201900639349300210,590624458,BD
201931359349311623,060761704,IT
201931309349305083,430652675,CJ
201931309349305083,430652675,UK
201941229349301334,240795460,BD
201941229349301334,240795460,CJ
201941209349300619,237110060,IT
201941229349301604,221500645,LU
201931359349303083,131624067,CH
201921349349303712,980681431,SN
201901359349303745,221487164,CJ
201911359349302371,350868125,GM
201911359349302371,350868125,UK
201940469349301774,131624158,VI
201940469349301774,131624158,CJ
201940469349301774,131624158,UK
201940469349301774,131624158,CA
201911359349301301,840402510,CJ
201901339349305860,150532082,UK
201901339349305860,150532082,AS
201901339349305860,150532082,IT
201901339349305860,150532082,NP
201901339349305860,150532082,FR
201901339349305860,150532082,HK
201901339349305860,150532082,QA
201901339349305860,150532082,LU
201911359349308141,141338587,EI
201911359349308141,141338587,IT
201911359349308141,141338587,SP
201911359349308141,141338587,UK
201921309349300207,620475697,SP
201941309349304474,540575812,CA
201901339349304650,560532138,OC
201901339349302055,041286950,NL
201901499349300645,240772407,OC
201941359349304984,362177139,AS
201941359349304984,362177139,BG
201941359349304984,362177139,BE
201941359349304984,362177139,BR
201941359349304984,362177139,CJ
201941359349304984,362177139,CH
201941359349304984,362177139,DA
201941359349304984,362177139,EG
201941359349304984,362177139,FI
201941359349304984,362177139,FR
201941359349304984,362177139,GM
201941359349304984,362177139,HK
201941359349304984,362177139,IN
201941359349304984,362177139,ID
201941359349304984,362177139,EI
201941359349304984,362177139,IT
201941359349304984,362177139,JA
201941359349304984,362177139,KS
201941359349304984,362177139,NL
201941359349304984,362177139,NO
201941359349304984,362177139,RP
201941359349304984,362177139,PL
201941359349304984,362177139,SN
201941359349304984,362177139,SP
201941359349304984,362177139,SW
201941359349304984,362177139,TW
201941359349304984,362177139,TH
201941359349304984,362177139,UK
201941359349304984,362177139,SZ
201901339349305470,042103578,CJ
201901339349305470,042103578,FR
201941359349305449,060646959,FR
201941359349305449,060646959,GM
201941359349305449,060646959,IT
201941359349305449,060646959,SP
201921659349301302,362515281,CA
201901299349302375,042104258,IT
201921309349302617,951641455,CJ
201921309349302617,951641455,CA
201921309349302617,951641455,HK
201921309349302617,951641455,VQ
201921309349304382,630312914,UK
201931339349301313,236002304,UK
201910799349300606,526056979,FR
201941359349307904,952544535,CJ
201941359349307904,952544535,SP
201931359349301658,540505941,UK
201931359349306173,160743088,FR
201931359349306173,160743088,IT
201931349349308628,042103594,HK
201931349349308628,042103594,IN
201931349349308628,042103594,AS
201931349349308628,042103594,MP
201931349349308628,042103594,SN
201931349349308628,042103594,UK
201931349349308628,042103594,VQ
201931349349308628,042103594,BR
201931349349308628,042103594,CJ
201931349349308628,042103594,CI
201931349349308628,042103594,DA
201931349349308628,042103594,GR
201931159349301118,941156266,AU
201941029349301014,710236897,UK
201941299349301229,131740451,UK
201921309349304447,030220266,CA
201921309349304447,030220266,EI
201941039349300509,620518288,BE
201931239349301853,620476301,UK
201901229349301175,061395640,UK
201911359349305486,133297197,GM
201911359349305486,133297197,FR
201931359349304273,042103637,FR
201931359349304273,042103637,MX
201931359349304273,042103637,IT
201901919349300205,131624202,CJ
201921139349300237,952944594,OC
201901059349300415,590624458,BD
201901309349302405,251035663,IT
201921349349308892,320152376,CS
201921559349300517,460224588,CJ
201921559349300517,460224588,EI
201921349349309732,231386178,CS
201911279349300611,980072997,IT
201941339349305224,041958460,GM
201941339349305274,620476822,HK
201941339349305274,620476822,HU
201941339349305274,620476822,IC
201941339349305274,620476822,IN
201941339349305274,620476822,AR
201941339349305274,620476822,ID
201941339349305274,620476822,IS
201941339349305274,620476822,IT
201941339349305274,620476822,JA
201941339349305274,620476822,KE
201941339349305274,620476822,KS
201941339349305274,620476822,MI
201941339349305274,620476822,MY
201941339349305274,620476822,AS
201941339349305274,620476822,MP
201941339349305274,620476822,MX
201941339349305274,620476822,AU
201941339349305274,620476822,MO
201941339349305274,620476822,WA
201941339349305274,620476822,NL
201941339349305274,620476822,NZ
201941339349305274,620476822,NI
201941339349305274,620476822,NO
201941339349305274,620476822,RP
201941339349305274,620476822,PL
201941339349305274,620476822,PO
201941339349305274,620476822,SN
201941339349305274,620476822,LO
201941339349305274,620476822,SI
201941339349305274,620476822,SF
201941339349305274,620476822,SP
201941339349305274,620476822,CE
201941339349305274,620476822,WZ
201941339349305274,620476822,SW
201941339349305274,620476822,SZ
201941339349305274,620476822,TW
201941339349305274,620476822,TZ
201941339349305274,620476822,TH
201941339349305274,620476822,TS
201941339349305274,620476822,TU
201941339349305274,620476822,BE
201941339349305274,620476822,UG
201941339349305274,620476822,AE
201941339349305274,620476822,UK
201941339349305274,620476822,VM
201941339349305274,620476822,ZA
201941339349305274,620476822,BD
201941339349305274,620476822,BC
201941339349305274,620476822,BR
201941339349305274,620476822,CA
201941339349305274,620476822,CI
201941339349305274,620476822,CH
201941339349305274,620476822,CO
201941339349305274,620476822,IV
201941339349305274,620476822,HR
201941339349305274,620476822,DA
201941339349305274,620476822,EG
201941339349305274,620476822,EN
201941339349305274,620476822,FI
201941339349305274,620476822,FR
201941339349305274,620476822,GM
201941339349305274,620476822,GH
201941339349305274,620476822,GR
201941929349300224,264078735,OC
201941929349301159,135562308,AE
201941929349301159,135562308,AR
201941929349301159,135562308,AS
201941929349301159,135562308,BD
201941929349301159,135562308,CH
201941929349301159,135562308,CJ
201941929349301159,135562308,EI
201941929349301159,135562308,EZ
201941929349301159,135562308,FR
201941929349301159,135562308,GH
201941929349301159,135562308,GM
201941929349301159,135562308,IS
201941929349301159,135562308,IT
201941929349301159,135562308,MP
201941929349301159,135562308,SP
201941929349301159,135562308,UK
201941929349301159,135562308,VI
201941929349301159,135562308,AF
201941929349301159,135562308,CY
201941929349301159,135562308,JE
201941929349301159,135562308,SN
201941929349301159,135562308,IR
201941929349301159,135562308,PM
201833549349300738,910473310,CJ
201833549349300738,910473310,CS
201911029349300326,410693962,AU
201911029349300426,520591623,BE
201911029349300426,520591623,EI
201911029349300426,520591623,SP
201911029349300426,520591623,TH
201911029349300426,520591623,UK
201803379349300080,590624459,CJ
201911029349301101,160743150,UK
201900639349300955,350868074,UK
201901349349302865,231352689,UK
201910459349300831,640303086,UK
201803499349300210,580593438,CJ
201921339349300532,231365954,AR
201921339349300532,231365954,CM
201921339349300532,231365954,FR
201921339349300532,231365954,GM
201921339349300532,231365954,IT
201921339349300532,231365954,SP
201921339349300532,231365954,UK
201921299349301307,382410852,CJ
201921299349301307,382410852,JE
201921299349301657,350868107,GR
201843199349314649,650216638,NU
201921089349300742,250964126,CJ
201901299349300540,530196584,BR
201901299349300540,530196584,CH
201901299349300440,042103634,HK
201901299349300440,042103634,JA
201901299349300440,042103634,KE
201901299349300440,042103634,MX
201901299349300440,042103634,SL
201901299349300440,042103634,SP
201901299349300440,042103634,UG
201901299349300440,042103634,UK
201901299349300440,042103634,UV
201901299349300440,042103634,CI
201901299349300440,042103634,CH
201901299349300440,042103634,ET
201901299349300440,042103634,FR
201901299349300440,042103634,GM
201901299349300440,042103634,GH
201823489349300002,311682468,CA
201803379349300365,980085912,JA
201921229349301717,952261113,NP
201921229349301717,952261113,IT
201911359349312171,060731360,CA
201911359349312171,060731360,CJ
201911359349312171,060731360,EI
201911359349312171,060731360,UK
201911359349312126,132676570,GM
201911359349312126,132676570,IS
201911359349309861,720635884,CJ
201921029349300727,730555460,OC
201911059349300741,060653264,SN
201911059349300806,410708577,UK
201911059349301266,953075415,UK
201901059349300720,231352615,GK
201901059349300720,231352615,CS
201941059349300524,430662529,AU
201941059349300524,430662529,CH
201941059349300524,430662529,GH
201941059349300524,430662529,GR
201941059349300524,430662529,NL
201941059349300524,430662529,SZ
201941059349300524,430662529,TH
201941059349300524,430662529,UK
201921269349300402,030179403,CJ
201931349349305658,010215213,UK
201900729349300400,731679393,KS
201931299349301613,042103580,HK
201931299349301613,042103580,IN
