object_id,ein,RcptOfIntAnntsRntsRyltsInd,GftGrntOrCpCntrTOthOrgInd,GftGrntCpCntrFrmOthOrgInd,LnsOrGrntsTOthrOrgInd,LnsOrGrntsFrmOthOrgInd,DvRltdOrgnztnInd,AsstSlTOthrOrgInd,AsstPrchsFrmOthrOrgInd,AsstExchngInd,RntlOfFcltsTOthOrgInd,RntlOfFcltsFrmOthOrgInd,PrfrmOfSrvcsFrOthOrgInd,PrfrmOfSrvcsByOthrOrgInd,ShrngOfFcltsInd,PdEmplysShrngInd,RmbrsmntPdTOthrOrgInd,RmbrsmntPdByOthrOrgInd,TrnsfrTOthrOrgInd,TrnsfrFrmOthrOrgInd
202011369349303136,920158414,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true
202041979349304529,042152671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202000459349300100,521690609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202000719349301410,730739626,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0
202031429349300148,930386892,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202000239349300700,943204136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201903179349309105,237008276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202001969349303880,920023588,false,true,true,true,false,-,true,false,false,false,false,true,false,false,false,true,true,false,false
202041329349301204,470376583,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
202021329349300207,250965591,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
202001419349301100,626001104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
202031369349303108,954625327,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
202031339349301533,231353385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041789349300039,112553515,false,false,false,false,false,-,false,false,false,false,false,true,true,false,false,false,false,true,false
202030369349301408,381627600,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
201913189349301541,591092732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202000509349300105,150533545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202020519349301127,231409675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010509349301301,910564993,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
202010509349301416,951744369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
202041079349300144,331127376,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
202040349349300714,480543736,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
201913169349300326,620812782,false,true,true,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false
202001269349300545,941156525,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001269349300605,020222120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903189349303545,201612906,false,true,false,false,false,false,false,false,false,true,false,true,true,false,true,true,true,false,false
202041009349301029,050465628,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
202031509349301423,540784341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
202001359349302675,042133255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202010429349300906,391399196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021269349301812,362167725,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
202021919349302497,200118161,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
202040249349300009,860711495,false,true,true,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false
202041979349304134,570314395,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
201923029349301652,541919810,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
201943129349303514,942427596,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
202030639349300003,202394341,false,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false
202020439349300942,222586208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201943179349308369,237034324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031769349300203,540534105,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false
202000649349300020,566049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202040589349301414,030482006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202041429349301864,202834636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202022049349300712,591113963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202010979349300716,362191252,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false
202031819349301908,150532200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
202040739349300039,236002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202011069349301646,420931777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202010949349300801,561065978,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
202010949349300821,560530242,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
202031209349300938,221500645,false,false,false,false,false,-,false,false,false,false,false,false,true,false,false,true,true,false,false
202041279349302129,810420650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041679349300814,660201206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202001009349300800,160746864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202020809349300922,350868086,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031009349301553,560529940,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true,false
202020919349300502,231352641,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false
202011299349300336,741109620,false,true,false,false,false,true,false,false,false,true,true,true,false,true,true,false,true,true,true
202040919349300834,590624401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
202010089349300531,660177776,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
202041679349300939,756114836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202000219349300920,610444825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202031339349301123,590624364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202040909349300604,381358014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202040869349300824,010263385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903119349302430,264028305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202021359349302367,231352661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202001359349300440,383001876,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
202030579349300223,440545914,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true
202021359349302327,050306206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011369349302556,231365971,true,false,true,false,false,true,false,false,false,true,true,true,true,false,true,true,true,false,false
202031209349301203,571021641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202041979349303804,610444671,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202011369349304291,237421224,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
202020539349300612,800957275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202011209349301021,570314408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202031909349302358,620516509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011899349301686,741554976,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
202040979349300944,350867977,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false
202041349349302444,042300472,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
202001189349300445,956002998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202011069349300021,150545841,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201922919349300232,200617900,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
202021819349300727,042103576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201931349349303268,030179414,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001969349305740,943185612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041929349302624,630417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011369349304221,430652675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201913159349302571,112206183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202030839349300558,530199507,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202010869349300601,580593414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202020349349301102,362662739,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202041349349302239,350868149,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202030649349300633,261999384,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
202031979349300133,731303821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021989349301537,200909475,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202041849349301499,986001269,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
202030839349300418,420707120,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031339349302598,430746185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201923589349300007,431658069,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202021369349305222,540505990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202041359349303369,610444780,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021359349302342,620476301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202001339349302120,350868107,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202012459349300006,364500805,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201931349349303158,042104847,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
202011909349301571,730774245,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
202001399349300870,310537177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001349349303510,133508093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031269349301148,350868125,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202010729349300801,410695527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041649349301049,593086453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
202001329349302080,910564961,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
202041749349300714,560529990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021929349301527,010211781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202001199349300820,391467668,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
202041279349300509,570967350,false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false
202030659349300718,941279803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202030939349300108,510413351,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
202021129349301212,710430687,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
202001919349300145,020222111,true,false,true,false,false,-,false,false,false,false,true,true,false,false,false,false,false,true,true
201943209349300744,351358522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031979349305483,750917417,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202041689349300144,231653718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
201941339349302304,231365971,true,false,true,false,false,false,false,false,false,true,true,true,true,false,true,true,true,false,false
201941339349304834,800151379,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
202010249349300116,470376524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202040509349301019,426081293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
202000649349300400,481249429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
202041349349301004,231355135,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false
202010459349301421,440589787,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001899349300520,381358000,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,true,false,false
202010249349300211,231352648,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
202041329349300514,250965557,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202011059349300421,951716809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
202001479349300875,381366958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202031059349301248,141338498,false,false,false,true,true,-,false,false,false,false,false,false,false,false,false,false,false,true,true
202040979349300804,250965376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
