object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201923169349301547,340714585,HEDGE FUNDS,1321633424,F
201923169349301547,340714585,PRIVATE EQUITY,1007692131,F
201923169349301547,340714585,REAL ESTATE,369987679,F
201933369349300903,561388743,BENEFICIAL INTEREST IN ASSETS HELD BY COMMUNITY FOUNDATION,473928,F
201922899349300712,541851377,CERTIFICATE OF DEPOSIT,24200,C
201912889349300246,344429091,COMMON TRUST FUNDS,9853386,F
201912889349300246,344429091,MULTI-STRATEGY HEDGE FUNDS,3883652,F
201912889349300246,344429091,PRIVATE EQUITY FUNDS,45091858,F
201912889349300246,344429091,REAL ESTATE INVESTMENT FUNDS,2867949,F
201913519349300816,750827421,Real Estate,174746,F
201913519349300816,750827421,Hedge Funds,3136053,F
201932839349301028,616002351,Funds managed by others,21478317,F
201913169349306776,550643304,Financial derivatives and other financial products
201913169349306776,550643304,Closely-held equity interests
201913169349306776,550643304,Alternative Investments,91982000,F
202041979349305184,042103542,GLOBAL EQUITIES,221423417,F
202041979349305184,042103542,FIXED INCOME,2512453,F
202041979349305184,042103542,FOREIGN EQUITIES,342416938,F
202041979349305184,042103542,PRIVATE EQUITIES,962841642,F
202041979349305184,042103542,ABSOLUTE RETURN,823554175,F
202041979349305184,042103542,R. ESTATE & NATURAL RESOURCES,256241282,F
202041979349305184,042103542,DOMESTIC EQUITIES,23374319,F
202041979349305184,042103542,OTHER SECURITIES,14096370,F
202041979349307414,951664112,US EQUITY,340757652,F
202041979349307414,951664112,NON US EQUITY,257220311,F
202041979349307414,951664112,EMERGING MARKETS,216250410,F
202041979349307414,951664112,FIXED INCOME,325733157,F
202041979349307414,951664112,VENTURE CAPITAL,413952182,F
202041979349307414,951664112,PRIVATE EQUITY,110313357,F
202041979349307414,951664112,ABSOLUTE RETURN,468268885,F
202041979349307414,951664112,REAL ASSETS,167639654,F
202041979349307414,951664112,OTHER,16093685,F
202021929349302767,820200907,FIXED INCOME,16331940,F
202021929349302767,820200907,REAL ESTATE,2294900,F
201912849349300401,381443369,Financial derivatives and other financial products
201912849349300401,381443369,Closely-held equity interests
202001929349302775,521272129,BOARD DESIGNATED INVESTMENTS,58055019,F
202001929349302775,521272129,OTHER LONG TERM INVESTMENTS,39847394,F
202001929349302775,521272129,ENDOWMENT FUNDS,8361139,F
202001929349302775,521272129,TEMPORARILY RESTRICTED INVEST,10563028,F
202001929349302775,521272129,JOINT VENTURES,2791646,F
202001929349302775,521272129,GIFT ANNUITIES,282655,F
202041069349300824,160743040,CASH AND CASH EQUIVALENTS,14883904,F
202041069349300824,160743040,REAL ESTATE,6710349,F
202041069349300824,160743040,PRIVATE EQUITY,22082952,F
202041069349300824,160743040,HEDGE FUNDS,65948124,F
202041069349300824,160743040,OTHER,2083521
202020699349301007,042111203,Partnerships/alternative investments,349162805,F
202020699349301007,042111203,Other,325371,F
202020319349300222,620485733,INVESTMENTS - SHORT TERM/MUTUAL FUNDS,37527229,F
202020319349300222,620485733,INVESTMENTS - LIMITED PARTNERSHIP INTERESTS,22527416,F
202020319349300222,620485733,INVESTMENTS - COMMON TRUST FUNDS,26934746,F
201943189349303504,131624135,ALTERNATIVE INVESTMENTS,228081719,F
201933269349301003,930386890,LEE BUILDINGS,4153041,F
201933269349301003,930386890,KIM ANNUITY COLLATERAL (HOUSE),1200000,F
201933269349301003,930386890,50% INTEREST IN HOUSE,250000,F
201933269349301003,930386890,TIAA DEFERRED COMPENSATION,104408,F
201933269349301003,930386890,MINERAL RIGHTS,30000,F
202011689349300911,630312914,LIMITED PARTNERSHIP INTEREST,50039665,F
202011689349300911,630312914,SPECIAL SITUATION FUNDS,710133,F
202011689349300911,630312914,REAL ESTATE,27514425,F
202011689349300911,630312914,LIFE INSURANCE CONTRACTS,91203,F
202011689349300911,630312914,OTHER,36283,F
202001149349301525,951641455,COMMONFUND PE INVESTMENTS,6445744,F
202001149349301525,951641455,OFFSHORE FUNDS,56335307,F
202001149349301525,951641455,REAL ESTATE INVESTMENT TRUSTS,393520,F
202001149349301525,951641455,ANNUITY CONTRACTS,781458,F
202001149349301525,951641455,MINERAL RIGHTS,660299,C
202001149349301525,951641455,PARTNERSHIP INVESTMENTS,51848858,F
202001149349301525,951641455,DEPOSITS HELD BY BOND TRUSTEE,40172404,C
201933369349300203,160909446,CASH AND CASH EQUIVALENTS,6462085,F
202041369349305314,951664123,Growth oriented hedge funds,18509249,F
202041369349305314,951664123,Diversifying hedge funds,40664018,F
202041369349305314,951664123,Private equity,118122113,F
202041369349305314,951664123,Other assets,621789,C
202040949349300014,560556753,EQUITY FUNDS,5574143,F
202040949349300014,560556753,HEDGE FUNDS,14510494,F
202040949349300014,560556753,LIMITED PARTNERSHIPS,16468324,F
202040949349300014,560556753,ANNUITY CONTRACTS,2077785,F
202040949349300014,560556753,BOND FUNDS,2618272,F
202000379349300105,131624158,Alt Inv-Private-Buyout funds,274549565,F
202000379349300105,131624158,Alt Inv-Private-Natural resources/other,266087443,F
202000379349300105,131624158,Alt Inv-Private-Real estate funds,47875043,F
202000379349300105,131624158,Alt Inv-Private-Venture capital funds,300615150,F
202000379349300105,131624158,Cash Equivalents,136896488,F
202011899349301786,050312747,MUTUAL FUNDS,18663503,F
202011899349301786,050312747,FIXED INCOME SECURITIES AND BONDS,73670679,F
202011899349301786,050312747,EXCHANGE TRADED FUNDS,8687303,F
202011899349301786,050312747,LIMITED LIABILITY PARTNERSHIPS,19675235,F
202011899349301786,050312747,LIMITED LIABILITY COMPANIES,1948279,F
202011899349301786,050312747,EQUITY SECURITIES,67104684,F
202011899349301786,050312747,REAL ESTATE INVESTMENT TRUSTS,1007049,F
202041419349301659,951699394,Trust Deeds & Notes Rec,10418488,C
202041419349301659,951699394,Cash & Cash Equivalents,3193945,C
202041419349301659,951699394,Money Market Funds,547070,C
202041419349301659,951699394,Real Estate & Real Estate Interests,20764,C
201943199349319864,942933165,MUTUAL FUNDS,147864987,F
202021489349300987,420703280,CASH VALUE OF LIFE INSURANCE,330724,F
202021489349300987,420703280,ALTERNATIVE INVESTMENTS,23891589,F
202010729349300726,840402707,ALTERNATIVE INVESTMENTS,10698399,F
202010729349300726,840402707,CASH SURRENDER VALUE LIFE INSU,95901,F
202041419349301764,941156566,LIMITED PARTNERSHIPS,35552719,F
202041419349301764,941156566,INTERNATIONAL EQUITY FUNDS,67710460,F
202041419349301764,941156566,Real Estate & Other,29724924,F
202031369349300313,560623936,NONEXCHANGE TRADED STOCK,2096457,F
202031369349303828,020274509,ALTERNATIVE INVESTMENTS,113182436,F
202031369349303828,020274509,DEPOSITS WITH TRUSTEE,10381688,F
202031369349303828,020274509,INVESTMENT IN SUBSIDIARY,-1324249,C
202040839349300359,410694747,PRIVATE EQUITY,151141739,F
202040839349300359,410694747,HEDGE FUNDS,225884994,F
202040839349300359,410694747,REAL ASSETS,126836499,F
202040839349300359,410694747,PLANNED GIFT AGREEMENTS AND OTHER,60123876,F
202041359349301949,591023117,Alternative investments,29496714,F
202011919349301236,131624067,GLOBAL EQUITY,304337720,F
202011919349301236,131624067,MULTI-STRATEGY,313933328,F
202011919349301236,131624067,PRIVATE EQUITY,216942288,F
202011919349301236,131624067,EMERGING MARKETS,109947853,F
202011919349301236,131624067,INFLATION HEDGES,9166104,F
202011919349301236,131624067,CREDIT,5323856,F
202011919349301236,131624067,OTHER INVESTMENTS,2756160,F
202041979349301854,210634501,INVESTMENTS LTD. PARTNERSHIPS,23457347000,F
202041979349301854,210634501,BOND PROCEED AWAITING DRAWDOWN,66512000,F
202041979349301854,210634501,PLANNED GIVING INVESTMENTS,175838000,F
202041979349301854,210634501,OTHER SECURITIES,66769000,F
202010499349300046,381359083,ALTERNATIVE INVESTMENTS,17214005,F
202021409349300347,362181973,Real Assets,1735711,F
202021409349300347,362181973,private equity,2372374,F
202021409349300347,362181973,hedge funds,22345107,F
201923199349305957,231352008,Univertisy City Science Center Stock,1000,F
201923199349305957,231352008,Vanguard Total Bond Fund,5481503,F
201923199349305957,231352008,Vanguard Developed Markets Fund,3760125,F
201923199349305957,231352008,Vanguard Total Stock Market Fund,5198232,F
202021959349303612,050258810,HEDGE FUNDS,56533301,F
202021959349303612,050258810,PRIVATE PLACEMENT PROGRAMS,30544065,F
202020289349301607,596046500,COMMON STOCKS,34963408,F
202020289349301607,596046500,EQUITY MUTUAL FUNDS,30074202,F
202020289349301607,596046500,CORPORATE BONDS,7937854,F
202020289349301607,596046500,MORTGAGE/ASSET BACKED SECURITIES,7934191,F
202020289349301607,596046500,DEBT MUTUAL FUNDS,3864899,F
202020289349301607,596046500,ALTERNATIVE INVESTMENTS,2643535,F
202020289349301607,596046500,SHORT TERM INVESTMENTS,2183414,F
202020289349301607,596046500,US GOVERNMENT NOTES AND BONDS,1694607,F
202020289349301607,596046500,MUNICIPAL BONDS,1190329,F
202020289349301607,596046500,SURPLUS NOTES,1140282,F
202041339349302829,310538525,LIMITED LIABILITY COMPANY,134708021,F
202000079349302115,131916574,FOREIGN EQUITY SECURITIES,9636176,F
202000079349302115,131916574,HEDGE FUNDS,18759155,F
202000079349302115,131916574,REAL ASSETS,8335986,F
202000079349302115,131916574,FOREIGN FIXED INCOME,2330028,F
201943169349304959,042702102,COMMON FUND,1144720,F
202012039349300121,946135772,POOLED INVESTMENT FUND,8799722,F
201913199349304666,540808239,INVESTMENTS,125653,F
202031689349300528,362593545,Private Equity and Hedge Funds,13359184,F
202010419349301021,581126894,Financial derivatives and other financial products
202010419349301021,581126894,Closely-held equity interests
202000769349300545,350867954,Real Estate,2782843,F
202000769349300545,350867954,Life Insurance,300017,F
202000769349300545,350867954,Beneficial Interest in Perpetual Trusts,151440,F
202000769349300545,350867954,Deposits with External Trustees,3680635,F
202000769349300545,350867954,Hedge Funds,159092,C
202000769349300545,350867954,Interest in partnerships,1153810,F
202010219349301106,620502739,MONEY MARKET CASH ACCOUNTS,480593,F
202010219349301106,620502739,COMMON STOCKS,10327902,F
202010219349301106,620502739,INTERNATIONAL EQUITY FUNDS,4144850,F
202010219349301106,620502739,CORPORATE BONDS,1687631,F
202010219349301106,620502739,"BONDS, NOTES AND GOVERNMENT SECURITIES",5169600,F
202010219349301106,620502739,"REGIONS SOUTHEAST TIMBER FUND II, LLC",592907,F
202010219349301106,620502739,BALANCED FUNDS,363092,F
202020419349301207,620475689,Financial derivatives and other financial products
202020419349301207,620475689,Closely-held equity interests,531456,F
202022309349302177,540506332,Comingled Funds,126139486,F
202022309349302177,540506332,Alternative Investments,635383240,F
202000709349300415,620484185,LONG-TERM INVESTMENTS,25333817,F
202030489349300103,620535755,MUTUAL FUNDS,33535687,F
202030489349300103,620535755,EXCHANGE-TRADED AND CLOSED-END FUNDS,7508578,F
202030489349300103,620535755,CASH AND CASH EQUIVALENTS HELD FOR LONG-TERM INVESTMENT,3645337,F
202030489349300103,620535755,COMMON STOCKS,298266,F
202011059349300036,160755807,SECURITIES,62146,F
202011059349300036,160755807,ALTERNATIVE INVESTMENTS,41503658,F
202001259349300000,953127273,CERTIFICATE OF DEPOSITS,9830124,F
202001259349300000,953127273,CORPORATE & GOVERNMENT BONDS,89406114,F
202001259349300000,953127273,EQUITIES,38020,F
202001259349300000,953127273,MUTUAL FUNDS,116742,F
