object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201713469349300626,166031585,"Schedule I, Part I, Line 2",Students seking financial aid must file a FAFSA to determine their eligibility and need for grant and scholarship assistance.
201723419349300107,237373765,"PART I, LINE 2:","ALL STUDENT AID, GRANTS, WORK STUDY AND SCHOLARSHIPS ARE GIVEN ON BEHALF OF STUDENTS ATTENDING SITTING BULL COLLEGE. THE FUNDS ARE APPLIED DIRECTLY TO THE TUITION, BOOKS, AND FEES FOR THE CORRESPONDING STUDENT TO ENSURE THAT IT IS USED FOR THE APPROPRIATE PURPOSES."
201713179349308351,462711511,"Part I, Line 2:","In 2013, Wongu University offered the ""Founder's Class Scholarship"" to all incoming students. After the student's first quarter the Scholarship is continued based on specified performance standards including a minimum cumulative GPA. All students were informed of these standards. Students were also informed that the scholarship program would be continued until such time as the student receives the Masters Degree in Oriental Medicine. From 2014-2015, new students were offered a President's Award Scholarship for 4 quarters or until the University qualified to offer Title IV funds, whichever came first."
201703479349300920,910615846,"PART I, LINE 2:",STUDENTS APPLY FOR SCHOLARSHIPS USING FEDERAL FAFSA APPLICATIONS. GRANTS ARE AWARDED TO STUDENTS OF NORTHWEST UNIVERSITY WHO MEET THE CRITERIA SET BY THE SCHOLARSHIP COMMITTEE. SPECIFIC CRITERIA ARE APPLIED TO CONFIRM ELIGIBILITY AND TO ASSURE FAIRNESS TO ALL APPLICANTS.
201703429349300225,750800653,"Part I, Line 2:","For all scholarship funds, student financial services has established specific criteria in regards to eligibility and selection. The eligibility requirements of the students are documented and monitored for compliance. The actual scholarships are credited to the student's tuition bills."
201713469349300631,943204136,"Part I, Line 2:",Menlo College requires financial aid applicants submit evidence of eligibility and maintains ongoing records of attendance and scholastic achievements by all recipients.
201713489349300116,390806263,"Schedule I, Part I, Line 2",Selection of students is based on established criteria of each scholarship fund and students are awarded scholarships on account through financial aid.
201703179349301545,810231774,"PART I, LINE 2:",CARROLL COLLEGE AND FEDERAL NEED-BASED GRANTS AND SCHOLARSHIPS ARE AWARDED BASED ON THE RESULTS OF THE FEDERAL FAFSA AND NEEDS ANALYSIS. NEW STUDENT MERIT SCHOLARSHIPS ARE BASED ON HIGH SCHOOL GPA AND TEST SCORES OR TRANSFER GPA FOR TRANSFER STUDENTS. STATE GRANT REPORTING IS COMPLETED EACH YEAR AFTER THE ACADEMIC YEAR IS COMPLETED. FEDERAL FISAP REPORTING IS COMPLETED PRIOR TO OCTOBER OF EACH YEAR FOLLOWING THE COMPLETION OF THE ACADEMIC YEAR.
201703189349310400,452880238,"PART I, LINE 2:","FINANCIAL AID: HSC OFFERS A VARIETY OF ACADEMIC SCHOLARSHIPS TO STUDENTS WHO DEMONSTRATE OUTSTANDING ACADEMIC ACHIEVEMENT. HSC ALSO OFFERS NEED-BASED GRANTS TO THOSE STUDENTS WITH DEMONSTRATED FINANCIAL NEED BASED ON FAMILY INCOME INFORMATION PROVIDED IN THE COLLEGE SCHOLARSHIP SERVICE FINANCIAL AID PROFILE. SCHOLARSIHPS: THE OFFICE OF ADMISSION HAS PRIMARY RESPONSIBILITY FOR PROCESSING ALL SCHOLARSHIP APPLICATIONS. THE OFFICE OF ADMISSION USES THE DATA SUBMITTED ON THE APPLICATION FOR ADMISSION IN ORDER TO AWARD SCHOLARSHIPS. THE ADMISSIONS COMMITTEE REVIEWS THE APPLICATIONS, INCLUDING LETTERS OF RECOMMENDATION, STUDENT ESSAY, AND EXTRA-CURRICULAR INVOLVEMENT. THE COMMITTEE RECOMMENDS THE LEVEL OF SCHOLARSHIP A STUDENT IS AWARDED. THIS INFORMATION IS THEN ADDED TO THE ADMISSION FILE AND THE SCHOLARSHIP AMOUNT IS FORWARDED TO THE OFFICE OF FINANCIAL AID. THE SCHOLARSHIP AMOUNT IS INCLUDED AS PART OF THE TOTAL FINANCIAL AID AWARD. THE OFFICE OF FINANCIAL AID NOTIFIES ALL STUDENTS IN WRITING CONCERNING THEIR FINANCIAL AID PACKAGE."
201703189349308560,581418202,"Part I, Line 2:","THE ORGANIZATION HAS DESIGNED AND IMPLEMENTED INTERNAL CONTROLS OVER COMPLIANCE WITH GRANTS AND CONTRACTS REQUIREMENTS. THE ORGANIZATION IS ALSO SUBJECT TO AN ANNUAL OMB CIRCULAR A-133 AUDIT, AS WELL AS SEFA, WHICH TESTS THE ORGANIZATION'S INTERNAL CONTROLS OVER COMPLIANCE FOR FEDERAL GRANT COMPLIANCE REQUIREMENTS."
