object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202020979349300507,221487354,"Schedule R, Part III","CASTLE POINT HOLDINGS, INC., listed on Schedule R, Part IV, has direct ownership in the listed LLCs. The LLCs are inactive and Stevens Institute of Technology is in the process of liquidating them. Schedule R, Part IV, Column (C) The charitable remainder unitrusts listed on Part IV, line 2 have the following legal domiciles: MD NJ (2) NC PA"
202020699349301007,042111203,"Schedule R, Part V, Line 1l",Clark performed accounting services for Jonas Realty Corporation. The amount of the transaction is below the threshold for reporting on line 2.
202042249349300309,980391928,"Part II, Columns (a) & (b)","Miscellaneous - These entities operate in Israel. As far as the University knows, they are nonprofit entities but not registered with the IRS as exempt in the U.S."
202042249349300309,980391928,Part IV Details,"Full Names of Related Organizations - Column (a): Atidim, Company for Science-Based Industries Ltd. The Economic Company of Tel Aviv University Ltd. Elite Sports Center of Tel Aviv University Ltd. Primary Activity for The Economic Company of Tel Aviv University Ltd. - Column (b): Services, manages, initiates, develops and sells financial assets."
202042249349300309,980391928,"Part V, Question 2, Line 3","The University has an obligation to invest additional amounts in an investee, Elite Sports Center of Tel Aviv University Ltd., while the timing and purpose of the investment are left to the discretion of the University."
202000379349300105,131624158,"Form 990, Schedule R, Part V, #2","The Rockefeller University Faculty and Students Club, Inc. (the Club) is a 501(c)(7) organization that operates a social Club on the campus of The Rockefeller University. The purpose of the Club is to encourage the friendly association of its members and their guests for scientific and other intellectual discourse, and/or pleasure and recreation. The books and records of the Club are maintained by the University. The University collects annual Club dues on behalf of the Club. The Club also relies on certain University systems in order to operate. The Club has a liability to the University which represents the University's subsidized portion of the Club's operations in the amount of $2,576,381 as of June 30, 2019."
202031369349300313,560623936,"PART II, IDENTIFICATION OF RELATED TAX-EXEMPT ORGANIZATION",TO SEEK ALTERNATIVE SOURCES OF SUPPORT TO STRENGTHEN THE UNIVERSITY OF MOUNT OLIVE'S OUTREACH TO STUDENTS AND THE COMMUNITY.
202011919349301236,131624067,"SCHEDULE R, PART V","UNDER AN ARRANGEMENT BETWEEN THE TRUSTEES OF THE INSTITUTE OF MUSICAL ART OF THE CITY OF NEW YORK (""THE IMA"") AND THE JUILLIARD SCHOOL (""THE SCHOOL""), THE INCOME FROM ALL INVESTMENTS OF THE IMA IS USED TO SUPPORT THE SCHOOL'S OPERATIONS. CERTAIN TRUSTEES AND EMPLOYEES OF THE SCHOOL SERVE AS TRUSTEES OF THE IMA, AND CERTAIN PAID EMPLOYEES OF THE SCHOOL PROVIDE ADMINISTRATIVE AND RECORDKEEPING SERVICES FOR THE IMA. THERE ARE NO REIMBURSEMENTS OR CASH TRANSFERS BETWEEN THE IMA AND THE SCHOOL FOR THESE SERVICES. IN 2002, THE TRUSTEES OF THE IMA DELEGATED INVESTMENT MANAGEMENT AUTHORITY OVER THE IMA'S ASSETS (AN INVESTMENT PORTFOLIO) TO THE SCHOOL, AND THE IMA TRANSFERRED ITS ASSETS (IN CASH) TO THE SCHOOL. THESE FUNDS WERE COMMINGLED WITH THE SCHOOL'S INVESTMENT PORTFOLIO, ALTHOUGH THE IMA REMAINS A SEPARATE LEGAL ENTITY AND SEPARATE FUND RECORDS ARE MAINTAINED TO RECORD IMA ACTIVITIES. THE MANAGEMENT OF THE IMA'S INVESTMENT PORTFOLIO AND THE METHOD USED TO DETERMINE INVESTMENT RETURNS AVAILABLE FOR SPENDING ARE IDENTICAL TO THOSE OF THE SCHOOL. THE VALUE OF THE IMA'S ASSETS AT JUNE 30, 2019 WAS $10,939,065. THE IMA'S NET OF INVESTMENT RETURNS WAS $153,324 FOR THE YEAR ENDED JUNE 30, 2019."
202022309349302522,464588696,"PART II, LINE (6), COLUMN B:","STOWERS POLICY INSTITUTE INC'S. (""SPI"") PRIMARY ACTIVITY IS TO PROMOTE INNOVATIVE AND ETHICAL BIOMEDICAL RESEARCH, THERAPIES AND CURES, AND TO ADVOCATE FOR A POLITICAL, ECONOMIC, AND SOCIAL ENVIRONMENT THAT ADVANCES, FACILITATES, AND PROTECTS THAT RESEARCH AND THOSE THERAPIES AND CURES."
202022309349302522,464588696,"PART IV, LINE (1), COLUMN B:","BIOMED VALLEY DISCOVERIES, INC.'S PRIMARY ACTIVITY IS THE DEVELOPMENT AND MARKETING OF SCIENTIFIC DISCOVERIES. BIOMED VALLEY CORPORATION IS THE 100% OWNER OF BVD STOCK."
202022309349302522,464588696,"PART V, LINE 1S:","GSSIMR RECEIVES THE PER CAPITA FORMULA BASED APPROPRIATION FROM STOWERS INSTITUTE FOR MEDICAL RESEARCH (""SIMR"") REPORTED ON FORM 990, PART VIII REVENUE LINE 2A."
202022309349302522,464588696,"PART V, LINES 1N AND 1O:","SRM AND SIMR, RELATED PARTIES, SHARE FACILITIES AND EMPLOYEES WITH GSSIMR IN ORDER TO PROVIDE THE SUPPORT SERVICES DESCRIBED IN A FUNDING AND SUPPORT SERVICES AGREEMENT. NOTWITHSTANDING THE SERVICES TO BE PROVIDED, NEITHER SRM OR SIMR WILL BE RESPONSIBLE FOR ANY MATTERS RELATING TO (A) DAY-TO-DAY CONDUCT OF GSSIMRS OPERATIONS, INCLUDING DIRECT SUPERVISION OF GSSIMRS EMPLOYEES, OR (B) ACADEMIC DUTIES AND RESPONSIBILITIES AND FUNCTIONS RELATED TO ACADEMICS. THE CONDUCT OF GSSIMRS ACADEMIC ACTIVITIES AND FUNCTIONS RELATED TO ACADEMICS REMAIN UNDER THE EXCLUSIVE SUPERVISION, DIRECTION, AND CONTROL OF GSSIMR. SRM SUPPORT SERVICES INCLUDE CAMPUS SECURITY, FINANCE AND ACCOUNTING SERVICES, INFORMATION TECHNOLOGY, LEGAL COUNSEL, SCIENCE COMMUNICATIONS AND GRANTS ADMINISTRATION, PLANT MAINTENANCE, LIBRARY SERVICES, PROCUREMENT, RECEIVING, AND LAB RESEARCH REGULATORY AND ENVIRONMENTAL HEALTH AND SAFETY TRAINING AND SUPPORT. SIMR SUPPORT SERVICES INCLUDE PROVIDING FACULTY MEMBERS, LABORATORY FACILITIES, AND FINANCIAL SUPPORT FOR THE PREDOCTORAL RESEARCHERS DURING TIME SPENT ON THEIR THESIS RESEARCH IN THE LABORATORIES."
