object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201532299349302568,030219309,"Schedule M, Part I, Column B","University of Vermont Medical Center, INC. (uvm medical center) is reporting the total number of contributions."
201532299349302568,030219309,"Schedule M, Part I, Line 33","uvm Medical Center does not record revenue for SOME gifts-in-kind until they are sold. Therefore, revenue for these gifts is not included on Form 990, Part VIII, Line 1."
201530129349300863,410695509,"PART I, COLUMN (B):","THE UNIVERSITY REPORTS THE NUMBER OF CONTRIBUTORS IN SCHEDULE M, PART I, COLUMN (B)."
201510159349301406,350867954,"Schedule M, part I, column (b), Line 1, Number of contributions or items contributed."
201510159349301406,350867954,"Schedule M, part I, column (b), Line 9, Number of contributions or items contributed."
201510159349301406,350867954,"Schedule M, part I, column (b), Line 20, Number of contributions or items contributed."
201510159349301406,350867954,"Schedule M, part I, column (b), Line other, Number of contributions or items contributed.",OTHER=TRAVEL EXPENSES :
201510159349301406,350867954,"Schedule M, part I, column (b), Line other, Number of contributions or items contributed.",OTHER=COMPANY PRODUCTS :
201520139349301112,370661231,"Part I, Line 32, Hire and Use of Third Parties",THE UNIVERSITY USES THIRD PARTY STOCK BROKERS TO IMMEDIATELY SELL CONTRIBUTIONS OF STOCK.
201510159349300311,420707124,"Schedule M, Part I, Line 32b",The University uses a third party to process and sell any securities received as contributions.
201520149349301257,560532303,"PART I, LINE 32B:",THIRD PARTY USED TO PROCESS NONCASH CONTRIBUTIONS. PUBLICLY TRADED SECURITIES DONATED TO THE UNIVERSITY ARE SOLD THROUGH A THIRD PARTY STOCK BROKER. IT IS THE UNIVERSITY'S POLICY TO SELL STOCK GIFTS IMMEDIATELY.
201520129349301107,240795495,"PART I, LINE 32B:",THE UNIVERSITY USES THE SERVICES OF A SECURITIES BROKER TO SELL ALL SECURITIES RECEIVED AS CHARITABLE CONTRIBUTIONS.
201540219349300119,610444671,"Schedule M, Part I, Explanations of reporting method for number of contributions",SECURITIES - PUBLICLY TRADED: THE COLLEGE IS REPORTING THE NUMBER OF CONTRIBUTIONS.
201540219349300119,610444671,"Schedule M, part I, column (b), Line 9, Number of contributions or items contributed.",THE COLLEGE IS REPORTING THE NUMBER OF CONTRIBUTIONS.
201520169349300027,362216176,SCHEDULE M,"QUESTION 32 MERRILL LYNCH, USAA AND CHARLES SCHWAB ARE USED TO RECEIVE AND LIQUIDATE STOCK GIFTS."
201520299349300007,430653369,SECURITIES - PUBLICLY TRADED,"PART I, LINE 9, COLUMN B THE ORGANIZATION IS REPORTING THE NUMBER OF CONTRIBUTIONS ON THIS LINE."
201520299349300007,430653369,LAB SUPPLIES,"PART I, LINE 25, COLUMN B THE ORGANIZATION IS REPORTING THE NUMBER OF CONTRIBUTIONS ON THIS LINE."
201520239349300007,951716809,"Part I, Column (b):",Number of contributions.
201520239349300722,430655867,"Schedule M, Part I, Explanations of reporting method for number of contributions",SECURITIES - PUBLICLY TRADED: NUMBER OF CONTRIBUTIONS
201520239349300722,430655867,"Schedule M, part I, column (b), Line 9, Number of contributions or items contributed.",NUMBER OF CONTRIBUTIONS
201520279349300737,610673886,"Part I, Line 32b:","When Brighton Center receives non-standard contributions such as property or stock, the President & CEO informs the Board of the donation. The donation is recorded in the books based upon the value of the gift determined by the donor and/or listed on the legal documents received when the gift was made."
201520289349300407,941021164,"PART I, LINE 32B:",THE UNIVERSITY USES THE FRESNO PACIFIC UNIVERSITY FOUNDATION TO SOLICIT CONTRIBUTIONS.
201500349349300965,910473310,"PART I, COLUMN (B):",REFERS TO THE NUMBER OF CONTRIBUTORS.
201530349349300408,410693977,"PART I, COLUMN (B):","THE COLLEGE IS REPORTING THE NUMBER OF DONORS, NOT THE NUMBER OF ITEMS DONATED."
201530349349300408,410693977,"PART I, LINE 33:","EXPLANATION: PART I, LINE 33: WHEN THE COLLEGE RECEIVES A DONATION WITH NO MARKETABILITY, SUCH AS DONATED MEMORABILIA OR HOUSEHOLD GOODS, IT IS THE COLLEGE'S POLICY NOT TO ATTACH A VALUE TO THE ITEM UPON RECEIPT OF THE GIFT."
201500339349300705,470377991,"Sch M, Part I, Line 32B",THE COLLEGE USES OUTSIDE BROKERS TO SELL DONATIONS OF SECURITIES AND COMMODITIES.
201520419349301982,540505922,"Schedule M, Part I","In Part 1, column (b), Lynchburg College is reporting the number of contributions."
201520419349300217,340714629,Use of Third Party to Sell Noncash Contributions,"Part I Line 32 The University has used art auctioneers for sales, but not this tax year."
201540429349301289,231352652,"PART I, COLUMN (B):",NUMBER OF CONTRIBUTIONS ON SCHEDULE M REPRESENTS THE NUMBER OF DONORS
201530429349301023,440545271,"Schedule M, Part I, Line 9",The number in column B represents the number of individual stock contributions received.
