object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 5 - INPUT FROM COMMUNITY","IU Health Arnett's approach to gathering qualitative data for its CHNA consisted of a multi-component approach to identify and verify community health needs for the IU Health Arnett service area. This included the following two components: 1. Hosting a one-and-a-half to two-hour community conversation focus group with public health officials and community leaders to discuss the healthcare needs of the service area and what role IU Health Arnett could play in addressing the identified needs. 2. Surveying the community-at-large through the hospital's website and in paper surveys, with special attention paid to gathering input from low income, uninsured or minority groups. Local leaders with a stake in the community's health were invited to attend focus group sessions held at IU Health Arnett. Attendees from organizations, such as the Tippecanoe County Health Department, Mental Health America, Wabash Center, YMCA, United Way, and the Salvation Army among others participated in the focus group. To obtain a more complete picture of the factors that play into the health of people living in Tippecanoe County, input from local health leaders was gathered through two separate focus group sessions. The session lasted two hours and was held live at IU Health Arnett Hospital. IU Health Arnett facilitators mailed letters and made follow-up telephone calls inviting public health officials and community leaders to attend the focus group discussion, paying special attention to include organizations that represent the interest of low-income, minority and uninsured individuals. The goal of soliciting these leaders feedback was to gather insights into the quantitative data that may not be easily identified from the secondary statistical data alone. Upon arrival at the focus group, participants were asked to identify and prioritize five health needs for the IU Health Arnett community that they believed to be most important. These responses were collected and aggregated into a comprehensive list of identified needs to be further discussed later in the session and ranked for severity of need within the community. IU Health Arnett facilitators then provided participants with a presentation featuring the mission of IU Health, current outreach priorities and local health data which included demographics, insurance information, poverty rates, county health rankings, causes of death, physical activity, chronic conditions, preventive behaviors and a community needs index. Upon completion of the data presentation, IU Health facilitated a discussion on the comprehensive list of identified needs collected earlier in the session. The objective of this method was to inspire candid discussion. After the discussion, each participant again prioritized five health needs. The votes on the five prioritized health needs were tallied and final input from the group was encouraged during this process in order to validate the previously identified needs. Following additional discussion, participants were also asked to address what they thought the role of IU Health Arnett could be in meeting the local health needs."
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 7A - CHNA WEBSITE",A copy of IU Healths CHNA is available on its website at the following URL: http://iuhealth.org/about-iu-health/in-the-community/
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 10A - IMPLEMENTATION STRATEGY WEBSITE",A copy of IU Healths CHNA implementation strategy is available on its website at the following URL: http://iuhealth.org/about-iu-health/in-the-community/
201623209349312427,263162145,"SCHEDULE H - PART V, SECTION B, LINE 11 - ADDRESSING IDENTIFIED NEEDS","IU Health Arnett prioritized and determined which of the community health needs identified in its most recently conducted CHNA were most critical for it to address by using the Hanlon Method of prioritization. This method prioritizes identified needs based upon the prevalence and severity of the need and the effectiveness of interventions available to address the needs. Based upon the Hanlon Method of prioritization, IU Health Arnett selected the following four needs to be addressed: - Access to Healthcare - Nutrition and Active Living - Behavioral Health - Chronic Disease Management Access to Healthcare IU Health Arnett's implementation strategy to address the identified need of access to healthcare includes the following: - Provide financial assistance and information on prescription assistance to those in need - Prescription Discount Cards - Low cost physicals for high school athletes - Car safety seat checks - Support groups (Cancer/Obesity/Breastfeeding/diabetes) - Work with city bus to obtain route to the hospital and new medical office building Nutrition and Active Living IU Health Arnett's implementation strategy to address the identified need of nutrition and active living includes the following: - Community Walking programs - Strong Schools Glen Acres, Murdock, Oakland & Miller - Nutrition Education at Farmer's Markets (4H fair or Farmer's Markets) - Health & Safety Fair - Medical Weight Loss Clinical Trial - Educational Programs at local senior residences - Meals on Wheels Behavioral Health IU Health Arnett's implementation strategy to address the identified need of behavioral health includes the following: - Identify patients who need intervention for drug/alcohol abuse - Educate community members to know the warning signs of those in mental crisis - Teen Texting Program - Tobacco Cessation/1-800-QUIT-NOW - Provide outpatient access to community members requiring behavioral health services - Work in collaboration with Sycamore Springs, River Bend Hospital to serve community members in need of inpatient behavioral health services Chronic Disease Management IU Health Arnett's implementation strategy to address the identified need of chronic disease management includes the following: - Community events that provide health education including, blood pressure and cholesterol screenings, Sleep Quiz, Support Groups and Diabetes education - Aging Brain Program - Provide support for patients/family members supporting those with dementia Also, based upon the Hanlon Method of prioritization, the following identified community health needs were not amongst the needs chosen to be addressed: - Prenatal Health - Injury Prevention - Pre K-12 Education After completing a gap analysis, IU Health Arnett determined that the severity and lack of resources available to address the four needs chosen to be addressed outweigh the severity of and resources available to address the three needs not chosen."
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 13B - INCOME LEVEL OTHER THAN FPG","In addition to FPG, IU Health Arnett may take into consideration a patient's income and/or ability to pay in calculation of a financial assistance award."
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 13H - OTHER FAP FACTORS","IU Health Arnett takes into consideration several other factors in determining patient eligibility for financial assistance. These factors include the following: 1. Alternate Sources of Assistance When technically feasible, a patient will be required to exhaust all other state and federal assistance programs prior to receiving an award from IU Health Arnett's Financial Assistance Program. Patients who may be eligible for coverage under an applicable insurance policy, including, but not limited to, health, automobile, and homeowners, must exhaust all insurance benefits prior to receiving an award from IU Health Arnett's Financial Assistance Program. This includes patients covered under their own policy and those who may be entitled to benefits from a third-party policy. Patients may be asked to show proof that such a claim was properly submitted to their insurance provider at the request of IU Health Arnett. Eligible patients who receive medical care from an IU Health Arnett facility as a result of an injury proximately caused by a third party, and later receive a monetary settlement or award from said third party, may receive Financial Assistance for any outstanding balance not covered by the settlement or award to which IU Health Arnett is entitled. Said patients may be asked to complete a financial assistance application. 2. Presumptive Financial Assistance Eligibility Patients who are deemed to be presumptively eligible for Financial Assistance will receive a Financial Adjustment to their final statement balance based on the patients individual scoring criteria. Patients are considered to be presumptively eligible for Financial Assistance if the financial need has been determined by the following third parties: Eskenazi Health, formerly Wishard Memorial Hospital, Project Health, Indiana Childrens Special Health Care Services, Medicaid, Out-of-State Medicaid, Healthy Indiana Plan, or Volunteers in Medicine. Patients are also considered to be presumptively eligible if they are pending Medicaid approval or have a hospital bill with a maximum balance to be determined by the Financial Assistance Committee and who meet certain risk segmentation scoring criteria. 3. Additional Considerations Financial Assistance may be granted to a deceased patients account if said patient is found to have no estate. Additionally, IU Health Arnett will deny or revoke Financial Assistance for any patient or guarantor who falsifies any portion of a Financial Assistance application."
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 16A - FAP WEBSITE",A copy of IU Health Arnetts FAP is available at the following URL: http://iuhealth.org/patients/my-iu-health/billing-services/financial-assis tance/
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 16B - FAP APPLICATION WEBSITE",A copy of IU Health Arnetts FAP Application is available at the following URL: http://iuhealth.org/patients/my-iu-health/billing-services/financial-assis tance/
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 16I - OTHER MEASURES TO PUBLICIZE","IU Health Arnett takes several other measures to publicize its FAP within the community. These measures include the following: 1. Signs are posted in appropriate acute care settings such as emergency departments and registration areas describing the available assistance and directing eligible patients to the Financial Assistance Application. 2. IU Health Arnett includes a plain language description of its FAP with all patient bills and statements of services. 3. IU Health Revenue Cycle Services representatives are available via telephone Monday through Friday, excluding major holidays, from 8 a.m. to 7 p.m. (Eastern Time) to address questions related to Financial Assistance. 4. IU Health Revenue Cycle Services educates its patient facing team members of its FAP and the process for referring patients to the Program."
201623209349312427,263162145,"SCHEDULE H, PART V, SECTION B, LINE 22D - OTHER DETERMINATION OF CHARGES","IU Health Arnett limits the amounts charged for Emergency or other Medically Necessary Services provided to individuals eligible for assistance under its FAP to not more than amounts generally billed to individuals who have insurance coverage for such care. The basis for calculating the amount charged to all patients, including those who are eligible for Financial Assistance, is derived through the use of a chargemaster or physician fee schedule and are uniformly applied. All additional discounts required by insurance contract or IU Health Arnetts FAP are applied to the chargemaster or physician fee schedule calculated amount. IU Health Arnett does not use gross charges in the calculation of the amount to charge a Financial Assistance eligible patient."
