FrgnAddrss_FrgnPstlCd|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Postal code
USAddrss_SttAbbrvtnCd|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; State
FrgnAddrss_CtyNm|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; City
FrgnAddrss_AddrssLn1Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 1
USAddrss_AddrssLn2Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 2
FrgnAddrss_AddrssLn2Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 2
USAddrss_AddrssLn1Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 1
USAddrss_CtyNm|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; City
FrgnAddrss_CntryCd|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Country
USAddrss_ZIPCd|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; ZIP code
FrgnAddrss_PrvncOrSttNm|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Province or state
RcpntTbl_RcpntEIN|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; EIN of recipient
RcpntTbl_IRCSctnDsc|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; IRC code section if applicable
RcpntTbl_CshGrntAmt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Amount of cash grant
RcpntTbl_NnCshAssstncAmt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Amount of non-cash assistance
RcpntTbl_VltnMthdUsdDsc|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Method of valuation (book. FMV, appraisal, other)
RcpntTbl_NnCshAssstncDsc|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Description of non-cash assistance
RcpntTbl_PrpsOfGrntTxt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Purpose of grant
RcpntBsnssNm_BsnssNmLn1Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 1
RcpntBsnssNm_BsnssNmLn2Txt|Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 2
