object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201503079349301720,381359083,HEDGE FUND OF FUNDS,13242977,F
201503079349301720,381359083,LIMITED PARTNERSHIP FUND,1202611,F
201543149349301819,620511454,"HOLSTON CONFERENCE OF UMC FOUNDATION, INC. - ENDOWMENT",862361,F
201543149349301819,620511454,UNITED METHODIST HIGHER EDUCATION FUND,14246,F
201513089349300746,470418641,COINS,7850,F
201513089349300746,470418641,MINERAL RIGHTS,188703,F
201513089349300746,470418641,ART WORK,5000,F
201513089349300746,470418641,BONDS,34324,F
201513089349300746,470418641,CDS,795285,F
201513089349300746,470418641,MONEY MARKET ACCOUNTS,925979,F
201513089349300746,470418641,MUTUAL FUNDS,2941156,F
201513089349300746,470418641,LOAN PARTICIPATION CONTRACT,147959,F
201513089349300746,470418641,LIMITED PARTNERSHIPS,200000,F
201543109349300934,952672750,PARTNERSHIP,12244762,F
201533159349302123,462931956,EQUITY SECURITIES,14337677,F
201533159349302123,462931956,FIXED INCOME SECURITIES,1783596,F
201533159349302123,462931956,REAL ESTATE,125153,F
201533159349302123,462931956,COMMODITIES,181239,F
201533159349302123,462931956,CASH & SHORT TERM INVESTMENT,1439431,F
201543159349300809,560529972,MONEY MARKET FUNDS & TIME DEPOSITS,518701,F
201543159349300809,560529972,MUTUAL FUNDS - FIXED INCOME,22578437,F
201543159349300809,560529972,MUTUAL FUNDS - EQUITIES,25397278,F
201543159349300809,560529972,EQUITY SECURITIES,7269633,F
201543159349300809,560529972,ALTERNATIVE INVESTMENT,4111072,F
201542599349300814,616002351,Funds managed by others,17946856,F
201512879349301636,410694721,CSV LIFE INSURANCE,88675,F
201512879349301636,410694721,ALTERNATIVE INVESTMENTS,12815528,F
201522879349301422,344429091,COMMON TRUST FUNDS,8318320,F
201522879349301422,344429091,MULTI-STRATEGY HEDGE FUNDS,3347864,F
201522879349301422,344429091,PRIVATE EQUITY FUNDS,19628108,F
201522879349301422,344429091,REAL ESTATE INVESTMENT FUNDS,2791241,F
201533009349300718,750917417,Financial derivatives and other financial products
201533009349300718,750917417,Closely-held equity interests
201502889349300330,230868160,CUIT INTERMEDIATE DIVERSIFIED BOND FUND,7375386,F
201502889349300330,230868160,CUIT CORE EQUITY INDEX FUND- CLASS B,9232115,F
201502889349300330,230868160,CUIT INTL EQUITY INDEX FUND- CLASS A,2666417,F
201522579349301277,330499514,Financial derivatives and other financial products
201522579349301277,330499514,Closely-held equity interests
201542789349300519,620535755,MUTUAL FUNDS,28952576,F
201542789349300519,620535755,EXCHANGE-TRADED AND CLOSED-END FUNDS,745844,F
201542789349300519,620535755,UNIT INVESTMENT TRUSTS,30752,F
201542789349300519,620535755,CASH AND CASH EQUIVALENTS HELD FOR LONG-TERM INVESTMENT,1401186,F
201502589349300015,390813418,MAYO POOLED INVESTMENTS,261808959,F
201522589349301212,237385525,Financial derivatives and other financial products
201522589349301212,237385525,Closely-held equity interests
201522829349300632,381443369,Financial derivatives and other financial products
201522829349300632,381443369,Closely-held equity interests
201502869349300700,710236867,INTERNATIONAL EQUITY FUNDS,30752223,F
201502869349300700,710236867,FIXED INCOME FUNDS,13237321,F
201502869349300700,710236867,HEDGE FUNDS,11206123,F
201502869349300700,710236867,EQUITY INDEX FUNDS,4788426,F
201502869349300700,710236867,REAL ESTATE FUNDS,3868241,F
201502869349300700,710236867,COMMODITY FUNDS,2887725,F
201502869349300700,710236867,MINERAL INTERESTS,87947,F
201503209349313205,620789275,LAND HELD FOR INVESTMENT,112273,C
201503209349313205,620789275,LIMITED PARTNERSHIP,906803,F
201503209349313205,620789275,Annuities,285196,F
201513209349304156,470424785,Equity securities,10374559,F
201513209349304156,470424785,Fixed income securities,3895812,F
201513209349304156,470424785,Certificates of deposit,1160570,F
201503209349304020,590972013,PREFERRED STOCK SFC,8177652,C
201503209349304020,590972013,INVESTMENT IN SUBSIDIARY,4096166,C
201503209349304020,590972013,INVESTMENT ALLOWANCE,-8177652,C
201513179349303681,150533577,CSV OF OFFICERS LIFE INSURANCE,424882,F
201513179349303681,150533577,"INVESTMENT IN NEWELL ST., LLC",90000,C
201513179349303681,150533577,DUE FROM AFFILIATES,16227982,C
201513179349303681,150533577,ED PHYSICIAN CALL,326185,C
201513179349303681,150533577,FINANCING COSTS -SERIES B,632020,C
201513179349303681,150533577,INTEREST RATE SWAP,-1025695,F
201513179349303681,150533577,MEDICAL MALPRACTICE LT INS RECOVERY,3524756,C
201513179349300141,231352001,BENEFICIAL INTEREST IN TRUSTS,7609895,F
201523179349301697,310785684,MERCY HEALTH INVESTMENT MANAGEMENT PROGRAM,91477805,F
201513209349313401,350892672,AURORA LMTD PARTNERSHIP,15839142,F
201513209349313401,350892672,SAVILLE ROW,4656839,F
201513209349313401,350892672,MORGAN STANLEY SMITH BARNEY,64297599,F
201513209349313401,350892672,GOELZER INVESTMENT FUND,7420326,F
201513209349313401,350892672,DEBT RESERVE FUND,8206923,F
201503169349302985,810231774,NON-LIQUID ASSETS,166123,F
201503169349302985,810231774,RESTRICTED CASH,5517711,F
201503169349302985,810231774,OTHER INVESTMENTS,130000,F
201503169349302985,810231774,REAL ESTATE INVESTMENTS,133514,F
201503169349302985,810231774,INTEREST IN CHARITABLE TRUSTS,4640131,F
201503139349302695,742568941,GLOBAL EQUITY FUNDS,773416488,F
201503139349302695,742568941,HEDGED EQUITY,377960492,F
201503139349302695,742568941,ALTERNATIVE CREDIT,229834970,F
201503139349302695,742568941,EMERGING MARKET,210671765,F
201503139349302695,742568941,REAL ASSETS,135173003,F
201503139349302695,742568941,REINSURANCE,125286961,F
201503139349302695,742568941,PRIVATE EQUITY,121434411,F
201503139349302695,742568941,COMMODITIES,52436722,F
201503139349302695,742568941,MULTI STRATEGY HEDGE,4963616,F
201503159349300445,251065148,SECURITIES,28272181,F
201513159349303901,956102146,Financial derivatives and other financial products
201513159349303901,956102146,Closely-held equity interests
201513159349303901,956102146,Equity Securities,13529654,F
201513159349303901,956102146,Private Equities,13277086,F
201513159349303901,956102146,Real Assets,3813758,F
201513159349303901,956102146,Hedge Funds,22032927,F
201533149349300713,042702102,COMMON FUND,2847312,F
201523169349300302,340753531,Financial derivatives and other financial products
201523169349300302,340753531,Closely-held equity interests
201543149349300709,540715569,LEVEL 3 INVEST. IN REAL ESTATE,33540448,F
201543149349300709,540715569,EQUITY IN AFFILIATES,3826762,F
201543149349300709,540715569,INVEST CAPITAL-CONTROL ENTITIE,116718500,F
201533179349305328,470377991,MONEY MARKET & CERT. DEPOSITS,16263712,F
201533179349305328,470377991,ALTERNATIVE INVESTMENTS,14564040,F
201533179349305328,470377991,REAL ESTATE & REITS,9556977,F
201543179349306324,362167773,TRUST STOCK FUNDS,6990069,F
201543179349306324,362167773,OTHER INVESTMENTS,793751,F
201543179349306324,362167773,LAND,11785000,F
201543179349306324,362167773,NORTHERN TRUST TRUST STOCK FUNDS,37030914,F
201543179349306324,362167773,MAKENA INVESTMENT FUND,3372815,F
201543179349306324,362167773,TREASURY BILLS/STRIPS,8955360,F
201523209349307457,042037931,RESTRICTED BANK CD,149695,F
201533169349300648,340714585,HEDGE FUNDS,1355476827,F
201533169349300648,340714585,PRIVATE EQUITY,434797404,F
201533169349300648,340714585,REAL ESTATE,357455926,F
201533169349302953,231937954,COMMON FUND MULTI-STRATEGY INVESTMENTS,1366352,F
201533099349301533,810232122,2007 BONDS D/S RESERVE FUND,8715007,F
201533099349301533,810232122,2007 BONDS INTEREST RESERVE,2635441,F
201533099349301533,810232122,2007 BONDS PRINCIPAL RESERVE,3355844,F
201513169349304236,470378779,STUDENT LOAN AND RESTRICTED FUNDS,813172,F
201513169349304236,470378779,JOINT VENTURES,627307,F
201513169349304236,470378779,BENEFICIAL INTEREST IN FOUNDATION,5670957,F
201513169349304236,470378779,BENEFICIAL INTEREST IN TRUST,37602589,F
201533159349300908,430471057,PRIVATE INVESTMENT FUNDS,8533025,F
201543209349305519,610444671,Private Equity Securities,61668915
