object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202020979349300507,221487354,"Schedule K, PART I, Bond ISSUES a-d","1. BOND ISSUE A Columns (E) & (F): These bonds were issued in the par amount of $132,589,361 for refunding and legal defeasance of the 1998 Series I and 2007 Series A Bonds and to finance: (a) the construction, renovation and equipping of the new research and academic buildings comprising the Academic Gateway Complex; (b) the construction, renovation and expansion of the existing Babbio Garage; (c) the construction, renovation, expansion and equipping of certain additional facilities at the University for research and education; (d) preconstruction costs related to a proposed combined student residence and university facility. 2. BOND ISSUE B - COLUMNS (E) & (F): These bonds were issued pursuant to a legislatively created state-backed program to finance capital improvements for New Jersey colleges and universities. The bonds are repayable in part by state appropriations. NJEFA bond proceeds of $142,715,000 were received from a single issuance which was granted in varying amounts to colleges located in New Jersey. Stevens received a total of $17,434,500 which requires that the uNIVERSITY pay one half (50%) of the debt service of the underlying bonds. The $17,434,500 is to be used to finance a portion of the construction of the ACADEMIC GATEWAY COMPLEX. Stevens principal portion is $8,522,585 and is recorded on THE books as long term debt, payable over 20 years. 3. BOND ISSUE C - COLUMNS (E) AND (F): These bonds were issued in the par amount of $252,270,000 by the NJEFA and the pooled amount was distributed to various New Jersey colleges. Stevens received allocated proceeds of $1,182,407 which were used to advance refund the balance of NJEFA's Capital Improvement Fund issues, Series 2005A and Series 2006A. The 2005A and 2006A bonds were issued on August 10, 2006 and October 26, 2006 respectively. 4. BOND ISSUE D - COLUMN (A): These bonds were issued pursuant to a legislatively created state-backed program, Higher Education Equipment Leasing Fund, to finance capital improvements for New Jersey colleges and universities. The bonds are repayable in part by state appropriations. Bond proceeds of $8,131,497 WERE received from a single issuance which was granted in varying amounts to 6 of the private colleges located in New Jersey. The UNIVERSITY entered into lease agreements with NJEFA for a total of $4,500,000 which requires that the UNIVERSITY pay one fourth (25%) of debt service of the underlying bonds. Schedule K, Part III, Private Business Use, Lines 4 & 5 The University has service contracts and research agreements that may result in private business use. These amounts were determined to be WITHIN PERMITTED LEVELS, therefore, a percentage was not disclosed. ADDITIONALLY, THE UNIVERSITY HAS RETAINED KPMG TO CONSULT AND REVIEW THE CURRENT PRIVATE BUSINESS USE; THIS REVIEW SHOULD BE COMPLETED IN THE FISCAL YEAR ENDED JUNE 30, 2020."
202041979349305184,042103542,IRS990ScheduleK,"Schedule K, Part II, Line 3","The difference between total proceeds reported on Part II, Line 3 and the issue price reported on Forms 8038 is due to investment earnings on the bonds."
202041979349305184,042103542,IRS990ScheduleK,"Schedule K, Part IV, Line 2C","06/26/2003 50,000,000 MHEFA SERIES H - SERIES H MOST RECENT REQUIRED REBATE COMPUTATION PERFORMED 6/30/2017. 06/30/2005 50,000,000 MHEFA SERIES J - SERIES J MOST RECENT REQUIRED REBATE COMPUTATION PERFORMED 6/30/2014. 01/15/2009 50,520,000 MHEFA SERIES K-2 - SERIES K-2 MOST RECENT REQUIRED REBATE COMPUTATION PERFORMED 10/31/2016, FOR REISSUANCE IN BANK PURCHASE MODE. 06/30/2005 29,700,000 MHEFA SERIES I - SERIES I MOST RECENT REQUIRED REBATE COMPUTATION PERFORMED 6/30/2014. 01/15/2009 7,580,224 MHEFA SERIES K-1 - SERIES K-1 MOST RECENT REQUIRED REBATE COMPUTATION PERFORMED 2/21/2019."
202041979349307414,951664112,IRS990ScheduleK,"PART I, ROW A, COLUMN (F)","$16,203,586 OF THE PROCEEDS OF THE 2005A BONDS WERE USED TO ADVANCE REFUND $14,870,000 IN PRINCIPAL OF BONDS WITH ORIGINAL DATE OF ISSUANCE OF 2/3/1999."
202041979349307414,951664112,IRS990ScheduleK,"PART I, ROW C, COLUMN (F)","$5,987,106 OF THE PROCEEDS OF THE 2009 BONDS WERE USED TO ADVANCE REFUND $5,825,000 IN PRINCIPAL OF BONDS WITH ORIGINAL DATE OF ISSUANCE OF 2/3/1999. $27,048,890 OF THE PROCEEDS OF THE 2009 BONDS WERE USED TO ADVANCE REFUND $27,040,000 IN PRINCIPAL OF BONDS WITH ORIGINAL DATE OF ISSUANCE OF 2/10/2005. $34,036,186 OF THE PROCEEDS OF THE 2009 BONDS WERE USED TO ADVANCE REFUND $34,025,000 IN PRINCIPAL OF BONDS WITH ORIGINAL DATE OF ISSUANCE OF 6/19/2008."
202041979349307414,951664112,IRS990ScheduleK,"PART I, ROW D, COLUMN (F)","$7,740,674 OF THE PROCEEDS OF THE 2011 BONDS WERE USED TO ADVANCE REFUND $7,700,000 IN PRINCIPAL OF BONDS WITH ORIGINAL DATE OF ISSUANCE OF 11/8/2001. PART I, ROW B, COLUMN (F) $127,698,726 OF THE PROCEEDS OF THE 2017 BONDS WERE USED TO REFUND EXISTING DEBT. $67,790,550 WAS USED TO CURRENTLY REFUND BONDS ISSUED ON JUNE 6, 2008. $59,908,176 WAS USED, ALONG WITH A CASH CONTRIBUTION PROVIDED BY THE COLLEGE, TO ADVANCE REFUND BONDS ISSUED ON APRIL 2, 2009."
202041979349307414,951664112,IRS990ScheduleK,"PART II, ROW 3, COLUMN (A THRU D)","THE DIFFERENCE BETWEEN THE ISSUE PRICE LISTED IN PART I, COLUMN (E) IS DUE TO INTEREST EARNINGS ON BOND PROCEEDS.PART II, ROW 3, COLUMN B"
202041979349307414,951664112,IRS990ScheduleK,"PART IV, LINE 2C, COLUMN (A)",THE LAST REBATE CALCULATIONS FOR 2005A BONDS WERE PERFORMED AS OF 2/24/2010.
202041979349307414,951664112,IRS990ScheduleK,"PART IV, LINE 2C, COLUMN (C)",THE LAST REBATE CALCULATIONS FOR 2009A BONDS WERE PERFORMED AS OF 3/31/2011.
202021929349302767,820200907,"SCHEDULE K, PART I, BOND ISSUES:",(A) ISSUER NAME: PUBLIC FINANCE AUTHORITY OF WISCONSIN (F) DESCRIPTION OF PURPOSE: REFINANCE 2013 BOND; CAPITAL IMPROVEMENTS
