object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201533179349305948,620497990,"Schedule E, Part I, Line 3",Nondiscrimination policies are included in all materials available to the public.
201533179349305948,620497990,"Schedule E, Part I, Line 6",The university receives governmental support to aid students needing educational assistance.
201503079349301720,381359083,"SCHEDULE E, LINE 3","THE RACIALLY NONDISCRIMINATORY POLICY FOR ALMA COLLEGE IS INCLUDED IN INFORMATION PROVIDED TO STUDENTS, PROSPECTIVE STUDENTS, PARENTS, AND THE COMMUNITY."
201503079349301720,381359083,"SCHEDULE E, LINE 5","THE NONDISCRIMINATORY POLICY FOR ALMA COLLEGE IS INCLUDED IN INFORMATION PROVIDED TO STUDENTS, PROSPECTIVE STUDENTS, PARENTS, AND THE COMMUNITY."
201503079349301720,381359083,"SCHEDULE E, LINE 6","ALMA COLLEGE RECEIVES FEDERAL AID FOR STUDENTS, SUCH AS PELL GRANTS, SEOG GRANTS, AND PERKINS LOANS."
201543149349301819,620511454,"SCHEDULE E, PART I, LINE 3",THIS POLICY IS PUBLISHED IN LOCAL NEWSPAPERS AND IN THE OTHER PRINTED PUBLICATIONS USED BY THE COLLEGE TO RECRUIT
201543149349301819,620511454,"SCHEDULE E, PART I, LINE 6","THE ORGANIZATION RECEIVES ASSISTANCE FROM THE FOLLOWING FEDERAL PROGRAMS: FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT, FEDERAL WORK-STUDY PROGRAM, FEDERAL PELL GRANT PROGRAM, FEDERAL DIRECT STUDENT LOAN PROGRAM AND FEDERAL TRIO CLUSTER. FOR A PERIOD FROM MAY 2008 UNTIL AUGUST 2010, FINANCIAL AID WAS REVOKED DUE TO THE LOSS OF SACS ACCREDITATION. FINANCIAL AID WAS RESTORED WHEN MEMBERSHIP WITH THE TRANSNATIONAL ASSOCIATION OF CHRISTIAN COLLEGES & SCHOOLS WAS OBTAINED AND AFTER THE REQUIRED TWO YEAR WAITING PERIOD. ON NOVEMBER 3, 2009, THE COLLEGE OBTAINED FULL ACCREDITATION STATUS WITH THE TRANSNATIONAL ASSOCIATION OF CHRISTIAN COLLEGES & SCHOOLS (TRACS). THEY REMAINED UNDER A TWO YEAR WAITING PERIOD TO BE AWARDED FEDERAL FINANCIAL AID. THE WAITING PERIOD ENDED ON APRIL 14, 2010. THE COLLEGE REAPPLIED TO RECEIVE FINANCIAL AID AND WAS APPROVED AND AWARDED AID ON AUGUST 10, 2010 TO USED FOR THE FALL SEMESTER 2010."
201513089349300746,470418641,"SCHEDULE E, PART I, LINE 3","VARIOUS BROCHURES, CATALOGS & OTHER DISTRIBUTED MATERIALS"
201513089349300746,470418641,"SCHEDULE E, PART I, LINE 6",THE STUDENTS OF YORK COLLEGE APPLY FOR FEDERAL FINANCIAL ASSISTANCE AND GRANTS FOR EDUCATION. THESE FUNDS ARE THEN PAID TO YORK COLLEGE TO COVER TUITION AND OTHER ALLOWABLE EXPENSES.
201523209349309137,591092732,"SCHEDULE E, PART I, LINE 3",PUBLICIZED IN THE STUDENT BROCHURES.
201543159349300809,560529972,"SCHEDULE E, PART I, LINE 3",RACIALLY NONDISCRIMINATORY POLICY STATEMENT IS INCLUDED IN COLLEGE BROCHURE USED IN RECRUITMENT PROCESS.
201543159349300809,560529972,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVED STUDENT FINANCIAL AID GRANTS FROM THE U.S. DEPARTMENT OF EDUCATION AND THE NC STATE EDUCATION ASSISTANCE AUTHORITY.
201533169349302013,391620530,"SCHEDULE E, PART I, LINE 3","THROUGH WRITTEN AND BROADCAST MEDIA, BELLIN COLLEGE, INC. PUBLICIZES ITS NONDISCRIMINATION POLICY TO THE GENERAL PUBLIC WITH WRITTEN OR VISIBLE EXAMPLES THAT ARE EASILY IDENTIFIABLE TO THE AVERAGE CITIZEN."
201533169349302013,391620530,"SCHEDULE E, PART I, LINE 6","THE COLLEGE PARTICIPATES IN FEDERAL AND STATE STUDENT FINANCIAL ASSISTANCE PROGRAMS INCLUDING THE FOLLOWING: FEDERAL SUPPLEMENTAL EDUCATION OPERATING GRANT, FEDERAL PELL GRANT PROGRAM, FEDERAL DIRECT LOANS AND VARIOUS STATE LOANS AND GRANTS. THE COLLEGE IS REQUIRED TO PROVIDE MATCHING FUNDS FOR CERTAIN FEDERAL PROGRAMS."
201542599349300409,541954969,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized",The University publicizes its non-discrimination policy in all its brochures.
201542599349300409,541954969,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201542599349300409,541954969,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201542599349300814,616002351,"Schedule E, Part I, Line 6","The college receives Federal funds through the PELL, SEOG, and Federal Workstudy programs."
201542549349300204,350715530,QUESTION 3,"INCLUDED IN ALL PUBLICATIONS, NEWSPAPERS AND RADIO ADVERTISEMENTS. QUESTION 6A TRINE UNIVERSITY RECEIVED GOVERNMENTAL AGENCY FUNDS IN THE FORM OF STATE OF INDIANA GRANTS, PELL GRANTS, AND WORK STUDY GRANTS."
201532579349200403,454072571,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201532579349200403,454072571,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201532579349200403,454072571,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201512879349301636,410694721,"SCHEDULE E, PART I, LINE 3","THE STATEMENT IS PUBLISHED AT VARIOUS TIMES THROUGHOUT THE YEAR IN REGIONAL NEWSPAPERS ANNOUNCING REGISTRATION DATES AND PROGRAMS OFFERED. THE COLLEGE FOLLOWS A NONDISCRIMINATORY POLICY REGARDING ALL PROGRAMS. ENROLLMENT OF STUDENTS IS WITHOUT DISCRIMINATION AS TO RACE, RELIGION, SEX, COLOR OR NATIONAL ORIGIN. RECRUITMENT PROCEDURES ARE DESIGNED AND CARRIED OUT TO REACH STUDENTS OF ALL RACIAL SEGMENTS IN THE GEOGRAPHICAL AREA SERVED."
201512879349301636,410694721,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES SUPPORT FROM THE STATE OF MINNESOTA AND FROM THE UNITED STATES GOVERNMENT IN CONNECTION WITH STUDENT AID PROGRAMS SUCH AS FEDERAL AND MINNESOTA COLLEGE WORK-STUDY PROGRAMS, PELL GRANTS, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS AND PERKINS LOAN FUNDS. THE COLLEGE ALSO RECEIVES VARIOUS OTHER FEDERAL AND STATE EDUCATIONAL AND RESEARCH GRANTS OR SUBSIDIES."
201522879349301212,350869063,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES MONEY FROM THE FEDERAL GOVERNMENT FOR A STUDENT FINANCIAL AID PROGRAM WHICH IT AWARDS STUDENTS TO ASSIST IN PAYING TUITION AND FEES.
201522879349301422,344429091,"SCHEDULE E, PART I","QUESTION 3 OHIO NORTHERN UNIVERSITY POSTS ITS RACIALLY NONDISCRIMINATORY POLICY ON ITS WEBSITE AND MARKETING MATERIALS. QUESTION 6A OHIO NORTHERN UNIVERSITY RECEIVES GOVERNMENTAL ASSISTANCE SUCH AS PELL, FSEOG AND FEDERAL WORK-STUDY GRANTS AND STAFFORD, PERKINS, HEALTH PROFESSIONS, AND NURSING STUDENT LOANS."
201522879349300727,452586013,"SCHEDULE E, PART I, LINE 3",OUR POLICY ALSO APPEARS AS A PERMANENT STATEMENT ON OUR WEBSITE AND IN OUR APPLICATION MATERIALS.
201542609349300404,362919340,"SCHEDULE E, LINE 3","THE COLLEGE CATALOG STATES THAT ANYONE REGARDLESS OF RACE, COLOR, OR CREED CAN BE ADMITTED AND PARTICIPATE IN ANY COLLEGE PROGRAMS."
201542609349300404,362919340,"SCHEDULE E, LINE 6",THE INSTITUTE RECEIVED FEDERAL FUNDS UNDER STUDENT FINANCIAL ASSISTANCE PROGRAMS.
201533009349300718,750917417,6a,"The College offers scholarships and student financial aid to assist with meeting the students financial obligations. The Financial Aid Office has the necessary policies and procedures to ensure that the College adheres to and complies with federal regulations regarding eligibility for student financial aid. Requirements for receiving scholarships depend on other factors, such as grade point average, family income, or athletic talents."
201533009349300718,750917417,6b,"In May 1996, Texas College lost its accreditation with the Southern Association of Colleges and Schools, which resulted in the revocation of its federal financial aid programs. The College has since regained its accreditation and now receives federal financial assistance."
201522969349300432,232215278,"SCHEDULE E, PART I, LINE 3",SCHOOL CATALOG IS USED TO SOLICIT NEW STUDENTS - RACIALLY NON-DISCRIMINATORY STATEMENT IS CONTAINED IN THE CATALOG
201522969349300432,232215278,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES VARIOUS GRANTS SUCH AS PELL GRANTS FOR STUDENTS. THE COLLEGE ALSO ADMINISTERED GOVERNMENT GRANTS FOR STUDENT FINANCIAL AID WHICH ARE NOT REFLECTED ON THE FINANCIAL STATEMENTS OR THE TAX RETURN AS THESE AMOUNTS REPRESENT AGENCY TRANSACTIONS.
201542969349300834,620548917,"SCHEDULE E, PART I, LINE 3",EQUAL OPPORTUNITY STATEMENT AND NONDISCRIMINATION POLICY IS INCLUDED IN ALL OFFICIAL LITERATURE AND PROMOTIONAL MATERIAL. SOUTHERN COLLEGE OF OPTOMETRY RECEIVES FUNDS FROM GOVERNMENT AGENCIES FOR THE BENEFIT OF CERTAIN STUDENTS.
201542969349300834,620548917,"SCHEDULE E, PART I, LINE 6",SOUTHERN COLLEGE OF OPTOMETRY RECEIVES GOVERNMENT ASSISTANCE TO HELP IN FUNDING THE SCHOOL'S FEDERAL WORK STUDY PROGRAM FOR PARTICIPATING STUDENTS.
201542889349301604,660496239,"Schedule E, Part I, Line 3","THE ORGANIZATION PUBLISHED ITS RACIALLY NONDISCRIMINATORY POLICY THRU MEDIA PROMOTION, INCLUDING OUR WEB PAGE FOR ALL APPLICATION AND REGISTRATION PROCESS."
201502889349300345,240795439,"SCHEDULE E, PART I, LINE 3","ALL BROCHURES, CATALOGS, AND COMMUNICATIONS WITH THE PUBLIC STRESS THE NON-DISCRIMINATORY POLICY OF THE SCHOOL."
201502889349300345,240795439,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES VARIOUS GRANT FUNDING AND ASSISTANCE FROM THE DEPARTMENT OF EDUCATION, THE STATE OF PENNSYLVANIA, ETC. WHICH FURTHER THE OVERALL EDUCATIONAL GOALS OF THE SCHOOL."
201542789349300519,620535755,"SCHEDULE E, PART I, LINE 3","THE COLLEGE'S RACIALLY NONDISCRIMINATORY POLICY IS PUBLICIZED THROUGH RADIO ADVERTISEMENTS, PRINT PUBLICATIONS SUCH AS THE COLLEGE CATALOG, AND FINANCIAL AID AND RELATED MATERIALS, AND ADS FOR EMPLOYMENT."
201542789349300519,620535755,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FINANCIAL ASSISTANCE FOR STUDENT FINANCIAL AID PROGRAMS SUCH AS THE FEDERAL PELL GRANT PROGRAM, AND MANY OTHERS FROM THE UNITED STATES DEPARTMENT OF EDUCATION. THE COLLEGE ALSO RECEIVES STUDENT FINANCIAL ASSISTANCE FROM THE STATE OF TENNESSEE IN THE FORM OF VARIOUS GRANTS AND LOTTERY SCHOLARSHIPS."
