object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201532299349302568,030219309,LOBBYING ACTIVITY,"SCHEDULE C, PART II-B THE UNIVERSITY OF VERMONT MEDICAL CENTER, INC. REGULARLY MONITORS THE WORK OF THE VERMONT STATE LEGISLATURE TO IDENTIFY ISSUES THAT DIRECTLY AFFECT THE ORGANIZATION AND PERIODICALLY WORKS DIRECTLY WITH STATE LEGISLATORS TO ADVOCATE ON PARTICULAR ISSUES. STAFF EXPENDITURES ASSOCIATED WITH THESE ACTIVITIES ARE REPORTED TO THE STATE THREE TIMES A YEAR AS REQUIRED BY VERMONT LOBBYIST DISCLOSURE LAWS. STAFF ALSO WORK DIRECTLY WITH OUR CONGRESSIONAL DELEGATION (TWO SENATORS AND ONE REPRESENTATIVE) ON SPECIFIC PIECES OF LEGISLATION THAT IMPACT THE ORGANIZATION. THESE EXPENSES ARE REPORTED ON LINE G. THE ORGANIZATION ALSO BELONGS TO MEMBER ORGANIZATIONS (INCLUDING THE AMERICAN HOSPITAL ASSOCIATION, THE ASSOCIATION OF AMERICAN MEDICAL COLLEGES, NATIONAL ASSOCIATION OF CHILDREN'S HOSPITALS, AND THE VERMONT ASSOCIATION OF HOSPITALS AND HEALTH SYSTEMS) THAT IN TURN HAVE LOBBYING EXPENSES. THE PORTION OF DUES ASSOCIATED WITH THOSE ACTIVITIES IS REPORTED ON LINE I."
201530129349300863,410695509,"PART II-B, LINE 1:","ST CATHERINE UNIVERSITY IS A MEMBER OF THE MINNESOTA PRIVATE COLLEGE COUNCIL (MPCC), AN ORGANIZATION DESCRIBED IN SECTION 501(C)(4) OF THE INTERNAL REVENUE CODE. MPCC IS AN ASSOCIATION OF PRIVATE NONPROFIT INSTITUTIONS OF HIGHER EDUCATION THAT SERVES A VARIETY OF MEMBERS' SHARED NEEDS, INCLUDING, BUT NOT ONLY NONPARTISAN AND NON-ELECTORAL ADVOCACY FOR PUBLIC POLICY THAT MEETS STUDENTS' NEEDS AND ADVANCES THE INTERESTS OF PRIVATE HIGHER EDUCATION. ST CATHERINE PAID MEMBERSHIP DUES TO MPCC IN THE AMOUNT OF $167,197 DURING THE FISCAL YEAR. BASED ON FIGURES PROVIDED BY MPCC, $119,629 OF ST CATHERINE'S DUES WENT, IN PART, TOWARD LOBBYING."
201500129349300710,131916574,"PART II-B, LINE 1:",F. A PORTION OF THE DUES PAID TO THE ASSOCIATION OF CHIROPRACTIC COLLEGES MAY BE USED FOR ADVOCACY PROGRAMS. THIS PORTION IS REPORTED AS GRANTS TO OTHER ORGANIZATIONS FOR LOBBYING PURPOSES. G. THE COLLEGE PRESIDENT CONTACTED A STATE LEGISLATOR TO SUPPORT LEGISLATION THAT WOULD BENEFIT THE CHIROPRACTIC PROFESSION.
201510159349300311,420707124,"Schedule C, Part II-B, Line 1","On a limited number of occasions, the president of the university may call legislators or their staff to discuss matters of interest to the university, or may visit them for a brief meeting as an incidental part of a business trip. Students are encouraged to write letters to legislators with concerns regarding financial aid and higher education."
201520129349301107,240795495,"PART II-B, LINE 1:",PT II-B LINE I - THE UNIVERSITY CONTRACTED WITH A CONSULTING GROUP TO REPRESENT ITS INTEREST IN LEGISLATIVE AND OTHER GOVERNMENTAL MATTERS AT BOTH THE STATE AND FEDERAL LEVELS.
201500219349300605,420698196,"Schedule C, Part II-B, Line 1","On a limited number of occasions, the president of the College may contact the legislators or their staff to discuss matters of interest to the College, or may visit them for a brief meeting as an incidental part of an unrelated business trip. Students are encouraged to write letters to legislators with concerns regarding financial aid or higher education."
201500129349301275,382333042,"SCHEDULE C, PART II-B, LINE 1","THE PURPOSE OF OBTAINING THE SERVICES OF A LOBBYING FIRM WAS FOR THE ORGANIZATION TO HAVE EFFICIENT CONTACTS AND RELATIONSHIPS, SUCH THAT THE ORGANIZATION IS KEPT ABREAST OF LEGISLATIVE POLITICAL AND ECONOMICAL ISSUES THAT MAY IMPACT HIGHER EDUCATIONAL INSTITUTIONS IN MICHIGAN, AND MORE IMPORTANTLY, AREAS THAT MAY SPECIFICALLY IMPACT MISPP."
201540239349300839,111733439,"Schedule C: Lobbying Activities, Line 1b","Throughout the year members of the Institutional Advancement Staff contacted Empire State Development to discuss NYS Consolidated Funding Application; also discussed topics related to Health Care Programs, Tap, Tourism Programs, NYS Dream Act, LI Regional Economic Funding, Smart Scholarship and Veteran Support Program with assemblymen, senators, the comptroller, and members of their staff. Total expenses related to these lobbying activities $604."
201540239349300839,111733439,"Schedule C: Lobbying Activities, Line 1i","The College pays membership dues to CICU; a portion of those dues are expended in furtherance of lobbying activities by CICIU. The College's pro-rata share of lobbying totaled $1,990. The College also pays membership dues to Nacubo; a portion of those dues are expended in furtherance of lobbying activities by Nacubo. The College's pro-rata share of lobbying totaled $28."
201500309349301800,042111203,"Schedule C, Part II-B, Line 1","Gerald D'Amico works with the University to make us aware of federal and state programs, the funding of which may be of assistance to Clark Programs. A small portion of the President's and VP for Community and Government Relations' time is spent meeting with and calling government officials."
