OthrIncm170_CrrntTxYrMns4YrsAmt|Other income; Current tax year minus four years
OthrIncm170_CrrntTxYrMns3YrsAmt|Other income; Current tax year minus three years
OthrIncm170_CrrntTxYrMns2YrsAmt|Other income; Current tax year minus two years
OthrIncm170_CrrntTxYrMns1YrAmt|Other income; Current tax year minus one year
OthrIncm170_CrrntTxYrAmt|Other income; Current tax year
OthrIncm170_TtlAmt|Other income; Total
SkdA_TtlSpprtAmt|Total support
SkdA_GrssRcptsRltdActvtsAmt|Gross receipts from admissions, merchandise sold or services performed, or furnishing of facilities in any activity that is related to the organization's tax-exempt purpose
SkdA_Frst5Yrs170Ind|First five years
SkdA_PblcSpprtCY170Pct|Public support percentage (line 6 column (f) divided by line 12 column (f)
SkdA_PblcSpprtPY170Pct|Public support percentage from prior year's Schedule A, Part II, line 14
SkdA_ThrtyThrPctSprtTstsCY170Ind|Thirty three and one third test for the current year
SkdA_ThrtyThrPctSprtTstsPY170Ind|Thirty three and one third test for the prior year
SkdA_TnPctFctsCrcmstncsTstCYInd|Ten percent facts and circumstances test for the current year
SkdA_TnPctFctsCrcmstncsTstPYInd|Ten percent facts and circumstances test for the prior year
SkdA_PrvtFndtn170Ind|If the organization did not check a box on line 13, 16a, 16b, 17a or 17b, check this box and see instructions
GftsGrntsCntrRcvd170_CrrntTxYrMns4YrsAmt|Gifts, grants and contributions received; Current tax year minus four years
GftsGrntsCntrRcvd170_CrrntTxYrMns3YrsAmt|Gifts, grants and contributions received; Current tax year minus three years
GftsGrntsCntrRcvd170_CrrntTxYrMns2YrsAmt|Gifts, grants and contributions received; Current tax year minus two years
GftsGrntsCntrRcvd170_CrrntTxYrMns1YrAmt|Gifts, grants and contributions received; Current tax year minus one year
GftsGrntsCntrRcvd170_CrrntTxYrAmt|Gifts, grants and contributions received; Current tax year
GftsGrntsCntrRcvd170_TtlAmt|Gifts, grants and contributions received; Total
TxRvLvdOrgnztnlBnft170_CrrntTxYrMns4YrsAmt|Tax revenues levied for organization's benefit; Current tax year minus four years
TxRvLvdOrgnztnlBnft170_CrrntTxYrMns3YrsAmt|Tax revenues levied for organization's benefit; Current tax year minus three years
TxRvLvdOrgnztnlBnft170_CrrntTxYrMns2YrsAmt|Tax revenues levied for organization's benefit; Current tax year minus two years
TxRvLvdOrgnztnlBnft170_CrrntTxYrMns1YrAmt|Tax revenues levied for organization's benefit; Current tax year minus one year
TxRvLvdOrgnztnlBnft170_CrrntTxYrAmt|Tax revenues levied for organization's benefit; Current tax year
TxRvLvdOrgnztnlBnft170_TtlAmt|Tax revenues levied for organization's benefit; Total
GvtFrnSrvcFcltsVl170_CrrntTxYrMns4YrsAmt|Value of services, facilities furnished by government; Current tax year minus four years
GvtFrnSrvcFcltsVl170_CrrntTxYrMns3YrsAmt|Value of services, facilities furnished by government; Current tax year minus three years
GvtFrnSrvcFcltsVl170_CrrntTxYrMns2YrsAmt|Value of services, facilities furnished by government; Current tax year minus two years
GvtFrnSrvcFcltsVl170_CrrntTxYrMns1YrAmt|Value of services, facilities furnished by government; Current tax year minus one year
GvtFrnSrvcFcltsVl170_CrrntTxYrAmt|Value of services, facilities furnished by government; Current tax year
GvtFrnSrvcFcltsVl170_TtlAmt|Value of services, facilities furnished by government; Total
TtlClndrYr170_CrrntTxYrMns4YrsAmt|Total; Current tax year minus four years
TtlClndrYr170_CrrntTxYrMns3YrsAmt|Total; Current tax year minus three years
TtlClndrYr170_CrrntTxYrMns2YrsAmt|Total; Current tax year minus two years
TtlClndrYr170_CrrntTxYrMns1YrAmt|Total; Current tax year minus one year
TtlClndrYr170_CrrntTxYrAmt|Total; Current tax year
TtlClndrYr170_TtlAmt|Total; Total
SkdA_SbstntlCntrbtrsTtAmt|Amounts from substantial contributors total
SkdA_PblcSpprtTtl170Amt|Public Support Total
GrssInvstmntIncm170_CrrntTxYrMns4YrsAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Current tax year minus four years
GrssInvstmntIncm170_CrrntTxYrMns3YrsAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Current tax year minus three years
GrssInvstmntIncm170_CrrntTxYrMns2YrsAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Current tax year minus two years
GrssInvstmntIncm170_CrrntTxYrMns1YrAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Current tax year minus one year
GrssInvstmntIncm170_CrrntTxYrAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Current tax year
GrssInvstmntIncm170_TtlAmt|Gross income from interest, dividends, payments received on securities loans, rents, royalties and income from similar sources; Total
UnrltdBsnssNtIncm170_CrrntTxYrMns4YrsAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Current tax year minus four years
UnrltdBsnssNtIncm170_CrrntTxYrMns3YrsAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Current tax year minus three years
UnrltdBsnssNtIncm170_CrrntTxYrMns2YrsAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Current tax year minus two years
UnrltdBsnssNtIncm170_CrrntTxYrMns1YrAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Current tax year minus one year
UnrltdBsnssNtIncm170_CrrntTxYrAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Current tax year
UnrltdBsnssNtIncm170_TtlAmt|Net income from unrelated business activities, whether or not the business is regularly carried on; Total
