object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201500149349300810,560530240,Certificate of Deposit,2105537,F
201500349349300345,742599785,BAPTIST FOUNDATION OF TEXAS,3027852,F
201500349349300345,742599785,ARKANSAS BAPTIST FOUNDATION,3160,F
201520419349300217,340714629,STUDENT LOANS,3892569,F
201520419349300217,340714629,KCM I,17405047,F
201520419349300217,340714629,KBS,12763084,F
201530439349301688,590949880,PERKINS LOAN,3227726,F
201530919349300233,850365964,MUSEUM COLLECTIONS,5289614,C
201530919349300233,850365964,CONSTRUCTION IN PROGRESS,17581,C
201530919349300233,850365964,MUSEUM ART PARK,229578,C
201521039349300437,370711798,FARMLAND,6701744,F
201541109349300914,941196211,ARTWORK,9557500,F
201511129349300436,221508627,CASH & CASH EQUIVALENTS,1219075,F
201511129349300436,221508627,MONEY MARKET FUNDS,47651,F
201511129349300436,221508627,CORPORATE STOCKS,14216380,F
201511129349300436,221508627,CORPORATE BONDS,1147381,F
201511129349300436,221508627,MUTUAL FUNDS,13860371,F
201511129349300436,221508627,CLOSED END FUNDS,2113047,F
201511129349300436,221508627,US GOVERNMENT SECURITIES,891814,F
201511129349300436,221508627,LIMITED PARTNERSHIPS,2093520,F
201511339349305291,237421224,SLOVAKIA INVESTMENTS,1111000,C
201521319349302142,240772407,"Bison Ventures, Inc",45000,F
201521319349302142,240772407,Fraternity Mortgages,110000,C
201521319349302142,240772407,"Bucknell Real Estate, Inc.",433814,F
201521319349302142,240772407,Equity in subsidiaries earnings (loss),-2500694,F
201511339349303371,480543734,STUDENT NOTES RECEIVABLE,2261442,C
201501349349303000,201415351,"INVESTMENT IN CAANES, LLC",361504,C
201521319349301442,231413680,INVESTMENT IN SUBSIDIARY,40579720,F
201541349349302029,410684657,STUDENT LOANS,4013600,F
201521349349308877,951246140,Student Loans,11054780,C
201531349349302393,840404231,STUDENT LOANS,17337566,F
201531349349304343,581357177,INVESTMENT IN FOREIGN CAMPUS,35967105,C
201541359349306169,480577656,STUDENT LOANS RECEIVABLE,1917981,C
201531359349303038,341695897,Corporate debt securities,51737,F
201531359349303038,341695897,Federal agency mortgage backed securites,1441156,F
201531359349303038,341695897,Certificates of deposit,60000,F
201531059349301013,741400699,REAL ESTATE,23323990,F
201531059349301013,741400699,MINERAL RIGHTS,1843958,F
201521329349300922,560543261,INTERCOMPANY INVESTMENT,1568484,F
201540439349300934,383001876,Mutual funds,32147581,F
201540439349300934,383001876,Cash and cash equivalents,6801262,F
201540439349300934,383001876,Hedge funds,3756649,F
201540439349300934,383001876,Real estate,1100000,F
201540439349300934,383001876,Private capital holdings,163969,F
201521049349301142,510198454,Endowed Funds: Invested @ ACEF,7328252,F
201521349349307287,951684793,Student Loans,8998947,C
201521349349307287,951684793,Employee Housing Investment,3678059,C
201521349349307287,951684793,Investment assets whose use is limited,4052630,F
201540159349300134,237133739,Net Student Loans Notes Receivable,940116913,C
