object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201443159349302919,042104451,"PART I, LINE 32B:",REGIS COLLEGE UTILIZES A BROKER TO SELL DONATED STOCK.
201443189349301799,410693962,"PART I, COLUMN (B):","THE COLLEGE REPORTS THE NUMBER OF CONTRIBUTORS ON SCHEDULE M, PART I, COLUMN (B)."
201433219349311983,550526150,"Part I, Column (b):",This is the number of contributors.
201403529349300205,580566143,"Part I, Line 32b:","The University uses the President Emeritus as an outside contractor to solicit gifts of art, and uses investment brokers to sell gifts of stock."
201433189349308163,141338413,Part 1,"In 2013 Glens Falls Hospital recieved a donated house and land with an appraised value of $ 135,531. This was listed on Schedule B. It was not included in the hospital's audited financials as revenue, it was recorded as an unrestricted net asset, the house was added to our property ledger."
201423129349300002,566049935,"PART I, LINE 32B:",THE UNIVERSITY USES A REALTOR TO ASSIST IN SELLING CONTRIBUTED REAL PROPERTY.
201443189349304404,953797687,"PART I, COLUMN (B):",GIA IS REPORTING THE NUMBER OF CONTRIBUTIONS.
201443189349300214,410698301,"PART I, COLUMN (B):","THE COLLEGE REPORTS THE NUMBER OF CONTRIBUTORS ON PART 1, COLUMN B."
201413219349306371,262037695,Schedule M Part II,Noncash contributions are processed and solicited by the Henry Woodruff Grady Foundation.
201433239349300603,750827421,"Third party arrangements (Part I, line 32b)",The Seminary's affiliated foundation solicits contributions as a part of the planned giving arm of the Seminary.
201443369349300524,060646520,"PART I, COLUMN (B):",4 IS THE NUMBER OF ACTUAL CONTRIBUTIONS MADE.
201421209349300237,521547103,"PART I, LINE 33:","THE COLLECTIONS, WHICH WERE ACQUIRED THROUGH PURCHASES AND CONTRIBUTIONS SINCE THE SHRINE'S INCEPTION, ARE NOT RECOGNIZED AS ASSETS ON THE STATEMENT OF FINANCIAL POSITION. PURCHASES OF COLLECTION ITEMS ARE RECORDED AS DECREASES IN UNRESTRICTED NET ASSETS IN THE YEAR IN WHICH THE ITEMS ARE ACQUIRED, OR AS DECREASES IN TEMPORARILY OR PERMANENTLY RESTRICTED NET ASSETS IF THE ASSETS USED TO PURCHASE THE ITEMS ARE RESTRICTED BY DONORS. PROCEEDS FROM DEACCESSIONS OR INSURANCE RECOVERIES OF LOST OR DESTROYED COLLECTION ITEMS ARE REFLECTED AS INCREASES IN THE APPROPRIATE NET ASSET CLASSES."
201411349349303441,540573802,"PART I, LINE 32B:","ARE HAS A BROKERAGE ACCOUNT WITH UBS IN NORFOLK. THIS ACCOUNT HAS A STANDING ""SELL"" ORDER FROM WHICH UBS COLLECTS A STANDARD FEE."
201402559349300200,350715530,SCHEDULE K,TRINE UNIVERSITY USES SCHWAB TO SELL ANY CONTRIBUTED SECURITIES.
201423149349302187,420686467,"PART I, COLUMN (B):",REPORTING NUMBER OF CONTRIBUTIONS
201413259349300406,042702102,"PART I, COLUMN (B):","THE AMOUNTS IN PART I, COLUMN B REPRESENT THE NUMBER OF INDIVIDUAL STOCKS RECEIVED."
201433179349304333,250965603,"PART I, COLUMN (B):",THE NUMBER OF CONTRIBUTIONS LISTED IS THE NUMBER OF DONORS CONTRIBUTING SECURITIES.
201433179349304333,250965603,"PART I, LINE 32B:",THE UNIVERSITY USES THE SERVICES OF EDWARD JONES TO SELL CONTRIBUTED SECURITIES.
