object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201931019349300333,141338498,"SCHEDULE I, PART I, LINE 2","THE COLLEGE PROVIDES PAYMENT OF THE GRANTS TO THE STUDENT AS A CREDIT TO THE STUDENTS' RECEIVABLE ACCOUNT; THE GRANTS ARE NOT DIRECTLY PAID TO THE STUDENTS. FOR THE GRANT TO BE AVAILABLE TO THE STUDENT, THE COLLEGE MONITORS THE STUDENTS ENROLLMENT AND THE STUDENT MUST BE ENROLLED AND ACTIVE FOR THE TIME PERIOD THE GRANT IS OFFERED. IF THE STUDENT LEAVES THE PROGRAM EARLY, THE GRANT IS NOT REFUNDED TO THE STUDENT AND THE STUDENT'S ACCOUNT IS RATABLY ADJUSTED TO REFLECT THE INCOMPLETE PERIOD."
201931019349300218,910236600,"PART I, LINE 2:","GONZAGA UNIVERSITY IS NOT A ""GRANTMAKER"" PER SE IN THAT ITS FUNDAMENTAL MISSION, AND PURPOSE FOR TAX-EXEMPTION, RELATES TO EDUCATION. HOWEVER, IN THE COURSE OF THESE MISSION-RELATED ACTIVITIES, THE UNIVERSITY DOES MAKE PAYMENTS THAT MEET THE CRITERIA FOR ""GRANTMAKING"" AS DEFINED BY THE INSTRUCTIONS TO SCHEDULE I OF THE FORM 990. THESE PAYMENTS FALL INTO TWO CATEGORIES. (1) STUDENT FINANCIAL AID STUDENTS RECEIVING SCHOLARSHIPS ARE JUDGED WORTHY BY THE INSTITUTION'S ASSESSMENT, THE BASIS OF ACADEMIC ACHIEVEMENT, FINANCIAL NEED, AND OTHER SIMILAR STANDARDS. THE UNIVERSITY DETERMINES WHO QUALIFIES FOR LOANS BASED ON ANALYSIS BY THE FINANCIAL AID OFFICE. LOANS ARE AWARDED AS PART OF A PACKAGE CONSISTING OF FEDERAL GRANTS, FEDERAL AND UNIVERSITY LOANS, FEDERAL WORK-STUDY AND UNIVERSITY SCHOLARSHIPS. IN ALL CASES, THOSE WHO RECEIVE LOANS HAVE DEMONSTRATED FINANCIAL NEED AND HAVE COMPLETED A FEDERAL FINANCIAL AID APPLICATION FORM. THE AMOUNTS RECEIVED ARE ADDED TO THE STUDENT'S ACCOUNT TO OFFSET THE COST OF TUITION AND FEES. (2) CHARITABLE CONTRIBUTIONS ARE MADE AT THE DISCRETION OF THE UNIVERSITY."
201900429349301195,846024048,"SCHEDULE I, PART 1:","SCHOLARSHIP AWARDS OFFERED AT GRADUATE SCHOOL OF BANKING (GSBC): 1. GSBC OFFERS GENERAL SCHOLARSHIPS THROUGH VARIOUS STATE BANKER ASSOCIATIONS IN WHICH CANDIDATES FILL OUT A GENERAL SCHOLARSHIP FORM (INCLUDED) WITH THE SUPPORT OF A SUPERVISOR AND THE SCHOLARSHIP IS REVIEWED BY THE STATE ASSOCIATION AND GSBC. IN MOST CASES, ONE GENERAL SCHOLARSHIP PER STATE WHERE IT IS OFFERED IS AWARDED TO A NEW STUDENT EACH YEAR. 2. GSBC ALSO OFFER SCHOLARSHIP AWARDS TO TOP GRADUATES OF THE INTERMEDIATE LEVEL STATE ASSOCIATION SCHOOLS SUCH AS THE KS/NE ADVANCED SCHOOL OF BANKING; IOWA SCHOOL OF BANKING; MISSOURI SCHOOL OF BANK MANAGEMENT; ETC. IF THE TOP GRADUATE DOES NOT ACCEPT, SOMETIMES IT IS OPENED UP FOR ALL GRADUATES TO APPLY OR THE SECOND-HIGHEST GRADUATE, THIRD HIGHEST, AND SO FORTH."
201900809349300610,480547702,"SCHEDULE I, PART I, LINE 2",THE USE OF GRANT FUNDS ARE MONITORED THROUGH THE PRACTICE OF DIRECTLY APPLYING SCHOLARSHIP FUNDS TO THE STUDENT ACCOUNT AT THE UNIVERSITY TO OFFSET TUITION AND FEES.
201920459349301537,590668483,"Schedule I, Part I, Line 2","The scholarship related records are maintained in the Financial Aid office of the University. There is a scholarship committee established to formulate guidelines and procedures as to the eligibility and criteria for each scholarship being awarded. Additionally, records supporting non-scholarship type grants are also maintained between grant accounting and the Office of Grants and Sponsored Research."
201900999349300535,370661494,"PART I, LINE 2:","THE UNIVERSITY UTILIZES THE POWERFAIDS FINANCIAL AID MANAGEMENT SYSTEM WHICH REQUIRES THE END USER TO TIE HIGHLY SPECIFIC ELIGIBILITY CRITERIA TO INDIVIDUAL FINANCIAL AID PROGRAMS. DURING EXECUTION OF THE AUTOMATED AWARDING MODULE WITHIN POWERFAIDS, AID IS ALLOCATED BASED ON THE PRE-ESTABLISHED CRITERIA ENSURING THAT GRANT FUNDS ARE ONLY DISTRIBUTED TO APPROPRIATE, QUALIFIED RECIPIENTS. POST AUTO-AWARDING A SERIES OF MIS INFORMATION REPORTS PERFORM A STUDENT-BY-STUDENT TEST OF AWARD EFFICACY MONITORING THAT STUDENT GRANT AID HAS BEEN APPROPRIATELY DISTRIBUTED. WITHIN THE STUDENT ACCOUNTS SYSTEM AND GENERAL LEDGER STUDENT GRANT PROGRAMS EXPENDITURES ARE ASSIGNED SUB-CODES THAT UNIQUELY IDENTIFY THEM AS SUCH THUS PROHIBITING ANY INADVERTANT OR INAPPROPRIATE DISTRIBUTION. THE UNIVERSITY HAS ESTABLISHED APPROPRIATE CONTROLS THROUGH SEPARATION OF RESPONSIBILITIES AND INTERNAL AUDIT PROCEDURES THAT PRECLUDE ANY ENTITY WITHIN THE ADMINISTRATIVE STRUCTURE FROM DIVERTING STUDENT GRANT AID TO NONQUALIFIED USES."
201900999349300535,370661494,"SCHEDULE I, PART III, COLUMN D","THE ""NON-CASH ASSISTANCE"" REPORTED ARE CREDITS AGAINST STUDENT TUITION CHARGES."
201900999349300230,750983821,"Part I, Line 2:","There is a publication of available scholarships and the criteria to qualify for each one. Students complete an application indicating which scholarship(s) they are applying for. These applications are reviewed by the registrar's office during the registration process and qualifying students are determined. Of the $180,269 of financial assistance awarded during the FYE 5/31/18, $174,156 were scholarships which were applied as a credit against the students' tuition. The remaining $6,113 of financial assistance was distributed as cash to students who qualified for scholarships funded by outside sources."
201930099349300203,231424055,"PART I, LINE 2:",ALL FUNDS DISTRIBUTED TO STUDENTS ARE DONE SO IN ACCORDANCE WITH THE ORGANIZATION'S ESTABLISHED FINANCIAL AID POLICIES.
201930099349300203,231424055,"PART III, COLUMN A","THE ORGANIZATION PROVIDES SCHOLARSHIPS AND GRANTS BASED ON VARYING AWARD CRITERIA INCLUDING, BUT NOT LIMITED TO, ACADEMIC PERFORMANCE, FINANCIAL NEED AND ESSAYS. SCHOLARSHIPS AND GRANTS RANGE IN NATURE FROM SIBLING AND LEGACY SCHOLARSHIPS TO ATHLETIC AND PROGRAM SPECIFIC AWARDS. THE HARCUM GRANTS AND COMMUNITY BASED SCHOLARSHIPS ARE NEED BASED AND DETERMINED BY THE STUDENT'S EXPECTED FAMILY CONTRIBUTION. ATHLETIC SCHOLARSHIPS ARE AWARDED TO STUDENTS WHO DISPLAY SUPERIOR ATHLETIC ABILITIES."
