object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblPrtnrshp_EIN,IdRltdOrgTxblPrtnrshp_PrmryActvtsTxt,IdRltdOrgTxblPrtnrshp_LglDmclSttCd,IdRltdOrgTxblPrtnrshp_PrdmnntIncmTxt,IdRltdOrgTxblPrtnrshp_ShrOfTtlIncmAmt,IdRltdOrgTxblPrtnrshp_DsprprtntAllctnsInd,IdRltdOrgTxblPrtnrshp_GnrlOrMngngPrtnrInd,IdRltdOrgTxblPrtnrshp_OwnrshpPct
201703179349307400,111635088,BIPO HOLDINGS LLC,1600 STEWART AVE WESTBURY NY,WESTBURY,NY,11590,464763720,PHYSICIAN ASS,NY,NA,N/A
201703179349307400,111635088,IDHC LLC,2500 YORK RDJAMISONPA 18929,JAMISON,PA,18929,452411095,HEALTH SERVICES,PA,NA,N/A
201703179349307400,111635088,BEACON HEALTH PTNRS,1600 STEWART AVE WESTBURY NY,WESTBURY,NY,11590,454229842,HEALTHCARE,NY,NA,N/A
201703179349307400,111635088,WISDOM GARDENS LP,51 TERRYVILLE RD,PORT JEFFERSON,NY,11776,113567947,SR HOUSING,NY,NA,N/A
201733179349306133,226019101,MSO - SEE PART VII,98 JAMES STREET,EDISON,NJ,08820,INACTIVE,NJ,JFKHS,RElATED,false,false
201733179349306133,226019101,MEDIPLEX - SEE PART VII,98 JAMES STREET,EDISON,NJ,08820,REAL ESTATE,NJ,JFK HEALTHSHARE,Excluded,false,false
201703189349300745,390830664,NORTH APPLETON AMBULATORY CARE CENTER BUILDING COMPANY LLC,122 E COLLEGE AVENUE,APPLETON,WI,54911,262497187,RENTAL,WI,N/A
201713179349305346,570828733,Lowcountry Surgery Center LLC (dba Roper St Francis Eye Surgery Center),8536 Palmetto Commerice Pkwy Ste 20,Ladson,SC,29456,581693021,Ambulatory Surgery Center,SC,Roper Hospital Inc,Related,60184,426762,0,1,0.57570
201713179349305346,570828733,RSFH-ATI Physical Therapy LLC,125 Doughty St Ste 760,Charleston,SC,29403,474797980,Physical Therapy,SC,N/A
201743189349305244,208091013,TTY LLC,4021 SOUTH 700 EAST SUITE 400,SALT LAKE CITY,UT,84107,383937115,CAREER TRAINING ORGANIZATION,AZ,CENTER FOR EXCELLENCE IN HIGHER EDUCATION INC,RELATED,-475135,984328,0,1,0.51000
201723199349309022,560554230,SOUTHPARK SURGERY CENTER LLC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,870714098,HEALTHCARE,NC,THE PRESBYTERIAN HOSPITAL,RELATED,1040306,4721300,0,0,0.60000
201703189349310940,420698265,ADVANCED IMAGING CENTER LLC,615 VALLEY VIEW DRIVE,MOLINE,IL,61265,364356301,DIAGNOSTIC RADIOLOGY CENTER,IA,N/A
201703189349310940,420698265,ALLEN MEMORIAL HOSPITAL ORTHOPEDIC CO-MANAGEMENT CO LLC,1825 LOGAN AVE,WATERLOO,IA,50703,453237125,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IA,ALLEN MEMORIAL HOSPITAL CORPORATION,RELATED,158075,131196,0,1,0.20000
201703189349310940,420698265,CENTRAL IOWA CARDIOVASCULAR CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,273625869,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201703189349310940,420698265,CENTRAL IOWA ONCOLOGY CO-MANAGEMENT COMPANY,1200 PLEASANT STREET,DES MOINES,IA,50309,453017991,ONCOLOGY MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201703189349310940,420698265,CENTRAL IOWA SURGICAL SERVICES CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,471608704,SURGICAL MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201703189349310940,420698265,DUBUQUE ENDOSCOPY CENTER LC,1515 DELHI STREET SUITE 500,DUBUQUE,IA,52001,201597161,AMBULATORY SURGERY CENTER,IA,N/A
201703189349310940,420698265,ENSEVA - HIAWATHA LLC,755 METZGER DRIVE,HIAWATHA,IA,52233,453437363,COLLOCATION FACILITY,IA,N/A
201703189349310940,420698265,FINLEY DEPT OF SURGERY CO-MGMT CO LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,422808785,SURGERY DEPARTMENT MANAGEMENT SERVICES,IA,N/A
201703189349310940,420698265,HEALTH CARE AFFILIATES OF THE TRI-STATES LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,421428503,PROVIDE ACCESS TO LICENSED SOFTWARE,IA,N/A
201703189349310940,420698265,IOWA DIAGNOSTIC IMAGING AND PROCEDURE CENTER LC,1200 PLEASANT STREET,DES MOINES,IA,50309,030482623,OUTPATIENT DIAGNOSTIC IMAGING,IA,N/A
201703189349310940,420698265,IOWA HEALTH SYSTEM CONTRACTING SERVICES LC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421511142,GROUP PURCHASING,IA,N/A
201703189349310940,420698265,LAKEVIEW SURGERY CENTER LC,1200 PLEASANT STREET,DES MOINES,IA,50309,421516120,SURGERY CENTER,IA,N/A
201703189349310940,420698265,MERITER UW PHYSICIANS CONTRACTING COMPANY LLC,202 SOUTH PARK STREET,MADISON,WI,53715,391998819,HEALTH SERVICES,WI,N/A
201703189349310940,420698265,MISSISSIPPI VALLEY SLEEP DISORDER CENTER LC,3400 DEXTER COURT,DAVENPORT,IA,52807,421489697,MEDICAL LABORATORY SERVICES,IA,N/A
201703189349310940,420698265,MMCI ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,221 NE GLEN OAK AVE,PEORIA,IL,61636,461219459,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IL,N/A
201703189349310940,420698265,MMCI SURGERY CO-MANAGEMENT COMPANY LLC,221 NE GLEN OAK AVE,PEORIA,IL,61636,471323385,SURGERY MANAGEMENT & ADMINISTRATIVE SERVICES,IL,N/A
