object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201733189349311103,421351526,"SCHEDULE R, PARTS I - IV:","IOWA HEALTH SYSTEM AND SUBSIDIARIES (D/B/A UNITYPOINT HEALTH) IOWA HEALTH SYSTEM IS AN IOWA NONPROFIT CORPORATION FORMED IN DECEMBER 1994. IOWA HEALTH SYSTEM AND ITS SUBSIDIARIES PROVIDE INPATIENT AND OUTPATIENT CARE AND PHYSICIAN SERVICES FROM 33 HOSPITAL FACILITIES AND OVER 400 OUTPATIENT SITES IN IOWA, ILLINOIS AND WISCONSIN. PRIMARY, SECONDARY AND TERTIARY CARE SERVICES ARE PROVIDED TO RESIDENTS OF IOWA, ILLINOIS, WISCONSIN AND ADJACENT STATES. ON APRIL 16, 2013, IOWA HEALTH SYSTEM BEGAN BEING PUBLICLY KNOWN AS UNITYPOINT HEALTH (THE SYSTEM). THIS NAME CHANGE REFLECTS THE TRANSFORMATION OF CLINICAL PROCESSES UNDERWAY WITHIN THE SYSTEM AND THE ADAPTATION TO BETTER ADDRESS THE HEALTH CARE NEEDS OF COMMUNITIES, INCLUDING BUILDING A MODEL OF DELIVERING HEALTH CARE THAT COORDINATES CARE AROUND THE PATIENT WHILE FOCUSING ON IMPROVING THE QUALITY OF CARE AND REDUCING COSTS. THE LEGAL NAME OF THE PARENT REMAINS IOWA HEALTH SYSTEM, WITH THE UNITYPOINT HEALTH NAME REFLECTING A DOING BUSINESS AS (D/B/A)."
201713149349301601,136171197,"PART II, LINE 5, COLUMN F - MSMC REALTY CORPORATION","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL AND MOUNT SINAI MEDICAL CENTER ARE ALL MEMBERS OF THIS ENTITY."
201713149349301601,136171197,"PART II, LINE 6, COLUMN F - MSMC RESIDENTIAL REALTY LLC","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL, THE MSMC REALTY CORPORATION AND THE MSMC RESIDENTIAL REALTY MANAGER, INC. ARE ALL MEMBERS OF THIS ENTITY."
201713149349301601,136171197,"PART II, LINE 1, COLUMN F - MSMC RESIDENTIAL REALTY MANAGER, INC","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL AND THE MSMC REALTY CORPORATION ARE ALL MEMBERS OF THIS ENTITY."
201713189349310926,810994377,"SCHEDULE R, PARTS I - IV:","IOWA HEALTH SYSTEM AND SUBSIDIARIES (D/B/A UNITYPOINT HEALTH) IOWA HEALTH SYSTEM IS AN IOWA NONPROFIT CORPORATION FORMED IN DECEMBER 1994. IOWA HEALTH SYSTEM AND ITS SUBSIDIARIES PROVIDE INPATIENT AND OUTPATIENT CARE AND PHYSICIAN SERVICES FROM 33 HOSPITAL FACILITIES AND OVER 400 OUTPATIENT SITES IN IOWA, ILLINOIS AND WISCONSIN. PRIMARY, SECONDARY AND TERTIARY CARE SERVICES ARE PROVIDED TO RESIDENTS OF IOWA, ILLINOIS, WISCONSIN AND ADJACENT STATES. ON APRIL 16, 2013, IOWA HEALTH SYSTEM BEGAN BEING PUBLICLY KNOWN AS UNITYPOINT HEALTH (THE SYSTEM). THIS NAME CHANGE REFLECTS THE TRANSFORMATION OF CLINICAL PROCESSES UNDERWAY WITHIN THE SYSTEM AND THE ADAPTATION TO BETTER ADDRESS THE HEALTH CARE NEEDS OF COMMUNITIES, INCLUDING BUILDING A MODEL OF DELIVERING HEALTH CARE THAT COORDINATES CARE AROUND THE PATIENT WHILE FOCUSING ON IMPROVING THE QUALITY OF CARE AND REDUCING COSTS. THE LEGAL NAME OF THE PARENT REMAINS IOWA HEALTH SYSTEM, WITH THE UNITYPOINT HEALTH NAME REFLECTING A DOING BUSINESS AS (D/B/A)."
201743199349307739,231352626,"fORM 990, SCHEDULE R, PART V","The College leases its main campus property from the Convent of the Sisters of Saint Joseph, philadelphia, a Pennsylvania non-profit corporation. The lease is dated July 28, 2014 and is for a term of 25 years expiring July 30, 2039. The rent for the entire term was $10.00. The Convent and College's main campus are located on the same property. The two entities share costs related to physical plant maintenance, utilities, property insurance and other property costs as necessary. Costs are allocated based on usage."
201703189349301430,541863192,"SCH R, PART I, COLUMN E","DISREGARDED ENTITIES END OF THE YEAR ASSETS LLCS HAVE BEEN ESTABLISHED IN THE ANTICIPATION OF ACQUIRING PROPERTIES FOR THE REAL ESTATE FOUNDATION AND THE UNIVERSITY'S USE. PROPERTY HAS NOT YET BEEN ACQUIRED BY EVERY LLC. ALSO, CERTAIN LLC'S HAVE SERVED THEIR INITIAL PROPERTY ACQUISITION PURPOSE AND THE ASSETS HAVE BEEN SOLD OR TRANSFERRED; THESE LLCS ARE BEING MAINTAINED FOR FUTURE BUSINESS PURPOSES."
201723149349303207,472237488,"Schedule R, Part I Disregarded Entities of Related Organizations","1(a)-Name. Oakdale Student Loan Funding, LLC (27-1914648), 111 Washington Avenue South, Suite 1400, Minneapolis, MN 55401. 1(b)-Primary activity. Holding FFELP Loans. 1(c)-Legal domicile. DE. 1(f)-Direct controlling entity. ECMC Group, Inc. 2(a)-Name. ECMC Shared Services Company, LLC (81-0690960), 111 Washington Avenue South, Suite 1400, Minneapolis, MN 55401. 2(b)-Primary activity. Support Services Functions. 2(c)-Legal domicile. DE. 2(f)-Direct controlling entity. ECMC Group, Inc. 3(a)-Name. Patriot Student Loan Capital, LLC (81-3501777) 111 Washington Avenue South, Suite 1400, Minneapolis, MN 55401. 3(b)-Primary Activity. Trust Student Loans. 3(c)-Legal Domicile. DE. 3(f)-Direct Controlling Entity. ECMC Group, Inc. 4(a)-Name. Premiere Credit of North America, LLC (35-2085743), 2002 Wellesley Blvd, #100, Indianapolis, IN 46219. 4(b)-Primary activity. Accounts Receivable Management. 4(c)-Legal domicile. IN. 4(f)-Direct controlling entity. ECMC Holdings Corporation. 5(a)-Name. Healthcare Billing Administrators, LLC (81-4038009) 2002 Wellesley Blvd, #100, Indianapolis, IN 46219. 5(b)-Primary Activity. Provider of Contingent Collections in the Healthcare Provider Market. 5(c)-Legal Domicile. IN. 5(f)-Direct Controlling Entity. Premiere Credit of North America, LLC."
201723149349303207,472237488,"Schedule R, Part V, Line 1c Gift, grant, or capital contribution from related organization(s)","$2,826,372 contribution made by ECMC Foundation to Zenith Education Group, Inc. to fund qualified expenses of the Zenith Campaign for Innovation; a career readiness initiative in support of ECMC Foundation's mission to inspire and to facilitate improvements that affect education outcomes, especially among underserved populations, through evidence-based innovation."
201723149349303207,472237488,"Schedule R, Part V, Line 1e Loans or loan guarantees by related organization(s)","$381,200,000. Zenith Education Group, Inc. had two unsecured credit arrangements with ECMC Group, Inc. The funds were to be used for operations and capital improvements. In September 2016, the Board of Directors of ECMC Group, Inc. adopted a resolution to convert all outstanding principal and interest on notes receivable from Zenith Education Group, Inc. to a contribution to Zenith Education Group, Inc. The total amount converted to a contribution on September 22, 2016 was $423,006,357."
