object_id,ein,RcptOfIntAnntsRntsRyltsInd,GftGrntOrCpCntrTOthOrgInd,GftGrntCpCntrFrmOthOrgInd,LnsOrGrntsTOthrOrgInd,LnsOrGrntsFrmOthOrgInd,DvRltdOrgnztnInd,AsstSlTOthrOrgInd,AsstPrchsFrmOthrOrgInd,AsstExchngInd,RntlOfFcltsTOthOrgInd,RntlOfFcltsFrmOthOrgInd,PrfrmOfSrvcsFrOthOrgInd,PrfrmOfSrvcsByOthrOrgInd,ShrngOfFcltsInd,PdEmplysShrngInd,RmbrsmntPdTOthrOrgInd,RmbrsmntPdByOthrOrgInd,TrnsfrTOthrOrgInd,TrnsfrFrmOthrOrgInd
201521189349300822,951684064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201541149349300514,231365954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201521199349301252,540525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501279349301505,943204136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
201521269349301337,520491660,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
201511269349301761,314421101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201511279349301166,520591685,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
201521269349300102,560529988,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
201501179349300810,060646587,false,false,false,false,false,-,false,false,false,true,false,false,false,true,false,false,false,true,true
201541249349300324,250981156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541279349302104,231352683,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521279349301697,990272261,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
201511249349301136,956151774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511249349300871,240795445,true,true,true,true,false,false,false,false,false,true,true,true,true,true,true,false,true,false,true
201521259349301717,350868152,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521219349300137,341018992,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false
201521219349300202,310536715,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false
201511279349301881,141338580,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false
201501269349300445,221500645,false,false,false,false,false,-,false,false,false,false,false,false,true,false,false,true,false,false,false
201541219349301424,250964126,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
201521269349300222,450323401,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
201541249349300544,042103544,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
201531279349300403,060646829,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201531219349301303,050277222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
201511599349300636,540505977,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521629349300312,951644037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201541269349301024,741109641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
201541259349300934,061645496,false,false,true,false,false,false,false,true,false,false,true,true,true,false,true,true,false,false,false
201531259349301468,250965557,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
201541219349300039,050465628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
201501669349301270,591571122,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
201531639349300228,362167854,false,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,false,true
201541279349301094,430653611,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true
201501319349302570,041081650,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
201501319349301100,150532276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
201501319349301510,231352213,false,false,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true
201501329349301100,050258810,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521769349300802,111630741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201501349349302790,010212542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511319349302421,042225850,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201511329349301416,520591667,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false
201501349349304355,541061178,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
201501349349302640,042103637,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false
201501349349303670,421315493,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
201511329349302536,741109620,false,true,false,false,false,true,true,false,false,true,true,true,false,true,true,false,true,true,false
201511329349302751,251035663,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201501329349303325,620497990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541259349301109,590624412,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201501339349304170,042103552,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201501349349306550,311308555,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
201511329349301466,135562985,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false
201501319349301740,010215213,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
201531269349301303,030220266,false,false,false,true,false,-,false,false,false,false,false,false,false,false,false,false,false,true,false
201501319349302280,381498763,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
201501349349303905,042103629,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
201501349349303910,421264647,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true
201541279349301319,042108376,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201501289349301515,221815636,false,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false
201501289349302220,800390564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
201541699349300719,446000294,false,true,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false
201501289349301235,231352222,false,false,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,false
201501289349301305,591157081,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
201511349349304536,340714334,false,true,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,false,false
201511349349304781,042103594,false,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true
201521339349302947,363649217,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
201521329349300507,350868202,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521329349304407,640303069,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201501339349302930,042103607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501349349303165,810235407,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201511339349306106,951664112,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false
201511349349308446,470757164,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,false
201521329349300907,240795508,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
201521339349301127,540505906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201511349349302031,250965307,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
201501349349304930,580566167,false,false,false,false,false,-,false,false,false,false,false,false,false,true,true,true,false,false,false
201501349349305000,560623936,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
201501349349305325,560530005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201521319349302677,361557840,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201511339349305291,237421224,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
201511349349302786,410711610,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
201511349349307286,910565006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521319349303032,954625327,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
201521319349302142,240772407,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false
201521329349301227,231355135,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false
201521339349303632,591083502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
201501339349304360,440552485,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
201511329349302781,741233796,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false
201501339349304020,231365351,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
201501349349304725,730630359,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201511339349302771,570314422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511349349300326,250965600,true,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false
201511349349300336,450273403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
201511329349303516,730599209,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
201511329349303661,200363127,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
201511329349303711,010211497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511329349304196,953538772,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
201511339349303371,480543734,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
201501349349301210,041843040,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false
201501349349307910,593069793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
201501349349307970,340714654,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
201501339349301290,231653718,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
201511319349300046,132619665,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
201501339349304570,060766747,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201511339349302221,232810852,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true
201511339349302241,946135772,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
201501349349306240,231352661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501349349306265,150532081,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,true,true,true,false
201511349349301561,250969449,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
201501349349303390,041958460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521339349300717,990113930,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521329349302652,231484178,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
201511349349302471,520591641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201521339349301582,042103865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201531339349303803,061627882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
201511349349303306,042104700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511349349303456,050259080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201521329349302757,250965212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521329349303727,133838740,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
201521329349303792,383589120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201531319349301203,050312747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511349349301701,590722789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201521339349302357,370663567,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,false
201511339349301376,590624416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511339349304456,141340095,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
201521289349301237,362182171,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false
201511319349302036,050258932,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201511329349300641,030179298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201521319349301902,570314380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511349349306556,951690977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511339349301736,370661219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201511339349304676,710240352,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
201511339349301316,810420650,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201511339349301326,350869045,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
201511329349301101,520610538,true,true,true,false,true,false,false,false,false,true,true,true,false,true,true,true,true,true,false
201521339349302152,330413730,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521349349302442,237225104,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false
201521349349307707,841383926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521319349300612,314379532,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201531339349303633,382015048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521349349302022,042103580,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true
201531339349300133,480556716,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false
201531339349304028,951644593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521349349309087,860186050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521349349309107,132673756,false,false,true,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201521349349309207,060646927,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false
201521339349305547,042103547,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
201521339349305572,951664123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
201531329349304393,131740451,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
201531329349304468,951644026,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201521349349303882,930391547,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
201521349349303422,516000297,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
201531329349303933,231637191,false,true,true,true,true,false,false,false,false,true,true,false,true,false,true,true,true,false,false
201521349349303007,390806261,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,true,true,true
201541339349304914,362191242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201541339349304969,264232788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201541349349302174,260812968,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201531329349303838,231352152,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false
201531339349306118,251801532,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,true,true
201521349349306107,330419461,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
201531339349302833,951664101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
201521349349301767,060647016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201531319349302368,951643359,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false
201531319349302573,310537177,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201531339349305548,530196584,false,false,true,false,false,-,false,false,false,false,false,false,true,false,false,false,false,false,true
201541339349301924,560532138,false,true,true,true,false,false,false,false,false,true,false,true,false,true,true,true,true,true,true
201521349349308352,237172306,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
201541329349301524,362191252,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true
201541339349301459,150543659,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
201531339349305983,910567740,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201531289349300308,410695596,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
201521349349301267,350868175,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false
201531339349303228,042105777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
201531329349301583,010211494,true,false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,true,false,false
201531319349300538,520643528,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
201541339349304564,132501829,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
201531349349308538,951667177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201521349349308707,752765566,false,true,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true
201531899349300123,042304133,false,false,false,true,false,-,false,false,false,true,false,false,false,false,false,false,false,false,false
201531339349302918,231352685,true,true,false,true,false,-,false,false,false,false,true,false,false,true,true,true,true,true,true
201501899349300125,111630820,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
201531349349306328,581845423,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
201541329349301924,231177930,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201541339349303674,362167725,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false
201531349349302393,840404231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541289349301949,580566243,false,false,true,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201531349349302798,250965591,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
201531349349302838,363377698,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,true,true,true
201541309349300114,231365353,true,true,true,false,false,false,true,false,false,true,true,true,true,false,true,true,true,true,false
201541329349302559,580619030,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201541319349303004,042103567,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
201541319349303034,362177139,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
201531349349307398,362174823,false,true,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,true
201531349349307123,250717890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541319349300709,521272129,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
201531349349307703,951911219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201541289349300034,010263385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541349349308699,131624225,false,true,true,false,false,-,false,false,false,true,false,true,false,true,true,false,false,true,true
201531349349300443,510067938,false,true,true,false,false,-,false,false,false,true,false,true,true,false,false,false,false,true,false
201541329349300104,060646959,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,true
201541329349304089,042103576,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
201541349349306859,042103578,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
201541329349304059,381366958,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
201531349349304343,581357177,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201541349349308929,430654872,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
201541349349308279,203823825,false,false,false,false,false,-,false,false,false,false,true,false,false,false,false,true,false,false,true
201541319349301189,231352635,false,true,false,false,false,-,false,false,false,false,false,true,false,true,true,false,false,true,false
201541349349305054,131740448,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
201541319349302829,240862246,true,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,true
201531349349303993,550356985,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
