object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201532299349302483,581249683,"Part I, Line 2:","Funds are provided to a related organization to allow that organization to fulfill its mission by funding its operating expenses. Goodwill Industries of Middle Georgia, Inc. provides certain oversight functions to the related entity."
201532299349302568,030219309,"SCHEDULE I, PART I, LINE 2","UNIVERSITY OF VERMONT MEDICAL CENTER, INC. (UVM MEDICAL CENTER) REQUIRES ITS GRANTEES TO PROVIDE SEMI-ANNUAL AND FINAL REPORTS WITH PERCENTAGES COMPLETE AND RESULTS FOR EACH OF THE GRANTS AWARDED. SCHOLARSHIP MONITORING THE ORGANIZATION REQUIRES STRICT APPLICATION AND APPROVAL CRITERIA FOR SCHOLARSHIP RECIPIENTS TO MAINTAIN THE INTEGRITY OF EACH RESPECTIVE AWARD. NURSING SCHOLARSHIPS: NURSING SCHOOL ASSISTANCE IS AWARDED TO APPLICANTS IN ORDER FOR THEM TO OBTAIN A DEGREE IN NURSING. FOR THE APPLICANT TO QUALIFY FOR THE SCHOLARSHIP, HE/SHE MUST AGREE THAT THEY WILL USE IT TO HELP FURTHER UVM MEDICAL CENTER'S CHARITABLE STATUS. THIS IS DONE BY HAVING THE APPLICANT COMMIT TO TWO YEARS OF SERVICE AT THE ORGANIZATION AFTER SUCCESSFUL COMPLETION OF THE DEGREE PROGRAM. IN ADDITION, A WRITTEN PROPOSAL STATING HOW ATTAINMENT OF THE DEGREE WILL BENEFIT NURSING AT THE ORGANIZATION IS REQUIRED. ALLIED HEALTH SCHOLARSHIPS: ALLIED HEALTH SCHOLARSHIPS ARE AWARDED TO SUPPORT THE CAREER DEVELOPMENT OF UVM MEDICAL CENTER'S EMPLOYEES IN POSITION CATEGORIES WHERE CURRENT AND PROJECTED SHORTAGES EXIST. FOR THE APPLICANT TO QUALIFY FOR THE SCHOLARSHIP, HE OR SHE MUST BE AN EMPLOYEE OF UVM MEDICAL CENTER FOR ONE YEAR OR MORE, COMPLETE AN APPLICATION AND WRITTEN ESSAY, HAVE A HISTORY OF SOLID JOB PERFORMANCE, BE ACCEPTED INTO AN APPROVED ACADEMIC PROGRAM, AND PROVIDE TWO LETTERS OF RECOMMENDATION. ONCE THE SCHOLARSHIP IS AWARDED, RECIPIENTS MUST SIGN AN AGREEMENT TO WORK FOR UVM MEDICAL CENTER FOR A MINIMUM OF THREE YEARS UPON GRADUATION, TAKE A MINIMUM OF SIX CREDIT HOURS EACH SEMESTER, MAINTAIN HIGH GRADES, AND WORK A MINIMUM OF 20 HOURS PER WEEK. SCHOLARSHIPS FROM THE NURSING EDUCATION ENDOWMENT FUND AND THE MARY FLETCHER HOSPITAL SCHOOL OF NURSING ALUMNI FUND: ASSISTANCE FROM THE NURSING EDUCATION ENDOWMENT FUND IS AWARDED TO ELIGIBLE APPLICANTS GOING INTO THE NURSING FIELD. APPLICANTS MUST BE EMPLOYED AT LEAST TWO YEARS AT UVM MEDICAL CENTER, WORK AT LEAST 40 HOURS PER PAY PERIOD, BE ENROLLED IN A NURSING CERTIFICATE, DEGREE OR DOCTORATE PROGRAM, AND NO CURRENT DISCIPLINARY ACTION IN THEIR FILE. DECISION TO APPROVE FUNDING IS BASED ON THE APPLICANT'S COMPLETED APPLICATION FORM, TWO LETTERS OF RECOMMENDATION, AND COMMITMENT TO TWO YEARS OF SERVICE AT UVM MEDICAL CENTER AFTER SUCCESSFUL COMPLETION OF THE DEGREE PROGRAM. ASSISTANCE FROM THE MARY FLETCHER HOSPITAL SCHOOL OF NURSING ALUMNI FUND IS ALSO AWARDED TO ELIGIBLE APPLICANTS GOING INTO THE NURSING FIELD. APPLICANTS MUST BE ENROLLED IN EITHER A FORMAL OR CONTINUING EDUCATION PROGRAM RELATED TO SOME ASPECT OF HEALTH CARE (FOR EXAMPLE, HOLISTIC NURSING, CHILD-BIRTH EDUCATION, CHEMICAL DEPENDENCY, NURSE PRACTITIONER). IN ADDITION, APPLICANTS MUST MEET THE FOLLOWING REQUIREMENTS: BE EMPLOYED BY UVM MEDICAL CENTER FOR AT LEAST ONE YEAR, AND PROVIDE A COMPLETED APPLICATION FORM, RESUME, WRITTEN ESSAY AND TWO LETTERS OF RECOMMENDATION."
201542269349301474,650000627,"SCHEDULE I, PART I, LINE 2: GRANT MONITORING PROCEDURES -","The Financial Aid Director at each campus is given an amount that MAY be awarded at their campus for the fiscal year, with a chart of how many students and the amount for each term."
201530129349300863,410695509,"PART I, LINE 2:","THE FINANCIAL AID OFFICE DETERMINES STUDENT ELIGIBILITY FOR FEDERAL, STATE AND INSTITUTIONAL SCHOLARSHIPS ACCORDING TO THE UNIVERSITY'S ESTABLISHED ELIGIBILITY CRITERIA AND REGULATIONS."
201510159349300611,042105776,"Schedule I, Part I, Line 2",The college's Financial AId office follows all regulations when awarding grants and scholarships.
201510159349301406,350867954,"Schedule I, Part I, Line 2, Procedures for monitoring use of grant funds","SCHOLARSHIPS ISSUED TO UNIVERSITY STUDENTS ARE APPLIED TO THE STUDENTS ACCOUNT. A LIST OF SCHOLARSHIP, FELLOWSHIP AND GRANT ASSISTANCE AWARDED IS ON FILE AT THE UNIVERSITY. ALTHOUGH THERE MAY BE RECIPIENTS WHO ARE RELATED TO PERSONS HAVING INTEREST IN THE UNIVERSITY, SUCH PERSONS ARE SELECTED ON AN EQUAL AND OBJECTIVE BASIS AS WITH OTHER RECIPIENTS. ALL STUDENTS RECEIVING ASSISTANCE ARE SELECTED ON THE UNIVERSITY'S CRITERIA FOR ACADEMIC AND FINANCIAL NEED, AND OTHER SIMILAR CRITERIA. THE UNIVERSITY DOES NOT DISCRIMINATE ON THE BASIS OF AGE, GENDER, ETHNIC OR RACIAL ORIGIN, PHYSICAL OR MENTAL DISABILITY, MARITAL OR VETERAN STATUS IN ADMINISTRATION OF SCHOLARSHIPS OR LOANS. ALSO, NOTE THAT THE UNIVERSITY PROVIDES REMITTED TUITION TO QUALIFIED FACULTY, STAFF AND CERTAIN DEPENDENTS AS A BENEFIT OF EMPLOYMENT."
201510099349301501,592139553,"SCHEDULE I, PAGE 1, PART I, LINE 2",THE UNIVERSITY ENSURES THAT SCHOLARSHIPS ARE USED FOR THEIR PROPER PURPOSE BY APPLYING THE AWARDED AMOUNT DIRECTLY AGAINST THE APPLICABLE STUDENT'S TUITION CHARGES.
201530139349300813,132553815,"FORM 990, SCH I","THE ASSOCIATION ROUTINELY MAKES GRANTS TO ITS PARENT ORGANIZATION, JOHN JAY COLLEGE OF CRIMINAL JUSTICE, CHILDREN'S CENTER AND LIBRARY. NO GRANTS WERE MADE TO THE COLLEGE OR THE LIBRARY DURING THE FISCAL YEAR. ONLY THE CHILDREN'S CENTER RECEIVED ITS ANNUAL CONTRIBUTION. THESE MONIES ARE USED TO SUPPORT THE COLLEGE'S CHARITABLE MISSION. SINCE THE ASSOCIATION'S PRIMARY EXEMPT PURPOSE IS TO SUPPORT THE COLLEGE'S TAX-EXEMPT MISSION, IT IS NOT REQUIRED TO MONITOR THE USAGE OF THE FUNDS IT REMITS, AS IT IS GUARANTEED THAT THOSE FUNDS WILL BE USED TO SUPPORT STUDENT EDUCATIONAL ACTIVITIES."
201510129349300331,366069820,"PART I, LINE 2:","APPLICATIONS FOR GRANTS ARE REVIEWED AND APPROVED BASED ON PREDETERMINED CRITERIA. THE PROJECTS AND PROGRAMS ARE MONITORED BY INTERNATIONAL TEAMS FIELD STAFF TO ENSURE FUNDS ARE USED IN ACCORDANCE WITH THE GRANT'S STATED PURPOSE. PERIODIC REPORTING, AS SPECIFIED IN THE GRANT AGREEMENT, IS REQUIRED."
201500149349300810,560530240,"Schedule I, Part I, Line 2",Current student financial aid records are verified and compared with eligibility requirements before grants are awarded.
