object_id,ein,RcpntBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,RcpntTbl_RcpntEIN,RcpntTbl_IRCSctnDsc,RcpntTbl_CshGrntAmt,RcpntTbl_PrpsOfGrntTxt
201532299349302483,581249683,Goodwill Works Foundation Inc,5171 Eisenhower Parkway,Macon,GA,31206,262741240,501(c)(3),134966,Book,To enable the Organization to fulfill its mission by funding its operating expenses.
201532299349302568,030219309,American Cancer Society,30 Speen St,Framingham,MA,01701,050271570,501(C)(3),15000,Community Health Impr.
201532299349302568,030219309,Community Health Center of Burlington,617 Riverside Ave,Burlington,VT,05401,237182584,501(c)(3),200000,Community Health Impr.
201532299349302568,030219309,Burlington School District,150 Colchester Ave,Burlington,VT,05401,036000410,Other Gov't,15000,Community Health Impr.
201532299349302568,030219309,United Way of Chittenden County,412 Farrell St,Suite 200,S Burlington,VT,05403,030217229,501(C)(3),129500,Community Health Impr.
201532299349302568,030219309,HOWARD CENTER for Human Svc,208 FLYNN AVE,BURLINGTON,VT,05401,030179433,501(c)(3),148762,Community Health Impr.
201532299349302568,030219309,Cathedral Square Corporation,412 FARRELL ST Ste100,S BURLINGTON,VT,05403,030264362,501(C)(3),50000,Community Health Impr.
201532299349302568,030219309,GREATER BURLINGTON YMCA,266 COLLEGE ST,BURLINGTON,VT,05401,030185810,501(C)(3),9000,Community Health Impr.
201532299349302568,030219309,VERMONT YOUTH CONSERVATION CORPS INC,1949 E MAIN ST,RICHMOND,VT,05477,030328834,501(C)(3),18020,Community Health Impr.
201532299349302568,030219309,UVM College of Medicine ObGyn,89 Beaumont Ave,BURLINGTON,VT,05401,030179440,501(c)(3),25000,Community Health Impr.
201532299349302568,030219309,VERMONT Ethics Network Inc,61 Elm St,Montpelier,VT,05602,030336174,501(c)(3),14000,Community Health Impr.
201532299349302568,030219309,Visiting Nurses Association,1110 Prim Rd,Colchester,VT,05446,030179603,501(c)(3),53710,Community Health Impr.
201532299349302568,030219309,Area Health Education Center,1 So Prospect St,Burlington,VT,05401,030179440,501(c)(3),260000,Community Health Improv.
201532299349302568,030219309,City of Winooski,27 West Allen St,Winooski,VT,05404,036000782,Other Gov't,10860,Community Health Improv.
201532299349302568,030219309,Parks Foundation of Burlington,645 Pine St Ste B,Burlington,VT,05401,462836897,501(c)(3),150000,Community Health Improv.
201530139349300813,132553815,CHILDREN'S CTR OF JJC,555 WEST 57TH STREET,NEW YORK,NY,10019,133721305,501(C)(3),135522,ANNUAL SUPPORT
201510129349300331,366069820,AWANA,1 E BODE RD,STREAMWOOD,IL,60107,362428692,501 C (3),10093,DEVELOPMENT
201510129349300331,366069820,END SLAVERY TENNESSEE,333 MURFREESBORO PIKE,NASHVILLE,TN,32710,454955577,501 C (3),13131,DEVELOPMENT
201510129349300331,366069820,HEALING THE CHILDREN,2140 44TH ST SE STE 204,GRAND RAPIDS,MI,49417,382611078,501 C (3),DEVELOPMENT
201510129349300331,366069820,LAKESHORE FELLOWSHIP CHURCH,16740 VANWAGONER RD,SPRING LAKE,MI,49417,430658188,501 C (3),DEVELOPMENT
201510129349300331,366069820,SPRING LAKE WESLEYAN CHURCH,15550 CLEVELAND ST,SPRING LAKE,MI,49417,382493017,501 C (3),6751,DEVELOPMENT
201510129349300331,366069820,THE HOPE PROJECT,185 W LAKETON AVE,MUSKEGON,MI,49441,352270341,501 C (3),8626,DEVELOPMENT
201510129349300331,366069820,WORLD RELIEF,1825 COLLEGE AVE STE 230,WHEATON,IL,60187,236393344,501 C (3),9435,DEVELOPMENT
201510129349300331,366069820,REFUGEE SERVICES OF TEXAS,7801 N LAMAR BLVD STE F-20,AUSTIN,TX,78752,751618251,501 C (3),17002,DEVELOPMENT
201510129349300331,366069820,BARNABAS INTERNATIONAL,PO BOX 11211,ROCKFORD,IL,61126,363535053,501 C (3),11065,DEVELOPMENT
201510129349300331,366069820,SOUTH ASIAN FRIENDSHIP CENTER,6353 N TALMAN AVE,CHICAGO,IL,60659,364177822,501 C (3),5000,DEVELOPMENT
201510129349300331,366069820,RIPE FOR THE HARVEST,PO BOX 487,MONUMENT,CO,80132,202322235,501 C (3),153919,DEVELOPMENT
201500129349300710,131916574,FOUNDATION FOR CHIROPRACTIC PROGRESS,PO BOX 560,CARMICHAEL,CA,956090560,202137895,15000,PLEDGE TO SUPPORT THE POSITIVE PRESS CAMPAIGN TO PROMOTE CHIROPRACTIC.
201500129349301325,204093450,UNIVERSITY OF THE WORLD,293 THORN CREEK RD,FRANKLIN,WV,26807,452208063,501(C)(3),200000,EDUCATION PROGRAMS
201520169349300922,480623882,COMMUNITY HOUSING OF WYANDOTTE COUNTY,2 S 14TH STREET,KANSAS CITY,KS,66101,480934993,501(C)(3),15617,ASSIST COMMUNITIES
201520169349300922,480623882,HISPANIC ECONOMIC DEVELOPMENT CORPORATION,2130 JEFFERSON ST,KANSAS CITY,MO,64108,431654693,501(C)(3),26107,ASSIST COMMUNITIES
201520279349300217,440545280,CENTER FOR PRACTICAL BIOETHICS INC,1111 MAIN STREET,KANSAS CITY,MO,64105,480985815,501(C)(3),10000,OPERATIONS
201520279349300217,440545280,KANSAS CITY CARE CLINIC,3515 BROADWAY,KANSAS CITY,MO,64111,430967292,501(C)(3),10000,OPERATIONS
201520279349300217,440545280,KANSAS CITY AREA LIFE SCIENCES INSTITUTE,30W Pershing Suite 210,KANSAS CITY,MO,64108,431889037,501(C)(3),5500,OPERATIONS
201520279349300217,440545280,AMERICAN OSTEOPATHIC FOUNDATION,142 East Ontario St,CHICAGO,IL,60611,366056120,501(C)(3),5500,OPERATIONS
201500309349301800,042111203,Assumption College,Salisbury Street,Worcester,MA,01609,042105776,501(c)(3),11710,0,Research
201500309349301800,042111203,Bridgewater State University,131 Summer Street,Bridgewater,MA,02325,043010428,501(c)(3),44491,0
201500309349301800,042111203,College of the Holy Cross,College Street,Worcester,MA,01610,042103558,501(c)(3),10968,0
201500309349301800,042111203,National Oceanic and Atmospheric Administration,PO Box 979008,St Louis,MO,63197,061834875,government org,78062,0,Research
201500309349301800,042111203,Worcester Polytechnic Institiute,West Street,Worcester,MA,01609,042121659,501(c)(3),12054,0,Research
201500309349301800,042111203,University of Maryland,PO Box 775,Cambridge,MD,21613,526002033,501(c)(3),48370,0,Research
201510409349300516,850197752,SER-Jobs for Progress Inc(Florida),5600 NW 36th Street,Miami,FL,32653,591849595,134522,See Part IV
201510409349300516,850197752,SER-Jobs for Progress - Houston,201 Broadway St,Houston,TX,77012,741590387,144762,See Part IV
201510409349300516,850197752,SER-Jobs for Progress Inc (Central States),3948 W 26th St,Chicago,IL,60623,361211270,113986,See Part IV
201510409349300516,850197752,SER-Jobs for Progress Inc (Rhode Island),100 East Avenue,Pawtucket,RI,02860,050387856,207671,See Part IV
201510409349300516,850197752,SER-Jobs For Progress Inc(Fresno),255 N Fulton St,Fresno,CA,93702,942188609,1019456,See Part IV
201530439349301688,590949880,UNIVERSITY OF PITTSBURGH,G-7 THACKERY HALL,PITTSBURGH,PA,15260,501 (C)(3),225535,0,CASH VALUE,ST. THOMAS UNIVERSITY ACTS AS THE PASS THRU AGENCY FOR THE DEPARTMENT OF DEFENSE SPINAL CORD CONTRACT W81XWH-09-1-0403
201520379349301252,381374230,Trivium School,471 Langen Road,Lancaster,MA,01523,042683759,25000,0,Book Value,2013 Salvatori Prize for Excellence in Teaching
201520379349301252,381374230,Savannah Classical Academy,22 West Bryan Street PMB329,Savannah,GA,31401,800576349,65000,0,Book Value,Barney Charter School Initiative Grant - assist the launch of K-12 charter schools
201520379349301252,381374230,Responsive Education Solutions,Post Office Box 292730,Lewisville,TX,75029,752748762,65000,0,Book Value,Barney Charter School Initiative Grant - assist the launch of K-12 charter schools
201500439349302020,131628149,Colorado School of Mines,PO Box 911911,Denver,CO,80291,846000551,501 (c) (3),14965,0,N/A,Sub-recipient to a federal research award.
201500439349302020,131628149,Columbia University,Sponsored Project Finance,PO Box 29788,New York,NY,10087,135598093,501 (c) (3),63082,0,N/A,N/A,Sub-recipient to a federal research award.
201500439349302020,131628149,Columbia University,Sponsored Project Finance,PO Box 29788,New York,NY,10087,135598093,501 (c) (3),194393,0,N/A,N/A,Sub-recipient to a federal research award.
201500439349302020,131628149,Columbia University,Sponsored Project Finance,PO Box 29788,New York,NY,10087,135598093,501 (c) (3),62919,0,N/A,N/A,Sub-recipient to a federal research award.
201500439349302020,131628149,Teacher College Columbia university,525 West 125th Sstreet,New York,NY,10027,131624202,501 (c) (3),12207,0,N/A,N/A,Sub-recipient to a federal research award.
201500379349300205,251296727,A CHILD'S WORLD DAY CARE & LEARNING CNTR,204622922,12625,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,A FULLER'S COUNTRY SEASON'S CC INC,202009178,10700,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,A GADLEY ENTERPRISES INC,251892737,26280,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,ABC CHILDREN'S CENTER LLC,203605328,22075,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,ALLEGHENY LUTHERAN SOCIAL MINISTRIES INC,231405633,56885,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,ALWAYS BETTERING CHILDREN,161774087,5115,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,AMANDA GONZALES,453954403,5320,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,AVIS UNITED METHODIST CHURCH,232264392,35205,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BARB'S CARE-A-LOT,251855482,30095,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BEGIN WITH US CHILD CARE & PRESCHOOL INC,251768183,86150,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BENEDICTINE SISTERS INC,251202787,33155,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BOARD OF DIRECTORS OF THE ROUSE ESTATE,256002687,23015,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BRADFORD CHILD CARE SERVICES INC,251752692,43672,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BRIGHT IDEAS CHILDCARE & PRESCHOOL INC,463776538,14175,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BUILDING BLOCKS CHILD CENTER INC,263794898,21300,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BULLFROGS & BUTTERFLIES CHILD CARE CENTER,271576520,16005,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BUTLER COUNTY CHILDREN'S CENTER INC,251249750,35436,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,BUTLER COUNTY FAMILY YMCA,250965619,98140,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CAMBRIA COUNTY CHILD DEVELOPMENT CORP,251234936,96140,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CARLOTTA JOY ANDERSON,232573926,5000,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CATERPILLER CORNER DAYCARE LLC,454712761,5000,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CEN-CLEAR CHILD SERVICES INC,251378446,9750,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILD DEV& FAMILY COUNCIL OF CENTRE CNTY,251229657,44720,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILD DEVELOPMENT CENTER INC,251198158,168120,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILDREN'S AID SOCIETY IN CLEARFIELD CO,250984598,28070,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILDREN'S AID SOCIETY OF MERCER COUNTY,250995759,18315,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILDREN'S CENTER OF MERCER COUNTY,250983061,28965,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILDREN'S CREATIVE LEARNING CENTER INC,770304728,71165,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHILDSPACE A DEVELOPMENTAL DAY CARE PROV,251346585,5455,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHRIST COMMUNITY CHURCH OF STATE COLLEGE,251461041,26770,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHRISTIAN & MISSIONARY ALLIANCE OF CORRY,237316360,26380,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CHRISTINE L KOSS,061704472,24300,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CLARKS MILLS UNITED METHODIST CHURCH,251382651,13530,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,COCHRANTON COMM CHURCH UNITED BRETHERN,251369161,12345,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,COLLEGE HILL DAY CARE INC,300356926,6270,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CORNERSTONE CHILD CARE INC,251500781,17635,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CRAYON CASTLE CHILD CARE CENTER INC,251789426,10825,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CREATIVE GARDEN LLC,900727996,8995,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CREATIVE KIDS LEARNING CENTER INC,251762046,29525,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,CREATIVE PRESCHOOL & DAY CARE INC,261614382,31980,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,DEBRA G MARINO,201171362,15460,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,DENNIS SMITH,232902102,6075,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,DESTINI'S DAYCARE INC,263987159,21905,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,DOROTHY LYTLE,251744304,30940,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,DR GERTRUDE A BARBER NATIONAL INSTITUTE,237447611,8955,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EARLY CONNECTIONS INC,250965635,170005,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EASTER SEALS CENTRAL PENNSYLVANIA,250965215,32230,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EDUCATIONAL CHILD CARE CENTER LLC,263374972,7815,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EDUVIGES MILLER,260359633,6870,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EMMANUEL UNITED CHURCH OF CHRIST,256049411,11580,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,EVANGEL HEIGHTS CHILDCARE CENTER,251387208,25265,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FAITH UNITED METHODIST CHURCH,251311795,35975,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FAMILY & COMMUNITY CHRISTIAN ASSOCIATION,250965638,11041,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FIRST ASSEMBLY OF GOD CHURCH OF ERIE PA,237347838,11065,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FIRST ASSEMBLY OF GOD HERMITAGE,251435392,26345,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FOUR MILE UNITED PRESBYTERIAN CHURCH,251381363,7645,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FRANKLIN-GROVE CITY YMCA,250995782,68124,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,FRENCH CREEK VALLEY CHRISTIAN SCHOOL,251385534,12450,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GIRARD UNITED METHODIST CHURCH DAY CARE,251198555,11100,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GRACE UNITED METHODIST CHURCH,250993378,12455,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GRAND BEGINNINGS CHILDREN'S CENTER INC,251853624,84945,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GRANDMA'S HOUSE LLC,260163194,19085,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GRETCHEN H SCHLOSSER,251452422,11100,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,GROWING IN FAITH TOGETHER LEARNING CENTER,452888930,11025,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,HANDLED WITH CARE CHILDCARE FACILITY LLC,264243077,12540,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,HAP ENTERPRISES,251605062,13233,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,HEATHER L WEAVER & BRIDGET MARIE DORR,251892248,22160,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,HOLLIDAYSBURG AREA YMCA,231352603,89250,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,INDIANA COUNTY CHILD DAY CARE PROGRAM INC,251207415,60855,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,JEFFERSON DEFREES FAMILY CENTER,250965640,34800,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,JUST LIKE HOME DAY CARE CENTER INC,251715092,14175,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,KADAT SCHOOL LLC,205655441,50220,EARLY CHILDHOOD EDUCATION
201500379349300205,251296727,KAREN & CHRIS DOBSON,461397259,6025,EARLY CHILDHOOD EDUCATION
