object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202121349349303522,042103552,"PART IV, LINE 1",DOMICILE STATES: MA - 20 FL - 1
202001019349301400,340714818,PART II,FRANCISCAN UNIVERSITY IS RELATED TO THE FOUNDATION MARIA THRON AND ITS AFFILIATE (KARTAUSENBETRIEBSGMBH & CO NFG) BECAUSE IT HOLDS MORE THAN 50% OF THE BOARD SEATS OF FOUNDATION MARIA THRON.
202031959349303053,620476822,"Schedule R, Part V, Line 2(c)","The amounts reported are derived from the books and records of Vanderbilt University, which are maintained on an accrual basis in accordance with U.S. Generally Accepted Accounting Principles. Valuation of the amounts reported in Schedule R, Part V, Column C is consistent with the valuation reflected in the University's consolidated audited financial statements."
202041969349300214,042103552,"PART IV, LINE 1",DOMICILE STATES: MA - 21 FL - 1
202041119349300514,430662529,IDENTIFICATION OF RELATED TAX-EXEMPT ORGANIZATIONS,"SCHEDULE R, PART II THE UNIVERSITY'S FOREIGN CORPORATIONS ARE AN EXTENSION OF THE TAX EXEMPT MISSION AND PURPOSE EVEN THOUGH THEY MIGHT BE CONSIDERED TAXABLE WITHIN THE LOCAL JURISDICTIONS."
202031969349301328,135598093,SUPPLEMENTAL INFORMATION,"SCHEDULE R COLUMBIA UNIVERSITY OWNS AN 81.57% INTEREST IN 2700 BROADWAY CONDOMINIUM, WHICH IS TREATED AS A CONDOMINIUM ASSOCIATION UNDER NEW YORK STATE LAW. --------------------------------------------------------------------- SCHEDULE R, PART I END-OF-YEAR ASSET REPORTING CERTAIN DISREGARDED ENTITIES LISTED IN SCHEDULE R, PART I MAY HOLD VEHICLES, OFFICE EQUIPMENT AND RELATED ITEMS, THE VALUE OF WHICH IS INCLUDED IN THE UNIVERSITY'S BALANCE SHEET IN PART X OF THIS FORM 990 BUT IS NOT REFLECTED IN COLUMN (E) END-OF-YEAR ASSETS. --------------------------------------------------------------------- SCHEDULE R, PART I INCOME/ASSETS ATTRIBUTABLE TO CERTAIN DISREGARDED ENTITIES COLUMBIA UNIVERSITY IS THE SOLE MEMBER OF CIM I, LLC WHICH OWNS 100% OF THE SHARES ENTITLED TO THE INCOME AND ASSETS OF FPCM INFLATION-LINKED OPPORTUNITIES FUND, LIMITED. TOTAL INCOME AND END-OF-YEAR ASSETS ATTRIBUTABLE TO CIM I, LLC REPRESENT A 100% SHARE OF TOTAL INCOME AND END-OF-YEAR ASSETS ATTRIBUTABLE TO FPCM INFLATION-LINKED OPPORTUNITIES FUND, LIMITED AS REPORTED IN SCHEDULE R, PART IV. THE SHARES OWNED BY CIM I ARE NON-VOTING SHARES. --------------------------------------------------------------------- SCHEDULE R, PART I, COLUMNS (D) AND (E) INCOME AND ASSETS ATTRIBUTABLE TO CERTAIN DISREGARDED ENTITIES COLUMBIA UNIVERSITY IS THE SOLE MEMBER OF CIM V, LLC, WHICH IS THE SOLE MEMBER OF CONQUEST MANAGED FUTURES SELECT FUND II, LLC. TOTAL INCOME AND END-OF-YEAR ASSETS ATTRIBUTABLE TO CIM V, LLC REPRESENT A 100% SHARE OF TOTAL INCOME AND END-OF-YEAR ASSETS ATTRIBUTABLE TO CONQUEST MANAGED FUTURES SELECT FUND II, LLC, AS REPORTED IN SCHEDULE R, PART I. --------------------------------------------------------------------- SCHEDULE R, PART IV CONSISTENT WITH GAAP, THE UNIVERSITY DOES NOT CONSOLIDATE THE ENTITIES LISTED IN PART IV SCHEDULE R WHICH HAVE INVESTMENTS AS THEIR PRIMARY PURPOSE. THIS IS BECAUSE THE UNIVERSITY DOES NOT HAVE SUFFICIENT VOTING POWER WITH RESPECT TO THESE ENTITIES TO SATISFY THE CONTROL TEST FOR CONSOLIDATION UNDER GAAP. THE AMOUNTS SHOWN IN SCHEDULE R, PART IV, COLUMN (G) REFLECT THE UNIVERSITY'S SHARE OF THE NET ASSETS OF THESE ENTITIES FOR THE FISCAL YEAR REPORTING PERIOD WHICH, CONSISTENT WITH GAAP, IS REFLECTED ON LINE 16 OF THE BALANCE SHEET IN PART X OF THIS FORM 990. SIMILARLY, THE UNIVERSITY'S SHARE OF ANY CURRENT INCOME AND REALIZED GAINS FROM THESE ENTITIES IS REFLECTED IN COLUMN (F) OF SCHEDULE R, PART IV AND ON THE STATEMENT OF REVENUE IN PART VIII. THESE ENTITIES EACH OPERATE ON A CALENDAR-YEAR BASIS, AND THE UNIVERSITY'S SHARE OF THE GROSS INCOME AND TOTAL ASSETS FOR EACH OF THESE ENTITIES FOR THE CALENDAR YEAR ENDED DECEMBER 31, 2018 IS SET FORTH BELOW: ASM HUDSON RIVER FUND SHARE OF TOTAL (GROSS) INCOME: $5,988,316 SHARE OF END-OF-YEAR (GROSS) ASSETS: $32,799,118 CALUNIUS LITIGATION RISK FUND LP SHARE OF TOTAL (GROSS) INCOME: $12,761,103 SHARE OF END-OF-YEAR (GROSS) ASSETS: $15,193,129 CALUNIUS LITIGATION RISK FUND 2 LP SHARE OF TOTAL (GROSS) INCOME: $30,355,122 SHARE OF END-OF-YEAR (GROSS) ASSETS: $53,476,846 COLUMBIA/PATRON SCOTLAND LP SHARE OF TOTAL (GROSS) LOSS: $(465,802) SHARE OF END-OF-YEAR (GROSS) ASSETS: $1,508,028 FPCM INFLATION-LINKED OPPORTUNITIES FUND, LTD SHARE OF TOTAL (GROSS) INCOME: $19,395,359 SHARE OF END-OF-YEAR (GROSS) ASSETS: $484,285,877 HARBOUR LITIGATION INVESTMENT OFFSHORE SHARE OF TOTAL (GROSS) INCOME: $0 SHARE OF END-OF-YEAR (GROSS) ASSETS: $4,681,389 NCH INVESTORS FUND (CU) CORP SHARE OF TOTAL (GROSS) LOSS: $(123,736) SHARE OF END-OF-YEAR (GROSS) ASSETS: $328,121 CALUNIUS LITIGATION RISK FUND 3 LP SHARE OF TOTAL (GROSS) INCOME: $0 SHARE OF END-OF-YEAR (GROSS) ASSETS: $2,953,554 --------------------------------------------------------------------- SCHEDULE R, PART IV AS OF JUNE 30, 2019, THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK HELD MORE THAN A 50% BENEFICIAL INTEREST IN 59 CHARITABLE REMAINDER TRUSTS DOMICILED IN NEW YORK AND 2 POOLED INCOME FUNDS DOMICILED IN NEW YORK."
202111329349303741,860105586,"FORM 990, SCHEDULE R",DIRECT CONTROLLING ENTITY ABBREVIATIONS TSGM - THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT RADC - RUSSIAN ACADEMIC DEVELOPMENT CORP. RBSD - RUSSIAN BUSINESS SKILLS DEVELOPMENT INC. TB INTL - THUNDERBIRD INTERNATIONAL
202111329349300341,020222111,"Schedule R, Part IV Charitable Remainder Trusts and Pooled income funds","Dartmouth College controls a total of 93 charitable remainder trusts and 3 pooled income funds, all domiciled in the state of new Hampshire."
202041909349302099,464071746,"SCHEDULE R, PART IV, LINE 4",CHARITABLE LEAD ANNUITY TRUSTS ARE PRINCIPALLY DOMICILED IN CALIFORNIA.
202041909349302099,464071746,"SCHEDULE R, PART IV, LINE 5",CHARITABLE LEAD UNITRUSTS ARE PRINCIPALLY DOMICILED IN CALIFORNIA.
