object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201930679349300303,261901554,"SCHEDULE N, PAGE 1, PART I, LINE 2E",SOME OF THE BOARD MEMBERS OF THIS ORGANIZATION HAVE ASSUMED A SIMILAR ROLL ON THE NEW ORGANIZATION.
201930679349300303,261901554,SCHEDULE N,"THE STATE OF CALIFORNIA REQUIRES THAT THE FINAL TAX RETURNS AND REPORTING DOCUMENTS TO BE FILED BEFORE THE SECRETARY OF STATE FOR CALIFORNIA WILL DISSOLVE THE CALIFORNIA ENTITY. THEREFORE, THE 6.30.18 YEAR END DATE WAS USED."
201920319349301202,860711495,"Sch N, Part III, Additional Information",The Seminary transferred real property to its supporting organization during the year.
201921149349301002,630338081,"Part I, Line 2e:",Person(s) Involved: Dr. Alex Granados was hired by the successor university.
201930399349300848,620814498,"SCHEDULE N, PART II, PAGE 2, LINE 2E","SHARI FOX, FORMER PRESIDENT OF O'MORE, IS NOW A DIRECTOR OF THE O'MORE SCHOOL OF DESIGN AT BELMONT UNIVERSITY."
201931359349304708,910654200,"PART II, LINE 2E:",PERSON(S) INVOLVED: ERNIE FOSSE
201931359349304708,910654200,"PART II, LINE 2E:",EXPLANATION OF INVOLVEMENT: BOARD MEMBER OF TRINITY EDUCATION FOUNDATION THAT IS THE RECIPIENT OF ASSETS UPON CLOSING OF TRINITY LUTHERAN COLLEGE.
201901039349300015,043250289,"PART II, LINE 2E:",PERSON(S) INVOLVED: ROBERT ANTONUCCI
201901039349300015,043250289,"PART II, LINE 2E:","EXPLANATION OF INVOLVEMENT: UPON THE TRANSFER OF THE STUDENTS AND CURCILLA ROBERT ANTONUCCI, THE INTERIM PRESIDENT OF THE ORGANIZATION, OBTAINED A SEAT ON THE BOARD OF DIRECTORS OF THE ACUIRING ENTITY, A FOR-PROFIT INSTITUTION OF HIGHER EDUCATION. THIS SEAT WAS PROVIDED TO MR. ANTONUCCI TO ENSURE THE BEST INTEREST OF THE ORGANIZATIONS FORMER STUDENTS WERE BEING CONSIDERED BY THE ACQUIRING ENTITY IN THE DECISION MAKING PROCESS."
201941979349200519,471282204,"SCHEDULE N, PAGE 2, PART I, LINE 3",REMOVED AND TRASHED USED FURNITURES AND FIXTURES.
201931649349200043,473537146,"PART I, LINE 2E:","PERSON(S) INVOLVED: MATTHEW SLEETH, M.D. AND NANCY SLEETH"
201931649349200043,473537146,"PART I, LINE 2E:","EXPLANATION OF INVOLVEMENT: MATTHEW SLEETH AND NANCY SLEETH, DIRECTORS AND OFFICERS OF SEMINARY STEWARDSHIP ALLIANCE (""SSA""), HAVE SERVED AND CONTINUE TO SERVE AS PRESIDENT AND VICE PRESIDENT, RESPECTIVELY, OF BLESSED EARTH INC, THE TRANSFEREE ORGANIZATION. BOTH INDIVIDUALS ARE EMPLOYEES OF AND ARE COMPENSATED BY BLESSED EARTH INC. BOTH WERE DIRECTORS, OFFICERS AND EMPLOYEES OF BLESSED EARTH INC PRIOR TO THE TRANSFER OF SSA'S REMAINING ASSETS. THEIR POSITIONS AND COMPENSATION ARRANGEMENTS WITH BLESSED EARTH INC WERE NOT CHANGED BY AND ARE NOT AS A RESULT OF SSA'S DISSOLUTION."
201911309349302021,262258318,"PART I, LINE 2E:",PERSON(S) INVOLVED: BOARD OF DIRECTORS
201911309349302021,262258318,"PART I, LINE 2E:","EXPLANATION OF INVOLVEMENT: ALL DIRECTORS OF UNIVERSITY HOLDINGS, INC. WERE ALSO DIRECTORS OF UNIVERSITY OF LOUISVILLE FOUNDATION, INC. AS OF THE DATE OF MERGER AND DISSOLUTION."
201941359349302229,381358399,"PART II, QUESTION 2A",MAYRGROVE COLLEGE HAS THE POWER TO APPOINT ONE MEMBER OF THE MARYGROVE CONSERVANCY BOARD.
