object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201433219349304933,263162145,"Schedule H, Part I, Line 3c - Other Factors Used in Determining Elig.",N/A
201433219349304933,263162145,"Schedule H, Part I, Line 6a - C.B. Report Prepared by a Related Org.","Indiana University Health Arnett, Inc.'s (""IU Health Arnett"") community benefits and investments are included in the Indiana University Health (""IU Health"") Community Benefit Report which is made available to the public on its website at www.iuhealth.org/getstrong. The Community Benefit report is also distributed to numerous key organizations throughout the State of Indiana to broadly share IU Health's community benefit efforts and investments statewide, and is available by request through the Indiana State Department of Health or IU Health."
201433219349304933,263162145,"Schedule H, Part I, Line 7g - Subsidized Health Services","Indiana University Health Arnett, Inc. does not include any costs associated with physician clinics as subsidized health services."
201433219349304933,263162145,"Schedule H, Part I, Line 7, Column (f) - Bad Debt Expense","The amount of bad debt expense included on Form 990, Part IX, Line 25, column (A), but subtracted for purposes of calculating the percentage of total expense is $30,674,729. The bad debt expense of $9,217,756 on Schedule H, Part III, Line 2 is reported at cost."
201433219349304933,263162145,"Schedule H, Part I, Line 7 - Total Community Benefit Expense","Percentage of Total Expenses listed on Schedule H, Part I, Line 7, Column (f) is calculated based on Net Community Benefit Expense. The Percentage of Total Expenses calculated based on Total Community Benefit Expense is 15.09%."
201433219349304933,263162145,"Schedule H, Part II - Promotion of Health in Communities Served","IU Health Arnett Hospital participated in a variety of community-building activities that address the underlying quality of life in the communities it serves. IU Health as a statewide healthcare system invested in economic development efforts across the state collaborated with like-minded organizations through coalitions that address key issues, and advocated for improvements in the health status of vulnerable populations. IU Health contributed more than $1.3 million to community-building activities in 2013, serving over 37,600 people statewide. Locally, IU Health Arnett Hospital invested over $72,000 in community-building activities by providing investments and resources to local community initiatives that addressed economic development, community health improvement and workforce development. A few examples of outreach activities: 1) participating in our local United Way's Read to Succeed child mentoring program and 2) Get Strong Walking Groups. Additionally, through IU Health's team member community benefit service program, Strength That Cares, team members across the state made a difference in the lives of thousands of Hoosiers. On a local level, throughout 2013, more than 40 IU Health Arnett employees volunteered their time with the parks department to improve walking trails, landscape, place signage and general clean up at both Armstrong and Trailhead Parks in Tippecanoe County for the annual IU Health Day of Service. Throughout 2013, IU Health Arnett employees volunteered at local schools through United Way's Read to Succeed program. Employees donated more than 290 volunteer hours throughout the year, improving reading skills for at least 240 children in the classrooms they served."
201433219349304933,263162145,"Schedule H, Part III, Line 4 - Bad Debt Expense","Indiana University Health Arnett, Inc. (""IU Health Arnett"") is included in the consolidated audit report prepared for Indiana University Health, Inc. (""IU Health""). The provision for uncollected patient accounts is based upon management's assessment of historical and expected net collections considering business and economic conditions, changes and trends in health care coverage, and other collection indicators. Periodically, management assesses the adequacy of the allowance for uncollectible accounts based upon accounts receivable payor composition and aging, and historical write-off experience by payor category, as adjusted for collection indicators. The results of the review are then used to make any modifications to the provision for uncollected patient accounts and the allowance for uncollectible accounts. In addition, the IU Health System follows established guidelines for placing certain past due patient balances with collection agencies. Patient accounts that are uncollected, including those placed with collection agencies, are initially charged against the allowance for uncollectible accounts in accordance with collection policies of the IU Health System and, in certain cases, are reclassified to charity care if deemed to otherwise meet charity care and financial assistance policies of the IU Health System. The bad debt expense reported on Line 2 is calculated under the cost to charge ratio methodology. IU Health Arnett provides health care services through various programs that are designed, among other matters, to enhance the health of the community and improve the health of low-income patients. In addition, IU Health Arnett provides services intended to benefit the poor and underserved, including those persons who cannot afford health insurance because of inadequate resources or are uninsured or underinsured."
201433219349304933,263162145,"Schedule H, Part III, Line 8 - Medicare Shortfall","The Medicare shortfall reported on Schedule H, Part III, Line 7 is calculated, in accordance with the Form 990 instructions, using ""allowable costs"" from Indiana University Health Arnett, Inc.'s (""IU Health Arnett"") Medicare Cost Report. ""Allowable costs"" for Medicare Cost Report purposes are not reflective of all costs associated with IU Health Arnett's participation in Medicare programs. For example, the Medicare Cost Report excludes certain costs such as billed physician services, the costs of Medicare Parts C and D, fee schedule reimbursed services, and durable medical equipment services. Inclusion of all costs associated with IU Health Arnett's participation in Medicare programs would significantly increase the Medicare shortfall reported on Schedule H, Part III, Line 7. IU Health Arnett's Medicare shortfall is attributable to reimbursements that are less than the cost of providing patient care and services to Medicare beneficiaries and does not include any amounts that result from inefficiencies or poor management. IU Health Arnett accepts all Medicare patients knowing that there may be shortfalls; therefore it has taken the position that the shortfall should be counted as part of its community benefit. Additionally, it is implied in Internal Revenue Service Revenue Ruling 69-545 that treating Medicare patients is a community benefit. Revenue Ruling 69-545, which established the community benefit standard for nonprofit hospitals, states that if a hospital serves patients with governmental health benefits, including Medicare, then this is an indication that the hospital operates to promote the health of the community."
201433219349304933,263162145,"Schedule H, Part III, Line 9b - Written Debt Collection Policy","If a patient cannot satisfy standard payment expectations, a financial assistance screening process for alternative sources of balance resolution is completed. Those resolutions may include: a discount on charges; Medicaid enrollment, interest-free loan or application for financial assistance. If a patient does not apply for financial assistance but meets the financial assistance guidelines established by Indiana University Health Arnett, Inc. (""IU Health Arnett""), IU Health Arnett will waive charges and treat the cost of services as financial assistance."
201433219349304933,263162145,"Schedule H, Part VI, Line 2 - Needs Assessment","Communities are multifaceted and so are their health needs. Indiana University Health Arnett, Inc. (""IU Health Arnett"") understands that the health of individuals and communities are shaped by various social and environmental factors, along with health behaviors and additional influences. IU Health Arnett assesses the health care needs of the communities it serves by utilizing the detailed community needs assessments undertaken by organizations such as the Tippecanoe County Health Department, the Indiana State Department of Health, the Centers for Disease Control and Prevention and the United Way of Central Indiana."
