object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202033039349301753,221821292,"PART I, LINE 2:","AID AND GRANTS FOR STUDENTS ARE APPLIED DIRECTLY TO A STUDENT'S ESSEX COUNTY COLLEGE ACCOUNT AND APPLIED TO TUITION AND FEES. ALL FINANCIAL AID IS SUBJECT TO REVISION BASED ON AVAILABILITY, CHANGES IN FAMILY CONTRIBUTION AND/OR CREDIT LOAD. ELIGIBILITY FOR STUDENT FINANCIAL ASSISTANCE IS BASED ON GENERAL ELIGIBILITY REQUIREMENTS OF TITLE IV STUDENT FINANCIAL ASSISTANCE PROGRAMS, OR STATE OF NEW JERSEY GENERAL ELIGIBILITY REQUIREMENTS. BOTH FEDERAL AND STATE AID GENERAL ELIGIBILITY REQUIREMENTS INCLUDE THE FILING OF THE FREE APPLICATION FOR FEDERAL STUDENT AID (FAFSA), EXCEPT IN THE CASE OF NJ ""DREAMERS"", WHO ARE REQUIRED TO FILE THE NJ ALTERNATIVE FINANCIAL AID APPLICATION. THE FINANCIAL AID OFFICE REVIEWS APPLICATIONS, REVIEWS NEED ANALYSIS DATA AND DOCUMENTATION, PERFORMS NEED ANALYSIS, PERFORMS VERIFICATION FOR FEDERAL STUDENT AID PROGRAMS, PACKAGES STUDENT FINANCIAL ASSISTANCE, AND CERTIFIES PRIVATE EDUCATION LOANS."
202121349349303522,042103552,PROCEDURE OF MONITORING USE OF GRANTS TO GOVERMENTAL AGENCIES & GOVERMENTS,"PART I, LINE 2 The University maintains its grant funds in individual grant accounts and is required to be audited annually. In addition, the University has established research policies and procedures as guidelines to principal investigators in managing their grant at Brandeis University."
202121349349303522,042103552,PROCEDURE OF MONITORING USE OF GRANTS AND ASSISTANCE TO INDIVIDUALS,PART III The University provides grants and scholarships to students and applies the financial aid directly crediting each student's account.
202001019349300300,430654876,"PART I, LINE 2:",THE UNIVERSITY MONITORS THE USE OF GRANT FUNDS BY AWARDING THOSE FUNDS ONLY TO ENROLLED STUDENTS TO BE USED FOR STUDENTS' TUITION AND FEES. FEDERAL AWARDS ARE SUBJECT TO AN AUDIT BY AN INDEPENDENT AUDITOR ON AN ANNUAL BASIS PURSUANT TO OMB CIRCULAR A-133.
202001019349301400,340714818,"PART I, LINE 2:","THESE FUNDS REPRESENT FINANCIAL AID ISSUED TO STUDENTS IN THE FORM OF FEDERAL AND STATE GRANTS, SCHOLARSHIPS, TUITION DISCOUNTS, AND INSTITUTIONAL FINANCIAL AID. STUDENTS RECEIVING SCHOLARSHIPS AND GRANTS FROM FRANCISCAN UNIVERSITY ARE MONITORED TO ENSURE THEY MEET THE ACADEMIC REQUIREMENTS OR OTHER CRITERIA ASSOCIATED WITH THE RESPECTIVE AWARD. ALL AID IS PROCESSED THROUGH THE FINANCIAL AID OFFICE AND IS POSTED TO THE STUDENTS' RECEIVABLE ACCOUNTS."
202001079349300020,741196134,"PART I, LINE 2:","GRANTS FOR SCHOLARSHIPS, FELLOWSHIPS AND STUDENT LOANS ARE MADE UPON FINANCIAL NEED AND THE ACADEMIC PROMISE OF STUDENTS APPLYING FOR FINANCIAL AID. ALL RECORDS ARE MAINTAINED TO SUBSTANTIATE THE AMOUNT OF GRANTS OR ASSISTANCE MADE TO STUDENTS."
202030769349301243,530196583,"Schedule I, Part I, Line 2","ALL SCHOLARSHIPS ARE OFFERED BASED ON MANUAL AND/OR ELECTRONIC VERIFICATION OF ELIGIBILITY CRITERIA. THE SYSTEM DISBURSEMENT OF THE SCHOLARSHIPS TO THE STUDENT'S ACCOUNT OCCURS ONLY AFTER GLOBAL AND ITEM SPECIFIC DISBURSEMENT ELIGIBILITY RULES ARE MET. UPON DISBURSEMENT, PAYMENT ALLOCATION RULES IN THE SYSTEM ALLOCATE THE SCHOLARSHIPS TO APPROPRIATE PREDEFINED CHARGES. AFTERWARDS DISBURSEMENT AUDITS ARE COMPLETED AT VARIOUS TIME INTERVALS TO DETERMINE CONTINUED ELIGIBILITY."
202031959349303053,620476822,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds.","subrecipient grants: Vanderbilt University maintains a formal policy defining its procedures for monitoring the use of sponsored funds by subrecipients who are performing a portion of a sponsored project externally awarded to Vanderbilt. The policy provides guidance to ensure that subrecipients conduct their portions of sponsored projects in compliance with laws, regulations, terms and conditions of awards and subawards, and that reimbursed costs incurred by subrecipients are allowed. The policy addresses the roles and responsibilities of central offices and academic departments of the university and describes the monitoring procedures for each area. The full text of Vanderbilt's subrecipient policy is available online at the following web address: https://www.vanderbilt.edu/ocga/docs/vupolicies/subrecipient/RevisedVUSubrecipientMonitoringGuidelines_effective12_26_2014.pdf Financial Aid: Assistance offered from institutional funds by Vanderbilt to our students is awarded on the basis of merit and/or financial need. Such assistance helps students and their families support the cost of attendance which includes tuition, mandatory fees, room & board, books, other course materials/supplies, and allowances for personal/miscellaneous and travel expenses. Merit-based awards are competitively awarded in recognition of academic achievement, leadership, and commitment to community service, contributions to society, and other forms of accomplishment. Need-based assistance is awarded on the basis of documented financial need, resulting from a need analysis evaluation accomplished in accordance with relevant and applicable federal, state, and/or institutional programs, policies, and eligibility requirements. The units responsible for administering student financial aid at Vanderbilt regularly initiate system-generated reviews, as well as other cross-checks on an ad hoc basis. Results from these reviews, along with recurring management reports, are regularly evaluated. Subsequently, follow-up corrective actions are taken when appropriate and potentially include award revisions or cancellations. These provisions are designed to help ensure that student assistance funds are awarded to eligible recipients, in accordance with applicable federal, state, institutional, and other program legislation, as well as relevant internal University policies and operational guidelines/criteria."
202031959349303373,042103578,"PART I, LINE 2","All financial aid grants and scholarships to students who are United States citizens are recorded in the financial aid management software, PowerFAIDS, by amount per semester. Student Financial Services staff determine student eligibility based on a consistently applied need analysis formula which calculates the expected family contribution (EFC). The EFC is subtracted from the total cost of attendance to equal the financial aid eligibility. The financial aid grant amount is determined based on consistently applied packaging formulas to meet the full calculated need of each student. In addition to the need based aid, there are some grants that are awarded based on merit or other factors. Financial aid grant funds are monitored through the financial aid management software, PowerFAIDS. Staff who will be awarding financial aid grant funds are trained to adhere to these policies and procedures. The financial aid grant information is transferred from PowerFAIDS to the student information system, Ellucian Colleague, via a regularly scheduled interface. When all institutional grant disbursement requirements are met, the funds are disbursed to the student account in Colleague. The funds are credited against any billed charges that have been previously posted. If this transaction results in a credit balance, the credit may be refunded to the student in the form of a check. The student initiates this refund process by submitting a completed Disbursement Form or Credit Balance Request Form. Student eligibility is monitored throughout the period of enrollment and adjustments are made, as necessary, for changes in enrollment status according to the College's published refund policies. During the fiscal year, the College conducted grant-funded research. Four of the research grants included collaboration with institutions whose faculty are accomplished in their respective fields of study. Infrequently at the discretion of the President or Vice President for Finance and Administration, the College makes donations to support the town or nonprofit organizations. In these instances, the College generally does not monitor the ultimate use of the funds as these amounts are unrestricted grants to municipalities and organizations that are recognized as being described in Internal Revenue Code Section 501(C)(3). In certain instances when the College grants funds for specified use by the town, the College maintains a written agreement that such grant will be used for the designated purpose."
202041059349300414,420680404,"SCHEDULE I, PART I, LINE 2",OUR FINANCIAL AID OFFICE MONITORS THE USE OF GRANT FUNDS AND OTHER ASSISTANCE TO INDIVIDUALS IN THE UNITED STATES. THEY REVIEW EACH STUDENT TO VERIFY THEIR ELIGIBILITY REQUIREMENTS FOR THE SPECIFIC GRANTS AND OTHER ASSISTANCE.
