object_id,ein,SttsWhrCpyOfRtrnIsFldCd
201601269349301925,420681046,NH
201601269349301925,420681046,NV
201601269349301925,420681046,NY
201601269349301925,420681046,OH
201601269349301925,420681046,OK
201601269349301925,420681046,OR
201601269349301925,420681046,SC
201601269349301925,420681046,UT
201601269349301925,420681046,WA
201621329349303347,591146751,FL
201601319349302115,231352685,AK
201601319349302115,231352685,AL
201601319349302115,231352685,AR
201601319349302115,231352685,CA
201601319349302115,231352685,CO
201601319349302115,231352685,CT
201601319349302115,231352685,DC
201601319349302115,231352685,FL
201601319349302115,231352685,GA
201601319349302115,231352685,HI
201601319349302115,231352685,KS
201601319349302115,231352685,KY
201601319349302115,231352685,LA
201601319349302115,231352685,MA
201601319349302115,231352685,MI
201601319349302115,231352685,MN
201601319349302115,231352685,MS
201601319349302115,231352685,ND
201601319349302115,231352685,NH
201601319349302115,231352685,OH
201601319349302115,231352685,OK
201601319349302115,231352685,OR
201601319349302115,231352685,PA
201601319349302115,231352685,RI
201601319349302115,231352685,SC
201601319349302115,231352685,UT
201601319349302115,231352685,WA
201601319349302115,231352685,WI
201601319349302115,231352685,WV
201630429349301023,440545914,AZ
201630429349301023,440545914,AR
201630429349301023,440545914,CA
201630429349301023,440545914,CO
201630429349301023,440545914,FL
201630429349301023,440545914,LA
201630429349301023,440545914,ME
201630429349301023,440545914,MD
201630429349301023,440545914,MI
201630429349301023,440545914,NH
201630429349301023,440545914,NY
201630429349301023,440545914,ND
201630429349301023,440545914,OH
201630429349301023,440545914,OR
201630429349301023,440545914,SC
201630429349301023,440545914,VA
201630429349301023,440545914,WA
201630429349301023,440545914,WI
201611309349300901,240795445,AK
201611309349300901,240795445,AZ
201611309349300901,240795445,CO
201611309349300901,240795445,MD
201611309349300901,240795445,MA
201611309349300901,240795445,MI
201611309349300901,240795445,NH
201611309349300901,240795445,NY
201611309349300901,240795445,PA
201611309349300901,240795445,SC
201611309349300901,240795445,WA
201611339349303091,250965438,PA
201611339349303091,250965438,AK
201611339349303091,250965438,CO
201611339349303091,250965438,MA
201611339349303091,250965438,MD
201611339349303091,250965438,NH
201611339349303091,250965438,SC
201611339349303091,250965438,MI
201611349349305306,630288878,AL
201621209349300612,314421101,OH
201621189349300642,231639911,PA
201611339349300836,042103637,MA
201611339349305056,941156566,AK
201611339349305056,941156566,CA
201611339349305056,941156566,KY
201611339349305056,941156566,MD
201611339349305056,941156566,OK
201611339349305056,941156566,OR
201611339349305056,941156566,WI
201611339349305056,941156566,IL
201611339349305056,941156566,MA
201611339349305056,941156566,MI
201611339349305056,941156566,NH
201611339349305056,941156566,NV
201611339349305056,941156566,NY
201611339349305056,941156566,SC
201601319349300200,231352683,PA
201611229349300411,570967350,SC
201611319349300331,251024358,PA
201610469349302231,930433696,OR
201601349349301855,550419865,WV
201611349349303091,203823825,OH
201601379349304390,111630822,NY
201610449349300631,362662739,IL
201610459349300216,620544854,TN
201621209349301302,251125048,PA
201601319349301135,590624416,FL
201601099349301250,590624440,FL
201641069349300214,042103545,MA
201631209349300303,231352688,AK
201631209349300303,231352688,AZ
201631209349300303,231352688,CO
201631209349300303,231352688,KY
201631209349300303,231352688,ME
201631209349300303,231352688,MD
201631209349300303,231352688,MA
201631209349300303,231352688,MI
201631209349300303,231352688,NH
201631209349300303,231352688,NY
201631209349300303,231352688,OH
201631209349300303,231352688,OK
201631209349300303,231352688,OR
201631209349300303,231352688,PA
201631209349300303,231352688,VA
201631209349300303,231352688,WA
201631339349302873,231352648,PA
201631309349301443,956002328,CA
201611209349300601,356071917,IN
201600759349300960,231352621,AK
201600759349300960,231352621,CO
201600759349300960,231352621,DC
201600759349300960,231352621,MA
201600759349300960,231352621,MD
201600759349300960,231352621,MI
201600759349300960,231352621,NH
201600759349300960,231352621,NV
201600759349300960,231352621,NY
201600759349300960,231352621,OH
201600759349300960,231352621,OK
201600759349300960,231352621,OR
201600759349300960,231352621,SC
201600759349300960,231352621,WA
201600769349300305,251186257,PA
201600829349300635,166031585,NY
201601339349303780,930845182,OR
201631319349301328,231352256,PA
201601349349304030,042103580,CA
201601349349304030,042103580,IL
201601349349304030,042103580,MA
201600439349301405,231484178,PA
201601049349300430,850297355,NM
201620479349301972,570933257,SC
201611339349304446,042452884,MA
201601349349304985,020274509,AK
201601349349304985,020274509,CO
201601349349304985,020274509,DC
201601349349304985,020274509,MD
201601349349304985,020274509,MA
201601349349304985,020274509,MI
201601349349304985,020274509,NV
201601349349304985,020274509,NH
201601349349304985,020274509,OH
201601349349304985,020274509,OK
201601349349304985,020274509,OR
201601349349304985,020274509,SC
201601349349304985,020274509,WA
201601349349304985,020274509,WI
201621039349300042,930821228,OR
201601309349302905,841123408,CO
201621139349300302,596155069,FL
201640429349301544,131632522,NY
201620999349300907,430662529,CA
201620999349300907,430662529,CO
201620999349300907,430662529,GA
201620999349300907,430662529,MD
201620999349300907,430662529,MA
201620999349300907,430662529,MI
201620999349300907,430662529,OK
201620999349300907,430662529,PA
201620999349300907,430662529,SC
201620999349300907,430662529,WA
201611049349300816,460280847,MN
201631339349302453,362177139,AK
201631339349302453,362177139,AR
201631339349302453,362177139,OR
201631339349302453,362177139,OK
201631339349302453,362177139,WA
201631339349302453,362177139,MA
201631339349302453,362177139,NH
201601379349303345,050259080,RI
201611069349300246,943255546,AK
201601189349300540,231352668,PA
201641099349301154,582624570,GA
201641119349300814,820200907,OR
201641119349300814,820200907,UT
201641119349300814,820200907,WA
201621069349300837,720635884,LA
201631099349301118,240795441,PA
201630469349301938,382762367,MI
201620569349301107,930386908,OR
201611069349300511,042104149,MA
201600709349301060,461482891,CA
201640399349300884,410747165,MN
201600649349300105,930391586,OR
201620469349301222,231352698,PA
201620469349300022,630400608,AL
201620439349301607,410693968,MN
201620439349301607,410693968,CO
201640709349301114,237067667,CA
201621049349300502,350868158,AZ
201621049349300502,350868158,CA
201621049349300502,350868158,CO
201621049349300502,350868158,DC
201621049349300502,350868158,IN
201621049349300502,350868158,MD
201621049349300502,350868158,MA
201621049349300502,350868158,MI
201621049349300502,350868158,OK
201621049349300502,350868158,RI
201621049349300502,350868158,SC
201620679349300757,910473310,AK
201620679349300757,910473310,CA
201620679349300757,910473310,WA
201610649349300321,951643992,CA
201640609349300004,270989006,MD
201620479349302302,060646936,CT
201610709349301201,586055244,GA
201600479349302515,410789397,MN
201600469349300815,520591694,MD
201610469349301486,231352626,PA
201631069349301108,953127273,CA
201631069349301108,953127273,OR
201600439349302830,630288878,AL
201611119349300931,951643389,CA
201631069349300518,750800689,AK
201631069349300518,750800689,AR
201631069349300518,750800689,CA
201631069349300518,750800689,CT
201631069349300518,750800689,DC
201631069349300518,750800689,GA
201631069349300518,750800689,IL
201631069349300518,750800689,KS
201631069349300518,750800689,KY
201631069349300518,750800689,ME
201631069349300518,750800689,MD
201631069349300518,750800689,MI
201631069349300518,750800689,MN
201631069349300518,750800689,MS
201631069349300518,750800689,MO
201631069349300518,750800689,NH
201631069349300518,750800689,NJ
201631069349300518,750800689,NM
201631069349300518,750800689,NY
201631069349300518,750800689,NC
201631069349300518,750800689,ND
201631069349300518,750800689,OH
201631069349300518,750800689,OR
201631069349300518,750800689,PA
201631069349300518,750800689,RI
201631069349300518,750800689,SC
201631069349300518,750800689,TN
201631069349300518,750800689,UT
201631069349300518,750800689,VA
201631069349300518,750800689,WA
201631069349300518,750800689,WV
201631069349300518,750800689,WI
201631069349300908,953075415,VA
201631069349300908,953075415,AL
201631069349300908,953075415,AK
201631069349300908,953075415,AZ
201631069349300908,953075415,AR
201631069349300908,953075415,CA
201631069349300908,953075415,CO
201631069349300908,953075415,CT
201631069349300908,953075415,FL
201631069349300908,953075415,GA
201631069349300908,953075415,HI
201631069349300908,953075415,IL
201631069349300908,953075415,KS
201631069349300908,953075415,KY
201631069349300908,953075415,ME
201631069349300908,953075415,MD
201631069349300908,953075415,MA
201631069349300908,953075415,MI
201631069349300908,953075415,MN
201631069349300908,953075415,MO
201631069349300908,953075415,MS
201631069349300908,953075415,NH
201631069349300908,953075415,NJ
201631069349300908,953075415,NM
201631069349300908,953075415,NY
201631069349300908,953075415,NC
201631069349300908,953075415,ND
201631069349300908,953075415,OH
201631069349300908,953075415,OK
201631069349300908,953075415,OR
201631069349300908,953075415,PA
201631069349300908,953075415,RI
201631069349300908,953075415,SC
201631069349300908,953075415,TN
201631069349300908,953075415,UT
201631069349300908,953075415,WA
201631069349300908,953075415,WV
201631069349300908,953075415,WI
201620439349300602,251114320,PA
201600759349301200,941021164,CA
201630649349300243,362170136,MD
201630649349300243,362170136,SC
201621099349301017,570314406,SC
201640439349302269,480543736,WA
201610849349301111,463697983,GA
201630429349301138,390477970,WI
201640369349301219,208939971,OH
201601169349300425,390806154,WI
201601049349300320,042300472,CA
201601049349300320,042300472,MA
201631089349300103,730555460,OK
201640419349301304,222586208,NY
201640419349301304,222586208,VT
201640679349300114,590722789,FL
201611379349306121,381368367,MI
201611099349301166,930386972,CO
201611099349301166,930386972,OR
201611099349301166,930386972,WA
201640539349300719,231352683,PA
201640369349300524,382410852,CA
201640369349300524,382410852,OR
201601379349301055,314379585,OH
201601379349305540,041843040,MA
201600619349300800,010263385,ME
201611099349301136,362722198,IL
201640559349300424,350868074,IN
201601339349305675,951644593,CA
201611379349305386,580814544,GA
201601339349305075,042105769,MA
201601329349303815,942382546,CA
201620429349300727,470378777,AK
201620429349300727,470378777,CO
201620429349300727,470378777,KY
201620429349300727,470378777,MD
201620429349300727,470378777,MI
201620429349300727,470378777,NH
201620429349300727,470378777,NV
201620429349300727,470378777,OR
201620429349300727,470378777,SC
201620429349300727,470378777,WA
201601339349305300,041081650,CA
201601339349305300,041081650,MA
201611339349304586,630312914,AL
201640419349301579,135596846,NY
201640419349301579,135596846,AK
201640419349301579,135596846,CO
201640419349301579,135596846,KY
201640419349301579,135596846,MD
201640419349301579,135596846,MA
201640419349301579,135596846,MI
201640419349301579,135596846,NH
201640419349301579,135596846,OH
201640419349301579,135596846,OK
201640419349301579,135596846,OR
201640419349301579,135596846,SC
201640419349301579,135596846,WA
201611379349309806,990240539,HI
201611349349303941,362169157,IL
201621379349300747,010211497,OK
201600509349300600,462977239,NC
201611379349303136,231365966,PA
201641379349306219,383589120,MI
201631329349302558,350868149,IN
201621349349304467,941156525,CA
201641379349305424,240795453,PA
201641329349303469,240795965,PA
201621339349305877,231352689,PA
201641339349303114,951664123,CA
201601349349302360,810588012,AK
201601349349302360,810588012,AL
201601349349302360,810588012,AR
201601349349302360,810588012,AZ
201601349349302360,810588012,CA
201601349349302360,810588012,CO
201601349349302360,810588012,CT
201601349349302360,810588012,DC
201601349349302360,810588012,FL
201601349349302360,810588012,GA
201601349349302360,810588012,HI
201601349349302360,810588012,IL
201601349349302360,810588012,KS
201601349349302360,810588012,KY
201601349349302360,810588012,LA
201601349349302360,810588012,MA
201601349349302360,810588012,MD
201601349349302360,810588012,ME
201601349349302360,810588012,MI
201601349349302360,810588012,MN
201601349349302360,810588012,MS
201601349349302360,810588012,NC
201601349349302360,810588012,ND
201601349349302360,810588012,NH
201601349349302360,810588012,NJ
201601349349302360,810588012,NM
201601349349302360,810588012,NY
201601349349302360,810588012,OH
201601349349302360,810588012,OK
201601349349302360,810588012,OR
201601349349302360,810588012,PA
201601349349302360,810588012,RI
201601349349302360,810588012,SC
201601349349302360,810588012,TN
201601349349302360,810588012,UT
201601349349302360,810588012,VA
201601349349302360,810588012,WA
201601349349302360,810588012,WI
201601349349302360,810588012,WV
201601379349300505,362887286,IL
201631549349300768,222041389,NJ
201601349349305540,042134818,MA
201611349349300541,020222182,NH
201621379349311037,620814498,TN
201621349349302572,341695897,OH
201621379349301002,210634501,CA
201621379349301002,210634501,IN
201621379349301002,210634501,WA
201610619349300101,593506589,FL
201611349349307961,954625327,CA
201611349349305001,951667177,CA
201641339349302039,580619030,GA
201601379349305440,231352651,PA
201611379349303131,330413730,CA
201631379349305533,131624067,CA
201631379349305533,131624067,NY
201631379349303783,540505965,AK
201631379349303783,540505965,IL
201631379349303783,540505965,MD
201631379349303783,540505965,MA
201631379349303783,540505965,MI
201631379349303783,540505965,NV
201631379349303783,540505965,NH
201631379349303783,540505965,NY
201631379349303783,540505965,OK
201631379349303783,540505965,OR
201631379349303783,540505965,SC
201631379349303783,540505965,WI
201641339349305834,260664313,AZ
201631329349304553,953156658,CA
201631659349300973,446000294,KS
201631659349300973,446000294,MO
201631379349301288,042002060,MA
201611379349309776,951904355,CA
201621349349305502,310536640,CA
201621349349305502,310536640,NH
201621349349305502,310536640,OH
201621349349305502,310536640,WA
201641349349301689,520705392,MD
201630509349300803,270115197,CA
201631339349302048,042103731,MA
201611349349305551,231386178,PA
201601379349303935,610673582,KY
201631379349302018,042104230,MA
201641339349301409,250965591,PA
201621549349300207,410684657,MN
201641339349302479,951664112,CA
201641359349300104,930634049,OR
201641359349300104,930634049,SC
201601679349300435,620548913,TN
201611379349308936,530196603,AK
201611379349308936,530196603,MD
201611379349308936,530196603,MA
201611379349308936,530196603,MI
201611379349308936,530196603,NH
201611379349308936,530196603,OR
201611379349308936,530196603,SC
201611379349308936,530196603,WA
201611379349308936,530196603,WI
201601379349308720,941186179,CA
201621349349301257,231177930,PA
201631349349303358,135598093,CA
201631319349300643,951664101,CA
201630539349300938,462114423,CA
201621379349306817,231352635,AK
201621379349306817,231352635,CA
201621379349306817,231352635,CO
201621379349306817,231352635,DC
201621379349306817,231352635,KY
201621379349306817,231352635,MD
201621379349306817,231352635,MA
201621379349306817,231352635,MI
201621379349306817,231352635,NH
201621379349306817,231352635,NY
201621379349306817,231352635,OR
201621379349306817,231352635,PA
201621379349306817,231352635,WA
201641349349306559,530196584,AK
201641349349306559,530196584,CA
201641349349306559,530196584,IN
201641349349306559,530196584,KS
201641349349306559,530196584,MD
201641349349306559,530196584,MA
201641349349306559,530196584,MI
201641349349306559,530196584,NH
201641349349306559,530196584,NY
201641349349306559,530196584,OH
201641349349306559,530196584,OK
201641349349306559,530196584,OR
201641349349306559,530196584,SC
201630709349300433,363085682,IL
201621349349303527,226017975,NJ
201611349349302591,314379515,OH
201611379349302926,314379459,OH
201621379349308727,951246140,CA
201611169349300546,204542690,SC
201641479349300614,521555346,MD
201631469349300728,381358014,AK
201631469349300728,381358014,AZ
201631469349300728,381358014,CO
201631469349300728,381358014,KY
201631469349300728,381358014,MA
201631469349300728,381358014,MD
201631469349300728,381358014,MI
201631469349300728,381358014,NH
201631469349300728,381358014,NY
201631469349300728,381358014,OH
201631469349300728,381358014,OK
201631469349300728,381358014,OR
201631469349300728,381358014,SC
201631469349300728,381358014,WA
201621349349303952,270716971,CA
201611629349300141,951644037,CA
201611349349302416,250983069,NC
201601379349305785,231409675,PA
201611349349303341,560532138,IN
201611349349303341,560532138,OK
201601379349308640,262258318,KY
201611379349307081,951642394,CA
201611379349307081,951642394,OK
201611379349305901,610444695,KY
201611629349300546,730590036,OK
201641379349310834,930391547,OR
201601379349310175,200909475,CA
201621369349301207,560529988,NC
201621349349307507,830340684,CA
201631039349300348,274332028,MN
201611379349307511,800151379,FL
201641379349309829,630315935,AL
201641379349306379,330419461,CA
201601379349303000,340733165,OH
201611379349310226,273739336,CA
201601379349302255,131740447,NY
201631379349301333,930386839,CA
201631379349301333,930386839,OR
201631379349301333,930386839,WA
201641379349306174,430719506,GA
201611669349300231,344431169,AK
201611669349300231,344431169,CO
201611669349300231,344431169,KY
201611669349300231,344431169,MD
201611669349300231,344431169,MA
201611669349300231,344431169,MI
201611669349300231,344431169,NH
201611669349300231,344431169,OH
201611669349300231,344431169,OK
201611669349300231,344431169,OR
201611669349300231,344431169,SC
201611669349300231,344431169,WA
201611669349300231,344431169,MO
201611669349300231,344431169,NY
201601249349301440,202197046,MD
201611349349304661,041591060,MA
201611379349306871,550713410,WV
201631379349307143,350869045,CA
201631379349307143,350869045,IN
201631379349307143,350869045,NH
201631379349307143,350869045,NJ
201631379349307143,350869045,OR
201601379349303135,911160585,AK
201601379349303135,911160585,AR
201601379349303135,911160585,CO
201601379349303135,911160585,CT
201601379349303135,911160585,MA
201601379349303135,911160585,MD
201601379349303135,911160585,MI
201601379349303135,911160585,MN
201601379349303135,911160585,MS
201601379349303135,911160585,NY
201601379349303135,911160585,OH
201601379349303135,911160585,OR
201601379349303135,911160585,SC
201601379349303135,911160585,UT
201601379349306180,586044761,GA
201601379349306695,201304472,OH
201601379349306470,310643552,OH
201641379349309224,454808258,CA
201631469349300003,043009002,MA
201611549349300306,141463151,NY
201601379349301185,131740451,CA
201631379349303163,951890710,CA
201641349349302639,112157078,NY
201641349349302639,112157078,CA
201641379349307259,133838740,CA
201641379349307704,273510935,IN
201640469349301534,620819352,TN
201641379349303514,042103576,MA
201641349349305484,061627882,CT
201631349349304903,900171867,CA
201611379349310401,943477005,CA
201621349349304432,042103578,CA
201621349349304432,042103578,MA
201641359349300144,952668328,CA
201631279349300703,112593061,NY
201601349349304700,730599209,OK
201601349349300220,201730126,NM
201601349349301625,160743209,CA
201621379349310107,951816009,CA
201601379349308100,560532129,AK
201601379349308100,560532129,CO
201601379349308100,560532129,MD
201601379349308100,560532129,MA
201601379349308100,560532129,MI
201601379349308100,560532129,NH
201601379349308100,560532129,NJ
201601379349308100,560532129,NY
201601379349308100,560532129,OR
201601379349308100,560532129,SC
201601379349308100,560532129,WA
201631349349303308,050258809,CA
201631349349307243,221508627,AK
201631349349307243,221508627,AR
201631349349307243,221508627,CA
201631349349307243,221508627,CO
201631349349307243,221508627,CT
201631349349307243,221508627,DE
201631349349307243,221508627,KY
201631349349307243,221508627,LA
201631349349307243,221508627,MD
201631349349307243,221508627,MA
201631349349307243,221508627,MI
201631349349307243,221508627,MN
201631349349307243,221508627,MT
201631349349307243,221508627,NH
201631349349307243,221508627,NJ
201631349349307243,221508627,OH
201631349349307243,221508627,SC
201631349349307243,221508627,WA
201621379349301787,381381271,MI
201621349349307737,041679980,AK
201621349349307737,041679980,CO
201621349349307737,041679980,IN
201621349349307737,041679980,KY
201621349349307737,041679980,MD
201621349349307737,041679980,MA
201621349349307737,041679980,MI
201621349349307737,041679980,NH
201621349349307737,041679980,NY
201621349349307737,041679980,NC
201621349349307737,041679980,OH
201621349349307737,041679980,OR
201621349349307737,041679980,PA
201621349349307737,041679980,SC
201621349349307737,041679980,WI
201631349349303488,231653718,PA
201611379349310816,210634981,AK
201611379349310816,210634981,KY
201611379349310816,210634981,MD
201611379349310816,210634981,MA
201611379349310816,210634981,MI
201611379349310816,210634981,NH
201611379349310816,210634981,NJ
201611379349310816,210634981,NY
201611379349310816,210634981,OK
201611379349310816,210634981,OR
201611379349310816,210634981,PA
201611379349310816,210634981,TN
201621379349311172,860105586,AZ
201621379349306312,042103542,MA
201601679349301420,942202421,CA
201641379349303869,540534105,VA
201611389349300446,042103639,MA
201641349349305329,541061178,AK
201641349349305329,541061178,KY
201641349349305329,541061178,MD
201641349349305329,541061178,NH
201641349349305329,541061178,NY
201641349349305329,541061178,OH
201641349349305329,541061178,OK
201641349349305329,541061178,VA
201641349349305329,541061178,WA
201611349349307796,390806261,MD
201611349349307796,390806261,MI
201611349349307796,390806261,NH
201611349349307796,390806261,OR
201611349349307796,390806261,SC
201611349349307796,390806261,WI
201601379349310610,730587210,OK
201621349349305652,251698677,PA
201621349349303092,231413680,PA
201610709349300606,626047697,TN
201611349349307056,041286950,AL
201611349349307056,041286950,AK
201611349349307056,041286950,AR
201611349349307056,041286950,CA
201611349349307056,041286950,CT
201611349349307056,041286950,DE
201611349349307056,041286950,HI
201611349349307056,041286950,ID
201611349349307056,041286950,IN
201611349349307056,041286950,IA
201611349349307056,041286950,KS
201611349349307056,041286950,ME
201611349349307056,041286950,MA
201611349349307056,041286950,MN
201611349349307056,041286950,MS
201611349349307056,041286950,MO
201611349349307056,041286950,MT
201611349349307056,041286950,NE
201611349349307056,041286950,NV
201611349349307056,041286950,NH
201611349349307056,041286950,NM
201611349349307056,041286950,NC
201611349349307056,041286950,ND
201611349349307056,041286950,OH
201611349349307056,041286950,RI
201611349349307056,041286950,SC
201611349349307056,041286950,SD
201611349349307056,041286950,TN
201611349349307056,041286950,TX
201611349349307056,041286950,UT
201611349349307056,041286950,VT
201611349349307056,041286950,VA
201611349349307056,041286950,WV
201611349349307056,041286950,WI
201611349349307056,041286950,WY
201621319349302002,951644026,CA
201600469349301925,410693960,AK
201600469349301925,410693960,MA
201600469349301925,410693960,MI
201600469349301925,410693960,MN
201600469349301925,410693960,OR
201600469349301925,410693960,WA
201620469349302482,420680372,IL
201611339349302261,560530235,NC
201611339349302871,131624225,CA
201621059349300022,741196134,OK
201621059349301112,111630830,IN
201621069349300027,240839402,PA
201621069349300322,610482955,KY
201621069349300322,610482955,MA
201621069349300322,610482955,WA
201621069349300322,610482955,AK
201621069349300322,610482955,NH
201621069349300332,362167770,IL
201621349349307192,320152376,CA
201610439349300436,381624684,CA
201610439349300436,381624684,CO
201610439349300436,381624684,IL
201610439349300436,381624684,IN
201610439349300436,381624684,KY
201610439349300436,381624684,OH
201610439349300436,381624684,OR
201610439349300436,381624684,WA
201610439349300916,750818183,TX
201611249349300841,010802914,CA
201611339349303826,410518750,MN
201611339349303916,361408475,AK
201611339349303916,361408475,CO
201611339349303916,361408475,HI
201611339349303916,361408475,MD
201611339349303916,361408475,MA
201611339349303916,361408475,MI
201611339349303916,361408475,NH
201611339349303916,361408475,OK
201611339349303916,361408475,OR
