object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201931019349300218,910236600,"SCHEDULE A, PART II, LINE 10, EXPLANATION OF OTHER INCOME:","SETTLEMENT INCOME - 2016 AMOUNT: $ 2,306,475. 2017 AMOUNT: $ 194,647."
201931019349300218,910236600,"SCHEDULE A, PART VI, LIST OF UNUSUAL GRANTS:",DESCRIPTION: CASH AND NONCASH DATE: 12/31/14 AMOUNT: 54591839. DESCRIPTION: CASH AND NONCASH DATE: 12/31/16 AMOUNT: 24110947.
201900999349300230,750983821,"Schedule A, Part II, Line 10, Explanation of Other Income:","Fundraising events - 2013 Amount: $ 14,572. 2015 Amount: $ 5,000. Other Income - 2014 Amount: $ 279,591. 2015 Amount: $ 518,488. 2016 Amount: $ 3,759. 2017 Amount: $ 650."
201900999349300230,750983821,"Schedule A, Part II","The organization is a school as described under 170(b)(1)(A)(ii) and is not required to complete a public support schedule. Schedule A, Part II is completed to verify the School can qualify under public charity status section 170(b)(1)(A)(vi) and qualifies to use the first listed special rule for Schedule B reporting."
201930659349300838,520591694,"SCHEDULE A, PART II, LINE 10, EXPLANATION OF OTHER INCOME:","PARKING FINES/FEES - 2013 AMOUNT: $ 129,215. 2014 AMOUNT: $ 138,480. 2015 AMOUNT: $ 163,970. 2016 AMOUNT: $ 167,826. 2017 AMOUNT: $ 193,655. MISC INCOME - 2013 AMOUNT: $ 172,862. 2014 AMOUNT: $ 153,158. 2015 AMOUNT: $ 109,433. 2016 AMOUNT: $ 201,070. 2017 AMOUNT: $ 168,244. THEATER - 2013 AMOUNT: $ 8,372. 2015 AMOUNT: $ 6,748. 2016 AMOUNT: $ 6,917. 2017 AMOUNT: $ 6,342. NON-CHARITABLE FUNDRAISING RECEIPTS - 2013 AMOUNT: $ 28,026. 2014 AMOUNT: $ 40,550. 2015 AMOUNT: $ 47,266. 2016 AMOUNT: $ 57,142. 2017 AMOUNT: $ 8,710."
201930949349300013,221487354,"Schedule A, Part II, LINE 10 - DETAIL OF OTHER INCOME","GROSS INCOME FROM FUNDRAISING ACTIVITIES $ 122,401 GROSS SALES OF INVENTORY 736,888 AQUATICS 80,916 PARKING 330,517 ALL OTHER REVENUE 2,586,702 NON REFUNDABLE DEPOSITS 306,250 ---------- TOTAL OTHER INCOME $4,163,674"
201900889349300810,370673484,"SCHEDULE A, PART II, LINE 10, EXPLANATION OF OTHER INCOME:","OTHER REVENUE - 2013 AMOUNT: $ 287,528. 2014 AMOUNT: $ 524,678. 2015 AMOUNT: $ 314,660. 2016 AMOUNT: $ 366,235."
201920159349300102,620535755,"SCHEDULE A, PART I, LINES 2 AND 7","MILLIGAN COLLEGE RECEIVED AN IRS DETERMINATION LETTER APRIL 3, 1947 STATING THAT THE ORGANIZATION WAS RECOGNIZED AS AN ORGANIZATION EXEMPT FROM FEDERAL INCOME TAX UNDER SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE. ADDITIONALLY, THE ORGANIZATION WAS ALSO DETERMINED NOT TO BE A PRIVATE FOUNDATION AS DEFINED IN SECTION 509(A) OF THE CODE BECAUSE IT WAS AN ORGANIZATION DESCRIBED IN SECTION 509(A)(1) AND SECTION 170(B)(1)(A)(II), WHICH IS IDENTIFIED IN SCHEDULE A, PART I, LINE 2, AS A SCHOOL. IT IS AN EDUCATIONAL ORGANIZATION WHICH NORMALLY MAINTAINS A REGULAR FACULTY AND CURRICULUM AND NORMALLY HAS A REGULARLY ENROLLED BODY OF PUPILS OR STUDENTS IN ATTENDANCE AT THE PLACE WHERE ITS EDUCATIONAL ACTIVITIES ARE REGULARLY CARRIED ON. PER THE 2013 INSTRUCTIONS FOR SCHEDULE B, SCHEDULE OF CONTRIBUTORS, THE INTERNAL REVENUE SERVICE HAS CLARIFIED THAT IN ORDER FOR THE COLLEGE TO REPORT ITS CONTRIBUTIONS UNDER THE SPECIAL RULE, THE ORGANIZATION MUST NOW CHECK BOX 7 OF SCHEDULE A, PART I, AND COMPLETE SCHEDULE A, PART II, SUPPORT SCHEDULE FOR ORGANIZATIONS DESCRIBED IN SECTIONS 170(B)(1)(A)(IV) AND 170(B)(1)(A)(VI)."
201910749349300116,941021164,"Schedule A, Part II, Line 10, Explanation of Other Income:","Loss on receivable forgiveness - 2015 Amount: $ -1,156,004. Fundraising event fees - 2016 Amount: $ 705. 2017 Amount: $ 38,127."
201910749349300116,941021164,"Schedule A, Part II:","The organization is a school as described under 170(b)(1)(A)(ii) and is not required to complete a public support schedule. Schedule A, Part II is completed to verify that the School can qualify under public charity status section 170(b)(1)(A)(vi) and qualifies to use the first listed special rule for Schedule B reporting."
