object_id,ein,PrsnNm,TtlTxt,AvrgHrsPrWkRt,IndvdlTrstOrDrctrInd,OffcrInd,RprtblCmpFrmOrgAmt,RprtblCmpFrmRltdOrgAmt,OthrCmpnstnAmt
201423179349303212,452494161,LOIS PARK,CEO,0.00,0.00,X,52500,0,0
201423179349303212,452494161,MI KYUNG KIM,SECRETARY,0.00,0.00,X,35000,0,0
201423179349303212,452494161,SUN KYUNG PARK,CFO,0.00,0.00,X,35000,0,0
201423169349303082,270641806,JOSH PIDDINGTON,BOARD MEMBER,0.00,0.00,X,0,0,0
201423169349303082,270641806,DENNIS FOTIA,BOARD MEMBER,0.00,0.00,X,0,0,0
201423169349303082,270641806,DAVID COATES,BOARD MEMBER,0.00,0.00,X,0,0,0
201423169349303082,270641806,THOMAS MURRAY,BOARD MEMBER,0.00,0.00,X,0,0,0
201423169349303082,270641806,SCOTT PURDY,TREASURER,0.00,0.00,X,0,0,0
201423169349303082,270641806,JOHN KAHLER,BOARD MEMBER,0.00,0.00,X,0,0,0
201433149349302058,020267883,ROBERT A BAINES,PRESIDENT &,20.00,X,X,12000,0,0
201433149349302058,020267883,CRAIG AHLQUIST,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,HEIDI J COPELAND,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,DEBRA M DOUGLAS CFM,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,SCOTT W ELLISON ESQUIRE,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,ANDREW L HADIK,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,JEREMY HITCHCOCK,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,DR PATRICIA A LYNOTT,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,ROBERT W VARNEY,TRUSTEE,1.00,X,0,0,0
201433149349302058,020267883,JAMES R BENNETT,CHAIR,1.00,X,0,0,0
201433149349302058,020267883,MATTHEW J STOVER,VICE CHAIR/T,1.00,X,0,0,0
201423169349301652,204811544,CLIFF BREGSTONE,FOUNDER,4.00,X,X,0,0,0
201423169349301652,204811544,BONNIE SHLENSKY,PRESIDENT,4.00,X,X,0,0,0
201423169349301652,204811544,KEN RUBIN,VICE PRESIDENT,4.00,X,X,0,0,0
201423169349301652,204811544,MEL NEWMAN,TREASURER,4.00,X,X,0,0,0
201423169349301652,204811544,JULIO ABREU,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,NORM GOLDRING,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,LESLIE HYMAN,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,MARYBETH KRAVETS,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,RICHARD LEVY,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,MICHAEL L MILLER,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,JIM HANIG,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,BETH HULL,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,BILL SISKEL,DIRECTOR,1.00,X,0,0,0
201423169349301652,204811544,BRIAN WEINBERG,DIRECTOR,1.00,X,0,0,0
201443179349303604,231352008,David M Anderson,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Michael A Bell,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Wendy A Benson,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Lee V Bethel,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Christopher O Blunt,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Peter C Browne,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Edward W Cassidy,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Nicholas M Cecere,Trustee,1.00,X,0,0,0
201443179349303604,231352008,George I Connolly,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Susan M Cooper,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Michael J Corey,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Ralph L Crews,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Michael C Davidson,Trustee,1.00,X,0,0,0
201443179349303604,231352008,J Scott Davison,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Caroline Feeney,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Anthony M Garcia,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Peter A Golato,Trustee,1.00,X,X,0,0,0
201443179349303604,231352008,Randall H Harbert,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Thomas H Harris,Trustee,1.00,X,0,0,0
201443179349303604,231352008,John L Haver,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Gary T Huffman,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Fred H Jonske,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Michael L Kalen,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Terri R Kallsen,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Paul A LaPiana,Trustee,1.00,X,0,0,0
201443179349303604,231352008,James J Meehan,Trustee,1.00,X,X,0,0,0
201443179349303604,231352008,James A Mitchell,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Linda S Need,Trustee,1.00,X,X,0,0,0
201443179349303604,231352008,Scott R Perry,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Robert B Plybon,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Reginald N Rabjohns,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Phillip C Richards,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Michael Rosenzweig,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Albert J Schiff,Trustee,1.00,X,0,0,0
201443179349303604,231352008,Todd M Schoon,Trustee,1.00,X,X,0,0,0
