USAddrss_AddrssLn2Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; US address of individual or organization; Address line 2"
FrgnAddrss_AddrssLn1Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; Address line 1"
USAddrss_ZIPCd|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; US address of individual or organization; ZIP code"
FrgnAddrss_CtyNm|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; City"
USAddrss_CtyNm|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; US address of individual or organization; City"
USAddrss_SttAbbrvtnCd|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; US address of individual or organization; State"
FrgnAddrss_PrvncOrSttNm|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; Province or state"
USAddrss_AddrssLn1Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; US address of individual or organization; Address line 1"
OrgnztnBsnssNm_BsnssNmLn2Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Name of entity (fundraiser); Business name line 2"
OrgnztnBsnssNm_BsnssNmLn1Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Name of entity (fundraiser); Business name line 1"
FrgnAddrss_CntryCd|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; Country"
FrgnAddrss_AddrssLn2Txt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; Address line 2"
FndrsrActvtyInf_PrsnNm|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Name of individual"
FrgnAddrss_FrgnPstlCd|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Foreign address of individual or organization; Postal code"
FndrsrActvtyInf_ActvtyTxt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Activity"
FndrsrActvtyInf_FndrsrCntrlOfFndsInd|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Fundraiser control of funds?"
FndrsrActvtyInf_GrssRcptsAmt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Gross receipts from activity"
FndrsrActvtyInf_RtndByCntrctrAmt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Amount paid to (or retained by) fundraiser listed in (i)"
FndrsrActvtyInf_NtTOrgnztnAmt|"If Line 2a is ""Yes,"" list the ten highest paid individuals or entities (fundraisers) pursuant to agreements under which the fundraiser is to be compensated at least $5,000 by the organization; Amount paid to (or retained by) organization"
