object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201930659349300333,350868096,"Schedule L, Part IV","BUSINESS TRANSCATIONS INVOLVING INTERESTED PERSONS: HANOVER COLLEGE ENTERED INTO A BUSINESS TRANSCATION WITH MAINSTREAM FIBER NETWORKS, LLC, THE COMPANY OF A BOARD MEMBER'S SON (MARK GABRIEL). THE PROJECT OF UPDATING WIRELESS NETWORKS WAS PUT OUT TO BID AND HIS COMPANY PROVIDED THE BEST RATE. IT IS PROCEDURE, IN SITUATIONS WHERE SEVERAL BIDS ARE RECEIVED, TO SELECT THE COMPANY WHICH PROVIDED THE LOWEST BID."
201930329349300928,370681530,"Schedule L, Part III","All scholarships are awarded on an objective and nondiscriminatory basis based on pre-established criteria. These criteria include financial need, academic merit, criteria set by donors, and other factors. No scholarships are awarded on the basis of a student's familial relationships. Scholarships reported in Schedule L, represent 0.15% of total scholarship expense."
201910919349300006,540505977,"Schedule L, Part II","WASHINGTON AND LEE PROVIDES HOUSING LOANS TO FULL-TIME EMPLOYEES. SUCH LOANS MAY BE USED TO PURCHASE, BUILD, OR IMPROVE A PRINCIPAL RESIDENCE IN THE LEXINGTON ROCKBRIDGE COUNTY AREA. INTEREST RATES ON LOANS ARE 25 PERCENT LESS THAN THE INTEREST RATE CHARGED BY LEXINGTON FINANCIAL INSTITUTIONS FOR RESIDENTIAL MORTGAGE LOANS. IMPUTED INTEREST INCOME RELATED TO A UNIVERSITY-PROVIDED HOUSING LOAN IS INCLUDED IN EMPLOYEE W-2S, AS APPLICABLE, EACH YEAR. AS OF 6/30/18, THE UNIVERSITY HAD 278 EMPLOYEES WITH HOME LOANS OUTSTANDING.THE LOAN PROGRAM IS APPROVED BY THE BOARD OF TRUSTEES AND REVIEWED AS PART OF THE INVESTMENT PORTFOLIO OF THE UNIVERSITY BY THE INVESTMENT COMMITTEE."
201900849349300635,344431169,"Schedule L, Part III, Column (a) NAME OF INTERESTED PERSON AND RELATIONSHIP","COLLEGES, UNIVERSITIES, AND PRIMARY AND SECONDARY SCHOOLS ARE NOT REQUIRED TO IDENTIFY INTERESTED PERSONS TO WHOM THEY PROVIDED SCHOLARSHIPS, FELLOWSHIPS, AND SIMILAR FINANCIAL ASSISTANCE. PURSUANT TO THE INSTRUCTIONS TO FORM 990, SCH L, PART III, COLUMNS(A) AND (B) HAVE BEEN LEFT BLANK."
201930679349301138,390833608,"Schedule L, Part III","There were various employees and relatives of employees that have a relationship to the school, and the disclosure of the type of assistance and the amount of assistance granted are subject to FERPA law."
201900929349300835,250965430,"Schedule L, Part IV","William Jeffress is the husband of Trustee Andrea Jeffress, M.D. and he is an employee of Mercyhurst University. Anne Zaphiris is the sister of Trustee Peter Zaphiris and she is an employee of Mercyhurst University."
201900929349300865,240795495,"SCHEDULE L, PART II, LOANS TO AND FROM INTERESTED PERSONS:","(A) NAME OF PERSON: ROBERT B. FARRELL, ESQ.(B) RELATIONSHIP WITH ORGANIZATION: GENERAL COUNSEL(C) PURPOSE OF LOAN: EDUCATIONAL ASSISTANCE"
201910889349300401,231352641,LOANS TO AND/OR FROM INTERESTED PERSONS,"GGP PROMISSORY NOTE: GETTYSBURG GREAT PRODUCTIONS (GGP), A DISREGARDED ENTITY OF GETTYSBURG COLLEGE, RECEIVED LOAN PROCEEDS FROM CERTAIN INTERESTED PARTIES TO PARTIALLY FUND A FEATURE LENGTH FILM THAT FURTHER RAISES THE NATIONAL VISIBILITY OF GETTYSBURG COLLEGE. LOANS ACCRUE INTEREST AT THE RATE OF 6% PER ANNUM. PRINCIPAL AND INTEREST ON THESE NOTES ARE PAYABLE FROM AVAILABLE REVENUES GENERATED FROM FILM DISTRUBITION AS DEFINED BY THE PROMISSORY AND SUBORDINATED PROMISSORY NOTE AGREEMENTS."
201901019349300135,620465076,"Schedule L, Part III GRANTS OR ASSISTANCE BENEFITING INTERESTED PERSONS","COLLEGES, UNIVERSITIES, AND PRIMARY AND SECONDARY SCHOOLS ARE NOT REQUIRED TO IDENTIFY INTERESTED PERSONS TO WHOM THEY PROVIDED SCHOLARSHIPS, FELLOWSHIPS, AND SIMILAR FINANCIAL ASSISTANCE. PURSUANT TO THE INSTRUCTIONS TO FORM 990, SCH L, PART III, COLUMNS(A) AND (B) HAVE BEEN LEFT BLANK."
201900459349301750,981358092,Business Transactions Involving Interested Persons,"Schedule L, Part IV Due to confidentiality agreements, the names of the Governor and the related family member have not been listed. However, the interested person's compensation and benefits have been provided in Column C. These transactions have been made in the normal course of business."
201900939349300820,540646523,"SCHEDULE L, PART IV:",JAMES SKEEN'S LAW FIRM SERVED AS THE UNIVERSITY'S ATTORNEY IN SEVERAL MATTERS WHERE THE FIRM HAD PARTICULAR EXPERTISE.RACHEL WILCOX IS EMPLOYED BY THE UNIVERSITY AS AN ASSISTANT DIRECTOR OF WRITING AND TEACHES LEGAL/CONSTITUTIONAL ISSUES AS A FACULTY MEMBER.DALLIN WILCOX IS EMPLOYED BY THE UNIVERSITY IN THE COMMUNICATIONS AND MARKETING OFFICE.LINCOLN WILCOX IS EMPLOYED BY THE UNIVERSITY AS ALUMNI RELATIONS AND UNIVERSITY HOSTING COORDINATOR.
201910929349300631,951643992,"FORM 990, SCHEDULE L, PART IV",OFFICERS OF THE UNIVERSITY THAT MAY HAVE A CONFLICT OF INTEREST REGARDING THE COMPENSATION PACKAGES FOR FAMILY MEMBERS DO NOT PARTICIPATE IN THE DETERMINATION OF THE COMPENSATION PAID TO THOSE FAMILY MEMBERS.
201900849349301450,160743942,"PART IV, BUSINESS TRANSACTIONS INVOLVING INTERESTED PERSONS",(A) NAME OF PERSON: ADPRO SPORTS(B) RELATIONSHIP BETWEEN INTERESTED PERSON AND THE ORGANIZATION: GREATER THAN 35% CONTROLLED ENTITY BY RONALD RACCUIA (TRUSTEE).(D) DESCRIPTION OF TRANSACTION: SALES OF ATHLETIC APPAREL.
201940459349300149,620488046,"Schedule L, Part II","Joint investment in a cash value life insurance policy to supplement retirement income and return investment and interest to the organization. The joint policy provides supplemental retirement benefits through an alternative funding arrangement the IRS calls ""collateral assignment split dollar"" (CASD). Although the IRS requires reporting in the loan section of Schedule L, CASD is no an actual loan - no funds are transferred to the executive. The arrangement falls under the IRS loan regime tax regulations; therefore, the College recovers all of its outlays plus interest upon the executive's death."
201920639349300507,480777079,"PART IV, LINE 1","(A) KELLY VOWELS (B) MIKE BOLAND, DIRECTOR, AND KELLY VOWELS HAVE A FAMILY RELATIONSHIP. (C) $ 182,465 (D) KELLY VOWELS IS AN EMPLOYEE OF THE ORGANIZATION. (E) NO"
201910729349300631,530196549,Business Transactions with Interested Persons,"SCHEDULE L, PART IV TRANSACTIONS WITH JP MORGAN CHASE - PETER SCHER IS A TRUSTEE OF AMERICAN UNIVERSITY AND A KEY EMPLOYEE OF JP MORGAN CHASE. THE UNIVERSITY HAS ENGAGED A BANK LOAN WITH JP MORGAN CHASE. THE LOAN WAS BASED ON A COMPETITIVE BID PROCESS RESULTING IN THE MOST FAVORABLE RATE AND TERMS. THE TRUSTEE SCHER RECUSED HIMSELF FROM THE BOARD OF TRUSTEES' DECISION TO ACCEPT THE JP MORGAN CHASE LOAN. Schedule L, Part IV Transactions with United Educators - Board of Trustees member Janice Abraham is president and CEO of United Educators. American University utilizes United Educators for its educator's liability insurance. The insurance was recommended and procured through an independent insurance broker utilizing a competitive process, and Ms. Abraham was not involved in the approval of the transaction."
201911019349300236,941156628,"Schedule L, Part IV REVIEW BY THE COMPENSATION COMMITTEE OF THE BOARD OF TRUSTEES","THE COMPENSATION COMMITTEE OF THE BOARD OF TRUSTEES IS RESPONSIBLE FOR ALL MATTERS OF EXECUTIVE COMPENSATION. THE COMPENSATION COMMITTEE IS COMPRISED SOLELY OF INDEPENDENT TRUSTEES, NONE OF WHOM HAVE A CONFLICT OF INTEREST WITH RESPECT TO ANY COMPENSATION ARRANGEMENT; THE COMPENSATION COMMITTEE IS ACCOUNTABLE FOR SETTING REASONABLE COMPENSATION PACKAGES FOR OFFICERS, Disqualified individuals (DEFINED UNDER SECTION 4958 OF THE INTERNAL REVENUE CODE OF 1986, AS AMENDED), AND KEY EMPLOYEES (INCLUDING THE UNIVERSITY PRESIDENT). BECAUSE THE INDIVIDUALS LISTED IN SCHEDULE L, PART IV ARE FAMILY MEMBERS OF DISQUALIFIED INDIVIDUALS, THE COMPENSATION COMMITTEE IS ALSO ACCOUNTABLE FOR SETTING THE REASONABLE COMPENSATION PACKAGES FOR THESE INDIVIDUALS. THE COMPENSATION COMMITTEE DEVELOPS, CONSISTENT WITH THE UNIVERSITY'S VISION, MISSION, AND VALUES, THE ANNUAL PERFORMANCE GOALS AND CRITERIA TO BE USED IN DETERMINING MERIT INCREASES AND VARIABLE COMPENSATION CRITERIA FOR THESE INDIVIDUALS. THE COMPENSATION COMMITTEE (IN COORDINATION WITH THE UNIVERSITY'S HUMAN RESOURCES DEPARTMENT) ALSO REVIEWS COMPARABLE COMPENSATION AND BENEFITS INFORMATION TO ANALYZE AND PROVIDE BENCHMARKING DATA FOR THE TOTAL COMPENSATION AND BENEFITS PACKAGES OF THESE INDIVIDUALS. APPROPRIATE COMPARABILITY DATA IS OBTAINED FROM INDEPENDENT EXPERTS, INCLUDING TOTAL ECONOMIC BENEFITS PAID BY SIMILARLY SITUATED ORGANIZATIONS (BOTH TAXABLE AND TAX-EXEMPT) FOR SIMILAR JOB RESPONSIBILITIES. KEY DELIBERATIONS OF THE COMPENSATION COMMITTEE ARE contemporaneously DOCUMENTED IN MINUTES WHICH ARE APPROVED AT THE NEXT COMPENSATION COMMITTEE MEETING. Contemporaneous written minutes of all Board of Trustee meetings are maintained by the Office of the President."
201911019349300236,941156628,"Schedule L, Part IV Business Transaction with Interested Person","The son of a Member of the Board of Trustees is the Founder and Managing General Partner of Ten Eleven Ventures, LLC, a venture capital fund in which the University has invested. All decisions to invest in this Venture Capital Fund were made in accordance with the University's Conflict of Interest Policy, which includes the following procedures: (1) the conflicting interest is fully disclosed to the Board of Trustees; (2) the interested person responds to factual questions related to the substance of the transaction or arrangement being considered, after which he shall leave the meeting; (3) the person with the conflict of interest is excluded from the discussion and approval of any proposed transaction; (4) alternatives to the proposed transaction are investigated, competitive bids or comparable valuations are obtained; (5) any conflicting issues arising during the course of a Board of Trustees' meeting which cannot be resolved are referred to the Executive Committee of the Board of Trustees; and (6) the transaction or action must be approved by a majority of disinterested persons. Contemporaneous written minutes of all Board of Trustee meetings are maintained by the Office of the President."
201930809349300813,135562314,"SCHEDULE L, PART IV, COLUMN A",THE NAMES OF SUBSTANTIAL CONTRIBUTORS HAVE NOT BEEN PRESENTED ON SCHEDULE L. SUCH INFORMATION IS PRESENTED ELSEWHERE WITHIN FORM 990 AND/OR IS NOT CONSIDERED PUBLIC INFORMATION SIMILAR TO INFORMATION INCLUDED ON SCHEDULE B.
201930089349301313,586055244,"SCHEDULE L, PART V",PETER KARANJA IS DR. BENSON KARANJA'S SON. PETER SERVES AS THE ORGANIZATION'S VICE PRESIDENT OF OPERATIONS. THE BOARD HAS APPROVED HIS EMPLOYMENT AND BELIEVE THERE IS NO EXCESS BENEFIT INVOLVED IN HIS COMPENSATION.
201920469349301247,272793072,"SCHEDULE L, PART V","FIVE MEMBERS OF THE CENTER'S BOARD OF TRUSTEES ARE THE PRESIDENTS OR DELEGATED SENIOR LEADERS OF THE UNIVERSITY CENTER MEMBER UNIVERSITIES/COLLEGES. THE FUNDAMENTAL MISSION AND CORPORATE STRUCTURE OF THE UNIVERSITY CENTER OF GREENVILLE IS TO UTILIZE A CONSORTIUM OF UNIVERSITIES/COLLEGES TO BRING HIGHER EDUCATION PROGRAMS TO GREATER GREENVILLE SOUTH CAROLINA IN ORDER TO ADVANCE THE ACCESS AND ATTAINMENT OF HIGHER EDUCATIONS DEGREES FOR THE BENEFIT OF THE REGION'S CITIZENS AND ECONOMIC COMMUNITY. THEREFORE, THE CENTER HAS BOTH REVENUE AND EXPENSE RELATIONSHIPS WITH THE MEMBER UNIVERSITIES/COLLEGES; RESULTING IN A BUSINESS TRANSACTION RELATIONSHIP WITH THE ENTITIES THAT UNIVERSITY/COLLEGE BOARD MEMBERS REPRESENT."
201940939349300234,590859121,"FORM 990, SCHEDULE L, PART III",THREE RELATIVES OF BOARD MEMBERS RECEIVED SCHOLARSHIPS WHICH WERE AWARDED ON A NON-DISCRIMINATORY BASIS.
201921009349300427,240795506,"SCH L, PART IV, BUSINESS TRANSACTIONS INVOLVING INTERESTED PERSONS:",(A) NAME OF PERSON: MATTHEW SORDONI(D) DESCRIPTION OF TRANSACTION: SORDONI CONSTRUCTION PERFORMS CONSTRUCTION SERVICES TO THE UNIVERSITY. SORDONI CONSTRUCTION IS OWNED BY A RELATIVE OF MATTHEW SORDONI. THESE TRANSACTIONS ARE CONDUCTED AT ARM'S LENGTH.(A) NAME OF PERSON: ROBERT MUGFORD(D) DESCRIPTION OF TRANSACTION: POWER ENGINEERING PROVIDES ENGINEERING SERVICES TO THE UNIVERSITY. ROBERT MUGFORD IS THE PRESIDENT AND CEO OF THE COMPANY. THESE TRANSACTIONS ARE CONDUCTED AT ARMS LENGTH.
201940429349300884,161476258,"Schedule L, Part IV","1. Ron Cuccaro is the owner of Adjusters International. This company provided professional services in connection with the dome collapse. 2. Bernadette Clark is the wife of Harold T. Clark, Managing Agent for Adron LLC. The College has a rental agreement with Adron to lease space. 3. James DuRoss is employed by a company (Atalian Global Services, Inc.) that provides janitorial, landscape and building maintenance services to the college. 4. Laura Casamento is the President of Utica College and her son, Brian Marcantonio is the head soccer coach of Utica College. 5. Jeremy Thurston is a trustee & Majority owner of the Haynor Hoyt Company - The College paid for services on a construction contract."
