object_id,ein,TxImpsdAmt,TxRmbrsdAmt,TtlBlncDAmt
201532299349302483,581249683,-,-,-
201532299349302568,030219309,-,-,-
201510159349300611,042105776,-,-,-
201510159349301406,350867954,-,-,71418
201510099349301501,592139553,-,-,-
201500129349300710,131916574,-,-,-
201540099349301174,750859801,-,-,-
201500129349301310,390806297,-,-,-
201520149349301257,560532303,-,-,-
201520149349301262,620518288,-,-,-
201510129349300731,620548913,-,-,28264454
201520129349301462,710239383,-,-,-
201500139349300035,560554199,-,-,-
201540219349300119,610444671,-,-,-
201500219349300605,420698196,-,-,-
201510139349301301,042596491,-,-,22699
201510199349300201,020309681,-,-,273000
201530219349300203,133800725,-,-,-
201530219349300213,391201561,-,-,-
201520169349300027,362216176,-,-,53209
201530229349300913,381393841,-,-,140258
201540229349301114,650621012,-,-,79065
201520099349301257,460224589,-,-,-
201520299349300737,510175975,-,-,150000
201520299349300007,430653369,-,-,-
201520239349300007,951716809,-,-,25000
201520239349300722,430655867,-,-,-
201510239349300111,741818659,-,-,-
201500329349300250,223463218,-,-,-
201500309349301800,042111203,-,-,-
201510309349300546,340868798,-,-,-
201500349349300965,910473310,-,-,-
201530369349300718,362181973,-,-,-
201500339349300705,470377991,-,-,-
201500339349300735,250912618,-,-,167271
201530309349301008,231382408,-,-,-
201530309349301108,420680351,-,-,-
201530309349301318,620479365,-,-,1551704
201500409349300625,860294012,-,-,-
201520419349301982,540505922,-,-,-
201530409349300408,420772559,-,-,-
201540429349301964,010271210,-,-,-
201540429349301289,231352652,-,-,-
201510429349301656,721226741,-,-,220500
201530439349301208,440545286,-,-,-
201520389349300307,020222154,-,-,100522
201510409349300646,370864020,-,-,-
201530409349300913,310536647,-,-,-
201530379349301253,470378777,-,-,-
201530439349301108,560657294,-,-,-
201500439349301035,042104258,-,-,-
201540409349300919,911559533,-,-,-
201520419349300632,660350945,-,-,713374
201510429349300816,042103701,-,-,-
201530439349301688,590949880,-,-,-
201530439349301828,150532239,-,-,-
201540439349300214,251900793,-,-,460000
201520429349300812,620484185,-,-,-
201520439349301002,930634049,-,-,-
201510439349300711,390806263,-,-,-
201500429349301255,440556862,-,-,-
201540439349301559,951644048,-,-,-
201520409349300862,391024723,-,-,-
201500419349300505,591237047,-,-,34000
201510439349301791,956001907,-,-,885464
201500409349300435,540505945,-,-,168717
201530439349302123,591146751,-,-,-
201520379349301252,381374230,-,-,-
201510419349301001,820200906,-,-,-
201520419349302012,222547262,-,-,1800000
201500379349300205,251296727,-,-,-
201500419349301715,390477970,-,-,-
201500419349301300,540575812,-,-,-
201500439349300100,951744369,-,-,251000
201540459349300014,560529982,-,-,-
201510459349300701,042152671,-,-,328250
201510479349302316,950549600,-,-,1072491
201520479349301632,570314374,-,-,-
201540449349301824,620502739,-,-,-
201540499349300029,941156485,-,-,100000
201530479349301843,570314408,-,-,-
201520449349302342,430356250,-,-,-
201500489349301365,610444763,-,-,359926
201540449349301184,750827409,-,-,-
201530489349300713,620483210,-,-,-
201540489349300814,270725461,-,-,59000
201500569349300300,540505977,-,-,1143837
201530449349301713,540506306,-,-,-
201520449349301512,043250289,-,-,-
201510449349300026,141468399,-,-,-
201540449349301429,410747165,-,-,-
201520489349302187,620814498,-,-,-
201520449349300407,231433899,-,-,129188
201500449349301620,381624684,-,-,-
201530449349301608,314379435,-,-,-
201520489349300107,236297362,-,-,-
201500559349300515,420680466,-,-,-
201530549349300703,160759798,-,-,-
201540479349300419,560530242,-,-,-
201500479349301665,350868086,-,-,-
201510559349300726,470491571,-,-,-
201510489349301166,730579298,-,-,-
201500649349300005,930634049,-,-,-
201500589349300825,330720978,-,-,310000
201500639349300210,582624570,-,-,-
201530659349300738,237179567,-,-,-
201530719349301038,350935587,-,-,-
201540659349300329,430746185,-,-,-
201540659349300524,420681046,-,-,-
201500699349300310,240795506,-,-,-
201540719349300709,521699641,-,-,18000
201520689349300347,930401259,-,-,17250
201510669349300416,620535755,-,-,-
201520699349300502,480777079,-,-,-
201540709349300964,870212470,-,-,-
201520759349300442,941156599,-,-,-
201530729349300518,660201206,-,-,-
201510729349300926,420680372,-,-,-
201520769349300527,640428676,-,-,41250
201520769349300712,370661496,-,-,-
201500729349300130,390806196,-,-,-
201540779349300624,231352620,-,-,-
201520729349300742,730739626,-,-,-
201520729349300602,610444708,-,-,493634
201510729349300421,530196549,-,-,-
201530739349300723,942207895,-,-,67891
201520789349300747,620599339,-,-,-
201500729349301160,381945965,-,-,48000
201540769349300104,840402707,-,-,2500000
201520759349300002,440589787,-,-,-
201510789349300416,952789388,-,-,-
201500899349300235,381284777,-,-,17000
201540899349300534,470376551,-,-,-
201500839349300720,351087173,-,-,-
201500999349300615,340714681,-,-,-
201520999349300802,420680332,-,-,-
201500929349300400,160743942,-,-,-
201540929349300409,660277132,-,-,-
201500899349300745,710239576,-,-,-
201530909349300818,231352621,-,-,-
201520839349300532,344431169,-,-,-
201510939349300621,020263136,-,-,-
201520839349300777,910565571,-,-,-
201530899349300023,362166962,-,-,-
201540989349300024,410695524,-,-,-
201530799349300438,344427951,-,-,-
201530879349300513,141338488,-,-,-
201510989349300631,420680389,-,-,-
201510859349300331,135562314,-,-,-
201520839349300852,420707114,-,-,-
201540839349300414,560547498,-,-,935900
201520989349300612,042104229,-,-,-
201520919349300232,340714818,-,-,-
201510909349300771,231639911,-,-,-
201520869349300342,381358014,-,-,-
201500909349300210,820200907,-,-,-
201520869349300737,410693979,-,-,-
201501059349300825,480543772,-,-,-
201511039349300231,380321740,-,-,-
201531129349300433,210634981,-,-,-
201541059349301114,750800653,-,-,-
201541059349301134,590624440,-,-,-
201521049349300802,251120678,-,-,-
201541009349300909,160743989,-,-,-
201521109349300332,340714687,-,-,-
201531039349300733,111630830,-,-,1100000
201531059349300448,391599062,-,-,-
201531059349300523,750800691,-,-,-
201521009349300537,750800689,-,-,-
201501039349300415,141338498,-,-,0
201501059349300245,362167770,-,-,-
201501049349301110,231352674,-,-,-
201511059349301106,420680412,-,-,-
201531049349300618,943255546,-,-,26000
201521049349300007,560529999,-,-,-
201541059349301404,741109661,-,-,-
201541049349300039,237121060,-,-,-
201531039349301203,610448560,-,-,-
201541009349300504,590624401,-,-,-
201541009349300514,460280847,-,-,-
201511039349300541,743075712,-,-,-
201511039349300826,910916534,-,-,36000
201511049349301106,750827465,-,-,-
201501049349300220,951643334,-,-,980000
201501049349300235,362167048,-,-,-
201501049349300400,930386972,-,-,-
201541039349300134,382901703,-,-,-
201521049349301037,141338562,-,-,-
201531039349300023,383333920,-,-,-
201531039349300133,382805044,-,-,-
201531059349300003,560529953,-,-,-
201531059349300108,042104149,-,-,-
201501039349300135,383177823,-,-,-
201501039349300140,231352615,-,-,-
201501039349300210,150545841,-,-,-
201501039349300225,730555460,-,-,-
201501039349300305,581363100,-,-,446250
201521059349300832,750808791,-,-,-
201531079349300308,581216007,-,-,-
201511129349300436,221508627,-,-,-
201511039349301351,910236600,-,-,-
201531039349300443,590624458,-,-,-
201531039349300543,620465076,-,-,-
201541039349300544,160743040,-,-,-
201511209349300246,941358307,-,-,-
201541179349300639,620476301,-,-,-
201511269349301446,710236896,-,-,750000
201511279349301381,420703280,-,-,-
201511209349301156,430652667,-,-,-
201511209349300626,132642091,-,-,-
201521189349300822,951684064,-,-,180000
201541149349300514,231365954,-,-,-
201521199349301252,540525605,-,-,-
201501279349301505,943204136,-,-,-
201521269349301337,520491660,-,-,-
201511279349301166,520591685,-,-,-
201501179349300810,060646587,-,-,-
201541279349302104,231352683,-,-,1286423
201521279349301697,990272261,-,-,-
201511249349300871,240795445,-,-,-
201521259349301717,350868152,-,-,-
201521219349300137,341018992,-,-,-
201521219349300202,310536715,-,-,-
201511279349301881,141338580,-,-,-
201501269349300445,221500645,-,-,0
201541219349301424,250964126,-,-,-
201521269349300222,450323401,-,-,-
201541249349301364,061519057,-,-,16236
201541249349300544,042103544,-,-,-
201511599349300636,540505977,-,-,1143837
201521629349300312,951644037,-,-,282649
201541549349300644,942202421,-,-,36000
201521609349300412,130429660,-,-,-
201531259349301468,250965557,-,-,-
201541279349300624,596155069,-,-,116095
201511199349300026,256068246,-,-,-
201521749349300732,366205980,-,-,55000
201501669349301270,591571122,-,-,3717139
201531639349300228,362167854,-,-,-
201501699349300320,135604699,-,-,-
201541279349301094,430653611,-,-,480226
201501319349300825,510197108,-,-,978037
201501319349302570,041081650,-,-,-
201501319349301040,231352632,-,-,-
201501329349301100,050258810,-,-,-
201501759349300330,030486416,-,-,34001
201501209349300420,420680344,-,-,-
201521769349300802,111630741,-,-,-
201521709349300342,952462737,-,-,-
201501349349306810,250983069,-,-,-
201511319349302421,042225850,-,-,-
201501349349304355,541061178,-,-,4276000
201501349349302640,042103637,-,-,422241
201501349349303670,421315493,-,-,-
201511329349302536,741109620,-,-,100000
201511329349302751,251035663,-,-,-
201501329349303325,620497990,-,-,-
201541259349301109,590624412,-,-,-
201501339349304170,042103552,-,-,-
201501639349300970,942340692,-,-,-
201501349349307320,952849731,-,-,-
201501319349301740,010215213,-,-,-
201531269349301303,030220266,-,-,846
201501319349302400,060646936,-,-,-
201501349349303905,042103629,-,-,0
201501349349303910,421264647,-,-,-
201541279349301319,042108376,-,-,-
