object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202121349349303522,042103552,NUMBER OF CONTRIBUTIONS,"LINE 1, COLUMN (B) The university is reporting in Part 1, column (b), the number of items received. WORKS OF ART Part I, Line 1 A zero amount was reported on Form 990, Part VIII, Line 1g, because Brandeis University does not capitalize its collections, as allowed under Financial Accounting Standards Board Accounting Standards Codification 958-360-25 (ASC 958-360-25) (formerly SFAS 116)."
202121349349303522,042103552,GIFT ACCEPTANCE POLICY,"PART I, LINE 31 Brandeis University's gift acceptance policy is available online at www.brandeis.edu."
202001019349301400,340714818,"PART I, COLUMN (B):","PART I, COLUMN (B) REPORTS THE NUMBER OF CONTRIBUTORS."
202030769349301243,530196583,"Schedule M, Part I",THE AMOUNTS REPORTED IN COLUMN B IDENTIFY THE NUMBER OF CONTRIBUTIONS MADE FOR EACH CATEGORY OF NON-CASH CONTRIBUTIONS.
202031959349303053,620476822,"Schedule M, Part I Reporting Method for Number of Contributions",Vanderbilt University reports the number of contributions received throughout the year for each type of property listed.
202031959349303053,620476822,"Schedule M, Part I, Line 32b Third parties used to solicit, process, or sell noncash contributions",Vanderbilt University has utilized the assistance of professional real estate agents to sell the charitable contributions of real estate property.
202031959349303373,042103578,"PART I, LINE 32B","USE OF THIRD PARTIES For gifts of tangible real or personal property that do not meet the College's mission objectives, the College engages the services of an auction house or real estate agent to sell the property and transfer the proceeds to the College."
202041059349300414,420680404,"SCHEDULE M, PART I, COLUMN B",THIS AMOUNT REPRESENTS THE NUMBER OF CONTRIBUTERS.
202001279349300320,580566116,"Part I, Column (b):",Number of contributors.
202001279349300320,580566116,"Part I, Line 32b:","The college uses third parties to sell and process noncash contributions that are securities, real estate, or vehicles. For securities, the college's brokerage to sell on day of receipt at fair market value."
202041969349300214,042103552,NUMBER OF CONTRIBUTIONS,"LINE 1, COLUMN (B) The university is reporting in Part 1, column (b), the number of items received."
202041969349300214,042103552,GIFT ACCEPTANCE POLICY,"PART I, LINE 31 Brandeis University's gift acceptance policy is available online at www.brandeis.edu."
202041969349301239,042103637,"Part I, Line 32b",USE OF THIRD PARTIES WELLESLEY COLLEGE USES A SECURITIES BROKER TO SELL ALL DONATED PUBLICLY TRADED SECURITIES. THE FEES CHARGED BY THE BROKER ARE AT FAIR MARKET VALUE.
202041969349301239,042103637,"PART I, LINE 33","ACCOUNTING FOR WORKS OF ART WELLESLEY COLLEGE DOES NOT REPORT AS REVENUE ANY GIFTS THAT ARE WORKS OF ART. IN ADDITION, THE COLLEGE DOES NOT CAPITALIZE WORKS OF ART AS ASSETS IN ITS BALANCE SHEET."
202021359349303217,411968798,"PART I, COLUMN (B):",COLUMN (B) REPORTS THE NUMBER OF CONTRIBUTIONS.
202111349349303906,560530005,"PART I, COLUMN (B):",THE NUMBER IN COLUMN B REFLECTS THE NUMBER OF CONTRIBUTORS
202111349349303906,560530005,"PART I, LINE 32B:",SALEM HIRES A CONSULTANT TO APPRAISE THE VALUE OF CERTAIN DONATED ITEMS AND SEND TO AUCTION FOR SALE.
202111349349304581,340877803,"SCHEDULE M, PAGE 1, PART I, LINE 32B","WHEN STOCKS ARE DONATED THEY ARE RECEIVED BY WINEBRENNER THROUGH THEIR ""GIFT"" ACCOUNT AT MERRILL LYNCH. WHEN STOCKS ARE RECEIVED THEY ARE PROCESSED AND SOLD AS QUICKLY AS POSSIBLE BY WINEBRENNER'S MERRILL LYNCH ADVISOR, AND THE PROCEEDS ARE THEN FORWARDED TO WINEBRENNER."
202021329349302097,250965601,"PART I, COLUMN (B):","THE NUMBER SHOWN IN COLUMN (B) REPRESENTS THE NUMBER OF CONTRIBUTIONS THE COLLEGE RECEIVED FOR EACH TYPE OF PROPERTY FOR THE YEAR ENDED JUNE 30, 2019."
202021329349302097,250965601,"PART I, LINE 33:","A ZERO AMOUNT WAS REPORTED ON FORM 990, PART VIII, LINE 1G FOR THE WORKS OF ART RECEIVED, BECAUSE THE COLLEGE DID NOT CAPITALIZE ITS COLLECTIONS, AS ALLOWED UNDER SFAS 116 (ASC 958-360-25)."
202111479349300326,720408946,"Schedule M, Part I, Line 32b",OneCause online auction software and broker Morgan Stanley.
202111479349300326,720408946,"Schedule M, Part I, Line 33",The FMV of the donated items is immaterial to the financial condition of the university.
202100849349300305,231352620,"Schedule M, Part I, Line 33","Schedule M, Part I, Line 33 - The number in column B represents the total number of contributions received."
202100849349300905,591023117,"Schedule M, Part I Explanations of reporting method for number of contributions",Other - Musical instrument - Violin and Violin Bows - Number of items received Securities - Publicly traded - NUMBER OF CONTRIBUTIONS Books and publications - Learning tools - Drama Books - Number of contributions
202021979349302142,060761704,"SCHEDULE M, PART I, COLUMN B",NUMBER OF CONTRIBUTIONS THE AMOUNT IN COLUMN B INDICATES THE NUMBER OF INDIVIDUAL CONTRIBUTIONS.
202041119349300514,430662529,"SCHEDULE M, PART I, COLUMN B",REPORTING METHOD OF EACH TYPE OF PROPERTY RECEIVED. THE ORGANIZATION IS REPORTING THE NUMBER OF ITEMS CONTRIBUTED.
202001339349303270,951667177,"PART I, COLUMN (B):",THE NUMBER LISTED IN COLUMN B REPRESENTS THE NUMBER OF CONTRIBUTIONS OF A SPECIFIC ITEM.
202001339349303270,951667177,"PART I, LINE 32B:",OCCIDENTAL USED 3RD PARTY FOR THE APPRAISAL AND SALE OF REAL ESTATE PROPERTY AND CARS AND VEHICLES.
202140999349301114,520591661,"Schedule M, Part I, Line 33","THE COLLEGE DOES NOT RECORD CONTRIBUTIONS OF IN-KIND PROPERTY IN THE ACCOUNTING RECORDS UNLESS IT IS AN ITEM OF CONSIDERABLE VALUE. (THE COLLEGE CONSIDERS THIS TO BE ANYTHING OVER $20,000)."
202033219349315688,251065148,"PART I, LINE 32B:",UBS RECEIVES AND SELLS STOCK GIFTS.
202033219349315688,251065148,"PART I, LINE 33:",RELATED TO LINE 4: THE COLLEGE RECEIVED MULTIPLE BOOKS SUCH AS BIOGRAPHIES AND ACADEMIC WORKS. RELATED TO LINE 5 THE COLLEGE RECEIVED AN ANTIQUE DESK FOR DISPLAY PURPOSES. RELATED TO LINE 18: THE COLLEGE RECEIVED MULTIPLE COLLECTIBLE ITEMS SUCH AS PHOTOS AND MEMORABILIA. LINE 33 RELATED TO LINE 23 THE COLLEGE RECEIVED BEEHIVES TO BE USED FOR ACADEMIC PURPOSES.
202021979349302682,570314390,"Part I, Column (b):","The number of contributions represent the number of contributions received, not the number of items donated."
202031969349302758,381359081,"PART I, COLUMN (B):",THE ORGANIZATION REPORTS THE NUMBER OF CONTRIBUTIONS RECEIVED NOT THE NUMBER OF ITEMS.
202031969349302758,381359081,"PART I, LINE 32B:","THE ORGANIZATION SEEKS PROFESSIONAL ASSISTANCE, AS NEEDED, TO SELL NON-CASH CONTRIBUTIONS."
202031969349302758,381359081,"PART I, LINE 33:",THE ORGANIZATION DOES NOT REPORT REVENUES OR CORRESPONDING EXPENSE FOR COLLECTIONS OF ART OR BOOKS.
202001979349300040,166054295,"PART I, LINE 32B:",CANANDAIGUA WEALTH STRATEGIES GROUP ACCEPTS AND SELLS STOCK GIFTS GIVEN TO KEUKA COLLEGE THROUGH THEIR DTC SYSTEM.
202111049349301136,231352654,"PART I, COLUMN (B):",COLUMN (B) REPRESENTS NUMBER OF CONTRIBUTORS.
202111049349300726,420680400,"Schedule M, Part I, Line 32b",The College sells marketable securities that it receives as contributions. A registered broker is used to process the transaction.
202011299349301501,420680335,"PART I, COLUMN (B):",COLUMN (B) REPORTS THE NUMBER OF TIMES DONORS CONTRIBUTED STOCK/SECURITIES OF ONE OR MORE TYPES.
202121319349304372,880121831,"Part I, Column (b):",The number of contributions is reported in column (b).
202101329349304880,010211497,"Schedule M, Part I, Line 32b","The College utilizes financial services firms to assist with the sales of publicly traded securities, real estate and other similar non-cash gifts. All transactions are conducted at arms-length and for good and sufficient consideration. The amounts in Part I, column B reflect the total number of contributions."
202110909349300531,570324906,"Part I, Column (b):","The number of contributions represent the number of contributions received, not the number of items donated."
202131329349304783,361408475,"FORM 990, SCHEDULE M, PART I, COLUMN B",ITEMS REPORTED IN COLUMN B ARE A COMBINATION OF BOTH THE NUMBER OF CONTRIBUTIONS AND NUMBER OF ITEMS RECEIVED.
202131329349304783,361408475,"FORM 990, SCHEDULE M, PART I, LINE 32B",THIRD PARTY PROCESSING OF CONTRIBUTIONS THE UNIVERSITY MAINTAINS BROKERAGE RELATIONSHIPS TO FACILITATE THE PROCESSING AND SELLING OF SECURITIES RECEIVED FROM DONORS.
