object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202121349349303522,042103552,LOBBYING ACTIVITY,"PART II-B, LINE 1I The University is a member of various national and state organizations, such as the Association of American Universities, Association of Independent Colleges and Universities in Massachusetts, National Association of College and University Business Officers, National Association of Independent Colleges and Universities and Society for Human Resource Management. Membership fees to these organizations allocable to lobbying activities amounted to $7,535."
202001079349300020,741196134,"PART II-B, LINE 1:","TO OBTAIN A REPRESENTATIVE TO AID IN PLANNING AND IMPLEMENTING ALL LEGISLATIVE STRATEGIES TO ACCOMPLISH THE MACU INITIATIVE, ASSISTING IN THE PREPARATION OF SUPPORTING MATERIALS FOR THE INITIATIVE, AND SERVING AS LIAISON TO FEDERAL AGENCIES RELEVANT TO THE INITIATIVE. IN ADDITION, NO FEDERAL DOLLARS ARE TO BE USED FOR LOBBYING ACTIVITIES."
202031959349303373,042103578,"PART II-B, LINE 1A",The College pays membership dues to organizations that address state and federal regulatory issues for the collective benefit of member-institutions. The organizations notify the College of the approximate amount of membership dues used for lobbying expense.
202003509349300130,470418641,"PART II-B, LINE 1:",ALSO A PERCENTAGE OF THE COUNCIL FOR CHRISTIAN COLLEGES AND UNIVERSITIES DUES WERE ATTRIBUTABLE TO LOBBYING FOR THE COMMON INTEREST OF ITS FAITH-BASED MEMBERS.
202041969349300214,042103552,LOBBYING ACTIVITY,"PART II-B, LINE 1I THE UNIVERSITY IS A MEMBER OF VARIOUS NATIONAL AND STATE ORGANIZATIONS, SUCH AS ASSOCIATION OF AMERICAN UNIVERSITIES, ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES IN MASSACHUSETTS, NATIONAL ASSOCIATION OF COLLEGE AND UNIVERSITY BUSINESS OFFICERS, NATIONAL ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES AND SOCIETY FOR HUMAN RESOURCE MANAGEMENT. MEMBERSHIP FEES TO THESE ORGANIZATIONS ALLOCABLE TO LOBBYING ACTIVITIES AMOUNTED TO $5,939."
202041969349300229,042104230,LOBBYING ACTIVITY,"EXPENSES INCLUDE A CONTRACT WITH A LOBBYING FIRM FOR ASSISTANCE WITH STATE GRANT LOBBYING. THIS ARRANGEMENT BEGAN IN MAY 2017. ADDITIONALLY, FORSYTH BELONGS TO MEMBERSHIP ORGANIZATIONs WHICH ENGAGE IN LOBBYING ACTIVITIES. A PORTION OF THE DUES PAID ARE SPECIFICALLY IDENTIFIED AS LOBBYING EXPENSES."
202021359349303217,411968798,"PART II-B, LINE 1:","COLLEGE POSSIBLE PAID ROGER J ARONSON, AN OUTSIDE CONSULTANT, $30,000 FOR LOBBYING IN FY19. THE ORGANIZATION ALSO PAID EBI PUBLIC AFFAIRS, AN OUTSIDE CONSULTANT, $18,000 FOR LOBBYING IN FY19. THE ORGANIZATION ALSO PAID WISCONSIN CAPITOL SOLUTIONS, AN OUTSIDE CONSULTANT, $30,000 FOR LOBBYING IN FY19. THE ORGANIZATION ALSO PAID WISCONSIN ETHICS COMMISSION, AN OUTSIDE CONSULTANT, $625 FOR LOBBYING IN FY19."
202021329349302117,540506306,"PART II-B, LINE 1:","ON JANUARY 28, 2019, TWO EMPLOYEES AND SIX STUDENTS TRAVELED TO THE STATE CAPITAL TO MEET WITH THEIR RESPECTIVE LEGISLATORS TO THANK THEM FOR THEIR PAST SUPPORT OF FUNDING FOR THE STATE'S TUITION ASSISTANCE GRANT AND TO ENCOURAGE THEIR CONTINUED ASKING THEM TO CONTACT THEIR RESPECTIVE LEGISLATORS TO THANK THEM FOR THEIR PAST SUPPORT OF FUNDING AND TO ENCOURAGE THEIR CONTINUED SUPPORT OF THE PROGRAM. BRIDGEWATER COLLEGE BELONGS TO THE COUNCIL OF INDEPENDENT COLLEGES IN VIRGINIA AND THE NATIONAL ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES WHICH LOBBIES ON BEHALF OF ALL ITS MEMBER SCHOOLS AND THEIR STUDENTS, ON ISSUES OF IMPORTANCE TO PRIVATE HIGHER EDUCATION."
202111479349300326,720408946,"Schedule C, Part II-B, Line 1","University monitors any and all legislative, or executive, activity that would impact the institution, or its students, in any fashion."
202121019349300307,231352674,"PART II-B, LINE 1F",SAINT JOSEPH'S UNIVERSITY ENGAGED CONSULTANTS TO PROVIDE LEGISLATIVE ADVOCACY SERVICES GERMANE TO THE UNIVERSITY'S MISSION.
