object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
201510449349301706,381459365,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201530549349300703,160759798,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540479349300419,560530242,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201530489349302263,942382546,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510559349300331,470724387,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500479349301665,350868086,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201500479349300710,135596846,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510559349300726,470491571,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520489349301002,420680404,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510489349301166,730579298,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500649349300005,930634049,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510639349300336,952962604,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510599349300501,202394341,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201510589349300401,751081109,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201530639349300113,930391586,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520589349300817,231365953,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500619349300775,231526668,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540639349300514,750818183,-,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201530619349300303,910564993,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500639349300210,582624570,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201530659349300738,237179567,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520709349301002,452586013,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201530719349301038,350935587,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201540719349300029,363912263,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201540659349300329,430746185,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540659349300524,420681046,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500699349300310,240795506,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520709349300217,231657958,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520689349300347,930401259,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520659349300232,750926755,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510719349300041,660259904,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201500709349300435,760690847,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201510669349300416,620535755,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540729349300509,237213309,true,true,true,false,true,true,true,false,false,false,false,false,false,false,-,true,false,true
201530709349300823,231627436,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201530719349300423,440617326,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520699349300502,480777079,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201540709349300964,870212470,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201500779349300430,952415066,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520759349300442,941156599,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201530729349300518,660201206,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510729349300926,420680372,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520769349300527,640428676,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520769349300712,370661496,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510729349300346,986001062,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201510759349300206,620516509,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201510759349300806,952944594,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201500729349300130,390806196,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201530769349301008,930386858,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540779349300624,231352620,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520729349300742,730739626,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540759349300624,131967322,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520729349300602,610444708,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
201510729349300421,530196549,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201530779349300613,061395640,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201520789349300747,620599339,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500759349300845,391453493,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500729349301160,381945965,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540769349300104,840402707,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520759349300002,440589787,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201510789349300416,952789388,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201530869349300908,550394213,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201540899349300534,470376551,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201500839349300720,351087173,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540909349300434,860931108,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201520829349300007,352158366,true,true,true,true,true,true,true,false,false,false,true,false,false,false,false,true,false,true
201500999349300615,340714681,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201540829349300124,340714777,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520999349300802,420680332,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201520999349301012,630288811,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201500929349300400,160743942,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201540929349300409,660277132,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true
201500899349300745,710239576,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201530859349300808,621504678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
201540999349301034,720642832,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
