object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201412979349301111,237008276,"Part V, Line 1e","The Organization normally provides no financial support to the University of California, San Diego. However, the Club has made contributions in past years to the University for a major explansion of the Club faciity - owned by the University. In 2007, the Club agreed to pay another $500,000 to the University over 10 years for their share of the major rennovation costs. The remaining note payable balance is included in the balance sheet in the amount of $150,000. The note bears interest at the University's pooled investment fund which was 1.4% at December 31, 2013."
201412979349301111,237008276,"Part V, Line 1m",The Club uses the facilities owned by the University but the Club has also paid significant rennovation costs that were completed in 2007.
201433179349304223,421351526,"SCHEDULE R, PARTS I - IV:","IOWA HEALTH SYSTEM AND SUBSIDIARIES (D/B/A UNITYPOINT HEALTH) IOWA HEALTH SYSTEM IS AN IOWA NONPROFIT CORPORATION FORMED IN DECEMBER 1994. IOWA HEALTH SYSTEM AND ITS SUBSIDIARIES PROVIDE INPATIENT AND OUTPATIENT CARE AND PHYSICIAN SERVICES FROM SIXTEEN HOSPITAL FACILITIES AND VARIOUS AMBULATORY SERVICE AND CLINIC LOCATIONS IN IOWA AND ILLINOIS. PRIMARY, SECONDARY AND TERTIARY CARE SERVICES ARE PROVIDED TO RESIDENTS OF IOWA, ILLINOIS AND ADJACENT STATES. ON APRIL 16, 2013, IOWA HEALTH SYSTEM BEGAN BEING PUBLICLY KNOWN AS UNITYPOINT HEALTH (THE SYSTEM). THIS NAME CHANGE REFLECTS THE TRANSFORMATION OF CLINICAL PROCESSES UNDERWAY WITHIN THE SYSTEM AND THE ADAPTATION TO BETTER ADDRESS THE HEALTH CARE NEEDS OF COMMUNITIES, INCLUDING BUILDING A MODEL OF DELIVERING HEALTH CARE THAT COORDINATES CARE AROUND THE PATIENT WHILE FOCUSING ON IMPROVING THE QUALITY OF CARE AND REDUCING COSTS. THE LEGAL NAME OF THE PARENT REMAINS IOWA HEALTH SYSTEM, WITH THE UNITYPOINT HEALTH NAME REFLECTING A DOING BUSINESS AS (D/B/A)."
201423149349300402,362167792,Related Organization,"Michigan Theological Seminary was acquired for zero dollars by The Moody Bible Institute as of January 1, 2010.During this last fiscal year Michigan Theological Seminary was fully merged into The Moody Bible Institute of Chicago therefore a final return for Michigan Theological Seminary will be completed this year."
201423179349304652,136171197,"PART II, LINE 5, COLUMN F - MSMC REALTY CORPORATION","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL AND MOUNT SINAI MEDICAL CENTER ARE ALL MEMBERS OF THIS ENTITY."
201423179349304652,136171197,"PART II, LINE 6, COLUMN F - MSMC RESIDENTIAL REALTY LLC","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL, THE MSMC REALTY CORPORATION AND THE MSMC RESIDENTIAL REALTY MANAGER, INC. ARE ALL MEMBERS OF THIS ENTITY."
201423179349304652,136171197,"PART II, LINE 1, COLUMN F - MSMC RESIDENTIAL REALTY MANAGER, INC","DIRECT CONTROLLING ENTITY ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI, THE MOUNT SINAI HOSPITAL AND THE MSMC REALTY CORPORATION ARE ALL MEMBERS OF THIS ENTITY."
201423189349307402,420681049,"SCHEDULE R, PART II","SOUTHEASTERN IOWA SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA 36-3514254 2635 NORTHGATE DRIVE IOWA CITY, IA 52244 WESTERN IOWA SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA 36-3514255 318 E 5TH STREET STORM LAKE, IA 50588 NORTHEASTERN IOWA SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA 36-3514256 201 20TH STREET SW WAVERLY, IA 50677-0804"
201442939349300314,596605703,"FORM 990, SCH R, PART VII","HODGES UNIVERSITY FOUNDATION, INC WAS DISSOLVED ON 09/30/2013. ALL OF ITS NET ASSETS WERE MERGED WITH HODGES UNIVERSITY."
201433219349308303,541863192,"SCH R, PART I, COLUMN E","DISREGARDED ENTITIES END OF THE YEAR ASSETS LLCS HAVE BEEN ESTABLISHED IN THE ANTICIPATION OF ACQUIRING PROPERTIES FOR THE REAL ESTATE FOUNDATION AND THE UNIVERSITY'S USE. PROPERTY HAS NOT YET BEEN ACQUIRED BY EVERY LLC. ALSO, CERTAIN LLC'S HAVE SERVED THEIR INITIAL PROPERTY ACQUISITION PURPOSE AND THE ASSETS HAVE BEEN SOLD OR TRANSFERRED; THESE LLCS ARE BEING MAINTAINED FOR FUTURE BUSINESS PURPOSES."
