object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201931019349300333,141338498,"SCHEDULE E, PART I, LINE 3","SIENA COLLEGE ADMITS STUDENTS OF ANY RACE, COLOR, NATIONAL AND ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS, AND ACTIVITIES GENERALLY ACCORDED OR MADE AVAILABLE TO STUDENTS AT THE SCHOOL. IT DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, NATIONAL AND ETHNIC ORIGIN IN ADMINISTRATION OF ITS EDUCATIONAL POLICIES, ADMISSIONS POLICIES, SCHOLARSHIP AND LOAN PROGRAMS, AND ATHLETIC AND OTHER SCHOOL-ADMINISTERED PROGRAMS. THE COLLEGE PUBLICIZES ITS RACIALLY NON-DISCRIMINATORY POLICY ON ITS WEBSITE AND IN THE STUDENT HANDBOOK, WHICH IS DISTRIBUTED TO ALL STUDENTS."
201931019349300333,141338498,"SCHEDULE E, PART I, LINE 6A",THE COLLEGE RECEIVES GRANTS FROM VARIOUS FEDERAL AND STATE AGENCIES.
201931019349300218,910236600,"SCHEDULE E, PART I, LINE 3","ALL UNIVERSITY CATALOGS, ADMISSION APPLICATIONS AND FINANCIAL AID BROCHURES CONTAIN STATEMENTS OF NON-DISCRIMINATORY POLICIES. THESE DOCUMENTS ARE AVAILABLE BY REQUEST OR BY ACCESSING OUR WEBSITE."
201931019349300218,910236600,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES VARIOUS FEDERAL, STATE, LOCAL AND FOUNDATION GRANTS FOR ACADEMIC ACTIVITIES, RESEARCH, STUDENT FINANCIAL AID, LOAN, AND WORK STUDY PROGRAMS."
201900429349301195,846024048,"SCHEDULE E, PART I, LINE 3","ALL ADVERTISING, PROMOTIONAL AND OTHER SCHOOL MATERIALS INCLUDE THIS POLICY"
201900429349301195,846024048,"SCHEDULE E, PART I, LINE 4","NOT APPLICABLE, THE ORGANIZATION DOES NOT SOLICIT CONTRIBUTIONS"
201900609349300805,980042539,"Schedule E, Part I, Line 3","The University of Regina is a partially public funded Canadian University, There is no obligation in Canada requiring such policies or statements with respect to students. However, our Strategic Plan does indicate that ""We are a learning community, we value interaction between faculty members and students as the fundamental activity of the academy. We recognize and support the diversity of our students needs, and are inclusive of our Aboriginal, new Canadian, international students, employees, and partners."""
201900609349300805,980042539,"Schedule E, Part I, Line 4","The U of R is a partially public funded Canadian University. It only keeps track of faculty members, staff or students who self-declared as a minority or as being Aboriginal or Metis."
201900609349300805,980042539,"Schedule E, Part I, Line 6",The University of Regina is a partially public funded Canadian University. We receive an Operating Grant and a Capital Grant from the Saskatchewan Ministry of Advanced Education.
201900609349300805,980042539,"Schedule E, Part I, Line 7",The University of Regina is a partially public funded University and is not subject to the noted legislation. We are required to follow Canadian legislation with respect to racial non-discrimination.
201900809349300610,480547702,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY'S NONDISCRIMINATION STATEMENT APPEARS ON ALL PRINT ADVERTISEMENTS, INCLUDING NEWSPAPER, MAGAZINE ADS, CHAMBER ADS AND DIRECTORIES, DIRECT MAIL, BROCHURES, COLLATERAL, FLYERS, LANDING PAGES, AND EMAIL ADVERTISING. THE NONDISCRIMINATION STATEMENT READS, FRIENDS UNIVERSITY DOES NOT DISCRIMINATE AGAINST ACADEMICALLY QUALIFIED STUDENTS ON THE BASIS OF RACE, COLOR, NATIONAL OR ETHNIC ORIGIN, SEX, DISABILITY OR AGE IN ITS PROGRAM ACTIVITIES. THE NONDISCRIMINATION STATEMENT IS NOT EXPRESSLY STATED IN OUR RADIO ADS, BILLBOARDS, OR WEBSITE BANNER ADS. THE FOLLOWING PERSON HAS BEEN DESIGNATED TO HANDLE INQUIRIES REGARDING THIS POLICY: EEOC/TITLE IX COORDINATOR, FRIENDS UNIVERSITY, 2100 W UNIVERSITY AVE. WICHITA, KS 67213, (316) 295-5000."
201900809349300610,480547702,"SCHEDULE E, PART I, LINE 6A","FRIENDS UNIVERSITY RECEIVES PASS-THROUGH FINANCIAL AID FROM PELL, SEOG, PERKINS, AND DIRECT LENDING. THIS AID IS RECEIVED AND DISBURSED TO THE STUDENT ACCOUNT TO DEFER TUITION, FEES, HOUSING, AND OTHER CHARGES. EXCESS AID IS REFUNDED TO THE STUDENT."
201910189349300636,931071753,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","The Organization uses its website, where the student catalogue is posted, which includes the Nondiscriminatory Statement."
201910189349300636,931071753,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201910189349300636,931071753,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201920459349301537,590668483,"Schedule E, Part I, Line 3","The racially nondiscriminatory policy is advertised on the University's website (www.fmuniv.edu), as well as in print and television advertising for upcoming registration periods."
201920459349301537,590668483,"Schedule E, Part I, Line 6","The University receives Federal Title IV program financial aid and also participates in and receives State of Florida financial aid as well. In addition, the University receives Federal Title III, Dept. of Education, Dept. of Energy, Dept. of Health & Human Services, U.S. Dept. of Homeland Security, and other smaller grants."
201940089349301129,596046500,"SCHEDULE E, LINE 3",ALL ADVERTISEMENTS FOR FLORIDA INSTITUTE OF TECHNOLOGY INCLUDE THE NECESSARY INFORMATION REGARDING THE UNIVERSITY'S NON-DISCRIMINATION POLICY.
201940089349301129,596046500,"SCHEDULE E, LINE 6","THE UNIVERSITY PARTICIPATES IN NUMEROUS FEDERAL AND STATE PROGRAMS AS LISTED BELOW: FEDERAL PROGRAMS: US DEPARTMENT OF COMMERCE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION US DEPARTMENT OF DEFENSE US DEPARTMENT OF ENERGY US DEPARTMENT OF HEALTH AND HUMAN SERVICES US DEPARTMENT OF HOMELAND SECURITY STATE OF FLORIDA DEPARTMENT OF TRANSPORTATION US DEPARTMENT OF THE INTERIOR US SMALL BUSINESS ADMINISTRATION NATIONAL SCIENCE FOUNDATION NATIONAL AERONAUTICS AND SPACE ADMINISTRATION US ARMY US NAVY US DEPARTMENT OF TRANSPORTATION US DEPARTMENT OF JUSTICE UNITED NATIONS, COMPREHENSIVE NUCLEAR-TEST BAN TREATY ORGANIZATION ENVIRONMENTAL PROTECTION AGENCY US DEPARTMENT OF STATE OTHER FEDERAL PROGRAMS CORPORATION FOR PUBLIC BROADCASTING US DEPARTMENT OF VETERAN AFFAIRS US DEPARTMENT OF EDUCATION STATE PROGRAMS: FLORIDA OFFICE OF INSURANCE REGULATIONS FLORIDA DIVISION OF EMERGENCY MANAGEMENT FLORIDA DEPARTMENT OF AGRICULTURE AND CONSUMER SERVICES FLORIDA DEPARTMENT OF HEALTH FLORIDA DEPARTMENT OF EDUCATION FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION FLORIDA FISH AND WILDLIFE CONSERVATION COMMISSION FLORIDA DEPARTMENT OF TRANSPORTATION FLORIDA DEPARTMENT OF HIGHWAY SAFETY AND MOTOR VEHICLES FLORIDA DEPARTMENT OF ECONOMIC OPPORTUNITY FLORIDA STUDENT FINANCIAL ASSISTANCE FLORIDA BRIGHT FUTURES SCHOLARSHIPS"
201900999349300535,370661494,"SCHEDULE E, PART I, LINE 3","THE STATEMENT ""BRADLEY UNIVERSITY IS COMMITTED TO A POLICY OF NON-DISCRIMINATION AND THE PROMOTION OF EQUAL OPPORTUNITIES FOR ALL PERSONS REGARDLESS OF AGE, COLOR, CREED, DISABILITY, ETHNICITY, MARITAL STATUS, NATIONAL ORIGIN, RACE, RELIGION, SEX, SEXUAL ORIENTATION, OR VETERAN STATUS. THE UNIVERSITY IS ALSO COMMITTED TO COMPLIANCE WITH ALL APPLICABLE LAWS REGARDING NON-DISCRIMINATION, HARASSMENT AND AFFIRMATIVE ACTION."" IS CONSPICUOUSLY DISPLAYED IN ALL ADMISSIONS MATERIAL INCLUDING UNIVERSITY CATALOGS."
201900999349300535,370661494,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES TITLE IV FEDERAL FUNDS.
201900999349300230,750983821,"Schedule E, Part I, Line 3",The organization's nondiscriminatory policy is published in the university's catalog and on its website.
201930099349300203,231424055,"SCHEDULE E, PART I, LINE 3",THE POLICY APPEARS IN THE COLLEGE'S CATALOG. IT IS ALSO CONSISTENTLY PUBLICIZED IN ALL OF THE COLLEGE'S HUMAN RESOURCES AND RECRUITMENT ACTIVITIES.
201930099349300203,231424055,"SCHEDULE E, PART I, LINE 6","THE COLLEGE PARTICIPATES IN A NUMBER OF FEDERAL AID PROGRAMS ADMINISTERED THROUGH THE U.S. DEPARTMENT OF EDUCATION, INCLUDING BUT NOT LIMITED TO THE FOLLOWING PROGRAMS: FEDERAL FAMILY EDUCATION LOAN PROGRAM, FEDERAL PELL GRANT PROGRAM, FEDERAL PERKINS LOAN PROGRAM AND FEDERAL WORK-STUDY PROGRAM. IN ADDITION TO THE FEDERAL PROGRAMS, THE COLLEGE ALSO PARTICIPATES IN THE PENNSYLVANIA STATE DEPARTMENT OF EDUCATION VOCATIONAL EDUCATION PROGRAM."
201940569349300119,470376524,"SCHEDULE E, PART I, LINE 3",THE NONDISCRIMINATORY POLICY IS ON THE UNIVERSITY'S WEBSITE.
201940569349300119,470376524,"SCHEDULE E, PART I, LINE 6",UNIVERSITY PARTICIPATES IN FEDERAL AND STATE STUDENT FINANCIAL AID PROGRAMS AND RECEIVED OTHER FEDERALLY FUNDED GRANTS AS A SUBRECIPIENT FROM VARIOUS STATE PASS-THROUGH AGENCIES.
201930509349300228,750851900,"SCHEDULE E, PART I, LINE 3","ACU PUBLISHES ITS NONDISCRIMINATORY POLICY ON OUR PUBLIC WEB SITE, IN THE UNIVERSITY CATALOG AND ON THE APPLICATION FOR ADMISSION."
