object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
202042129349300209,237242844,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
202042029349300244,822811849,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
202040769349301389,350868158,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202000349349300770,410970173,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
202000349349300790,560554199,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202000249349300400,310840764,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
202030589349300823,560530003,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202030949349300023,351087173,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202041339349303014,203823825,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202021339349300927,473731895,true,true,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202010589349300411,237373765,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202011279349301111,240795460,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202041339349302114,541251090,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
202032069349300618,521555346,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
202001359349303465,560529988,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202031119349300313,621861520,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202031979349302188,131624225,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202031359349301613,131740451,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202001959349300610,231352651,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201932889349301228,710350954,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202010999349300801,251120678,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202000819349300210,620475751,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
