object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201520419349301982,540505922,"Schedule R, Part IV","In FY 2013-14, Lynchburg College in Virginia started an off-site program in St Lucia located in the Eastern Caribbean. Lynchburg College (St Lucia) Limited, which is the branch campus on the island, is located in rented office and classroom space near the capital city of Castries. The program offerings are designed to respond to educational needs in St Lucia as well as other countries within the Eastern Caribbean. Specific areas of study include undergraduate programs in special education and elementary education, along with several graduate level programs. The for-profit entity or subsidiary provides a legal corporation that is recognized by the government of St Lucia. Lynchburg College (St Lucia) Limited includes the rental of the office and classroom space, necessary property or liability insurance for operations, employment of St Lucia citizens as the on-site director and administrative assistance, and other miscellaneous expense such as equipment purchases for the educational operations on the island. All of the educational activities fall under Lynchburg College in Virginia. Lynchburg College in Virginia is the sole shareholder of stock in the for-profit subsidiary, and as such controls the membership of the board and can direct financial decisions affecting the subsidiary and the College. The directors selected for the subsidiary also serve as board members of Lynchburg College in Virginia, so they represent the interests of the College. No fundraising will be undertaken by the for-profit entity, Lynchburg College (St Lucia) Limited."
201530379349301253,470378777,"Schedule R, Part II",Primary activity - promote the University through solicitation of funds to encourage various activities of the University.
201500439349300100,951744369,"Schedule R, Part IV:",For transparency reasons we have listed the non-governmental organizations structured as organizations in Mexico. The figures have not been listed as the amounts have been consolidated as part of the 990.
201530479349301843,570314408,"SCHEDULE R, PART V, LINE 2",THE COLLEGE'S EMPLOYEES DO A NOMINAL AMOUNT OF WORK FOR THE PC FOUNDATION AND THE PC RE FOUNDATION AT NO COST TO EITHER ENTITY.
201500489349301365,610444763,"SCHEDULE R, PART I",THE FUGITTE SCIENCE CENTER WAS DISSOLVED IN APRIL 2014.
201500569349300300,540505977,"PART IV, LINE (1), COLUMN (C)","LEGAL DOMICILE OF TRUST THE CHARITABLE REMAINDER TRUSTS ARE LEGALLY DOMICILED IN GA, LA, TX, AND VA"
201520479349300107,570933257,"SCH R, PAGE 3 PART V AND SCHEDULE B","GIFTS: CLEMSON UNIVERSITY REAL ESTATE FOUNDATION (CUREF) RECEIVES GIFTS ON BEHALF OF CLEMSON UNIVERSITY FOUNDATION (CUF) AND CLEMSON UNIVERSITY (CU). GIFTS ARE DESIGNATED FOR CUREF BY THE DONORS. CUF MAINTAINS THE GIFT SYSTEM AND DONOR DATABASE FOR CU, CUREF AND CUF."
201500559349300115,570967350,"FORM 990, SCHEDULE R, PART I & II","THE RESEARCH FOUNDATION'S FINANCIAL STATEMENTS INCLUDE THE ACTIVITY FOR HEALTH SCIENCES SOUTH CAROLINA, A SUPPORTED ENTITY TO THE FOUNDATION ACCORDING TO THE ORGANIZATION'S BYLAWS AND ITOLOGY (FORMERLY KNOWN AS CONSORTIUM FOR ENTERPRISE SYSTEMS MANAGEMENT DUE TO MAY 2014 NAME CHANGE), A DISREGARDED ENTITY FOR TAX PURPOSES."
201500479349301665,350868086,"PART IV, COLUMN (C), STATE OF LEGAL DOMICILE",INDIANA - 3 WASHINGTON - 1
201520489349301002,420680404,"SCHEDULE R, PART II","BUENA VISTA UNIVERSITY FOUNDATION WAS LIQUIDATED AND ALL ASSETS WERE DISTRIBUTED TO THE UNIVERSITY ON MAY 6, 2014."
201520489349301002,420680404,"SCHEDULE R, PART III","BUENA VISTA UNIVERSITY'S SHARE OF YEAR END ASSETS OF BVU FUND LP ARE ALL INCLUDED ON FORM 990, PART XI, LINE 11, INVESTMENTS - PUBLICLY TRADED SECURITIES AND LINE 12 - INVESTMENTS - OTHER SECURITIES."
201520659349300232,750926755,"SCHEDULE R, PART V, LINE 2",PAYMENTS MADE BY UD PROPERTY MANAGEMENT TO REIMBURSE THE UNIVERSITY FOR PROPERTY INSURANCE AND PROPERTY TAXES PAID BY THE UNIVERSITY ON BEHALF OF UD PROPERTY MANAGEMENT.
