object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202121349349303522,042103552,PART IV,"Elanah Uretsky (Spouse of University Executive Vice President for Finance and Administration Stewart Urestky), Lucy Goodhart (daughter-in-law of Trustee Stephen kay), Jessica Liebowitz (spouse of University President Ronald Liebowitz), and Margot Davis (spouse of Trustee Jonathan Davis) are employees of the university. None of the officers or trustees mentioned participated in establishing their compensation."
202031959349303373,042103578,"PART IV, LINE 1","The College has invested in Adage Capital Partners LP since October, 2001. This investment was vetted by Cambridge Associates LLC, an independent advisory firm that performs due diligence and makes recommendations for investments. The husband of Trusteee Elizabeth Cochary Gross is a partner at Adage Capital Management."
202001279349300320,580566116,"Sch L, Part IV, Business Transactions Involving Interested Persons:",(a) Name of person: Elizabeth Holder(d) Description of transaction: building construction services
202041969349300214,042103552,PART IV,"THE UNIVERSITY ENGAGES FAMILY MEMBERS OF OFFICERS OR TRUSTEES OF THE UNIVERSITY, IN THE ORDINARY COURSE OF BUSINESS, AS FOLLOWS: Jessica Liebowitz, spouse of University President Ronald Liebowitz, is employed by the University as a visiting scholar who studies doctoral education. Ms. Liebowitz received employee compensation of $59,448. President Liebowitz does not participate in establishing the compensation of Ms. Liebowitz. Lucy Goodhart, daughter in law of Trustee Stephen Kay, is employed by the University as a lecturer in International and Global Studies and Politics. Ms. Goodhart received employee compensation of $32,773. Mr. Kay does not participate in establishing the compensation of Ms. Goodhart. Margot Davis, spouse of University Trustee Jonathan Davis, is employed by the University as a staff member of the Heller School of Social Policy and Management. Ms. Davis received employee compensation of $19,066. Mr. Davis does not participate in establishing the compensation of Ms. Davis. Elanah Uretsky, spouse of Executive Vice President of Administration and Finance Stewart Uretsky, is employed by the University as an associate professor in the International and Global Studies Program. Ms. Uretsky received employee compensation of $86,785. Mr. Uretsky does not participate in establishing the compensation of Ms. Uretsky."
202100849349300905,591023117,"Schedule L, Part III GRANTS OR ASSISTANCE BENEFITING INTERESTED PERSONS","COLLEGES, UNIVERSITIES AND PRIMARY AND SECONDARY SCHOOLS ARE NOT REQUIRED TO IDENTIFY INTERESTED PERSONS TO WHOM THEY PROVIDED SCHOLARSHIPS, FELLOWSHIPS, AND SIMILAR FINANCIAL ASSISTANCE. PURSUANT TO THE INSTRUCTIONS TO FORM 990, SCHEDULE L, PART III, COLUMNS (A) AND (B) HAVE BEEN MARKED N/A."
202023309349300032,650216638,"SCHEDULE L, PART V","1 (A) BAR EDUCATION, INC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 225,428 (D) PUBLIC RELATIONS (E) NO 2 (A) BAR EDUCATION, INC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 150,000 (D) ADMINISTRATIVE SUPPORT INCOME (E) NO 3 (A) BAR EDUCATION, INC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 423,440 (D) ONLINE REVENUE (E) NO 4 (A) BAR EDUCATION, INC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 130,000 (D) TUITION REIMBURSEMENT (E) NO 5 (A) EVERGLADES MANAGEMENT, INC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 1,125,231 (D) CHARTER AIRCRAFT AND OTHER TRAVEL (E) NO 6 (A) ZEUS PROPERTIES LLC D/B/A HOLIDAY INN EXPRESS FORT LAUDERDALE (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 297,823 (D) HOLIDAY INN EXPRESS FOR LODGING (E) NO 7 (A) KEISER COMMONS ASSOCIATES LTD (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 826,767 (D) RENT FOR TALLAHASSEE CAMPUS (E) NO 8 (A) KEISER SCHOOL, INC (B) CHANCELOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 4,955,371 PRINCIPAL 2,205,102 INTEREST TOTAL 7,160,473 (D) NOTE PAYABLE KEISER SCHOOL, INC. (E) NO 9 (A) CUTTING EDGE RECRUITING SOLUTIONS LLC (B) OWNED BY FAMILY MEMBER OF TRUSTEE ANDREW WRIGHT (C) 5,730 (D) RECRUITING SERVICES (E) NO 10 (A) NINETEEN HUNDRED BUILDING ASSOCIATES, LTD (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 2,202,267 (D) RENT FOR OFFICE OF THE CHANCELLOR ONLINE CAMPUS, AND GRAD SCHOOL (E) NO 11 (A) SPECTRUM 1500 BUILDING ASSOCIATES, LTD (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 3,084,619 (D) RENT FOR FORT LAUDERDALE CAMPUS (E) NO 12 (A) KEISER COMPUTERS INC (B) OWNED BY FAMILY MEMBER OF CHANCELLOR (C) 67,748 (D) PAPERLESS FILING SYSTEM CONVERSION (E) NO 13 (A) BEST ROOFING (B) OWNED BY A TRUSTEE-GREGG WALLICK (C) 329,741 (D) REPAIR SERVICES (E) NO 14 (A) GFA INTERNATIONAL, INC (B) OWNED BY TRUSTEE FRANK FRIONE (C) 14,805 (D) CONSTRUCTION (E) NO 15 (A) KEISER LEGAL, PLLC (B) CHAIRPERSON IS IMMEDIATE FAMILY MEMBER OF CHANCELLOR (C) 41,961 (D) LEGAL SERVICES (E) NO 16 (A) ODIN 123,LLC (B) CHANCELLOR / VICE PRESIDENT HAS AN OWNERSHIP INTEREST (C) 303,878 (D) CHARTER AIRCRAFT AND OTHER TRAVEL (E) NO SCHEDULE L, PART I THE ORGANIZATION REACHED AGREEMENT WITH CERTAIN AFFILIATES TO ADJUST CERTAIN LEASE AND EXPENSE ARRANGEMENTS INVOLVING PRIOR TAX YEARS. THE ORGANIZATION AND SUCH AFFILIATES ARE IN THE PROCESS OF RESOLVING THESE MATTERS THROUGH PAYMENT ADJUSTMENTS, CORRECTION, AND TAX PAYMENTS AS APPROPRIATE."
202131379349308773,060646936,"SCH L, PART IV, BUSINESS TRANSACTIONS INVOLVING INTERESTED PERSONS:",(A) NAME OF PERSON: MARK A. FRIES(D) DESCRIPTION OF TRANSACTION: THE UNIVERSITY OF BRIDGEPORT PURCHASED INSURANCE FROM PEOPLE'S UNITED INSURANCE AGENCY. MARK A. FRIES IS A SENIOR VICE PRESIDENT OF PEOPLE'S UNITED INSURANCE AGENCY.(A) NAME OF PERSON: PAUL ANTINOZZI(D) DESCRIPTION OF TRANSACTION: THE UNIVERSITY OF BRIDGEPORT ENGAGED ANTINOZZI ASSOCIATES TO PROVIDE ARCHITECTURAL SERVICES. PAUL ANTINOZZI IS THE PRESIDENT OF ANTINOZZI ASSOCIATES.(A) NAME OF PERSON: MICHAEL KOLAKOWSKI(D) DESCRIPTION OF TRANSACTION: THE UNIVERSITY OF BRIDGEPORT ENGAGED KBE BUILDING CORPORATION TO PROVIDE CONSTRUCTION SERVICES. MICHAEL KOLAKOWSKI IS THE PRESIDENT AND CEO OF KBE BUILDING CORPORATION.
202121339349303267,381624684,"Schedule L, Part V Supplemental Information","Northwood University leases office/classroom space for it's Grand Rapids location, Mr. DeVos is 1/3 owner of the management company that manages the building.Northwood trustee Richard Guirlinger is the owner of Bourke Services, LLC. Northwood hires and pays Bourke Services, LLC to do presentations in the University of The Aftermarket sessions offered by Northwood University. Richard Guirlinger is the presenter for those sessions. The payment includes fees and expenses."
202041759349300209,221815636,"Pt IV, Line 1","(a) current Board of Trustee member, Caren Bateman"
202013519349300106,237410494,"PART 1, LINE 2 - PROCEDURES FOR MONITORING THE USE OF GRANT FUNDS",THE TUITION ASSISTANCE IS GIVEN TO THE STUDENTS IN THE FORM OF A CREDIT TO THEIR ACCOUNT. THE TUITION ASSISTANCE IS NOT PERMITTED TO EXCEED THE STUDENT'S TUTION BILL.
202021349349301722,520643528,"SCHEDULE L, PART V","PART IV - BUSINESS TRANSACTIONS INVOLVING INTERESTED PERSONS LINE 1 - THE ORIGINAL CONTRACT WAS AWARDED PURSUANT TO A COMPETITIVE BIDDING PROCESS AND WAS CONSIDERED TO BE FAIR AND REASONABLE. THE CONTRACT WAS AWARDED TO THE LOW BIDDER AND MET THE SPECIFICATIONS AND REQUIREMENTS AS OUTLINED IN THE REQUEST FOR PROPOSAL. DR. RAJARATHINAM ALSO CONTRIBUTED 5,000 TO THE UNIVERSITY DURING THE FISCAL YEAR. ALADDIN FOOD MANAGEMENT SERVICES, LLC IS ONE OF THE HIGHER PAID CONTRACTORS. THE COMPANY ALSO CONTRIBUTED 6,575 TO THE UNIVERSITY DURING THE FISCAL YEAR."
202131329349304783,361408475,"FORM 990, SCHEDULE L, PART IV","BUSINESS TRANSACTIONS WITH INTERESTED PERSONS CECILIA RODRIGUEZ, WIFE OF RICHARD RODRIGUEZ, FORMER TRUSTEE, IS EMPLOYED BY THE REPORTING ORGANIZATION. MR. RODRIGUEZ HAS NO DIRECT CONTROL OVER HER COMPENSATION. JENNIFER BOYLE, WIFE OF PATRICK BOYLE, FORMER OFFICER, IS EMPLOYED BY THE REPORTING ORGANIZATION. MR. BOYLE HAS NO DIRECT CONTROL OVER HER COMPENSATION."
202031069349301763,741161940,"SCHEDULE L, PART III","SCHEDULE L, PART III, GRANTS OR ASSISTANCE BENEFITTING INTERESTED PERSONSDISCOUNTED TUITION WAS AWARDED TO TWO OFFICER/OFFICERS' RELATIVESACCORDING TO TUITION REMISSION BENEFITS OFFERED TO ALL FULL-TIMEFACULTY AND STAFF."
202111379349303921,362169157,"Schedule L, Part III GRANTS OR ASSISTANCE BENEFITING INTERESTED PERSONS","ALTHOUGH THERE MAY BE RECIPIENTS WHO ARE RELATED TO PERSONS HAVING AN INTEREST IN THE INSTITUTION, SUCH RECIPIENTS ARE SELECTED ON AN EQUAL, OBJECTIVELY DETERMINABLE BASIS WITH OTHER RECIPIENTS. ALL STUDENTS RECEIVING SCHOLARSHIPS AND FELLOWSHIPS ARE JUDGED WORTHY BY THE INSTITUTION'S ASSESSMENT ON THE BASIS OF ACADEMIC ACHIEVEMENT, FINANCIAL NEED AND OTHER SIMILAR STANDARDS. ANY SCHOLARSHIP COMMITTEE MEMBER WHO HAS A RELATIONSHIP WITH ANY POTENTIAL RECIPIENT OF SCHOLARSHIP MONEY IS NOT INCLUDED IN THE SELECTION PROCESS FOR THAT PARTICULAR CANDIDATE."
