object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201403529349300205,580566143,"Schedule G, Part I, Line 2b, Column (v)",The University is exempt for registration in the State of Georgia.
201423519349300952,610660795,"SCHEDULE G, PART I, LINE 2B, COLUMN (V)","JOHNSON, GROSSNICKLE & ASSOCIATES, INC. FUNDRAISING CONSULTANTS WERE PAID TO ADVISE ON CAPITAL CAMPAIGN FUNDRAISING STRATEGIES."
201433239349300603,750827421,"Fundraiser agreements (Part I, line 2b(v))","For fiscal year 2013/2014, the Seminary paid The Pursuant Group $496,074. $191,400 were fees for consultation and management. The remaining $304,674 were costs related to the printing, mailing, and other costs of our direct mail and new donor acquisition."
201403029349300540,150532053,"SCHEDULE G, PART I, LINE 2B, COLUMN (V)","PROJECTS PLUS, INC. SHALL RECEIVE A FIXED FEE OF $55,000. THE SCOPE OF WORK IS COMPREHENSIVE. IF ADDITIONAL SERVICES ARE NEEDED, THESE SERVICES WILL BE NEGOTIATED SEPARATELY. PAYMENTS ARE SCHEDULED AS FOLLOWS: $10,000 UPON THE SIGNING OF THE CONTRACT; $5,625 ON THE FIRST OF EACH MONTH FOR THE EIGHT-MONTH PERIOD OCTOBER 1, 2013 THROUGH AND INCLUDING MAY 1, 2014 (SIGNING FEE + EIGHT PAYMENTS). ADDITIONAL EXPENSES REIMBURSED TO PROJECTS PLUS, INC. FOR THE ADMINISTRATIVE SUPPORT OF THE EVENT, NOT EXPECTED TO EXCEED $1,000, INCLUDE COURIER SERVICES, POSTAGE, EXPRESS MAIL AND MISCELLANEOUS SUPPLIES. THESE EXPENSES ARE SUBJECT TO THE SEMINARY'S PRIOR APPROVAL AND WILL BE BILLED ON A MONTHLY BASIS. TRANSPORTATION EXPENSES, TO BE BILLED ON A MONTHLY BASIS, ARE NOT EXPECTED TO EXCEED $750 AND WILL BE USED FOR STAFF TO TRAVEL TO/FROM MEETINGS AND THE EVENT. ALL OTHER MAJOR EXPENSES (E.G. VENUE, MUSIC, AUDIO-VIDEO, DECOR AND GRAPHIC DESIGN) WILL BE APPROVED BY THE SEMINARY AND BILLED BY THE VENDOR DIRECTLY TO THE SEMINARY."
201413449349300111,530196583,"SCHEDULE G, PART I, LINE 2B, PROF FUNDRAISING SVCS EXPENSES PMTS OR REIMB","SHARON HENRY AND COMPANY DESCRIPTION: PAYMENT OF FEES: $20,017.13 AND EXPENSES $3,258.74. WE PAY BOTH FEES AND EXPENSES TO THIS SERVICE PROVIDER. THE FEES ARE PAID ON A RATE PER HOUR BASIS, WITH DETAIL PROVIDED ON THE TASKS PERFORMED. THE SERVICE PROVIDER PROVIDES A BASIC DESCRIPTION OF ANY OUT-OF-POCKET EXPENSES BILLED."
201413449349300111,530196583,"SCHEDULE G, PART I, LINE 2B, PROF FUNDRAISING SVCS EXPENSES PMTS OR REIMB","TELECOMP - DESCRIPTION: PAYMENT OF FEES: $201,831.42 AND EXPENSE REIMBURSEMENTS $28,338.35. THE ANNUAL TELEPHONE FUNDRAISING FEES ARE PAID IN FOUR INSTALLMENTS. THE SERVICE PROVIDER PROVIDES A BASIC DESCRIPTION OF ANY OUT-OF-POCKET EXPENSES BILLED."
201403219349310800,752387636,"Part III, Line 17b - Distributions Required Under State Law",TX $7800
201443159349303059,250965576,"Schedule G, Part III, Line 17a","Oversees sale of raffle tickets, makes certain all tickets and funds are accounted for. Makes certain that all funds are deposited into College account, tracks expenditures. Destroys all unsold tickets."
201402949349300735,561065978,"SCHEDULE G, PART I, LINE 2B, COLUMN (V)","FINANCIAL PLANNING MINISTRY'S PROGRAM IS TO ASSIST IN ""PLANNED GIVING"" BY SETTING UP AN ESTATE PLAN. THE OVERALL ARCH IS ""FUNDRAISING"" THROUGH PLANNED GIVING. D. CLAY PERKINS, PRESIDENT OF MID-ATLANTIC CHRISTIAN UNIVERSITY, IS THE SECRETARY OF FINANCIAL PLANNING MINISTRY. HE DOES NOT BENEFIT FINANCIALLY FROM FINANCIAL PLANNING MINISTRY."
201403179349302875,610444780,"SCHEDULE G, PART III, LINE 16, DESCRIPTION OF SERVICES PROVIDED","ESTIMATED TIME 25 HOURS PER YEAR. COORDINATION OF RAFFLE, INCLUDING ARRANGING FOR VOLUNTEER SALESPEOPLE OF RAFFLE AND COMPLIANCE WITH FEDERAL AND STATE GAMING REQUIREMENTS."
201433159349303168,260833212,"SCHEDULE G, PAGE 1, PART I, LINE 2B, COLUMN (V)",AMERICAN PHILANTHROPIC LLC -20000
