object_id,ein,LcnsdSttsCd
201443179349303604,231352008,AL
201443179349303604,231352008,AK
201443179349303604,231352008,AZ
201443179349303604,231352008,AR
201443179349303604,231352008,CO
201443179349303604,231352008,CT
201443179349303604,231352008,FL
201443179349303604,231352008,GA
201443179349303604,231352008,HI
201443179349303604,231352008,IL
201443179349303604,231352008,KS
201443179349303604,231352008,KY
201443179349303604,231352008,LA
201443179349303604,231352008,MN
201443179349303604,231352008,MD
201443179349303604,231352008,ME
201443179349303604,231352008,MA
201443179349303604,231352008,MI
201443179349303604,231352008,MO
201443179349303604,231352008,MS
201443179349303604,231352008,NH
201443179349303604,231352008,NM
201443179349303604,231352008,NJ
201443179349303604,231352008,NY
201443179349303604,231352008,NC
201443179349303604,231352008,ND
201443179349303604,231352008,OH
201443179349303604,231352008,OK
201443179349303604,231352008,OR
201443179349303604,231352008,PA
201443179349303604,231352008,RI
201443179349303604,231352008,SC
201443179349303604,231352008,TN
201443179349303604,231352008,UT
201443179349303604,231352008,VA
201443179349303604,231352008,WA
201443179349303604,231352008,WV
201443179349303604,231352008,WI
201443179349303604,231352008,CA
201443159349302919,042104451,MA
201403529349300205,580566143,GA
201403469349300145,596046500,FL
201423519349300952,610660795,KY
201443189349300214,410698301,MN
201403219349311100,204075974,WA
201433239349300603,750827421,CT
201433239349300603,750827421,IL
201433239349300603,750827421,KY
201433239349300603,750827421,AR
201433239349300603,750827421,MI
201433239349300603,750827421,MS
201433239349300603,750827421,TN
201433239349300603,750827421,UT
201433239349300603,750827421,VA
201433239349300603,750827421,WV
201433239349300603,750827421,PA
201433239349300603,750827421,WA
201433239349300603,750827421,LA
201433239349300603,750827421,NH
201433239349300603,750827421,CO
201433239349300603,750827421,MI
201433239349300603,750827421,AK
201433239349300603,750827421,MA
201402559349300200,350715530,IN
201433179349304828,362167773,IL
201423149349300402,362167792,AL
201423149349300402,362167792,AK
201423149349300402,362167792,AZ
201423149349300402,362167792,AR
201423149349300402,362167792,CA
201423149349300402,362167792,CO
201423149349300402,362167792,CT
201423149349300402,362167792,DE
201423149349300402,362167792,DC
201423149349300402,362167792,FL
201423149349300402,362167792,GA
201423149349300402,362167792,HI
201423149349300402,362167792,ID
201423149349300402,362167792,IL
201423149349300402,362167792,IN
201423149349300402,362167792,IA
201423149349300402,362167792,KS
201423149349300402,362167792,LA
201423149349300402,362167792,ME
201423149349300402,362167792,MD
201423149349300402,362167792,MA
201423149349300402,362167792,MI
201423149349300402,362167792,MN
201423149349300402,362167792,MS
201423149349300402,362167792,MO
201423149349300402,362167792,MT
201423149349300402,362167792,NE
201423149349300402,362167792,NV
201423149349300402,362167792,NH
201423149349300402,362167792,NJ
201423149349300402,362167792,NM
201423149349300402,362167792,NY
201423149349300402,362167792,NC
201423149349300402,362167792,ND
201423149349300402,362167792,OH
201423149349300402,362167792,OK
201423149349300402,362167792,OR
201423149349300402,362167792,PA
201423149349300402,362167792,RI
201423149349300402,362167792,SC
201423149349300402,362167792,SD
201423149349300402,362167792,TN
201423149349300402,362167792,TX
201423149349300402,362167792,UT
201423149349300402,362167792,VT
201423149349300402,362167792,VA
201423149349300402,362167792,WA
201423149349300402,362167792,WV
201423149349300402,362167792,WI
201423149349300402,362167792,WY
201423149349300402,362167792,KY
201412939349300126,592961536,FL
201403029349300540,150532053,NY
201403029349300540,150532053,IL
201403029349300540,150532053,AL
201403029349300540,150532053,AK
201403029349300540,150532053,AZ
201403029349300540,150532053,AR
201403029349300540,150532053,CA
201403029349300540,150532053,CO
201403029349300540,150532053,CT
201403029349300540,150532053,DE
201403029349300540,150532053,FL
201403029349300540,150532053,GA
201403029349300540,150532053,ID
201403029349300540,150532053,IN
201403029349300540,150532053,IA
201403029349300540,150532053,KS
201403029349300540,150532053,KY
201403029349300540,150532053,LA
201403029349300540,150532053,ME
201403029349300540,150532053,MD
201403029349300540,150532053,MA
201403029349300540,150532053,MI
201403029349300540,150532053,MN
201403029349300540,150532053,MS
201403029349300540,150532053,MO
201403029349300540,150532053,MT
201403029349300540,150532053,NE
201403029349300540,150532053,NV
201403029349300540,150532053,NH
201403029349300540,150532053,NJ
201403029349300540,150532053,NM
201403029349300540,150532053,ND
201403029349300540,150532053,OH
201403029349300540,150532053,OK
201403029349300540,150532053,OR
201403029349300540,150532053,PA
201403029349300540,150532053,RI
201403029349300540,150532053,SC
201403029349300540,150532053,SD
201403029349300540,150532053,TN
201403029349300540,150532053,TX
201403029349300540,150532053,UT
201403029349300540,150532053,VT
201403029349300540,150532053,VA
201403029349300540,150532053,WA
201403029349300540,150532053,WV
201403029349300540,150532053,WI
201403029349300540,150532053,WY
201403029349300540,150532053,HI
201403029349300540,150532053,NC
201413009349301051,420680460,CA
201413009349301051,420680460,IL
201413009349301051,420680460,KS
201413009349301051,420680460,MN
201413009349301051,420680460,MO
201413009349301051,420680460,NJ
201413009349301051,420680460,NC
201413009349301051,420680460,WI
201412959349301051,350868181,AL
201412959349301051,350868181,AK
201412959349301051,350868181,AZ
201412959349301051,350868181,AR
201412959349301051,350868181,CO
201412959349301051,350868181,CT
201412959349301051,350868181,DE
201412959349301051,350868181,DC
201412959349301051,350868181,FL
201412959349301051,350868181,GA
201412959349301051,350868181,HI
201412959349301051,350868181,ID
201412959349301051,350868181,IL
201412959349301051,350868181,IN
201412959349301051,350868181,IA
201412959349301051,350868181,KS
201412959349301051,350868181,KY
201412959349301051,350868181,LA
201412959349301051,350868181,ME
201412959349301051,350868181,MD
201412959349301051,350868181,MA
201412959349301051,350868181,MI
201412959349301051,350868181,MN
201412959349301051,350868181,MS
201412959349301051,350868181,MO
201412959349301051,350868181,MT
201412959349301051,350868181,NE
201412959349301051,350868181,NV
201412959349301051,350868181,NH
201412959349301051,350868181,NM
201412959349301051,350868181,NC
201412959349301051,350868181,ND
201412959349301051,350868181,OH
201412959349301051,350868181,OK
201412959349301051,350868181,OR
201412959349301051,350868181,PA
201412959349301051,350868181,RI
201412959349301051,350868181,SC
201412959349301051,350868181,SD
201412959349301051,350868181,TN
201412959349301051,350868181,TX
201412959349301051,350868181,UT
201412959349301051,350868181,VT
201412959349301051,350868181,VA
201412959349301051,350868181,WV
201412959349301051,350868181,WI
201412959349301051,350868181,WY
201403159349302465,251065148,AL
201403159349302465,251065148,AK
201403159349302465,251065148,AZ
201403159349302465,251065148,AR
201403159349302465,251065148,CA
201403159349302465,251065148,CO
201403159349302465,251065148,CT
201403159349302465,251065148,FL
201403159349302465,251065148,GA
201403159349302465,251065148,HI
201403159349302465,251065148,IL
201403159349302465,251065148,KS
201403159349302465,251065148,KY
201403159349302465,251065148,LA
201403159349302465,251065148,ME
201403159349302465,251065148,MD
201403159349302465,251065148,MA
201403159349302465,251065148,MI
201403159349302465,251065148,MN
201403159349302465,251065148,MO
201403159349302465,251065148,MS
201403159349302465,251065148,NH
201403159349302465,251065148,NJ
201403159349302465,251065148,NM
201403159349302465,251065148,NY
201403159349302465,251065148,NC
201403159349302465,251065148,ND
201403159349302465,251065148,OH
201403159349302465,251065148,OK
201403159349302465,251065148,OR
201403159349302465,251065148,PA
201403159349302465,251065148,RI
201403159349302465,251065148,SC
201403159349302465,251065148,TN
201403159349302465,251065148,UT
201403159349302465,251065148,VA
201403159349302465,251065148,WA
201403159349302465,251065148,WV
201403159349302465,251065148,WI
201443429349300414,166031585,NY
201413449349300111,530196583,DC
201413449349300111,530196583,FL
201413449349300111,530196583,MD
201443189349306734,550357056,WV
201413469349300116,570324915,SC
201413369349300501,420680408,IA
201413159349301026,426081293,AK
201413159349301026,426081293,AZ
201413159349301026,426081293,MD
201413159349301026,426081293,NH
201413159349301026,426081293,OR
201413159349301026,426081293,WA
201413159349301026,426081293,AL
201413159349301026,426081293,AR
201413159349301026,426081293,CA
201413159349301026,426081293,CT
201413159349301026,426081293,DE
201413159349301026,426081293,DC
201413159349301026,426081293,FL
201413159349301026,426081293,GA
201413159349301026,426081293,HI
201413159349301026,426081293,ID
201413159349301026,426081293,IL
201413159349301026,426081293,IN
201413159349301026,426081293,IA
201413159349301026,426081293,KS
201413159349301026,426081293,KY
201413159349301026,426081293,ME
201413159349301026,426081293,MN
201413159349301026,426081293,MS
201413159349301026,426081293,MO
201413159349301026,426081293,MT
201413159349301026,426081293,NE
201413159349301026,426081293,NV
201413159349301026,426081293,NJ
201413159349301026,426081293,NM
201413159349301026,426081293,NC
201413159349301026,426081293,ND
201413159349301026,426081293,OH
201413159349301026,426081293,OK
201413159349301026,426081293,PA
201413159349301026,426081293,RI
201413159349301026,426081293,SD
201413159349301026,426081293,TN
201413159349301026,426081293,TX
201413159349301026,426081293,UT
201413159349301026,426081293,VA
201413159349301026,426081293,VT
201413159349301026,426081293,WV
201413159349301026,426081293,WI
201413159349301026,426081293,WY
201402949349300735,561065978,NC
201412879349300846,410694721,MN
201422879349301102,391399196,AK
201422879349301102,391399196,AL
201422879349301102,391399196,AR
201422879349301102,391399196,AZ
201422879349301102,391399196,CA
201422879349301102,391399196,CO
201422879349301102,391399196,CT
201422879349301102,391399196,DE
201422879349301102,391399196,FL
201422879349301102,391399196,GA
201422879349301102,391399196,HI
201422879349301102,391399196,IA
201422879349301102,391399196,ID
201422879349301102,391399196,IL
201422879349301102,391399196,IN
201422879349301102,391399196,KS
201422879349301102,391399196,KY
201422879349301102,391399196,LA
201422879349301102,391399196,MA
201422879349301102,391399196,MD
201422879349301102,391399196,ME
201422879349301102,391399196,MI
201422879349301102,391399196,MN
201422879349301102,391399196,MO
201422879349301102,391399196,MS
201422879349301102,391399196,MT
201422879349301102,391399196,NC
201422879349301102,391399196,ND
201422879349301102,391399196,NE
201422879349301102,391399196,NH
201422879349301102,391399196,NJ
201422879349301102,391399196,NM
201422879349301102,391399196,NV
201422879349301102,391399196,NY
201422879349301102,391399196,OH
201422879349301102,391399196,OK
201422879349301102,391399196,OR
201422879349301102,391399196,PA
201422879349301102,391399196,RI
201422879349301102,391399196,SC
201422879349301102,391399196,SD
201422879349301102,391399196,TN
201422879349301102,391399196,TX
201422879349301102,391399196,UT
201422879349301102,391399196,VA
201422879349301102,391399196,VT
201422879349301102,391399196,WA
201422879349301102,391399196,WI
201422879349301102,391399196,WV
201422879349301102,391399196,WY
201422959349300417,410795255,AK
201422959349300417,410795255,AZ
201422959349300417,410795255,CO
201422959349300417,410795255,KY
201422959349300417,410795255,ME
201422959349300417,410795255,MI
201422959349300417,410795255,MN
201422959349300417,410795255,MS
201422959349300417,410795255,MO
201422959349300417,410795255,NH
201422959349300417,410795255,NY
201422959349300417,410795255,VA
201422959349300417,410795255,WA
