object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201932959349300728,208434503,"SCHEDULE A, PART II, LINE 10, EXPLANATION OF OTHER INCOME:","OTHER INCOME - 2018 AMOUNT: $ 82,882."
201933579349300468,201730126,"PART III, LINE 12","TRAVEL REIMBURSEMENTS DURING 2017 1,270"
202020979349300507,221487354,"Schedule A, Part II, LINE 10 - DETAIL OF OTHER INCOME","GROSS INCOME FROM FUNDRAISING ACTIVITIES $ 108,055 NON-REFUNDABLE DEPOSITS 491,500 PARKING 379,409 CAREER FAIR REVENUE 190,550 ALL OTHER REVENUE 1,979,021 --------- TOTAL OTHER INCOME $ 3,148,535"
202011689349300911,630312914,"Schedule A, Part II, Line 10 Other Income","DESCRIPTION - GROSS INCOME FROM FUNDRAISING, COLUMN A - , COLUMN B - , COLUMN C - 86982.0, COLUMN D - 77056.0, COLUMN E - 52040.0, COLUMN F - 216078.0;"
202010569349300701,560657294,"PART I, LINE 7",THE ORGANIZATION IS NOT A PRIVATE FOUNDATION BECAUSE IT IS A SCHOOL DESCRIBED IN SECTION 170(B)(1)(A)(II). THE ORGANIZATION ALSO QUALIFIES AS A PUBLIC CHARITY UNDER SECTION 170(B)(1)(A)(VI) AND HAS COMPLETED PART II SHOWING THAT IT MEETS THE 33 1/3% SUPPORT TEST.
202010919349301701,952962604,"PART I, LINE 2",THE ORGANIZATION RECEIVED TAX EXEMPTION AS A SCHOOL UNDER IRC 170(B)(1)(A)(II) HOWEVER IT IS COMPLETING PART II OF SCHEDULE A TO SHOW THAT IT MEETS THE PUBLIC SUPPORT TEST UNDER 170(B)(1)(A)(VI)
202010919349301701,952962604,"PART II, LINE 10 REVENUE",FACILITY AND DORM RENTAL
201913119349301786,237050293,"SCHEDULE A, PART IV, SECTION A, LINE 2",KCC QUALIFIES UNDER SEC. 509(A)(1) AS A SEC. 170(B)(1)(A)(II) EDUCATIONAL ORGANIZATION WHICH NORMALLY MAINTAINS A REGULAR FACULTY AND CURRICULUM AND NORMALLY HAS A REGULARLY ENROLLED BODY OF PUPILS OR STUDENTS IN ATTENDANCE AT THE PLACE WHERE ITS EDUCATIONAL ACTIVITIES ARE REGULARLY CARRIED ON. KCC DOES NOT HAVE AN IRS DETERMINATION LETTER OF ITS STATUS AS IT IS A GOVERNMENTAL UNIT UNDER THE IOWA DEPARTMENT OF EDUCATION.
202041419349301659,951699394,"Schedule A, Part II, Line 10, Explanation of Other Income:","Other Income - 2014 Amount: $ 931,270. 2015 Amount: $ 931,270."
202041419349301659,951699394,"Schedule A, Part II:","The organization is a school as described under 170(b)(1)(A)(ii) and is not required to complete a public support schedule. Schedule A, Part II is completed to verify the School can qualify under public charity status section 170(b)(1)(A)(vi) and, therefore, qualifies to use the first listed special rule for Schedule B reporting."
