object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201931019349300333,141338498,"SCHEDULE M, PART I, LINE 32A",SECURITIES RECEIVED AS CONTRIBUTIONS ARE LIQUIDATED THROUGH A BROKER UPON RECEIPT.
201931019349300333,141338498,"SCHEDULE M, PARTI, LINE 32B","THE NUMBER OF CONTRIBUTORS IS REPORTED IN PART I, COLUMN (B)."
201931019349300218,910236600,"PART I, COLUMN (B):",THE AMOUNT IS DETERMINED BY THE NUMBER OF CONTRIBUTIONS.
201931019349300218,910236600,"PART I, LINE 32B:","WE HAVE CONTINUED TO WORK WITH A REAL ESTATE COMPANY TO SELL PROPERTY LOCATED IN COEUR D'ALENE, ID GIFTED TO US DURING FISCAL YEAR 2016."
201900609349300805,980042539,"Schedule M, Part I, Line 32b",The University of Regina uses CIBC Wood Gundy to process and sell any donations received in the form of shares. This is very rare.
201940089349301129,596046500,"SCHEDULE M, PAGE 2, PART II",THE ORGANIZATION IS REPORTING THE NUMBER OF CONTRIBUTIONS.
201900999349300535,370661494,"PART I, COLUMN (B):",LINE 1: NUMBER OF EACH SEPARATE GIFT LINE 9: NUMBER OF EACH CONTRIBUTORS (DONORS) LINE 19: NUMBER OF CONTRIBUTORS (DONORS) LINE 25: NUMBER OF ITEMS CONTRIBUTED LINE 26: NUMBER OF EACH SEPARATE GIFT LINE 27: NUMBER OF EACH SEPARATE GIFT LINE 28: NUMBER OF ITEMS CONTRIBUTED
201930099349300203,231424055,"PART I, LINE 32B:","HARCUM COLLEGE USES MORGAN STANLEY TO SELL NONCASH CONTRIBUTIONS. THERE WAS ONE CONTRIBUTION OF 1,708 SHARES OF CARS.COM INC. STOCK DURING THE FISCAL YEAR."
201940569349300119,470376524,"PART I, COLUMN (B):","THE FIGURES REPORTED IN SCHEDULE M, PART I, COLUMN B REPRESENT THE NUMBER OF CONTRIBUTORS."
201940569349300119,470376524,"PART I, LINE 32B:",REAL ESTATE AGENTS ARE USED TO SELL GIFTS OF REAL ESTATE. GIFTS OF PUBLICLY TRADED STOCK ARE TRANSFERRED TO A UNIVERSITY BROKERAGE ACCOUNT AND GENERALLY SOLD SHORTLY AFTER THE DONATION.
201930749349300603,840402707,"SCHEDULE M, PART I, COLUMN (B)","THE NUMBER OF CONTRIBUTIONS REPORTED ON SCHEDULE M, PART I, IN COLUMN (B) is THE NUMBER OF CONTRIBUTIONS RECEIVED, AND NOT THE NUMBER OF ITEMS CONTRIBUTED."
201930749349300603,840402707,"SCHEDULE M, PART I, LINE 32B",THE UNIVERSITY USES A THIRD PARTY BROKER TO SELL STOCK GIFTS.
201930609349301043,930386890,"SCHEDULE M, PAGE 1, PART I, LINE 32B",STOCK GIFTS ARE SOLD THROUGH AN INVESTMENT ACCOUNT MAINTAINED FOR THE PURPOSE OF RECEIVING AND LIQUIDATING STOCK GIFTS.
201930659349300838,520591694,"PART I, COLUMN (B):",THE NUMBER LISTED IN COLUMN B FOR LINE 9 REPRESENTS THE NUMBER OF CONTRIBUTORS.
201900219349300015,592961536,"PART I, LINE 32B:","BEACON COLLEGE HAS DEVELOPED EXTENSIVE POLICIES AND PROCEDURES FOR GIFT ACCEPTANCE. ""BEACON'S FUNDRAISING PRIORITIES AND POLICES ARE ESTABLISHED WITH THE APPROVAL OF THE BOARD OF TRUSTEES. POLICIES ARE FORMULATED AND RECOMMENDED TO THE COMMITTEE ON INSTITUTIONAL DEVELOPMENT AND COMMUNICATIONS OF THE BOARD OF TRUSTEES BY THE VICE PRESIDENT FOR INSTITUTIONAL DEVELOPMENT AND COMMUNICATIONS WITH COUNSEL OF THE OFFICE OF THE PRESIDENT."" EXCERPTED FROM BEACON COLLEGE, ""DEVELOPMENT POLICY AND PROCEDURES,"" SPRING 2017."
201930869349300133,930386858,"PART I, COLUMN (B):",THE NUMBER REPORTED REPRESENTS THE NUMBER OF CONTRIBUTIONS OF EACH TYPE OF ITEM.
201930869349300133,930386858,"PART I, LINE 32B:","SALES OF NON-CASH CONTRIBUTIONS (OTHER THAN PUBLICLY TRADED SECURITIES) HAPPEN VERY INFREQUENTLY, BUT TYPICALLY AN INDEPENDENT AUCTIONEER OR OTHER EXPERT IS HIRED TO ASSIST IN THE SALE OF DONATED ITEMS WHICH ARE OF SIGNIFICANT VALUE."
201910919349300316,231352621,"Schedule M, Part I, Line 32b","The College uses a broker to handle receipt and sale of donated securities. Sale proceeds, transactions statements and monthly reports are sent to the College."
201930949349300013,221487354,NON-CASH CONTRIBUTIONS,"LINE 9 - To the extent that the University receives contributions of securities, the University's investment brokerage bank is tasked with selling those securities promptly. LINE 32 - The University uses various galleries to facilitate the sale of art. The University is reporting in Part I, Column B, the number of items received."
201920119349300102,131916574,"PART I, COLUMN (B):",THIS FIGURE REPRESENTS THE NUMBER OF DONORS IN EACH CATEGORY.
201910749349300116,941021164,"Part I, Column (b):",The number of contributions reported is the number of items contributed.
201930959349300628,042103585,"PART I, COLUMN (B):",THE AMOUNTS IN COLUMN (B) REPRESENT THE NUMBER OF CONTRIBUTIONS.
201930329349300928,370681530,"Part I, Column (b):","The number of contributions represent the number of contributions received, not the number of items donated."
201900079349300305,350868101,"SCHEDULE M, PART I, LINE 32B","QUALIFIED COMPANIES WERE HIRED TO SELL SECURITIES, LAND AND COMMODITIES. THE ARRANGEMENTS WERE IN THE NORMAL COURSE OF BUSINESS FOR THESE COMPANIES."
