object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
202033039349301753,221821292,"PART I, LINE 4B","THE FOLLOWING ARE LISTED ON FORM 990, PART VII, SECTION A, LINE 1A AND PARTICIPATED IN A NON-QUALIFIED RETIREMENT PLAN IN 2018. THE NON-QUALIFIED RETIREMENT PLAN AMOUNTS ARE REPORTED ON SCHEDULE J, PART II, COLUMN (C) AND ARE LISTED HERE: DR. ANTHONY MUNROE - $10,844 JAMES PEDERSEN - $10,779 JEFF SHAPIRO - $30,064 MOHAMED SEDDIKI - $28,919 ROBERT SPELLMAN - $15,762 MICHAEL FRANK - $16,244 HERBERT SCHLAGER - $15,762"
202121349349303522,042103552,"PART I, QUESTION 1","TRAVEL FOR COMPANIONS During calendar year 2019, the University reimbursed President Liebowitz for travel expenses incurred by his family while conducting business of the University. Such reimbursements were made in accordance with University policy. Travel reimbursements for the Presidents family that are considered personal in nature are included in taxable compensation and reported on Form W-2 and on Schedule J, Part II, Column B(iii). Business expense reimbursements are not treated as taxable compensation. Housing allowance or residence for personal use: The University provided President Liebowitz with a housing allowance as a condition of his employment. The value of such housing is includable as taxable income under IRS Code Section 119(d). Personal Services During calendar year 2019, the University reimbursed President Liebowitz for personal legal and financial service expenses. The amount paid by the University was included in the individual's form W-2 and reported on Schedule J, Part II, Column B(iii). Other Business Expenses The University reimburses its officers and key employees for ordinary and necessary business expenses incurred while conducting business of the University. Such reimbursement is made under an accountable plan and requires substantiation using the original expense documentations and approval by appropriate parties as authorized under University policy. Part I, Question 4a Severance or Change of Control Payment The university has an Employment and Separation policy that covers members of the senior management group, which provides severance provision from 4 weeks to 20 weeks. Some senior management may have additional severance provision as part of their employment arrangement. Ira Jackson, EVP of Communications, left his position at the beginning of calendar year 2019. As part of his separation agreement, Mr. Jackson received severance of $409,000, which was included in his W-2 and reported on Schedule J, Part II, Column B(iii). Part I, Question 4b DEFERRED COMPENSATION ARRANGEMENT President Liebowitz participates in a nonqualified deferred compensation arrangement under IRS code section 457(f). In accordance with his employment agreement, the University will credit a deferred compensation account on June 30th of every year beginning on June 30, 2017. The deferred compensation account will vest every three years contingent upon continuous employment. The deferred compensation account was credited with $83,500 on June 30, 2019, which also vested and became taxable on June 30, 2019. A total of $170,500 in deferred compensation was paid out during calendar year 2019, which includes deferred compensation credited from 2017-2019. Deferred compensation payout is reported on Schedule J, Part II, Column B(iii). Deferred compensation payout that was previously reported as deferred compensation credits in prior Forms 990 are reported on Schedule J, Part II, Column F."
202001019349300300,430654876,"PART I, LINE 1A",THE PRESIDENT'S HOUSE IS USED FOR UNIVERSITY FUNCTIONS. UNIVERSITY EXPENSES FOR THESE PURPOSES ALSO INCLUDE PERSONAL SERVICES.
202001019349300300,430654876,"PART I, LINE 4B",THE UNIVERSITY HAS A LIFE INSURANCE POLICY ON THE PRESIDENT. THE PRESIDENT WILL BE ABLE TO MAKE WITHDRAWALS FROM THE POLICY UPON RETIREMENT. THE REMAINING BALANCE OF THE POLICY WILL BE PAID OUT TO THE UNIVERSITY UPON THE PRESIDENT'S DEATH.
202001019349301400,340714818,"PART I, LINE 1B","THE UNIVERSITY OWNS THE FRIARY BUILDING ON ITS CAMPUS. FATHER SHERIDAN RESIDES IN THE FRIARY. ALL OPERATING EXPENSES ARE THE FINANCIAL RESPONSIBILITY OF THE THIRD ORDER REGULAR OF ST. FRANCIS OF PENANCE (TOR) OF THE PROVINCE OF THE MOST SACRED HEART OF JESUS, FRANCISCAN UNIVERSITY'S MEMBER."
202001019349301400,340714818,"PART I, LINE 3",THE UNIVERSITY MAINTAINS A MARKET BASED COMPENSATION SYSTEM WITH ASSIGNED PAY RANGES FOR EACH POSITION REFLECTING THE MARKET WAGE AMONG A GROUP OF IDENTIFIED PEERS AND RELATIVE LEVEL OF RESPONSIBILITY WITHIN THE ORGANIZATION. OFFICERS' COMPENSATION IS DETERMINED WITHIN THE BUDGETING PROCESS AND SALARY INCREASES ARE RECOMMENDED BY THE VICE PRESIDENT OF FINANCE AND THE VICE PRESIDENT OF HUMAN RESOURCES IN CONSULTATION WITH THE PRESIDENT AND APPROVED BY AN INDEPENDENT COMPENSATION COMMITTEE OF THE BOARD OF TRUSTEES.
202001079349300020,741196134,"PART I, LINE 7",MERIT INCREASES OR BONUSES ARE DECIDED ANNUALLY AT THE TIME OF BUDGET PREPARATION. THE PRESIDENT DETERMINES TIMING AND AMOUNT IF THEY ARE GIVEN.
202030769349301243,530196583,"Schedule J, Part I, Line 1a","TRAVEL AT ONE CLASS ABOVE COACH CLASS IS OCCASIONALLY USED, PRIMARILY FOR INTERNATIONAL TRAVEL, AND THE CLASS IS USUALLY BUSINESS CLASS. BUSINESS/FIRST CLASS AIR TRAVEL WAS PROVIDED TO THE PRESIDENT FOR CERTAIN INTERNATIONAL TRAVEL. THE UNIVERSITY PROVIDED A HOUSE FOR THE PRESIDENT WHICH IS A WORKING CONDITION FRINGE BENEFIT SINCE HIS CONTRACT REQUIRES HIM TO RESIDE IN THE HOUSE ON THE UNIVERSITY CAMPUS. TAX INDEMNIFICATION OR GROSS-UP PAYMENTS ARE ONLY MADE FOR OCCASIONAL BONUS PAYMENTS AND REQUIRE APPROVAL BY THE PRESIDENT. THESE PAYMENTS ARE MADE IN ACCORDANCE GENERAL UNIVERSITY COMPENSATION POLICIES."
202030769349301243,530196583,"Schedule J, Part I, Line 7",A NON-FIXED PAYMENT WAS MADE TO THE VP OF INSTITUTIONAL ADVANCEMENT. THIS BONUS PAYMENT WAS BASED ON SATISFACTION OF PERFORMANCE TARGETS. THE BONUS OF THE VP OF INSTITUTIONAL ADVANCEMENT IS APPROVED BY THE PRESIDENT.
202031959349303053,620476822,"Schedule J, Part I, Line 1a First-class or charter travel","Vanderbilt excludes first-class and charter travel from taxable income when a documented business purpose is served. First-class or charter travel - Travelers should fly via commercial airline and work to obtain the lowest fare possible. Business class or first class seating may only be used if the traveler's Vice Chancellor provides approval in writing in advance. This approval is only provided for limited circumstances as provided in Vanderbilt's Travel and Business Expense Policy. In cases where it is not possible to fly commercial due to scheduling commitments, and the travel is of the highest importance, travelers may request that the Chancellor approve a charter flight. After weighing the benefits of the trip against the cost of the charter, the chancellor may approve a charter flight. The Board of Trust has approved first class and charter travel for the Chancellor when necessitated by his schedule. Per Vanderbilt's athletics travel policy, the Vice Chancellor for University Affairs and Athletics can approve non-student travel on team charter flights, when there are extra seats, without requiring reimbursement to the university since the charter fee is not determined by the number of actual passengers. 5 officers, 3 highest compensated employees, 2 trustees and 1 key employee were provided first-class or charter travel that was not included in taxable compensation."
