object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201443179349303604,231352008,University City Science Center stock,1000,C
201443179349303604,231352008,Investment portfolio,34258253,F
201403189349301725,900893455,Financial derivatives and other financial products
201403189349301725,900893455,Closely-held equity interests
201443159349302919,042104451,NON-PUBLICLY TRADED BOND AND EQUITY FUNDS MANAGED BY THE COMMON FUND,7773196,F
201443189349301799,410693962,LP INTEREST IN DOM EQ,104630707,F
201443189349301799,410693962,LP INTEREST IN PRIVATE EQ,106534129,F
201443189349301799,410693962,LP INT IN HEDGE FUNDS,69136269,F
201443189349301799,410693962,LP INT IN REAL EST.,28914270,F
201443189349301799,410693962,LP INT IN NAT. RES.,65072829,F
201403469349300145,596046500,EQUITY MUTUAL FUNDS,21986246,F
201403469349300145,596046500,COMMON STOCKS,21738213,F
201403469349300145,596046500,MORTGAGE/ASSET BACKED SECURITIES,5557254,F
201403469349300145,596046500,DEBT MUTUAL FUNDS,5080621,F
201403469349300145,596046500,CORPORATE BONDS,4812452,F
201403469349300145,596046500,US GOVERNMENT NOTES AND BONDS,1897218,F
201403469349300145,596046500,MANAGED FUTURES,1410958,F
201403469349300145,596046500,SHORT TERM INVESTMENTS,1061620,F
201403469349300145,596046500,MUNICIPAL BONDS,1016274,F
201423219349311822,274967732,DOMESTIC PARTNERSHIP,178454782,F
201443229349301409,237424429,US AND INTERNATIONAL EQUITIES,7683742,F
201443229349301409,237424429,BONDS AND FIXED INCOME FUNDS,1779916,F
201443229349301409,237424429,MUTUAL FUNDS,5624470,F
201443229349301409,237424429,CASH AND CASH EQUIVALENTS,2592352,F
201443229349301409,237424429,PRIVATE EQUITY FUNDS,153000,F
201443229349301409,237424429,HEDGE FUNDS,13852,F
201443229349301409,237424429,CASH VALUE OF LIFE INSURANCE,80071,F
201433219349305503,620789275,LAND HELD FOR INVESTMENT,112273,C
201433219349305503,620789275,LIMITED PARTNERSHIP,821550,F
201433219349305503,620789275,Annuities,279603,F
201433449349300008,620202000,MONEY MARKET FUNDS,14455563,F
201433449349300008,620202000,CORPORATE STOCKS,866990,F
201433449349300008,620202000,BENEFICIAL INTERESTS IN TRUSTS AND ENDOWMENTS,6445113,F
201433189349304123,390821861,OTHER EQUITY INDEX FUNDS,6877317,F
201433239349300603,750827421,Real Estate,188278,F
201433239349300603,750827421,Natural Resources,228219,F
201433239349300603,750827421,Hedge Funds,3373082,F
201433439349300608,410789397,Financial derivatives and other financial products
201433439349300608,410789397,Closely-held equity interests
201400659349300415,460499256,Financial derivatives and other financial products
201400659349300415,460499256,Closely-held equity interests
201401209349301165,942514843,ALCATEL-LUCENT,9328,C
201401209349301165,942514843,ALLIANCE,41562,C
201401209349301165,942514843,AOL INC,1541,C
201401209349301165,942514843,ASML HOLDING NV,3284,C
201401209349301165,942514843,CSR PLC SPONSORED ADR,28213,C
201401209349301165,942514843,DIGIMARC CORP,286,C
201401209349301165,942514843,DODGE & COX,110000,C
201401209349301165,942514843,EMC CORP,9703,C
201401209349301165,942514843,FEDERATED PRIME CASH,27423,C
201401209349301165,942514843,FIDELITY FUNDS,109016,F
201401209349301165,942514843,FIDELITY MAGELLAN,74437,C
201401209349301165,942514843,FIDELITY SECS FD BLUE CHIP,22255,C
201401209349301165,942514843,FIRSTHAND TECH VALUE,18610,C
201401209349301165,942514843,GLOBAL CROSSING LTD COM,18200,C
201401209349301165,942514843,HARMONIC INC,21450,C
201401209349301165,942514843,IBM CORP,27193,C
201401209349301165,942514843,JANUS FUND,27332,C
201401209349301165,942514843,JDS UNIPHASE CORP,24613,C
201401209349301165,942514843,JOHNSON & JOHNSON,26982,C
201401209349301165,942514843,KEMET CORP,29957,C
201401209349301165,942514843,LSI LOGIC CORP,1776,C
201401209349301165,942514843,MERRILL LYNCH,60323,C
201401209349301165,942514843,MICROSOFT CORP,15600,C
201401209349301165,942514843,NETWORK APPLIANCE,25744,C
201401209349301165,942514843,ORACLE,13650,C
201401209349301165,942514843,PFIZER INC,32001,C
201401209349301165,942514843,PIMCO TOTAL RETURN,100000,C
201401209349301165,942514843,POLYCOM INC,10860,C
201401209349301165,942514843,ROVI CORP,9479,C
201401209349301165,942514843,ROYAL BK SCOTLAND,49628,C
201401209349301165,942514843,SYMANTEC CORP,40843,C
201401209349301165,942514843,TIME WARNER,23509,C
201401209349301165,942514843,TIME WARNER CABLE,8256,C
201401209349301165,942514843,VANGUARD INDEX 500,50000,C
201401209349301165,942514843,VONDAFONE GROUP NEW,9216,C
201401209349301165,942514843,WORLDCOM INC GA,14921,C
201401209349301165,942514843,WORLDCOM MCI GROUP,606,C
201412379349300121,616002351,FUNDS MANAGED BY OTHERS,16447210,C
201401339349300200,460515673,Financial derivatives and other financial products
201401339349300200,460515673,Closely-held equity interests
201412469349300551,610470593,Other Investments,85017811,F
201402549349300300,522242995,Financial derivatives and other financial products
201402549349300300,522242995,Closely-held equity interests
201442669349300809,311695478,MUTUAL FUNDS,3194180,F
201412659349300241,060943492,Financial derivatives and other financial products
201412659349300241,060943492,Closely-held equity interests
201441609349300709,486106237,AMOUNTS HELD FOR OTHERS,1036038,F
201441609349300709,486106237,INVESTMENTS-KSURF,2540384,F
201441609349300709,486106237,EQUITY INVESTMENTS,92868,C
201412059349300006,273438569,Financial derivatives and other financial products
201412059349300006,273438569,Closely-held equity interests
201412029349300321,620481463,Pooled investments with FWB Foundation,1410896,F
201402619349300535,592548486,Financial derivatives and other financial products
201402619349300535,592548486,Closely-held equity interests
201442939349300274,541776238,MARKETABLE SECURITIES,768763,F
201402879349301520,954529650,OPERATING FUNDS INVESTED - QWICKRATE,750000,C
201402879349301520,954529650,CATALYST PERPETUAL CAPITAL,500,C
201412879349300241,344429091,COMMON TRUST FUNDS,17703570,F
201412879349300241,344429091,MULTI-STRATEGY HEDGE FUNDS,4164606,F
201412879349300241,344429091,PRIVATE EQUITY FUNDS,19546820,F
201412879349300241,344429091,REAL ESTATE INVESTMENT FUNDS,3410788,F
201422819349300432,620819352,STOCKS AND MUTUAL FUNDS,1070852,F
201422819349300432,620819352,CORPORATE BONDS,733768,F
201422819349300432,620819352,GOVERNMENT SECURITIES,50131,F
201422819349300432,620819352,CASH AND CASH EQUIVALENTS HELD FOR LONG-TERM INVESTMENT,1126476,F
201423149349302187,420686467,CASH VALUE OF LIFE INSURANCE,879973,F
201423149349302187,420686467,TRUST AGREEMENTS,14883904,F
201423149349302187,420686467,ALTERNATIVE INVESTMENTS,1687151,F
201423149349302187,420686467,"REAL EST, LAND & MNRL RIGHTS",1697402,F
201423149349302187,420686467,COLLATERIZED DEBT OBLIGATIONS,2165782,F
201423149349302187,420686467,ARTWORK,8755000,F
201423169349304852,810231774,NON-LIQUID ASSETS,169395,F
201423169349304852,810231774,RESTRICTED CASH,537690,F
201423169349304852,810231774,OTHER INVESTMENTS,520000,F
201423169349304852,810231774,REAL ESTATE INVESTMENTS,119848,F
201423169349304852,810231774,INTEREST IN CHARITABLE TRUSTS,4764269,F
201443159349301729,450231180,Held in Trust,35133912,F
201433179349304828,362167773,TRUST STOCK FUNDS,6548241,F
201433179349304828,362167773,OTHER INVESTMENTS,583633,F
201433179349304828,362167773,LAND,11620000,F
201433179349304828,362167773,NORTHERN TRUST TRUST STOCK FUNDS,34523906,F
201433179349304828,362167773,MAKENA INVESTMENT FUND,3052907,F
201443149349301499,731303821,Other Securities,16081860,F
201423169349304367,541666531,UNITIZED POOL HELD BY VCU FOUNDATION,7171118,F
201433109349300628,710462177,MUTUAL FUNDS AND CDS,588837,F
201403029349300540,150532053,HEDGE FUNDS,5722568,F
201413009349301051,420680460,CASH SURRENDER VALUE - LIFE INSURANCE,4418886,F
201413009349301051,420680460,FUNDS HELD IN TRUST BY OTHERS,10634123,F
201413009349301051,420680460,PRIVATE EQUITY FUNDS,59861069,F
201413009349301051,420680460,PRIVATE COMMINGLED BOND FUNDS,10623599,F
201423019349300342,364500805,POOLED CASH (LT),356324,F
201423019349300342,364500805,POOLED CASH (INT),303297,F
201423019349300342,364500805,ANGEL FUND,25000,F
201423019349300342,364500805,BIOID,1,F
201423019349300342,364500805,"PRISM ANALYTICAL TECHNOLOGIES, INC.",1,F
201423019349300342,364500805,"POINT HOPE ENERGY, INC.",1,F
201423019349300342,364500805,"REIHL-EFFICIENT, LLC",1,F
201402809349300800,560530251,BONDS,346228,F
201402809349300800,560530251,MUTUAL FUNDS,53113357,F
201402809349300800,560530251,CORPORATE STOCKS,79974,F
201423039349300627,640303086,SHORT TERM INVESTMENTS,3117590,F
201423039349300627,640303086,EXTERNALLY MANAGED TRUST,8998020,F
201423039349300627,640303086,OTHER,16570020,F
201423039349300627,640303086,CORPORATE STOCKS AND MUTUAL FUNDS,22893842,F
201423039349300627,640303086,REAL ESTATE,22853179,F
201403159349302465,251065148,SECURITIES,26699865,F
201403459349300820,560767736,LIMITED PARTNERSHIPS,36759437,F
201403459349300820,560767736,CASH EQUIVALENTS,344216,F
201413449349300111,530196583,MONEY MARKET FUNDS AND TEMPORARY INVESTMENTS,5596105,F
201413449349300111,530196583,OTHER LEVEL 2 & 3 INVESTMENTS,165012649,F
201413449349300111,530196583,REAL ESTATE,30116271,F
201413449349300111,530196583,LIMITED PARTNERSHIP AND PRIVATE EQUITY,22270511,F
201413449349300111,530196583,VENTURE CAPITAL,5332710,F
201433189349302143,810231777,CASH AND CASH EQUIVALENTS,273213,C
201433189349302143,810231777,BENEFICIAL INTEREST IN PERPETUAL TRUST,911631,C
201413569349300716,560532296,Financial derivatives and other financial products
201413569349300716,560532296,Closely-held equity interests
201433499349301358,720467515,STUDENT LOANS RECEIVABLE,101354,F
201433499349301358,720467515,CERTIFICATES OF DEPOSIT,10000,F
201433499349301358,720467515,GUIDESTONE FINANCIAL RESOURCES,109777,F
201433499349301358,720467515,LAND,181805,F
201433499349301358,720467515,"CORPORATE STOCK, BONDS, AND NOTES",529339,F
201433499349301358,720467515,FUNDS INVESTED WITH LOUISIANA BAPTIST FOUNDATION,5282626,F
201433499349301358,720467515,AMERIPRISE FINANCIAL,1853043,F
201433499349301358,720467515,CHARLES SCHWAB,2813,F
201433499349301358,720467515,"LOUISIANA ATHLETIC CLUB, LLC",256889,F
201433499349301358,720467515,OTHER,11286,F
201433499349301358,720467515,BENEFICIAL INTERESTS IN ANNUITIES AND TRUSTS,10784510,F
201433499349301358,720467515,"LOVING CARE NURSE-LED CLINIC, LLC",13641,F
201403529349300400,741357323,CERTIFICATE OF DEPOSIT,1117276,F
201443519349300024,541854399,OTHER INVESTMENTS-PASS THROUGH ENTITIES,166843,F
201443519349300024,541854399,VCU FOUNDATION FUND,1028892,F
201443219349303279,320164159,WELLS FARGO,1035,C
201403579349300505,200258004,EQUITIES,2776168,F
201403579349300505,200258004,FIXED INCOME SECURITIES,444585,F
201443459349300649,986001141,Real Assets,108363000,F
201423189349302672,470418641,COINS,10515,F
201423189349302672,470418641,MINERAL RIGHTS,169110,F
201423189349302672,470418641,ART WORK,5000,F
201423189349302672,470418641,BONDS,21103,F
201423189349302672,470418641,CDS,794579,F
201423189349302672,470418641,MONEY MARKET ACCOUNTS,580448,F
201423189349302672,470418641,MUTUAL FUNDS,3361344,F
201423189349302672,470418641,LOAN PARTICIPATION CONTRACT,169691,F
201403189349306245,470424785,Equity securities,7730421,F
201403189349306245,470424785,Fixed income securities,2716094,F
201403189349306245,470424785,Certificates of deposit,2038291,F
201413339349300001,530174589,CERTIFICATE OF DEPOSITS,359000,C
201423189349302452,203287316,DIVERSIFIED TRUST,756637,F
201413039349300626,560529972,MONEY MARKET FUNDS & TIME DEPOSITS,51567,F
201413039349300626,560529972,MUTUAL FUNDS - FIXED INCOME,14804319,F
201413039349300626,560529972,MUTUAL FUNDS - EQUITIES,34462107,F
201413039349300626,560529972,EQUITY SECURITIES,6435307,F
201413039349300626,560529972,ALTERNATIVE INVESTMENT,5775105,F
201433109349301543,203695075,Financial derivatives and other financial products
201433109349301543,203695075,Closely-held equity interests
201403149349302770,362310478,REAL ESTATE FUND,5343055,F
201403149349302770,362310478,MULTI-STRATEGY FUND OF FUNDS,6216112,F
201423179349304652,136171197,HEDGE FUNDS,458641863,F
201423179349304652,136171197,PRIVATE EQUITY INVESTMENTS,101702824,F
201423179349304652,136171197,RETIREMENT ASSETS,32358901,F
201423179349304652,136171197,8 EAST 102ND STREET,-9905971,F
201413179349303236,351358522,Financial derivatives and other financial products
201413179349303236,351358522,Closely-held equity interests
201403179349306665,381359083,HEDGE FUND OF FUNDS,13138959,F
201403179349306665,381359083,LIMITED PARTNERSHIP FUND,255088,F
201423179349305337,043663198,Financial derivatives and other financial products
201423179349305337,043663198,Closely-held equity interests
201403219349307960,710236867,INTERNATIONAL EQUITY FUNDS,32181967,F
201403219349307960,710236867,FIXED INCOME FUNDS,12214597,F
201403219349307960,710236867,HEDGE FUNDS,9696790,F
201403219349307960,710236867,EQUITY INDEX FUNDS,7868434,F
201403219349307960,710236867,REAL ESTATE FUNDS,3750917,F
201403219349307960,710236867,COMMODITY FUNDS,2914273,F
201403219349307960,710236867,MINERAL INTERESTS,172200,F
201403189349308035,330728290,Financial derivatives and other financial products
201403189349308035,330728290,Closely-held equity interests
201403149349302850,420730347,SEI OFFSHORE OPPORTUNITY,6081335,F
201403149349302850,420730347,SEI STRUCTURED CREDIT,5962817,F
201403149349302850,420730347,SEI GLOBAL PRIVATE EQUITY,3221393,F
201403149349302850,420730347,SEI SPECIAL SITUATIONS,8868068,F
201403149349302850,420730347,SEI CORE PROPERTY,3591344,F
201403219349312715,611531458,Financial derivatives and other financial products
201403219349312715,611531458,Closely-held equity interests
201413039349300316,231937954,COMMON FUND MULTI-STRATEGY INVESTMENTS,1313480,F
201412879349300846,410694721,CSV LIFE INSURANCE,84612,F
201412879349300846,410694721,ALTERNATIVE INVESTMENTS,10778377,F
201412879349300846,410694721,PROPERTY HELD FOR RESALE,189734,F
201423179349305407,610492351,OTHER SECURITIES,45170082,F
201423189349308742,237385525,Financial derivatives and other financial products
201423189349308742,237385525,Closely-held equity interests
201423459349300127,580644897,EQUITY SECURITIES,3903839,F
201423459349300127,580644897,FIXED INCOME SECURITIES,748358,F
201423459349300127,580644897,SHORT TERM INVESTMENTS,475196,F
201422179349301137,460320561,ENDOWMENT FUNDS,779089,F
201422099349300607,203185510,US TREASURY NOTES,11217585,C
201422099349300607,203185510,MUTUAL FUNDS,910588,C
