object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201443159349302919,042104451,LAND HELD FOR INVESTMENT - BOARD DESIGNATED FOR ENDOWMENT,17000000,F
201433449349300008,620202000,VARIOUS ART COLLECTIONS,8048495,F
201433449349300008,620202000,INVESTMENT IN AFFILIATE,49302663,F
201433179349304223,421351526,BENEFICIARY INTEREST IN MEMORIAL FOUNDATION OF ALLEN HOSPITAL,5351553,F
201403529349300320,620475691,Private Equity,11432007,F
201403529349300320,620475691,US Equities,17767633,F
201403529349300320,620475691,International Equities,17313200,F
201403529349300320,620475691,Absolute Return,9303733,F
201403529349300320,620475691,Fixed Income,4999471,F
201403529349300320,620475691,Natural Resources,3069111,F
201403529349300320,620475691,REITS,1868489,F
201403529349300320,620475691,Other Investments,2522956,F
201413459349300011,450306841,STUDENT NOTES RECEIVABLE,1061125,F
201403149349302770,362310478,STUDENT LOAN PORTFOLIO,10727599,F
201413159349301026,426081293,STUDENT LOANS,10046427,F
201413169349303271,370706154,REAL ESTATE,23707817,F
201413219349306826,570324916,Wells Fargo,28102885,F
201413219349306826,570324916,Charitable Trust,616117,F
201413219349306826,570324916,Annuity Contracts,124791,F
201413219349306826,570324916,Real Estate,84496,C
201413219349306826,570324916,Various Stock,12756,C
201443249349300209,204273074,Investments - Oil and gas exploration,5384379,F
201443569349300704,231424055,STUDENT LOANS RECEIVABLE,1790710,F
