object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201923169349301547,340714585,"PART I, LINE 1A","LISTED BENEFITS THE BENEFITS CHECKED IN PART I, QUESTION 1A, WERE PROVIDED TO CERTAIN PERSONS LISTED IN FORM 990, PART VII, SECTION A ON AN EXCEPTION BASIS ONLY FOR AN APPROPRIATE BUSINESS PURPOSE. ANY REIMBURSEMENT OF THE EXPENSES LISTED MET CLEVELAND CLINIC'S WRITTEN POLICY REGARDING SUBSTANTIATION AND REIMBURSEMENT. WHERE REQUIRED BY IRS RULES AND REGULATIONS, THE LISTED BENEFITS WERE INCLUDED IN TAXABLE INCOME."
201923169349301547,340714585,"PART I, LINES 4A-B","SCHEDULE J, LINE 4A SEVERANCE ANN HUSTON RECEIVED A SEVERANCE PAYMENT OF $1,156,000. SUPPLEMENTAL NONQUALIFIED RETIREMENT PLAN: DELOS COSGROVE - PARTICIPATED IN AND RECEIVED PAYMENTS FROM SUPPLEMENTAL NONQUALIFIED RETIREMENT PLANS. FOR MEDICARE TAX PURPOSES, $3,926,119 OF INCOME REPORTED IN PART VII AND SCHEDULE J REPRESENT THE AMOUNT VESTED IN THE PLANS. THE FOLLOWING INDIVIDUALS PARTICIPATE IN A NONQUALIFIED SUPPLEMENTAL RETIREMENT PLAN AND/OR A QUALIFIED DEFINED BENEFIT PLAN AND THE ANNUAL INCREASE OR DECREASE IN THE ACTUARIAL VALUE IS INCLUDED IN SCHEDULE J, PART II, COLUMN C, RETIREMENT AND OTHER DEFERRED COMPENSATION: DELOS M. COSGROVE - $60,319 DECREASE, SERPIL ERZURUM - $31,017 INCREASE, KATHLEEN FRANCO - $124,092 DECREASE, STEVEN GLASS - $2,917 DECREASE, THOMAS HAMILTON - $18,047 DECREASE, LINDA MCHUGH - $432 DECREASE, MICHAEL J. MEEHAN - $95,209 DECREASE, JASON OBLANDER - $638 DECREASE, WILLIAM PEACOCK $45 INCREASE AND HERBERT WIEDEMANN $210,471 DECREASE."
201903199349311455,111635088,"PART I, LINES 4B - SUPPLEMENTAL NONQUALIFIED RETIREMENT PLAN","THE FOLLOWING INDIVIDUALS PARTICIPATED IN THE SUPPLEMENTAL NON-QUALIFIED RETIREMENT PLAN. THE AMOUNTS BELOW ARE INCLUDED ON SCHEDULE J, PART II, COLUMN C. ALAN D. GUERCI, MD $341,000 PARTICIPATION IN PLAN WILLIAM ARMSTRONG $160,000 PARTICIPATION IN PLAN DANIEL DEBARBA $316,000 PARTICIPATION IN PLAN RONALD STEIMEL $96,000 PARTICIPATION IN PLAN THE DEFERRED COMPENSATION AMOUNT IN COLUMN C FOR THESE INDIVIDUALS INCLUDES BOTH QUALIFIED AND NON-QUALIFIED RETIREMENT PLANS. THE FOLLOWING INDIVIDUALS VESTED IN THE SUPPLEMENTAL NON-QUALIFIED RETIREMENT PLAN. THE AMOUNTS BELOW ARE INCLUDED ON SCHEDULE J, PART II, COLUMN B (III). THESE AMOUNTS INCLUDE A TAX GROSS UP. ALAN GUERCI $609,236, VESTED IN PLAN RONALD STEIMEL $855,952 VESTED IN PLAN. THE AMOUNTS OUTLINED HEREIN WERE INCLUDED IN EACH INDIVIDUAL'S 2018 FORM W-2, BOX 5 AS TAXABLE WAGES BECAUSE THEY ARE VESTED, BUT ARE NOT DISTRIBUTED UNTIL RETIREMENT."
201903199349311455,111635088,PART II - REPORTING OF TOP FINANCIAL OFFICIAL,"WILLIAM ARMSTRONG WAS REPORTED AS AN OFFICER IN 2015 AS THE TOP FINANCIAL OFFICIAL IN HIS ROLE AS INTERIM CFO. EFFECTIVE 2016, DANIEL DEBARBA BECAME THE TOP FINANCIAL OFFICER AS CFO, AND WILLIAM ARMSTRONG HAS RESUMED HIS ROLE AS SVP OF FINANCE."
201903199349311455,111635088,PART II - OFFICER,"EFFECTIVE 11/01/2018 PETER SCAMINACI WAS TRASFERRED FROM ST. JOSEPH HOSPITAL, A RELATED ENTITY, TO SERVE AS THE PRESIDENT/CAO. EFFECTIVE 11/1/2018, RON STEIMEL WAS TRANSFERRED TO CHS SERVICES, A RELATED ENTITY, TO SERVE AS THE SENIOR VICE PRESIDENT FOR BUSINESS DEVELOPMENT."
201933199349313523,953797687,"PART I, LINE 1A","GROSS-UPS - ON OCCASION, GROSS-UP PAYMENTS ASSOCIATED WITH TAXABLE BENEFITS ARE PROVIDED. IN SUCH CASES, BOTH THE BENEFIT AND THE GROSS-UP AMOUNT ARE REPORTED AS TAXABLE COMPENSATION ON THE EMPLOYEE'S FORM W-2. GROSS-UPS ARE AVAILABLE TO ALL EMPLOYEE GROUPS. HEALTH CLUB FEES - AS PROVIDED IN THE GIA EMPLOYEE HANDBOOK, GIA PROVIDES TO ALL EMPLOYEES ON A ONE-TIME BASIS, REIMBURSEMENT UP TO $100 OF THE EMPLOYEE'S HEALTH CLUB OR FITNESS PROGRAM MEMBERSHIP FEE. GIA WILL ONLY REIMBURSE THE EMPLOYEE ONCE RECEIPTS ARE SUBMITTED. THIS REIMBURSEMENT IS AVAILABLE TO ALL EMPLOYEES. THE BENEFIT IS REPORTED AS TAXABLE COMPENSATION ON THE EMPLOYEE'S FORM W-2."
201933199349313523,953797687,"PART I, LINE 4A","SEPARATION PAYMENTS WERE MADE, AS FOLLOWS: $132,281 TO THERESA MOGAVERO, OUTGOING VP OF GLOBAL EDUCATION OPERATIONS $226,704 TO ROHIT TANDON, OUTGOING CHIEF HUMAN RESOURCES OFFICER"
201933199349313523,953797687,"PART I, LINE 7","THE BOARD OF GOVERNORS HAS THE DISCRETION TO APPROVE SPECIAL AWARDS EACH YEAR IN RECOGNITION OF TEAM CONTRIBUTIONS TO ACHIEVING ORGANIZATIONAL GOALS. WITHIN EACH TEAM, AWARDS ARE ALLOCATED ACCORDING TO INDIVIDUAL EMPLOYEE PERFORMANCE MEASURES. THESE AMOUNTS ARE LISTED IN SCHEDULE J, PART II, COLUMN B(II)."
201933199349313523,953797687,"FORM 990, SCHEDULE J, PART II, COLUMN B(III):","THE 'OTHER REPORTABLE COMPENSATION' REPORTED IN COLUMN B(III) CONSISTS OF THE VALUE OF GROUP TERM LIFE INSURANCE IN EXCESS OF $50,000 AND CASH-OUTS OF EARNED PAID TIME OFF (BOTH OF WHICH WERE OFFERED TO ALL EMPLOYEES) AS WELL AS SEPARATION PAYMENTS MADE TO TWO EMPLOYEES PER THEIR SEPARATION AGREEMENTS."
201933199349301858,221487173,"SCHEDULE J, PART I; QUESTION 4B","THE DEFERRED COMPENSATION AMOUNT REFLECTED IN SCHEDULE J, PART II, COLUMN C FOR THE FOLLOWING INDIVIDUAL INCLUDES UNVESTED BENEFITS IN AN INTERNAL REVENUE CODE SECTION 457(F) PLAN (NON-QUALIFIED DEFERRED COMPENSATION PLAN) WHICH IS SUBJECT TO A SUBSTANTIAL RISK OF COMPLETE FORFEITURE. ACCORDINGLY, THIS INDIVIDUAL MAY NEVER ACTUALLY RECEIVE THE UNVESTED BENEFIT AMOUNT. THE AMOUNT OUTLINED HEREIN WAS NOT INCLUDED IN HIS 2018 FORM W-2, BOX 5, AS TAXABLE MEDICARE WAGES: WARREN GELLER, $128,450."
