object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201703429349300225,750800653,"Part I, Column (b):","The number of contributions reported is the number of contributions made, not the number of items contributed."
201703429349300225,750800653,"Part I, Line 32b:",The University uses a licensed real estate agent to sell real property donated to the University.
201703179349301545,810231774,"PART I, LINE 32B:",THE COLLEGE USES APPROPRIATELY CERTIFIED PROFESSIONALS TO SELL NON-CASH GIFTS (SUCH AS SHARES OF STOCK OR REAL ESTATE) ON BEHALF OF THE COLLEGE.
201713199349303801,160743900,"Schedule M, Part I, Lines 25-28",The University has elected not to capitalize the appraised value of horses donated to its Equestrian Program
201713199349303801,160743900,"Schedule M, Part I, Line 30b",Horses for the Equestrian Program
201733149349303423,042104451,"PART I, LINE 32B:",REGIS COLLEGE UTILIZES A BROKER TO SELL DONATED STOCK.
201743209349301324,237075717,"Part I, Column (b):",STOCK CONTRIBUTIONS MADE BY 1 INDIVIDUALS AND 1 TRUST THROUGHOUT THE TAX YEAR.
201743209349301324,237075717,"Part I, Line 32b:","WHEN ON OCCASION CONTRIBUTED STOCK IS SOLD, IT IS BY A HIRED THIRD PARTY STOCK BROKER."
201713179349305811,250965603,"Part I, Column (b):",The number in column (B) represents the number of contributors.
201713179349305811,250965603,"Part I, Line 32b:",THE UNIVERSITY USES THE SERVICES OF EDWARD JONES TO SELL CONTRIBUTED SECURITIES.
201733149349303603,410698301,"PART I, COLUMN (B):","THE COLLEGE REPORTS THE NUMBER OF CONTRIBUTORS ON PART 1, COLUMN B"
201713199349319176,566049935,"PART I, COLUMN (B):",THE NUMBER OF CONTRIBUTIONS IN COLUMN B REFLECTS THE NUMBER OF ITEMS GIVEN
201723389349300157,590624459,"Schedule M, Part I Explanations of reporting method for number of contributions",Securities - Publicly traded - The University is reporting the number of securities contributions received.
201713149349301601,136171197,"SCHEDULE M, PART I, LINE 9",THERE WAS A TOTAL OF 71 CONTRIBUTORS
201713149349301601,136171197,"SCHEDULE M, PART I, LINE 32B",NON-CASH DONATIONS ARE RESOLD THROUGH OUTSIDE AUCTION HOUSES.
201733149349300543,390978445,"Part I, Column (b):",NUMBER OF CONTRIBUTIONS REPRESENTS THE NUMBER OF CONTRIBUTORS.
201733149349300543,390978445,"Part I, Line 32b:",STOCK GIFTS ARE SOLD BY AN INDEPENDENT BROKER.
201743459349300439,840442429,"Schedule M, Part I, Column (b)","NUMBER OF CONTRIBUTONS The number of contributions reported is the number of contributions received, not the number of items contributed."
201703189349306125,020223955,"Part I, Line 32b:",The organization uses a brokerage account to sell contributions of stock.
201723259349300002,041843040,"PART I, LINE 26","THE COLLEGE ARCHIVES HISTORICALLY VALUABLE RECORDS OF THE INSTITUTION AND THE PERSONAL PAPERS OF SELECTED ADMINISTRATORS, FACULTY, STAFF, STUDENTS AND ALUMNAE. HISTORICAL VALUE ONLY. NO REVENUE RECOGNIZED."
201723259349300002,041843040,"PART I, LINE 27","THE SOPHIA SMITH COLLECTION AT SMITH COLLEGE IS AN INTERNATIONALLY RECOGNIZED REPOSITORY OF MANUSCRIPTS, ARCHIVES, PERIODICALS AND OTHER PRIMARY SOURCES IN WOMEN'S HISTORY. THE COLLECTIONS CONSIST OF APPROXIMATELY 592 COLLECTIONS DOCUMENTING THE HISTORICAL EXPERIENCE OF WOMEN IN THE UNITED STATES AND ABROAD FROM THE COLONIAL PERIOD TO THE PRESENT. SUBJECT STRENGTHS INCLUDE BIRTH CONTROL AND REPRODUCTIVE RIGHTS, WOMEN'S RIGHTS, SUFFRAGE, THE CONTEMPORARY WOMEN'S MOVEMENT ACROSS RACE, CLASS, AND SEXUAL ORIENTATION, US WOMEN WORKING ABROAD, THE ARTS (ESPECIALLY THEATRE), THE PROFESSIONS (ESPECIALLY JOURNALISM AND Social WORK), AND MIDDLE CLASS FAMILY LIFE IN 19th- AND 20th- CENTURY NEW ENGLAND. HISTORICAL VALUE ONLY. NO REVENUE RECOGNIZED."
201743199349307739,231352626,"Part I, Column (b):",The number in column B represents the number of contributors.
201723329349300637,750808791,"Part I, Line 32, Hire and Use of Third Parties","HighGround Advisors markets and sells certain noncash contributions, including real estate property outside of Abilene and marketable securities."
201723149349303207,472237488,"Schedule M, Part I Explanations of reporting method for number of contributions","Other - ECMC Group, Inc. converted amounts due from Zenith to a contribution in support of its mission. The number reported in Part I, Line 25, Column (b) is based on the number of contributions received."
201713109349300526,150532053,"PART I, COLUMN (B):",COLUMN (B) REPORTS THE NUMBER OF CONTRIBUTORS.
201723179349305542,541919810,"PART I, LINE 32B:",STOCK DONATIONS ARE SENT DIRECTLY TO A BROKER. THE BROKER PROCESSES THE SALE AT THE DIRECTION OF THE VP OF FINANCE AND ADMINISTRATION.
201703119349302515,540129860,"PART I, COLUMN (B):",THE NUMBER OF CONTRIBUTORS REFLECTS THE NUMBER OF DONORS CONTRIBUTING NON-CASH GIFTS.
201703119349302515,540129860,"PART I, LINE 32B:","THE UNIVERSITY USES A THIRD PARTY TO SOLICIT GENERAL CONTRIBUTIONS, SOME OF WHICH ARE NON-CASH DONATIONS."
201703119349303165,362310478,"Schedule M, Part I Explanations of reporting method for number of contributions",Art - Works of art - # of contributions Other - MISCELLANEOUS Number of contributions
201703049349300120,350715530,SCHEDULE M,TRINE UNIVERSITY USES SCHWAB TO SELL ANY CONTRIBUTED SECURITIES.
201743059349301984,596605703,"PART I, LINE 33:","STOCK DONATIONS OF $124,906 WERE RECEIVED AS PAYMENT TOWARDS A PRIOR YEAR PLEDGE. THEREFORE, THE STOCK DONATION RECEIVED WAS RECORDED AS A DECREASE TO THE PLEDGE RECEIVABLE AND NOT INCLUDED IN REVENUE."
201820089349300342,010211497,"Schedule M, Part I, Line 32b","The College utilizes financial services firms to assist with the sales of publicly traded securities, real estate and other similar non-cash gifts. All transactions are conducted at arms-length and for good and sufficient consideration. The amounts in Part I, column B reflect the total number of contributions."
201733549349300833,610445823,"Schedule M, Part I, Line 32b",Investment firms are used to sell stock gifts received.
201830309349300513,620476666,"Part I, Line 32b:","Schedule M, Part I, column (b): The organization is reporting the number of contributions."
201800439349300340,391399196,"Schedule M, Part I, Line 32b","An independent appraisal was used to value the donated art and the real estate, while an independent broker was used to sell the publicly traded stock."
201810389349300041,390806202,"Part I, Line 32b:",A bank is used to sell stock gifts.
