object_id,ein,FrmAndLnRfrncDsc,ExplntnTxt
201542549349300204,350715530,VESTIL MANUFACTURING CORP,BOARD MEMBERS RALPH TRINE AND SHERI TRINE HAVE A >35% OWNERSHIP IN VESTIL MANUFACTURING CORP.
201512809349300101,742128239,"Schedule L, Part V Supplemental Information","Spencer Bynes is the managing partner at Accendo International and also a Neuhaus board member. Neuhaus Memorial Foundation paid the firm $72,000 in consulting fees during 2014.Suzanne Carreker receives royalty payments for educational materials developed to support Neuhaus programs. These materials were developed outside the scope of the work for which she was hired and continue to be used and sold by Neuhaus. Contractually, Neuhaus agreed to pay royalty payments based on future revenues from the sales of the materials. No royalties are paid for programs that were developed within the scope of the work for which she was hired."
201513209349304156,470424785,"Schedule L, Part IV, Line 1",Lloyd Meyer was the Treasurer on the College of Saint Mary Board of Directors. His term ended in November 2012.
201503179349303070,141338413,"mICHAEL cLARKE IS THE CHAIRMAN FOR THE gLENS FALLS HOSPITAL BOARD, WHO","IS ALSO ON THE BOARD OF ARROW FINANCIAL GROUP, WHICH IS THE PARENT OF GLENS FALLS NATIONAL BANK. The Hospital did independent due diligence in selecting the financial institution that provided the most competitive rates. Thomas Murphy is a director on the Glens Falls Hospital Board who is also President of Glens Falls National Bank. Glens Falls Hospital has a business relationship with Glens Falls National Bank. The Hospital did independent due diligence in selecting the financial institution that provided the most competitive rates. John C. Bieniek is a director on the Glens Falls Hospital Board who is a V/P and partner at Cool Insuring Agency. The Hospital engages the Cool Insuring Agency for many of its business related insurance needs. James Cullum is a Director of the Glens Falls Hospital Board. Mr. Cullum is a partner with the law firm McPhillips, Fitzgerald & Cullum. Glens Falls Hospital engages McPhillips, Fitzgerald & Cullum for malpractice litigation. All of Glens Falls Hospital Board members are required to sign a conflict of interest policy, to ensure that the Hospital operates in a manner consistent with its charitable purposes. Activities, arrangements and services are the result of arms length bargaining reflecting reasonable payments for goods and services. Board bylaws stipulate that board members recuse themselves regarding any subject that pertains to a potential conflict of interest."
201503209349306050,150532254,PART IV LINES 1 - 3,"1. SYRACUSE OFFICE ENVIRONMENT IS AN ENTITY THAT DOES BUSINESS WITH ST. JOSEPH'S AND IS OWNED >35% BY A BOARD MEMBER, VINCENT SWEENEY.2. LOWELL SEIFTER IS A KEY EMPLOYEE AND FAMILY MEMBER OF A BOARD MEMBER, SHARON MCAULIFFE."
201523179349300947,042104258,"Schedule L, Part IV","Two relatives of officers are also employed by Gordon College. Kirk Ware, one of our trustees, is an officer of Nagog Real Estate Consulting Corp and has more than 35% control. Nagog was hired by the College to renovate a campus building."
201513209349313401,350892672,"SCHEDULE L, PART IV","TRANSACTIONS WITH INTERESTED PERSONS PAUL LINGLE, WHO IS A BOARD MEMBER OF REID HOSPITAL, IS A REAL ESTATE BROKER AND REPRESENTS REID HOSPITAL IN ALL OF ITS REAL ESTATE TRANSACTIONS. THIS BUSINESS RELATIONSHIP HAS BEEN APPROVED BY THE BOARD OF DIRECTORS. MR. LINGLE IS EXCUSED FROM ANY BOARD BUSINESS THAT COULD RESULT IN A CONFLICT OF INTEREST. THE COMPENSATION PAID TO MR. LINGLE IS BASED ON FAIR MARKET VALUE AND CONSISTENT WITH THE INDUSTRY. TOTAL FEES OF $232,293 WERE PAID FOR CONSULTING SERVICES, BROKERAGE FEES RECEIVED BY LINGLE REAL ESTATE FOR PROPERTY PURCHASED BY REID HOSPITAL, LEASE PAYMENTS FOR PROPERTY LEASED TO REID HOSPITAL, AND PROPERTY MANAGEMENT SERVICES BY LINGLE MANAGEMENT CO. WILLIAM CARTWRIGHT, HUSBAND OF BRENDA CARTWRIGHT, WHO IS AN OFFICER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. HE EARNED $22,040 IN COMPENSATION DURING CALENDAR YEAR 2014. JON COOL, SON-IN-LAW OF BRENDA CARTWRIGHT, WHO IS AN OFFICER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. HE EARNED $49,049 IN COMPENSATION DURING CALENDAR YEAR 2014. AMANDA BRINKER, DAUGHTER OF SCOTT RAUCH, WHO IS AN OFFICER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. SHE EARNED $51,465 IN COMPENSATION DURING CALENDAR YEAR 2014. CYNTHIA MENDENHALL, SISTER-IN-LAW OF ANGIE DICKMAN, WHO IS AN OFFICER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. SHE EARNED $52,301 IN COMPENSATION DURING CALENDAR YEAR 2014. JACLYN SMITH, DAUGHTER OF CRAIG KINYON, WHO IS AN OFFICER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. SHE EARNED $22,310 IN COMPENSATION DURING CALENDAR YEAR 2014. JACKIE SCOTT, WIFE OF PHILLIP SCOTT, D.O., WHO IS A BOARD MEMBER OF REID HOSPITAL, IS EMPLOYED BY REID PHYSICIAN ASSOCIATES. SHE EARNED $46,339 IN COMPENSATION DURING CALENDAR YEAR 2014. SCOTT HOFFER, SON-IN-LAW OF JON FORD, WHO IS A BOARD MEMBER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. HE EARNED $56,926 IN COMPENSATION DURING CALENDAR YEAR 2014. CLAUDIA ANDERSON, WIFE OF PATRICK ANDERSON, MD, WHO IS A BOARD MEMBER OF REID HOSPITAL, IS EMPLOYED BY REID HOSPITAL. SHE EARNED $56,201 IN COMPENSATION DURING CALENDAR YEAR 2014. MARY BARRETT, WIFE OF BRAD BARRETT, M.D., WHO IS A BOARD MEMBER OF REID HOSPITAL, IS EMPLOYED BY REID PHYSICIAN ASSOCIATES. SHE EARNED $20,715 IN COMPENSATION DURING CALENDAR YEAR 2014."
201523209349303212,210634462,Business Transactions with Interested Persons,"Schedule L, Part IV With regard to conflicts of members of the board of trustees, the board policy on duality and conflict of interest requires trustees to disclose all relationships that may cause a conflict. The audit/ethics & compliance committee of the board of trustees reviews transactions that may involve a conflict of interest of an officer, director, trustee, or key employee. These procedures are designed to provide for independent review of the transaction, determination of the availability of alternative transactions that do not pose a conflict of interest, and preservation of the organization's best interests in transactions where non-conflicting alternatives are not reasonably attainable. The audit/ethics & compliance committee makes a recommendation to the board of trustees with regard to such transactions, which then makes a determination whether the transaction is in the organization's best interest, whether the transaction is fair and reasonable and whether there is a legitimate business interest for such transaction. Any trustee with a conflict of interest with regard to such matter may not vote on such transaction."
201523209349303212,210634462,Business Transactions with Interested Persons,"Schedule L, Part IV Footnote # 1: Although Mr. Norcross' business transaction with Cooper Health System is not required to be disclosed under the new definition for interested person, Mr. Norcross wishes to voluntarily provide this information. The amount noted in Part IV, Column (c): $475,765 represents the amount paid by Cooper Health System ($625,765) to Conner Strong & Buckelew, less than amount of contributed services (fair market value $150,000) provided by Conner Strong & Buckelew to Cooper Health Services, for insurance brokerage, consulting, risk management, and safety services. It should be additionally noted that Cooper's relationship with Conner Strong & Buckelew and its predecessors extends back approximately twenty five years and predates Mr. Norcross' board membership. Mr. Norcross is not personally involved either in the procurement, performance or supervision of any services rendered by Conner Strong & Buckelew to Cooper. The Conner Strong & Buckelew relationship has been annually reviewed by Cooper's independent audit/ethics & compliance committee and consulting and brokerage services have been periodically subjected to a competitive bidding process. process."
201523209349303212,210634462,Business Transactions with Interested Persons,"Schedule L, Part IV Footnote #2: Parker McCay PA (Parker) has been providing legal services to Cooper for more than twenty five years, predating Mr. Norcross' membership. Mr. Norcross' brother, Philip, is a shareholder and a managing officer of Parker, but did not become such until well after the firm began providing legal services to Cooper. Parker's primary function as outside counsel is representing the Cooper Health System and its employees in defense of professional liability claims. Philip Norcross is not involved in the assignment, performance, or supervision of that work."
